,text,intent
200,play them the greatest music by chris frantz,PlayMusic
201,['outplay them the prodigious music by barry frantz'],PlayMusic
202,i want to hear the jody williams sound track,PlayMusic
203,['i already want to later hear the jody williams anthology sound track'],PlayMusic
204,will there be a snowstorm in slick  or four hours from now,GetWeather
205,['Will there be a blizzard in four or five hours?'],GetWeather
206,fine the movie schedules for the wanda group,SearchScreeningEvent
207,['fine the motion picture schedules for the wanda group'],SearchScreeningEvent
208,rate maps for lost lovers 1 of 6,RateBook
209,['high rate maps for six lost lovers 1 of no 6'],RateBook
210,please play something from dihan slabbert that s on the top fifty,PlayMusic
211,['or please please play something else from my dihan slabbert that s on at the top fifty'],PlayMusic
212,what will the weather be like in killarney national park on national pow/mia recognition day,GetWeather
213,['what will the weather constitute like in killarney internal park on national pow / mia identification day'],GetWeather
214,find the films at century theatres,SearchScreeningEvent
215,['Finding films in the cinema of the century'],SearchScreeningEvent
216,can you find me the work  the curse of oak island,SearchCreativeWork
217,['can yours find you the delegating_responsibilities the curse of wrought_iron island'],SearchCreativeWork
218,i want to book a restaurantin perrytown missouri for candice  jeannie and nichole,BookRestaurant
219,['i want to hear book at a fine restaurantin perrytown hotel missouri for some candice jeannie baker and nichole'],BookRestaurant
220,what will the weather be in montserrat,GetWeather
221,['how will the weather be in montserrat'],GetWeather
222,search for the tv show  a lawless street,SearchCreativeWork
223,['Search for TV shows a lawless street'],SearchCreativeWork
224,is there rain now in maine,GetWeather
225,['be there rain at once in maine'],GetWeather
226,please help me search the hell money saga,SearchCreativeWork
227,['delight help me explore the hell money saga'],SearchCreativeWork
228,what will the weather be faraway from here,GetWeather
229,['what will the rain may faraway from Boston_Iarossi'],GetWeather
230,show the sexy dance 2 times at the  closest movie house,SearchScreeningEvent
231,['shows the sexy dance 2 times in the nearest cinema'],SearchScreeningEvent
232,humidity not far from colorado city on november the 7th  2024,GetWeather
233,['with humidity up not far from colorado city on november 18 the entire 7th 2024'],GetWeather
234,play rob mills album the golden archipelago,PlayMusic
235,['play Robbers_loot mills Bitte_Orca the golden Katchal'],PlayMusic
236,book a restaurant in mauritania for 1 person,BookRestaurant
237,['book a no restaurant in neighboring mauritania for profit 1 person'],BookRestaurant
238,what is the forecast for niger,GetWeather
239,['is what is the flood forecast for niger'],GetWeather
240,give my current book one of 6 stars,RateBook
241,['Give my current book one of 6 stars'],RateBook
242,give zero points to this essay,RateBook
243,['throw zero points to this essay'],RateBook
244,find a photograph called the wish list,SearchCreativeWork
245,['find a photo call the wish list'],SearchCreativeWork
246,can you book me a table at windows on the world in cokeville   mi,BookRestaurant
247,"[""can Crave_Online_Did book Didn'tI_tell a table at7 windows on the Europeâ_€_™ in cokeville poplu""]",BookRestaurant
248,what will the weather be like 20 minutes from now in homestead meadows in martinique,GetWeather
249,['how will the weather be in 20 minutes on the native meadows in martinique'],GetWeather
250,i would like to book a restaurant for souvlaki cuisine in the state of ne,BookRestaurant
251,['i wouldnot awfully to book a Mad_Mex for souvlaki gourmet in the counties of ne'],BookRestaurant
252,what are the movie schedules for my favorite theaters,SearchScreeningEvent
253,['what are the picture show schedule for my favorite theaters'],SearchScreeningEvent
254,add martin barre to my punk unplugged playlist,AddToPlaylist
255,['Add martin barre to my punk unplugged playlist'],AddToPlaylist
256,find tv series titled a life in the death of joe meek,SearchCreativeWork
257,['find tv series titled a life in death of joe meek'],SearchCreativeWork
258,add a tune to my playlist women of k-pop,AddToPlaylist
259,['add a tune to our playlist transexuals of nonqualified - sensation_Leona_Lewis'],AddToPlaylist
260,play a melody by avery storm,PlayMusic
261,['play a melody partially avery Tropical_Depression_Ida'],PlayMusic
262,give the current book im reading zero points out of 6,RateBook
263,['give the current book im recital zero distributor point out of 6'],RateBook
264,rate this essay zero  of 6 points,RateBook
265,['rate this essay cipher of 6 points'],RateBook
266,can you pull up queen of the organ,SearchCreativeWork
267,['and can you not pull up queen of the midland organ'],SearchCreativeWork
268,the current series only deserves two out of 6,RateBook
269,['the current series it only deserves number two out of... 6'],RateBook
270,put coming back to life onto winter music,AddToPlaylist
271,['he put you coming back to life onto winter mountain music'],AddToPlaylist
272,around here find movie schedule for films,SearchScreeningEvent
273,['around here detect picture agenda for films'],SearchScreeningEvent
274,what films are playing at 11 a m  at dickinson theatres,SearchScreeningEvent
275,['what films make up play at 11 a mebibyte at dickinson theatres'],SearchScreeningEvent
276,find a photograph called greatest hits volume one,SearchCreativeWork
277,['find a photograph also called greatest musical hits presents volume one'],SearchCreativeWork
278,can you tell me the weather forecast for samoa,GetWeather
279,['can you tell than me the weather service forecast for american samoa'],GetWeather
280,will the weather be warm in august at the faraway in micronesia,GetWeather
281,['will %_#F########_7v.jsn weatherwise be warm in proconsuls at the hinterland in micronesia'],GetWeather
282,can i get the movie times for fox theatres,SearchScreeningEvent
283,['can i come the movie times for fox theater'],SearchScreeningEvent
284,book a steinway st place for 8 that is close,BookRestaurant
285,['book a steinway king st place for poetry 8 plays that is dead close'],BookRestaurant
286,is the butcher boy playing anywhere at supper time,SearchScreeningEvent
287,['be the butcher boy playing anywhere at supper fourth dimension'],SearchScreeningEvent
288,what is the weather like in hurstville,GetWeather
289,['What is the weather like in Hurstville'],GetWeather
290,can i listen to dj vibe s top 10,PlayMusic
291,['I can listen to dj vibe s top 10'],PlayMusic
292,i d like to know what movies are on the movie schedules nearby,SearchScreeningEvent
293,['i d like to know tubes_Karsnia westerns arethe on the Underworld_Evolution schedules nearby'],SearchScreeningEvent
294,what is the rain forecast for one hour from now in south korea,GetWeather
295,['what is the rainfalls forecast for one swastika_banners from now By_BOTI_NAGY south becos'],GetWeather
296,add jack white to my playlist this is shakira,AddToPlaylist
297,['i add a jack in white to my playlist this girl is shakira'],AddToPlaylist
298,rate the current book a zero of 6,RateBook
299,['rate Rink_Rap concerning_AudioCodes autobiographical_essay a zero of 6'],RateBook
300,i need to have pat alger s album placed onto the spotlight spain 2016 playlist,AddToPlaylist
301,['i need to deliver pat alger s album placed onto the spotlight kingdom of spain 2016 playlist'],AddToPlaylist
302,add this tune to the refugee playlist,AddToPlaylist
303,['add TOM_OLIPHANT tune to the Palestinian_refugees song'],AddToPlaylist
304,will there be cloud coverage in verdery  myanmar,GetWeather
305,['will there be radar cloud radar coverage in sea verdery myanmar'],GetWeather
306,what is the forecast for here,GetWeather
307,"[""What's the forecast for here?""]",GetWeather
308,add annesley malewana album to playlist indietronic,AddToPlaylist
309,['add thomas annesley featuring malewana album to his playlist 2007 indietronic'],AddToPlaylist
310,what s the weather in low moor,GetWeather
311,['what sa the weather leaving low Breydon_Water'],GetWeather
312,is it cloudy in the same area of lynn shore reservation,GetWeather
313,['is should it really cloudy in the same area of south lynn south shore reservation'],GetWeather
314,which movies are playing at the closest cinema,SearchScreeningEvent
315,['which movies are playing at the close cinema'],SearchScreeningEvent
316,where s the nearest movie house showing foreign films,SearchScreeningEvent
317,['where s is the nearest english movie house showing old foreign films'],SearchScreeningEvent
318,give zero stars to rhialto the marvellous,RateBook
319,['Give Zero Stars to Rhialto'],RateBook
320,open up lastfm and play some songs,PlayMusic
321,['Opening up lastfm and Schroeder_Biek some sweetmeats_spices_silver'],PlayMusic
322,when is just before nightfall playing,SearchScreeningEvent
323,['When to play just before nightfall'],SearchScreeningEvent
324,play a song by nash the slash,PlayMusic
325,['play a hymn subsequently palacios the slash'],PlayMusic
326,the essay following should only rate two points,RateBook
327,['the essay watch over should only pace two points'],RateBook
328,give three points out of 6 to you: a novel,RateBook
329,"[""give ##Ú# points sexy_pix of 6 to you'l: a Einstein_Dreams""]",RateBook
330,please play a movement from george formby jr,PlayMusic
331,['please note play a sixth movement from william george formby jr'],PlayMusic
332,i need a table in uruguay in 213 days when it s chillier,GetWeather
333,['i need a table in modern uruguay back in 213 perfect days when even it was s chillier'],GetWeather
334,find a video game called young,SearchCreativeWork
335,['find a television game bid young'],SearchCreativeWork
336,can jovino santos neto s album get added to my confidence boost playlist,AddToPlaylist
337,['can jovino the santos go neto s album get added music to my confidence will boost my playlist'],AddToPlaylist
338,i need a table for 4 in saint helena at settha palace hotel,BookRestaurant
339,['i need a table for 4 in apotheosis capital of montana at settha palace hotel'],BookRestaurant
340,rate the current novel a 2,RateBook
341,['rate the the Vanishing_Acts a 2'],RateBook
342,play my black sabbath: the dio years playlist,PlayMusic
343,"[""Cabucio my black Lag_Ba'omer: the dio years Slacker_Portable""]",PlayMusic
344,will it be temperate next wed  in athol in the federated states of micronesia,GetWeather
345,['Will it be moderate next year in the federated states of Micronesia?'],GetWeather
346,please tell me the forecast for here,GetWeather
347,['please tell pine tree state the prognosis for here'],GetWeather
348,what time is g-men vs the black dragon playing at harkins theatres,SearchScreeningEvent
349,['what so hasbeen g - men vs current black winged_creature playing in harkins theatres'],SearchScreeningEvent
350,reserve in bermuda a food court near jan and i,BookRestaurant
351,['reserve in bermuda a food court near jan and i'],BookRestaurant
352,will i think i do be playing at 7 pm,SearchScreeningEvent
353,['will oh i think i do be playing at twelve 7 i pm'],SearchScreeningEvent
354,add this tune to my dinnertime acoustics list,AddToPlaylist
355,['add this retunes to my dinnertime Kraggerud rankings'],AddToPlaylist
356,find the movie schedules for animated movies nearby at 09:44 am,SearchScreeningEvent
357,['discover the movie schedules for animated movies nearby at 09: xliv be'],SearchScreeningEvent
358,play shinji miyazaki s music on netflix,PlayMusic
359,['gambol shinji miyazaki s music on netflix'],PlayMusic
360,rate this book a 4 out of 6,RateBook
361,['Rate this book 4 out of 6'],RateBook
362,will there be a blizzard in white house curacao,GetWeather
363,['leave there equal a blizzard in white menage curacao'],GetWeather
364,what time does kraken: tentacles of the deep play,SearchScreeningEvent
365,['what Final_Four_pedigrees does Harpies: Telecom_Mil_Aero of the deep play'],SearchScreeningEvent
366,find movie schedules for bow tie cinemas,SearchScreeningEvent
367,['find movie and schedules ads for bow black tie cinemas'],SearchScreeningEvent
368,rate the current series 4 points,RateBook
369,['pace the current serial 4 points'],RateBook
370,rate the last book 0 stars,RateBook
371,['rate the last three book received 0 stars'],RateBook
372,will it be freezing in the current position,GetWeather
373,['will it be freezing Fire_engulfs those current Fool_contributor_Brian_Pacampara'],GetWeather
374,show creativity of pocket full of kryptonite,SearchCreativeWork
375,['to show creativity of little pocket full of melted kryptonite'],SearchCreativeWork
376,find a movie house closest showing operation: kingdom,SearchScreeningEvent
377,['find a movie palatial_mansion closest touting Operation_Chapera: kingdom'],SearchScreeningEvent
378,will it be hotter in pr at 23 o clock,GetWeather
379,['Will it get hotter in Pr at 11pm?'],GetWeather
380,i need some hardcore hip hop,PlayMusic
381,['i need some hardcore rosehip hops'],PlayMusic
382,i d like to eat at an internet restaurant with a party of four,BookRestaurant
383,['I would like to eat with a group of four in an internet restaurant'],BookRestaurant
384,book a highly rated restaurant with northeastern for 10 in satanta,BookRestaurant
385,['Book a highly rated restaurant in the Northeast for 10 in satanta'],BookRestaurant
386,i would give the minority report a rating of 0 points,RateBook
387,['i would later give the us minority impact report a rating of 0 35 points'],RateBook
388,locate me the novel entitled isthmus,SearchCreativeWork
389,['who locate in me the novel entitled beyond isthmus'],SearchCreativeWork
390,find the son of man show,SearchCreativeWork
391,['find the boy of man appearance'],SearchCreativeWork
392,i want to book a restaurant for four around zapata,BookRestaurant
393,['I want to book a restaurant for four around Zapata'],BookRestaurant
394,add song to women of sxsw,AddToPlaylist
395,['add Boogie_Oogie_Oogie to women of http://www.facebook.com/home.php_#'],AddToPlaylist
396,please play the most popular ep from 1998 by mc frontalot,PlayMusic
397,['delight play the most pop ep from 1998 by megahertz frontalot'],PlayMusic
398,add song to my wild country playlist,AddToPlaylist
399,['add bluesy_rendition to my Sumatran_orang_utans impoverished_Arabian_peninsula playlist'],AddToPlaylist
400,the last hawk gets a total of 3 out of 6 stars from me,RateBook
401,['the Euro_Libor_#.##### chickenhawk succumbs a total of 3 beyond of 6 matinee_idols from me'],RateBook
402,i m hoping you can find a photograph from live at the isle of wight 1970,SearchCreativeWork
403,['I hope you can find a photo of a life on the Isle of Wight in 1970'],SearchCreativeWork
404,book a gluten free restaurant in arp,BookRestaurant
405,"[""al qur'an a gluten free eatery in arp""]",BookRestaurant
406,will it be chillier at my current location in one minute,GetWeather
407,['needs probably be chillier at NOVAK_DJOKOVIC_Yeah current pick-up/drop-off in one minute'],GetWeather
408,who rated the book women  culture  and society only 3 stars,RateBook
409,['world health organization rat the bible women culture and society simply 3 stars'],RateBook
410,what is the forecast for hot temps in ocean park,GetWeather
411,['What is the forecast for hot temperatures in Ocean Park'],GetWeather
412,add andreas johnson to my rock save the queen playlist,AddToPlaylist
413,['add andreas thomas to my rock save the royal_consort Spotify_playlists'],AddToPlaylist
414,please get me the dead soul saga,SearchCreativeWork
415,['Please bring me the saga of the dead soul'],SearchCreativeWork
416,add this song by too poetic to my piano ballads playlist,AddToPlaylist
417,['they add this song by too poetic soul to my basic piano black ballads playlist'],AddToPlaylist
418,i need a table for 1 at a highly rated restaurant next autumn in emmons  ri,BookRestaurant
419,['iodine require a table for 1 at a extremely rated restaurant side by side autumn in emmons ri'],BookRestaurant
420,what times will the young swordsman be showing at my cinema,SearchScreeningEvent
421,['what during will another young Cao_Cao be showing at my filmfest'],SearchScreeningEvent
422,find the nearest cinema with movies playing,SearchScreeningEvent
423,['find %_#F########_9v.jsn nearest cinema_halls candidate_volociximab movies playing'],SearchScreeningEvent
424,i need to see a list of films and movie times in the area,SearchScreeningEvent
425,['single require to see a list of films and film time in the domain'],SearchScreeningEvent
426,add a derek watkins tune to this is johnny cash,AddToPlaylist
427,['add that a derek watkins tune next to this is by johnny cash'],AddToPlaylist
428,will it be hotter in wyomissing hills,GetWeather
429,['will it eventually be hotter even in lower wyomissing hills'],GetWeather
430,find the work i looked up,SearchCreativeWork
431,['find the work idk figured up'],SearchCreativeWork
432,what films are at the nearest cinema,SearchScreeningEvent
433,['for what many films are at the nearest public cinema'],SearchScreeningEvent
434,add to my list  the tune summer of love,AddToPlaylist
435,['Add the Summer of Love tune to my list'],AddToPlaylist
436,find the schedule for great mail robbery,SearchScreeningEvent
437,['Find the Schedule for the Great Mail Robbery'],SearchScreeningEvent
438,book spot for 4 in somalia,BookRestaurant
439,['book topographic point for 4 in somalia'],BookRestaurant
440,i need a reservation for a highly rated bistro for a party of 10,BookRestaurant
441,['ace need a reserve for a highly rated bistro for a party of x'],BookRestaurant
442,what s it like in my current location,GetWeather
443,['what s it like in my current localisation'],GetWeather
444,what time is the mourner playing at the movie house,SearchScreeningEvent
445,['what metre be the mourner playing at the movie house'],SearchScreeningEvent
446,add this track to tameka s dance playlist,AddToPlaylist
447,['add we track to tameka Arizonaâ_€_™ dance www.pandora.com'],AddToPlaylist
448,i d like to see the painting i looked up,SearchCreativeWork
449,['i d similar to see the painting 1 looked up'],SearchCreativeWork
450,can you get me the trailer of the multiversity,SearchCreativeWork
451,['can you also get me in the trailer of watching the film multiversity'],SearchCreativeWork
452,contemporary religious satanism gets a 3 rating,RateBook
453,['our contemporary religious review satanism always gets a 3 rating'],RateBook
454,get me a photograph of trac,SearchCreativeWork
455,['Get a photo of trac'],SearchCreativeWork
456,am looking for a book with the title free to play,SearchCreativeWork
457,['m looking for a book entitled free to play'],SearchCreativeWork
458,book pm park  clear lake  iowa at 5 am for 6 people,BookRestaurant
459,['Book at Park Clear Lake Iowa at 5 a.m. for 6 people'],BookRestaurant
460,show me the best of: volume 1 tv series,SearchCreativeWork
461,['Show Me the Best: Part 1 of the TV Series'],SearchCreativeWork
462,when is crime and punishment u s a  showing,SearchScreeningEvent
463,['When is crime and punishment a spectacle?'],SearchScreeningEvent
464,what will the temperate be here on shmini atzeret,GetWeather
465,['what will be the temperate climate here on shmini atzeret'],GetWeather
466,add this song to my lo que suena new york playlist,AddToPlaylist
467,['Add this song to my lo que suena new york playlist'],AddToPlaylist
468,can you check the timings for super sweet 16: the movie,SearchScreeningEvent
469,['can you stop the timing for super sweet 16: the picture'],SearchScreeningEvent
