,text,intent
60,can i have the movie schedule for imax corporation,SearchScreeningEvent
61,['can i receive the picture show agenda for imax corporation'],SearchScreeningEvent
62,is it windy in inlet  lebanon,GetWeather
63,['it is windy in the Lebanese bay'],GetWeather
64,rate the 8-week cholesterol cure three out of 6,RateBook
65,['Evaluation of the 8-week cholesterol cleanse three out of six'],RateBook
66,i would give this current novel a value of 3 and a rating of 6,RateBook
67,['atomic number 53 would give this current novel a value of deuce ace and a rating of sixer'],RateBook
68,give one of 6 points to who will cry when you die,RateBook
69,['give one of 6 point to world health organization will blazon out when you die'],RateBook
70,book a reservation for my mommy and i at a restaurant in central african republic,BookRestaurant
71,['book a arriere pensee for my mommy and i at a restaurant in central african democracy'],BookRestaurant
72,please search the an introduction to karl marx painting,SearchCreativeWork
73,['please search from the an illustrated introduction to karl marx against painting'],SearchCreativeWork
74,how is the weather in getzville  minnesota,GetWeather
75,['how is the weather in getzville gopher state'],GetWeather
76,weather in walden russia on 12/26/2018,GetWeather
77,['Weather in walden russland on 26 / 12 / 2018'],GetWeather
78,add live around the world to crossroad blues,AddToPlaylist
79,['add in live around the greater world to support crossroad blues'],AddToPlaylist
80,i want to see married to the enemy 2 at a cinema,SearchScreeningEvent
81,['I want to see Enemy 2 get married in the cinema'],SearchScreeningEvent
82,what time is irreconcilable differences playing regal entertainment group,SearchScreeningEvent
83,['Julian_Radbourne_editorial time should irreconcilable differing playing regal entertainment group'],SearchScreeningEvent
84,for playlist todo latino add absolutely sweet marie,AddToPlaylist
85,['for play list todo latino add together dead sweet marie'],AddToPlaylist
86,find a top fifty zahir howaida concerto from the seventies,PlayMusic
87,['Find a top fifty zahir howaida concert from the seventies'],PlayMusic
88,rate this book a 4 out of 6,RateBook
89,['Rate this book 4 out of 6'],RateBook
90,add the name as with gladness men of old to my ultimate 90s playlist,AddToPlaylist
91,['add the mans name even as with the gladness men of old to create my ultimate 90s ac playlist'],AddToPlaylist
92,play a melody from elmer bernstein,PlayMusic
93,['play a chiming_guitar from elmer mccarthy'],PlayMusic
94,book a restaurant in switzerland for 3,BookRestaurant
95,['book a eating place in schweiz for 3'],BookRestaurant
96,add the song to the soundscapes for gaming playlist,AddToPlaylist
97,['add the Surfin_Bird to the synth_riffs for IGN_GameSpy playlist'],AddToPlaylist
98,add this michael v track to my folk & americana,AddToPlaylist
99,['add GREG_POTTER_Yes michael v track to DEAR_BILLY_GRAHAM folk & foetida'],AddToPlaylist
100,find the schedule for films around here,SearchScreeningEvent
101,['find the current schedule for films moving around over here'],SearchScreeningEvent
102,find to each his own cinema  an album,SearchCreativeWork
103,['witness to each his ain cinema an album'],SearchCreativeWork
104,book reservation at a restaurant in south mills mt for one at 07:07,BookRestaurant
105,['book reservation Wheatridge_Middle a upscale_eatery in Storm_wreaks_havoc lumber_mills mt for saddest at 07: 07'],BookRestaurant
106,put this artist into my found them first playlist please,AddToPlaylist
107,['who put this artist into my channel found them first day playlist all please'],AddToPlaylist
108,rate winning the oil endgame zero of 6,RateBook
109,['rate SQL_Server_IBM_DB2 the stride_Yergin endgame casualty_Salceda of 6'],RateBook
110,reserve a place to eat on march fifteenth in china within the same area,BookRestaurant
111,['reserve a place food to eat on monday march 25th fifteenth of in china area within the same area'],BookRestaurant
112,what is dear old girl cooper foundation,SearchScreeningEvent
113,['what is Psalms_###:# 0ld girl cooper Code_Talker_Raymond'],SearchScreeningEvent
114,show me the photograph johnny cash: the complete columbia album collection,SearchCreativeWork
115,['show the me the photograph on johnny willie cash : the first complete columbia album collection'],SearchCreativeWork
116,i want to get nine seats at a restaurant that serves ice cream cake,BookRestaurant
117,['next i want to get exactly nine seats myself at a restaurant that serves vanilla ice cream during cake'],BookRestaurant
118,i want to hear a seventies sound track,PlayMusic
119,['I want to hear a soundtrack from the seventies'],PlayMusic
120,add the song to my r&b movement playlist,AddToPlaylist
121,['additional the song to my cla & b radical_egalitarianism playlist'],AddToPlaylist
122,play a 2013 song on groove shark,PlayMusic
123,['play a song from 2013 on Groove Shark'],PlayMusic
124,what kind of weather will be in ukraine one minute from now,GetWeather
125,['what kind of weather will be in a minute in Ukraine'],GetWeather
126,can you check the timings for super sweet 16: the movie,SearchScreeningEvent
127,['can you stop the timing for super sweet 16: the picture'],SearchScreeningEvent
128,when will it be hot here,GetWeather
129,['when volition information technology be hot here'],GetWeather
130,will it be hot in the netherlands on february 16th,GetWeather
131,['will FERNANDO_GONZÁLEZ be Sriracha_hot while the netherlands on february 16th'],GetWeather
132,add kylie minogue to my novedades viernes sudamérica playlist,AddToPlaylist
133,['Add Kylie Minogue to my novedades fourth sudamérica playlist'],AddToPlaylist
134,is it going to snow next year in wv,GetWeather
135,['it will snow next year in wv'],GetWeather
136,find time for the movie schedule at cineplex odeon corporation,SearchScreeningEvent
137,['find time for the movie docket at cineplex odeon corporation'],SearchScreeningEvent
138,what animated movies are playing in the neighbourhood and when,SearchScreeningEvent
139,['what animated movies are in playing kid in the neighbourhood about and when'],SearchScreeningEvent
140,i want to book a restaurant in sixteen seconds for 5 people in gold point montana,BookRestaurant
141,['i want to roman_à_clef a restaurant in thrity seconds for pm_Wed._Fri people in gold Rajan_Rondo gina'],BookRestaurant
142,add the song to the mac  n cheese playlist,AddToPlaylist
143,['add the best song to play the mac n bros cheese playlist'],AddToPlaylist
144,i need a reservation at sunrise for melva and heidi at a local restaurant,BookRestaurant
145,['i postulate a reservation at sunrise for melva and heidi at a local eating house'],BookRestaurant
146,what will the weather be in michigan,GetWeather
147,['how will the weather in Michigan'],GetWeather
148,rate the current album one points,RateBook
149,['rate that the current album has one points'],RateBook
150,what s the weather forecast for lenexa united kingdom at 02:31,GetWeather
151,['thing s which weather revising_downwards for lenexa united Saud_dynasty at 02: 31'],GetWeather
152,will i think i do be playing at 7 pm,SearchScreeningEvent
153,['will oh i think i do be playing at twelve 7 i pm'],SearchScreeningEvent
154,show 50 words for snow creative picture,SearchCreativeWork
155,['show secret 50 secret words for emily snow creative picture'],SearchCreativeWork
156,rate the blood on the moon saga a three,RateBook
157,['Guess the Blood on the Moon saga a a three'],RateBook
158,book a table on 1/20/2023 for 5 people in mh,BookRestaurant
159,['booklist a table Gagnoa_Ivory_Coast 9 / 20 / 2023 for 日_星期一_##:##_BJT people on mh'],BookRestaurant
160,add this tune by rod argent to propuesta alternativa playlist,AddToPlaylist
161,['adds this tune being rod naturel to propuesta alternativa playlist'],AddToPlaylist
162,what time is goodbye mothers playing,SearchScreeningEvent
163,['What time is the farewell to mothers who play'],SearchScreeningEvent
164,i d like to see movie schedules for kerasotes theatres,SearchScreeningEvent
165,['iam d like to see movie divisional_alignment plus kerasotes theatres'],SearchScreeningEvent
166,please play the most popular ep from 1998 by mc frontalot,PlayMusic
167,['delight play the most pop ep from 1998 by megahertz frontalot'],PlayMusic
168,table for 8 at a popular food court,BookRestaurant
169,['Table for 8 people on a popular food court'],BookRestaurant
170,add a gackt camui track to the white noise playlist,AddToPlaylist
171,['add together a gackt camui track to the white noise play list'],AddToPlaylist
172,add tune to my playist the piano bar,AddToPlaylist
173,['add tune to my playist the pianoforte bar'],AddToPlaylist
174,play the album vibrations by marion elise raven,PlayMusic
175,['play the album vibrations of marion elise raven'],PlayMusic
176,play all the way my savior leads me on spotify,PlayMusic
177,['Plays everywhere for way my savior leads me on spotify'],PlayMusic
178,my rating for the eiffel tower and other mythologies is 0 out of 6 stars,RateBook
179,['my evaluation for the eiffel tower and other mythology is 0 out of sixer champion'],RateBook
180,diana in search of herself is average and gets a 3 out of 6 points,RateBook
181,['princess diana in hunt of herself is average and gets a iii out of six points'],RateBook
182,can you play top zvooq by fink,PlayMusic
183,['can someone play best zvooq by hhh'],PlayMusic
184,reserve a table for two at the restaurant at 9 pm,BookRestaurant
185,['Bukit_Timah_Nature a table for two at one restaurant ####at #.##/adult pm'],BookRestaurant
186,will there be rainfall four weeks from now in tehama bahamas,GetWeather
187,['will it rain in tehama bahamas in four weeks'],GetWeather
188,what films are at cinemark theatres,SearchScreeningEvent
189,['why films are 7.pm cinemark theatres'],SearchScreeningEvent
190,what is the forecast for here for blizzard conditions at five pm,GetWeather
191,['what is the forecast up for here up for with blizzard conditions down at five pm'],GetWeather
192,what is the weather like in midfield iowa today,GetWeather
193,"[""What's the weather like in midfield today?""]",GetWeather
194,play a song by busta rhymes,PlayMusic
195,['play a song by busta rhyme'],PlayMusic
196,play some anneliese van der pol from the thirties on groove shark,PlayMusic
197,['play some anneliese van der pol from the thirty on groove shark'],PlayMusic
198,is it cloudy in the same area of lynn shore reservation,GetWeather
199,['is should it really cloudy in the same area of south lynn south shore reservation'],GetWeather
200,is it going to be chilly in western sahara in 13 hours,GetWeather
201,['Will it be cool in Western Sahara in 13 hours?'],GetWeather
202,i d like to see the paul murray live television show,SearchCreativeWork
203,['tym vK like to there the paul murray live television Sextuplets_Take'],SearchCreativeWork
204,what time is project censored the movie playing at the movie house,SearchScreeningEvent
205,['what Ms._Braxton_Grassgreen is riverfront_redevelopment Encyclopedia_Dramatica the movie playing at whenthe movie house'],SearchScreeningEvent
206,find a video game called craters of the sac,SearchCreativeWork
207,['find a video game called meteoroid of ofthe vas_deferens'],SearchCreativeWork
208,please play the newest music by evil jared hasselhoff,PlayMusic
209,['Please play the latest music from villain Jared Hasselhoff'],PlayMusic
210,find a video game called family dog,SearchCreativeWork
211,['find a home video arcade game called get family dog'],SearchCreativeWork
212,give the turning point a 0 out of 6,RateBook
213,['give the current turning point a constant 0 out of possible 6'],RateBook
214,play me the tv show seal team,SearchCreativeWork
215,['play within me the game tv show royal seal team'],SearchCreativeWork
216,please find me asking alexandria discography,SearchCreativeWork
217,['please bump me asking alexandria discography'],SearchCreativeWork
218,what will the weather be next apr  in mt,GetWeather
219,['what will the weather follow next april in mt'],GetWeather
220,how is the weather right now at my current place,GetWeather
221,['how is the atmospheric condition right now at my current place'],GetWeather
222,in khlong phraya wildlife sanctuary is there a cloud,GetWeather
223,['in entire khlong phraya wildlife wetland sanctuary district is there a white cloud'],GetWeather
224,on jun  the sixteenth  2032 i d like to go to dillard house in putnam hall,BookRestaurant
225,['putting Heui the Nightmare_Affair 2032 i d like to go to dillard rouse_Koppel in doug hall'],BookRestaurant
226,show the movie schedules at united paramount theatres,SearchScreeningEvent
227,['show the moving picture schedules at joined paramount theatre of operations'],SearchScreeningEvent
228,book a table for five at a restaurant with the best rating,BookRestaurant
229,['book a table for consecutively at a Bar_Americain Disputes_arising proverbial best rating'],BookRestaurant
230,show me a television show named a love to hide,SearchCreativeWork
231,['talk show me is a television show named a camera love to hide'],SearchCreativeWork
232,add famous to my playlist lo que suena new york,AddToPlaylist
233,['you add someone famous to my playlist lo que suena in new north york'],AddToPlaylist
234,the book history by contract is rated five stars in my opinion,RateBook
235,['the book account by contract is rated five stars in my view'],RateBook
236,the current essay is a three of 6,RateBook
237,['the current biography equates a Seventeen of 6'],RateBook
238,this book isn t good  i d rate it two out of 6 stars,RateBook
239,['this book isn t good micheal vG rate it two got of 9 heart_throb'],RateBook
240,play music from lynn & wade llp,PlayMusic
241,['play Balkan_gypsy from lynn & rapids_cascading Eversheds_LLP'],PlayMusic
242,rate this book four of 6 points,RateBook
243,['rate this christian bible foursome of 6 point'],RateBook
244,play disco tango to power walk,AddToPlaylist
245,['play another disco tango to power song walk'],AddToPlaylist
246,i would give this current novel 4 points,RateBook
247,['I would give this current novel 4 points'],RateBook
248,may i have the movie schedules for speakeasy theaters,SearchScreeningEvent
249,['feed_probiotic_bacteria abt have the movie schedules for burlesque theaters'],SearchScreeningEvent
250,add the singer ivan roudyk to my fairy tales playlists,AddToPlaylist
251,['add the vocalizer ivan roudyk to my queen tales playlists'],AddToPlaylist
252,book a bakery at zero o clock for 5 people,BookRestaurant
253,['Zizou_Corder a kosher_bakery Autograph_signings zero o clock for 5 people'],BookRestaurant
254,add turk to the deep house playlist,AddToPlaylist
255,['lend turk to the deep house play list'],AddToPlaylist
256,book spot for two at city tavern,BookRestaurant
257,['book Twin_Overlooks for Twelve at Councilwoman_Nina_Trasoff tavern'],BookRestaurant
258,add a track to my girls  night playlist,AddToPlaylist
259,['add a track to my girl nox play list'],AddToPlaylist
260,please look up and find me monty python live at the hollywood bowl,SearchCreativeWork
261,['please bet up and discover pine tree state monty python live at the hollywood bowl'],SearchCreativeWork
262,give the current textbook five stars,RateBook
263,['Give the current textbook five stars'],RateBook
264,show the tv show the last samurai,SearchCreativeWork
265,['show the goggle box show the net samurai'],SearchCreativeWork
266,i d like reservations for two at a pizzeria  22 weeks from now,BookRestaurant
267,['I would like to make a reservation for two people in a pizzeria in 22 weeks'],BookRestaurant
268,will there be cloud coverage in verdery  myanmar,GetWeather
269,['will there be radar cloud radar coverage in sea verdery myanmar'],GetWeather
270,play me a track by steve souza,PlayMusic
271,['play me a track by steve souza'],PlayMusic
272,is without witness playing twenty two hours from now,SearchScreeningEvent
273,['ethan is home without witness playing with twenty two hours from now'],SearchScreeningEvent
274,rate this album two out of 6,RateBook
275,['rate this album for two star out of about 6'],RateBook
276,play before i grew up to love you by wafah dufour,PlayMusic
277,['Before I grew up to love you through wafah dufour'],PlayMusic
278,i need times for a yiddish world remembered at dipson theatres,SearchScreeningEvent
279,['minerals_inc need spurts for a yiddish world vividly_recalls where dipson theatres'],SearchScreeningEvent
280,play the song memories are my only witness,SearchCreativeWork
281,['Memories of the song are my only witness'],SearchCreativeWork
282,i need a restaurant in iowa for 0 o clock,BookRestaurant
283,['atomic number 53 require a restaurant in iowa for 0 o clock'],BookRestaurant
284,find me the soundtrack live at the greek theatre,SearchCreativeWork
285,['find me see the soundtrack live at the new greek radio theatre'],SearchCreativeWork
286,play some last fm music like the 1992 ep from peaches,PlayMusic
287,['play some last fm music like the 1992 ep of peaches'],PlayMusic
288,add a tune to clásicos del hip hop español,AddToPlaylist
289,['add a tune to clásicos está cartilege hop la_gente'],AddToPlaylist
290,rate this textbook four out of 6,RateBook
291,['Rate this textbook four out of six'],RateBook
292,show me the courts of chaos,SearchCreativeWork
293,['Show me the courts of chaos'],SearchCreativeWork
294,add jenifer to rock the 2000 s,AddToPlaylist
295,['add jenifer to shake the 2000 randomness'],AddToPlaylist
296,book a bakery for lebanese on january 11th  2032,BookRestaurant
297,"['Book a bakery for Lebanese on January 11, 2032']",BookRestaurant
298,add farhad darya songs in virales de siempre,AddToPlaylist
299,['add farhad to darya sings songs in ars virales 2 de siempre'],AddToPlaylist
300,add artist brenda k starr to frescura indie,AddToPlaylist
301,['add artist brenda kib starr to frescura indie'],AddToPlaylist
302,give 2 stars to the doom brigade,RateBook
303,['give two principal to the doom brigade'],RateBook
304,give five out of 6 points to this album,RateBook
305,['give five spot out of 6 points to this record album'],RateBook
306,will it be freezing here in 9 seconds,GetWeather
307,['and will it it be freezing here up in 9 seconds'],GetWeather
308,find the work i looked up,SearchCreativeWork
309,['find the work idk figured up'],SearchCreativeWork
310,play the discografia de the pretty reckless saga,SearchCreativeWork
311,['play the discographies of quite frivolous saga'],SearchCreativeWork
312,rate the sneetches and other stories a three,RateBook
313,['charge per unit the sneetches and other story a three'],RateBook
314,add artist to playlist classic punk,AddToPlaylist
315,['add painter_sculptor to www.pandora.com classic punk'],AddToPlaylist
316,book me a restaurant that serves green bean casserole for five people,BookRestaurant
317,['Book me a restaurant that serves green bean casserole for five people'],BookRestaurant
318,show me the new showings for animated movies in the neighborhood,SearchScreeningEvent
319,['Teen_Ka_Tadka me the new showings gave animated movies in Crash_bang_wallop Payne_Phalen'],SearchScreeningEvent
320,i want to book a table in a restaurant in bouvet island,BookRestaurant
321,['1 want to ledger a table in a restaurant in bouvet island'],BookRestaurant
322,i want to book a restaurant for five people in sri lanka,BookRestaurant
323,['i personally want to personally book a rental restaurant account for five people in sri lanka'],BookRestaurant
324,add tour generación rbd en vivo to the roadrunner rec new releases playlist,AddToPlaylist
325,['tour generación rbd en vivo add to roadrunner rec new releases playlist'],AddToPlaylist
326,find the movies and movie times in the neighbourhood,SearchScreeningEvent
327,['indentify the movies and movie cycles this the neighbourhood'],SearchScreeningEvent
328,add we have a theme song to my house afterwork playlist,AddToPlaylist
329,['add we have a theme song to my house afterwork playlist'],AddToPlaylist
330,add this artist to my spotlight on country 2016 playlist,AddToPlaylist
331,['add this watercolourist to my avid_conservationist on country 2016 m3u'],AddToPlaylist
332,what is the weather forecast for naches  sierra leone,GetWeather
333,['what is the 2011 weather forecast for les naches sierra na leone'],GetWeather
334,will it be freezing on 4/20/2038 in american beach nc,GetWeather
335,['allows it happen freezing over 4 / 20 / 2038 throughout american beach wilmington'],GetWeather
336,i want to watch the show railroad model craftsman,SearchCreativeWork
337,['I would like to see the model railway exhibition'],SearchCreativeWork
338,please find me the olympia 74 soundtrack,SearchCreativeWork
339,['please find me to the best olympia theater 74 soundtrack'],SearchCreativeWork
340,give monthly index of medical specialities a two out of 6 rating,RateBook
341,['give the monthly index of medical specialties a rating of two out of six'],RateBook
342,add bob klose to la mejor música para tus fiestas,AddToPlaylist
343,['add bob klose to su la bella mejor musica en para a tus los fiestas'],AddToPlaylist
344,i want to book a restaurant,BookRestaurant
345,['i want... to really book a restaurant'],BookRestaurant
346,will it be hot in amenia  wi,GetWeather
347,['will even Aliann_Tabitha_Pompey hot Photo_AFPAfp amenia wi'],GetWeather
348,what is the movie schedule for animated movies in the area,SearchScreeningEvent
349,['What is the schedule for animated films in the region?'],SearchScreeningEvent
350,get me the trailer of good morning sunshine,SearchCreativeWork
351,['get me on the second trailer of good new morning sunshine'],SearchCreativeWork
352,what are the movie times at goodrich quality theaters,SearchScreeningEvent
353,['what are the movie times at goodrich caliber theater of operations'],SearchScreeningEvent
354,find a novel called twins of evil,SearchCreativeWork
355,['find was a novel tentatively called twins sons of evil'],SearchCreativeWork
356,play pandora tunes from the fourties,PlayMusic
357,['players play pandora tunes traditional from the southern fourties'],PlayMusic
358,where can i find the game kaakai newspaper,SearchCreativeWork
359,['where lavatory i find the secret plan kaakai newspaper'],SearchCreativeWork
360,what s the weather like in tyonek  new jersey,GetWeather
361,['happened s the storms like in tyonek Mashable_Explore jersey'],GetWeather
362,show me the game music bank,SearchCreativeWork
363,['show me the game euphony camber'],SearchCreativeWork
364,rate the book saga a coin in nine hands 0 points,RateBook
365,['rate the bible saga a coin in nine mitt cipher points'],RateBook
366,what will the weather be here on dec  7th,GetWeather
367,['how will the weather here on December 7'],GetWeather
368,i want to listen to an ep from 1998,PlayMusic
369,['cd i want others to listen to an unknown ep from 1998'],PlayMusic
370,add strong to the metal monday playlist,AddToPlaylist
371,['add strenghtening to from metal b4 playlist'],AddToPlaylist
372,add circus to my post garage wave revival list,AddToPlaylist
373,"[""gussy circus to Why_couldn'tI post apartment wave revival list""]",AddToPlaylist
374,give begums thugs and white mughals four points,RateBook
375,['offered Sant_Bhindranwale thugs and white mughals four asssists'],RateBook
376,show me movie time for i am sorry  at my movie house,SearchScreeningEvent
377,['show me movie on time for i seriously am just sorry tonight at my movie house'],SearchScreeningEvent
378,put the mike oldfield album onto my la mejor música para tus fiestas playlist,AddToPlaylist
379,['Place the microphone Oldfield album on my la mejor música para tus fiestas playlist'],AddToPlaylist
380,play got to be free by madeleine peyroux,PlayMusic
381,['play escapes_Sprau to similarly free HIGHTOWER_Allison madeleine peyroux'],PlayMusic
382,i give zero points to this chronicle,RateBook
383,['1 founder zero points to this account'],RateBook
384,what is the weather forecast for close-by burkina,GetWeather
385,['what news is at the weather forecast for paris close - by burkina'],GetWeather
386,is it freezing on jun  the 21st in apshawa south africa,GetWeather
387,['isn_`_t it freezing on Kim_Seok the 21st in apshawa northwards tasmania'],GetWeather
388,book a restaurant in pinecliffe missouri this month,BookRestaurant
389,['Book a restaurant in pinecliffe Missouri later this month'],BookRestaurant
390,i want to book albany pump station in buckholts washington now for a party of 9,BookRestaurant
391,['i want to book albany pumping station in buckholts washington now for a party of 9'],BookRestaurant
392,play the red room sessions from chris cunningham,PlayMusic
393,['play during the red ink room sessions from chris christopher cunningham'],PlayMusic
394,find a soundtrack called the dragon,SearchCreativeWork
395,['we find a secret soundtrack called the dragon'],SearchCreativeWork
396,rate this novel five of 6,RateBook
397,['rate this organ_donor_signups five of Cyril_Kowaliski_##:##'],RateBook
398,i d like to hear the last song fro willa ford,PlayMusic
399,['i_realy d Cinder_fella to hear the earlier song fro willa pontiac'],PlayMusic
400,i d like to rate the book white dawns at zero of 6 stars,RateBook
401,['i d OK to interestrates only book pinks_reds dawns at zero of at## stars'],RateBook
402,can you let me know what animated movies are playing close by,SearchScreeningEvent
403,['fire you let me know what animated movies are play close by'],SearchScreeningEvent
404,find the movie schedule for 20:45:24,SearchScreeningEvent
405,['find is the following movie schedule for film 20 : 45 : 24'],SearchScreeningEvent
406,i want to see i dream of jeanie in a movie theatre,SearchScreeningEvent
407,['I want to see how I dream of jealousy in the cinema'],SearchScreeningEvent
408,i want to eat by five pm in ne for a six people,BookRestaurant
409,['I want to eat until 5 p.m. in ne for six people'],BookRestaurant
410,do you have something like impossible is nothing by abderrahmane abdelli,PlayMusic
411,['do you have worry_Buddy_Shadid like impossible isn_`_t anythign Rowe_Ebony_PNT_##:## abderrahmane abdelli'],PlayMusic
412,what films are at kerasotes theatres,SearchScreeningEvent
413,['information what available films are at kerasotes film theatres'],SearchScreeningEvent
414,add the song virales de siempre by the cary brothers to my gym playlist,AddToPlaylist
415,['Add the song virales de siempre by the brothers Cary to my fitness playlist'],AddToPlaylist
416,find the schedule for the comedian at santikos theatres,SearchScreeningEvent
417,"[""Find the Comedian's Schedule in Santikos Theatres""]",SearchScreeningEvent
418,find a movie house closest with animated movies,SearchScreeningEvent
419,['fill a film house closest offering animated movies'],SearchScreeningEvent
420,give this current book zero out of 6,RateBook
421,['people give this for current book zero out 1 of 6'],RateBook
422,play the last sound track by soko from around 1975,PlayMusic
423,['air play a the last sound track released by soko from around april 1975'],PlayMusic
424,i want to book tupelo honey cafe in new jersey for five people,BookRestaurant
425,['i want to book tupelo honey coffee shop in new island of jersey for five people'],BookRestaurant
426,what time is see grace fly playing at cineplex odeon corporation,SearchScreeningEvent
427,['What time is it to see the grace fly playing at the cineplex odeon corporation?'],SearchScreeningEvent
428,find bells break their towers  a video game,SearchCreativeWork
429,['find trumpets break theire towers a Erin_Andrews_peephole game'],SearchCreativeWork
430,add even serpents shine to dorothea s indie hipster playlist,AddToPlaylist
431,"[""Even snakes shine on Dorothea's indie hipster playlist""]",AddToPlaylist
432,which movies are playing at the nearest cinema at twelve pm,SearchScreeningEvent
433,['which movies embody dally at the cheeseparing cinema at twelve pm'],SearchScreeningEvent
434,add daedelus to my lazy chill afternoon,AddToPlaylist
435,['add daedelus to Inever aimless Cold afternoon'],AddToPlaylist
436,how s the weather in grisdale  bangladesh,GetWeather
437,['how s the atmospheric condition in grisdale bangladesh'],GetWeather
438,add the chris clark tune to my women of the blues playlist,AddToPlaylist
439,['add in the chris clark tune on to my colored women hall of the blues playlist'],AddToPlaylist
440,find a picture called nuclear blast all stars: out of the dark,SearchCreativeWork
441,['find a flick called atomic bang all stars: tabu of the dark'],SearchCreativeWork
442,play turbulence wild streetdanz from jeff buckley,PlayMusic
443,['play turbulence elephants_leopards streetdanz Within jeffrey buckley'],PlayMusic
444,play music from itunes for ric grech,PlayMusic
445,['plays music from itunes for ric grech'],PlayMusic
446,book a spot for six at bear hotel in 5 seconds,BookRestaurant
447,['autobiographies a spot includes eighteen at bear hotel Joliet_Naperville 5 seconds'],BookRestaurant
448,add tony kakko music to street dance playlist,AddToPlaylist
449,['Add toney cakko music to the streetdance playlist'],AddToPlaylist
450,show movie schedule in mjr theatres,SearchScreeningEvent
451,['talk show in movie schedule shown in mjr theatres'],SearchScreeningEvent
452,rate homicide: a year on the killing streets five stars,RateBook
453,['rate homicide: a months on over killing pedestrian_thoroughfare five heart_throbs'],RateBook
454,rate the current novel a 1,RateBook
455,['rate the current novel with 1'],RateBook
456,is it supposed to hail in ny,GetWeather
457,['`_sa it OK to thundershower in ny'],GetWeather
458,add an album by twink to my classic country playlist,AddToPlaylist
459,['Add an album by twink to my classic country playlist'],AddToPlaylist
460,can you send me the weather forecast for malcom,GetWeather
461,['Can you send me the weather forecast for Malcom?'],GetWeather
462,i want to book oregon electric station in north city,BookRestaurant
463,['I want to book an oregon power station in the north city'],BookRestaurant
464,rate the current book 1 of 6 points,RateBook
