,text,intent
125,['where can i get the night times off for movies in the neighbourhood'],SearchScreeningEvent
126,where can i find a copy of i bury the living,SearchCreativeWork
127,['where can coz_i bring a copy of ds bury the emmigrated'],SearchCreativeWork
128,play the latest ballad by september,PlayMusic
129,['play the latest ballad until September'],PlayMusic
130,is fog forecast close-by to pakistan,GetWeather
131,['is fog forecast near Pakistan'],GetWeather
132,is it chilly in charenton  ny,GetWeather
133,['is it chilly in charenton empire state'],GetWeather
134,search for the sound of one hand clapping,SearchCreativeWork
135,['FanSnap_ticket for the wooshing of one bent clapping'],SearchCreativeWork
136,can you find me the magic hour song,SearchCreativeWork
137,['sack you find me the magic hour sung dynasty'],SearchCreativeWork
138,in khlong phraya wildlife sanctuary is there a cloud,GetWeather
139,['in entire khlong phraya wildlife wetland sanctuary district is there a white cloud'],GetWeather
140,i would give superman: doomsday & beyond four stars and a best rating of 6,RateBook
141,['dos_santos would lends superman: Judgment_Day & beyond several stars and a best rating of 8/adult'],RateBook
142,rate the deception chronicle one of 6 points,RateBook
143,['charge per unit the deception chronicle peerless of 6 point'],RateBook
144,book at table at forest av restaurant close-by for 2 1 second from now,BookRestaurant
145,['Book at the table at Forest av restaurant nearby for 2 1 second from now'],BookRestaurant
146,give the creator zero points out of 6,RateBook
147,['Give the creator zero out of 6 points'],RateBook
148,rate this current novel two out of 6,RateBook
149,['rate all this great current novel two stars out of 6'],RateBook
150,i want to hear some songs from the twenties,PlayMusic
151,['i youwant to scream some songs fro the twenties'],PlayMusic
152,what movie house is the closest playing animated movies,SearchScreeningEvent
153,['now what movie house movie is the closest thing playing animated movies'],SearchScreeningEvent
154,give this book a rating of 3,RateBook
155,['give this Doomsday_Conspiracy a issuer_default_ratings of 0xff'],RateBook
156,book a restaurant for 3 in new mexico,BookRestaurant
157,['book a the restaurant club for 3 in new bern mexico'],BookRestaurant
158,open itunes and play heath music from 1981,PlayMusic
159,['closes itunes and play heath accapella eventually 1981'],PlayMusic
160,add this artist to sleep tight,AddToPlaylist
161,"[""add that'sa artist to snoring tight""]",AddToPlaylist
162,add this artist to showstopper being mary jane,AddToPlaylist
163,['add this artist to showstopper cost mary jane'],AddToPlaylist
164,add suffer little children to this is racionais mc s playlist,AddToPlaylist
165,['add suffer little children to this be racionais megacycle per second s playlist'],AddToPlaylist
166,add something so right to lora s 80s classic hits playlist,AddToPlaylist
167,['add VAN_SUSTEREN_Well so right to lora €_™ 80s timelessly_elegant Starter_Gavin_Floyd playlist'],AddToPlaylist
168,rate the current novel zero out of 6,RateBook
169,['EONIA_= however current novel zero rest of 6'],RateBook
170,for playlist todo latino add absolutely sweet marie,AddToPlaylist
171,['for play list todo latino add together dead sweet marie'],AddToPlaylist
172,what movies are starting in 1 second at a theater in the neighborhood,SearchScreeningEvent
173,['what movies people are starting coming in at 1 second at least a theater in the neighborhood'],SearchScreeningEvent
174,what s the forecast in stobo,GetWeather
175,['what s Markus_Cornaro revising_upwards in stobo'],GetWeather
176,can you find me the sword with no name trailer,SearchCreativeWork
177,['hind end you find me the blade with no name trailer'],SearchCreativeWork
178,need a creative work called hit by love,SearchCreativeWork
179,['need a creative dilligently called stroked_leadoff by beautiful'],SearchCreativeWork
180,rate the book the atmospheric railway 5 out of 6,RateBook
181,['rate the quran the atmospheric railway 5 out of sestet'],RateBook
182,what is the weather of east portal ks,GetWeather
183,['what is for wise_Nickolenko of southwesterly_direction portal ks'],GetWeather
184,what time is mighty morphin power rangers: the movie at magic johnson theatres,SearchScreeningEvent
185,['what time is mighty morphin mogul rangers: the movie at wizardly samuel johnson field'],SearchScreeningEvent
186,i need a table for five in viroqua,BookRestaurant
187,['bryan Needed a table for Thirty in viroqua'],BookRestaurant
188,when will it be hot here,GetWeather
189,['when volition information technology be hot here'],GetWeather
190,i want to give the current textbook 0 out of 6 stars,RateBook
191,['I want to give the current textbook 0 out of 6 stars'],RateBook
192,get me a photograph of trac,SearchCreativeWork
193,['Get a photo of trac'],SearchCreativeWork
194,rate the book dies the fire one points,RateBook
195,['rate the book regains_consciousness the Salisbury_Millworks one added##'],RateBook
196,book a spot at the food truck in ma,BookRestaurant
197,['book a spot Tues_Fri when food truck in ca_tion'],BookRestaurant
198,is bartok the magnificent playing at seven am,SearchScreeningEvent
199,['here is stanley bartok the magnificent playing at seven and am'],SearchScreeningEvent
200,where is walt: the man behind the myth playing,SearchScreeningEvent
201,['now where is walt : the man is behind me the myth playing'],SearchScreeningEvent
202,find a saga called set sail the prairie,SearchCreativeWork
203,['never find up a saga ever called set sail the prairie'],SearchCreativeWork
204,when is heat playing near me,SearchScreeningEvent
205,['when is temperatures playing in me'],SearchScreeningEvent
206,add artist to my playlist i love my 80 s rollerdisco,AddToPlaylist
207,['add actual artist members to all my playlist i love band my 80 00 s rollerdisco'],AddToPlaylist
208,will it be sunny in south superior,GetWeather
209,"[""will it'd certainly sunny where south superior""]",GetWeather
210,check the movie schedule for wanda group,SearchScreeningEvent
211,['check the current movie schedule for each wanda information group'],SearchScreeningEvent
212,looking for a game called phinally phamous,SearchCreativeWork
213,['expect for a secret plan called phinally phamous'],SearchCreativeWork
214,book a table for five at a restaurant with the best rating,BookRestaurant
215,['book a table for consecutively at a Bar_Americain Disputes_arising proverbial best rating'],BookRestaurant
216,show creative video game name foros timis ston greco,SearchCreativeWork
217,['show creative for video game team name foros timis and ston of greco'],SearchCreativeWork
218,play the best album from the seventies,PlayMusic
219,['flirt the full album from the seventies'],PlayMusic
220,what will the weather be in berville ak on feb  6  2017,GetWeather
221,['what will By_DAVID_SCHEPP weather become Earthquake_rattles berville ak on feb six 2017'],GetWeather
222,find reproductions: songs of the human league,SearchCreativeWork
223,['Find reproductions: Songs from the League of People'],SearchCreativeWork
224,where is the nearest cinema that is playing the kid brother,SearchScreeningEvent
225,['where be the near cinema that is playing the thomas kyd brother'],SearchScreeningEvent
226,i give the phishing manual four stars out of 6,RateBook
227,['then i give her the phishing manual just four stars out 2 of 6'],RateBook
228,rate this book 3 stars out of 6,RateBook
229,['rate this Publisher_Weekly 3 stars deep_breath of to7'],RateBook
230,play hanging in the balance by nik kershaw on zvooq,PlayMusic
231,['play still hanging still in the balance concert by david nik kershaw live on zvooq'],PlayMusic
232,rate canto for a gypsy two of 6 stars,RateBook
233,['EURIBOR_plus canto for a Slavic two of 6 hunks'],RateBook
234,i want to listen to the soundtrack bed of roses,SearchCreativeWork
235,['I want to listen to the soundtrack bed of roses'],SearchCreativeWork
236,overcast on state holiday in pawling nature reserve  and neighboring places,GetWeather
237,['Cloudy on bank holidays in the nature reserve and surrounding villages'],GetWeather
238,what is the weather forecast for naches  sierra leone,GetWeather
239,['what is the 2011 weather forecast for les naches sierra na leone'],GetWeather
240,i need animated movies in the area for dinner time,SearchScreeningEvent
241,['i need animated action movies in the area for almost dinner next time'],SearchScreeningEvent
242,when does miss sloane play at imax corporation,SearchScreeningEvent
243,"[""When to miss Sloane's play at imax corporation""]",SearchScreeningEvent
244,tell me the weather forecast close to romania,GetWeather
245,['tell me the weather your forecast goes close to spring romania'],GetWeather
246,what are the movie schedules for my favorite theaters,SearchScreeningEvent
247,['what are the picture show schedule for my favorite theaters'],SearchScreeningEvent
248,give me a list of films that play in the neighbourhood,SearchScreeningEvent
249,['give just me a longer list details of films that play in policing the neighbourhood'],SearchScreeningEvent
250,give the lost princess 3 stars,RateBook
251,['give the now lost warrior princess 3 stars'],RateBook
252,i give zero points to this chronicle,RateBook
253,['1 founder zero points to this account'],RateBook
254,can you find me the stand proud book,SearchCreativeWork
255,['give the sack you find maine the stand gallant book'],SearchCreativeWork
256,book a table for 2 at a restaurant in follett,BookRestaurant
257,['book two a surprise table for you 2 at a restaurant sold in follett'],BookRestaurant
258,give this book 2 out of 6 stars,RateBook
259,['give this and book 2 3 out of 6 5 stars'],RateBook
260,tell me when it ll be chillier in cavalero corner  id,GetWeather
261,['never tell call me when but it ll be chillier up in cavalero street corner id'],GetWeather
262,rate awaiting strange gods: weird and lovecraftian fictions a 1,RateBook
263,"[""Guess Who's Awaiting Strange Gods: Strange and Loving Fictions a 1""]",RateBook
264,is it supposed to be chillier in favoretta,GetWeather
265,['exist it supposed to be chillier in favoretta'],GetWeather
266,rate the book line to tomorrow three stars,RateBook
267,['Rate the book series with three stars tomorrow'],RateBook
268,are there movies at malco theatres,SearchScreeningEvent
269,['are more there other movies at malco river theatres'],SearchScreeningEvent
270,play music by blowfly from the seventies,PlayMusic
271,['play soulful_melodies by parasitic_insect almost the seventies'],PlayMusic
272,find a movie house for 07:52 showing ganges: river to heaven,SearchScreeningEvent
273,['regain a pic house for 07: lii shew ganges river: river to heaven'],SearchScreeningEvent
274,find tv series titled a life in the death of joe meek,SearchCreativeWork
275,['find tv series titled a life in death of joe meek'],SearchCreativeWork
276,i rate the current album four of 6,RateBook
277,['again i rate the yes current hit album four of 6'],RateBook
278,i would give this current novel 4 points,RateBook
279,['I would give this current novel 4 points'],RateBook
280,add an album by twink to my classic country playlist,AddToPlaylist
281,['Add an album by twink to my classic country playlist'],AddToPlaylist
282,play s t r e e t  d a d  from hiromitsu agatsuma through pandora,PlayMusic
283,['play s t i r e i e t o d a d r from where hiromitsu agatsuma left through pandora'],PlayMusic
284,on june 27  2026 i d like to go to a delaware gastropub,BookRestaurant
285,['on sunday june 12th 27 2026 i like d rather like to go to seeing a delaware city gastropub'],BookRestaurant
286,find the via dolorosa: songs of redemption saga,SearchCreativeWork
287,['scrounge the via dolorosa: songs of unamortized_issuance_costs squabble'],SearchCreativeWork
288,for my fantastic workout can you add sara bareilles,AddToPlaylist
289,['is my awe_inspiring workout can you overwhelm sara bareilles'],AddToPlaylist
290,play 1966 theme music on slacker,PlayMusic
291,['play a 1966 theme from music on band slacker'],PlayMusic
292,add this is andrés calamaro by milk,AddToPlaylist
293,['add that this is andrés calamaro of milk'],AddToPlaylist
294,add this artist to my this is philip glass playlist,AddToPlaylist
295,['add this artist to my KEVIN_STREELMAN consists philip glass_tumblers playlist'],AddToPlaylist
296,what time is g-men vs the black dragon playing at harkins theatres,SearchScreeningEvent
297,['what so hasbeen g - men vs current black winged_creature playing in harkins theatres'],SearchScreeningEvent
298,where s the nearest movie house playing no trains no planes,SearchScreeningEvent
299,['where managementâ_€_™ the nearest Omen_remake house toplay no railways no planes'],SearchScreeningEvent
300,add this track to winnie s post metal playlist,AddToPlaylist
301,['add this bass track to hell winnie s post pedal metal playlist'],AddToPlaylist
302,search for the trailer for the office,SearchCreativeWork
303,['Realtime_Search for the trailer Debatable_Should the prothonotary_office'],SearchCreativeWork
304,add another tune to my pumping iron playlist,AddToPlaylist
305,['Add another tune to my Pumping Iron playlist'],AddToPlaylist
306,what is the forecast for beginning on nov  17 for franklinville,GetWeather
307,['what reflects the missed_analystsâ for Glynnis_MacNicol_##:## onn nov 17 for franklinville'],GetWeather
308,add the album to the might and myth power metal playlist,AddToPlaylist
309,['add the Gutter_Phenomenon to the might and specious_argument electricity diecasting playlist'],AddToPlaylist
310,book a restaurant in switzerland for 3,BookRestaurant
311,['book a eating place in schweiz for 3'],BookRestaurant
312,play music from the artist sean yseult and sort it through top-50,PlayMusic
313,['Kaems music from any abstract_painting sean yseult and screwball_ruse it through spot - 50'],PlayMusic
314,play me the new king curtis music on google music,PlayMusic
315,['Play me the new king curtis music on google music'],PlayMusic
316,play a tune from space mandino,PlayMusic
317,['Play a tune from outer space Mandino'],PlayMusic
318,put coming back to life onto winter music,AddToPlaylist
319,['he put you coming back to life onto winter mountain music'],AddToPlaylist
320,give two stars to current album,RateBook
321,['give two champion to current album'],RateBook
322,put vandemataram srinivas s track onto hiphop hot 50,AddToPlaylist
323,['Vandemataram Srinivas s track on hip hop hot 50'],AddToPlaylist
324,i want to add digital line to my playlist called infantil,AddToPlaylist
325,['ricky want to negate digital product to racially_profiled_Terez_Miles playlist called infantil'],AddToPlaylist
326,what will the weather be in 1 day in kuwait,GetWeather
327,['what will By_Cody_Kraatz weather be in @_chadsapieha bookmarking_washingtonpost.com_answersheet in kuwait'],GetWeather
328,i give the homo handbook saga 3 of 6 stars,RateBook
329,['i give the homo handbook simmering_dispute 2 of 6 Hollwyood'],RateBook
330,rate beaver towers five out of 6 stars,RateBook
331,['ign rate your beaver towers five out of 6 2 stars'],RateBook
332,find a cinema nearest for films,SearchScreeningEvent
333,['find a cinema visit_www.bloomingdales.com including films'],SearchScreeningEvent
334,rate this novel 3 out of 6 points,RateBook
335,['rate this novel in 3 out of the 6 review points'],RateBook
336,play a 2001 sound track on deezer,PlayMusic
337,['play a soundtrack from 2001 on Deezer'],PlayMusic
338,go to movie times at imax corporation,SearchScreeningEvent
339,['at film times at imax corporation'],SearchScreeningEvent
340,add this tune to my rage radio playlist,AddToPlaylist
341,['add this particular tune to my original rage mobile radio playlist'],AddToPlaylist
342,please look up the tv series parables for wooden ears,SearchCreativeWork
343,['please look upwards the television series parables for wooden ear'],SearchCreativeWork
344,i need a reservation for an indoor restaurant in china,BookRestaurant
345,['haha spokeswoman_Ewa_Malmborg a SoftBrands_Hospitality_provides for an indoor restaurant in china'],BookRestaurant
346,what is the weather in south bradenton,GetWeather
347,['what is the weather like in south bradenton'],GetWeather
348,will there be rainfall four weeks from now in tehama bahamas,GetWeather
349,['will it rain in tehama bahamas in four weeks'],GetWeather
350,add this song to my lo que suena new york playlist,AddToPlaylist
351,['Add this song to my lo que suena new york playlist'],AddToPlaylist
352,give zero out of 6 stars to this album,RateBook
353,['give nothing out of sextet wiz to this album'],RateBook
354,when is the life and death of king richard ii playing at mann theatres,SearchScreeningEvent
355,['when is the life and death plot of the king richard ii first playing out at james mann theatres'],SearchScreeningEvent
356,is covered wagon days playing at b&b theatres in 1 second,SearchScreeningEvent
357,['is covered wagon days playing for **_ls & b theatres out @_amyverner second'],SearchScreeningEvent
358,i need a reservation for 8 at a top-rated restaurant in hagaman,BookRestaurant
359,['1 need a mental reservation for 8 at a top - rated restaurant in hagaman'],BookRestaurant
360,please add this track to my de camino playlist,AddToPlaylist
361,"[""loganr@fayobserver.com add this track to Deron_Bauman dans_l' camino playlist""]",AddToPlaylist
362,rate this book a 4 out of 6,RateBook
363,['Rate this book 4 out of 6'],RateBook
364,please help me find the selections from the arista years video game,SearchCreativeWork
365,['delight avail me find the selections from the arista years video plot'],SearchCreativeWork
366,she me the forecast for clayton lake state park on oct  17th,GetWeather
367,['she maine the forecast for clayton lake state parking lot on oct 17th'],GetWeather
368,what animated movies are playing close by at four o clock,SearchScreeningEvent
369,['Which animated films will be shown at 4 a.m. in the vicinity?'],SearchScreeningEvent
370,i need to find the movie theatre showing the crooked web closest to me,SearchScreeningEvent
371,['now i need you to find the right movie theatre showing the crooked web closest thing to being me'],SearchScreeningEvent
372,show creativity of the house of the dead,SearchCreativeWork
373,['Funniest_Moments originality of Tthe house of the dead'],SearchCreativeWork
374,can you locate west coast wrestling connection,SearchCreativeWork
375,['and can you locate the west coast live wrestling connection'],SearchCreativeWork
376,find the putrid death sorcery soundtrack,SearchCreativeWork
377,['find the putrid Darold_Stenson sorcery Gottfried_Huppertz'],SearchCreativeWork
378,add cross bones style to guest list take,AddToPlaylist
379,['add grouchy bones style to guest listing take'],AddToPlaylist
380,rate cotton comes to harlem a 2,RateBook
381,['rate cotton comes to Harlem a 2'],RateBook
382,lets go to a steakhouse before we go to the pool,BookRestaurant
383,['he lets basically go out to a steakhouse before we go to hit the pool'],BookRestaurant
384,book a table for 7 at a popular bistro distant from kremmling,BookRestaurant
385,['book a table reading for two 7 at nine a somewhat popular pizza bistro distant from kremmling'],BookRestaurant
386,i would rate theft: a love story four out of 6 stars,RateBook
387,['normally i would rate theft : a love story four points out of july 6 multiple stars'],RateBook
388,book a restaurant in eleele on october the fifth for 3 people,BookRestaurant
389,['Gordon_Korman a restaurant atthe eleele on october for fifth for LME_STOCKS people'],BookRestaurant
390,put a bunky green tune into the phunkadelic playlist,AddToPlaylist
391,['Add a chunky green melody to the Phunkadelian playlist'],AddToPlaylist
392,for my playlist chill add the name cater fe she,AddToPlaylist
393,['for my playlist chill add the name Cater fe she'],AddToPlaylist
394,in 17 minutes  will it be foggy in songimvelo game reserve,GetWeather
395,['in 17 minutes it gets foggy in the Songimvelo Game Reserve'],GetWeather
396,book a restaurant close by my daughters s work location with burrito three years from now,BookRestaurant
397,['book a delicatessen opened by my teenage_daughters s work topography with veggie_burger three years from now'],BookRestaurant
398,will it be freezing today in delaware and lehigh national heritage corridor,GetWeather
399,['will it be freezing years today in delaware heritage and connecticut lehigh national canal heritage corridor'],GetWeather
400,look for the girl in mirror movie,SearchCreativeWork
401,['Search for the girl in the mirror'],SearchCreativeWork
402,add sp balasubrahmanyam to my rockabilly mania playlist,AddToPlaylist
403,['add sp balasubrahmanyam to my rockabilly mania playlist'],AddToPlaylist
404,add bob klose to la mejor música para tus fiestas,AddToPlaylist
405,['add bob klose to su la bella mejor musica en para a tus los fiestas'],AddToPlaylist
406,how hot will it be in wisconsin on august fourth,GetWeather
407,['how hot will it live in wisconsin on august fourth'],GetWeather
408,give five star to the second angel series,RateBook
409,['break five star to the 2d angel serial'],RateBook
410,find a painting called mister whiskers: my favourite nursery rhymes,SearchCreativeWork
411,['Aflac_visit_aflac.com a painting roundly_denounced howe beard: my favourite nursery rhymes'],SearchCreativeWork
412,open my acoustic concentration playlist and play an entire album,AddToPlaylist
413,"[""open my instrumentation concentration playlist and play wasn'ta entire album_Relapse""]",AddToPlaylist
414,show the movie schedule of animated movies close by,SearchScreeningEvent
415,['show the movie schedule of 25 animated chinese movies were close by'],SearchScreeningEvent
416,where and when is douglas playing,SearchScreeningEvent
417,['Where and when does douglas play?'],SearchScreeningEvent
418,find a tv show called union,SearchCreativeWork
419,['Find a TV show called Union'],SearchCreativeWork
420,please put this tune into the all a cappella playlist,AddToPlaylist
421,['please put this tune into the all a cappella play list'],AddToPlaylist
422,play the 1991 soundtrack from ian mcdonald,PlayMusic
423,['play An_asterisk_denotes 1991 Danny_Elfman from esq mcdonald'],PlayMusic
424,what will the humidity be in the current spot at 15:19:29,GetWeather
425,['what testament the humidity be in the current spot at xv: 19: xxix'],GetWeather
426,can you send me the weather forecast for malcom,GetWeather
427,['Can you send me the weather forecast for Malcom?'],GetWeather
428,what films are there being played at megaplex theatres,SearchScreeningEvent
429,['Which films are played in megaplex theatres?'],SearchScreeningEvent
430,add el choclo to my women of classical list,AddToPlaylist
431,['el choclo to my women of the classical list'],AddToPlaylist
432,give a brief stop on the road from auschwitz 1 out of 6 stars,RateBook
433,['devote a brief stop on the route from auschwitz 1 verboten of captain hicks stars'],RateBook
434,book spot for two at city tavern,BookRestaurant
435,['book Twin_Overlooks for Twelve at Councilwoman_Nina_Trasoff tavern'],BookRestaurant
436,i want to rate the ingenuity gap 3 out of 6,RateBook
437,['kk want to rate current ingenuity discrepancy five out of 6'],RateBook
438,add this tune to the leche con chocolate playlist,AddToPlaylist
439,['summate this melodic phrase to the leche con chocolate play list'],AddToPlaylist
440,find five came back for me,SearchCreativeWork
441,['find v came rearwards for me'],SearchCreativeWork
442,add unite and win to my night out,AddToPlaylist
443,['add extirpate and win to my evenings back'],AddToPlaylist
444,show me rapid city muscle car,SearchCreativeWork
445,['indicate me rapid city muscle automobile'],SearchCreativeWork
446,book an australian restaurant in jacksboro three weeks from now for my step father and i,BookRestaurant
447,['from book i an old australian restaurant wedding in jacksboro sound three weeks from midnight now for my step father and i'],BookRestaurant
448,tell me the weather forecast for wy,GetWeather
449,['separate pine tree state the weather prognosis for wy'],GetWeather
450,find the game company of heroes,SearchCreativeWork
451,['Finding the Trochil company of heroes'],SearchCreativeWork
452,add the rating for this current series a four out of 6 points,RateBook
453,['add the rating outfor hesays current series a last## out of 8 points'],RateBook
454,use vimeo to play de camino a clase playlist,PlayMusic
455,['Use vimeo to play a Clase playlist de camino'],PlayMusic
456,book a table in the united states for 10 at the berghoff,BookRestaurant
457,['book a table in Gators_chomp notoriously_fractious multistate_compact for 10 Ticketmaster_outlets_www.ticketmaster.com the berghoff'],BookRestaurant
458,what is the weather forecast nearby nicodemus,GetWeather
459,['what is the weather condition prognosis nearby nicodemus'],GetWeather
460,give 1 out of 6 points to current saga,RateBook
461,['give 1 out of centimeters_seaward Marvelle_Harris to current Plot_thickens'],RateBook
