,text,intent
128,put this agent m tune onto de cantautor español,AddToPlaylist
129,['put this federal agent m tune onto de cantautor español'],AddToPlaylist
130,give the current chronicle five of 6 points,RateBook
131,['give the current chronicle five out of 6 points'],RateBook
132,add take me back to dear old blighty to my dinner playlist,AddToPlaylist
133,['add take me back to dear previous blighty to my dinner party playlist'],AddToPlaylist
134,rate in the eyes of mr  fury zero of 6,RateBook
135,['time rate in meet the eyes of his mr fury zero of 6'],RateBook
136,show me the closest movie house playing an unfinished life at eight pm,SearchScreeningEvent
137,"['Show me the nearest movie theater, which plays an unfinished life at 8 p.m.']",SearchScreeningEvent
138,add this track to my dinnertime acoustics playist,AddToPlaylist
139,['supply this track to my suppertime acoustics playist'],AddToPlaylist
140,find love will tear us apart  a photograph,SearchCreativeWork
141,['reach love will tear us detach a postcard'],SearchCreativeWork
142,what will the weather be at nine am in hi,GetWeather
143,['or what will the school weather be at nine am in school hi'],GetWeather
144,plan an album by roni duani,PlayMusic
145,['plan foran album Jointly roni duani'],PlayMusic
146,play me gil parris s a cup of coffee  a sandwich and you,PlayMusic
147,['playact maine gil parris reciprocal ohm a cup of coffee a sandwich and you'],PlayMusic
148,what is the rain forecast for one hour from now in south korea,GetWeather
149,['what is the rainfalls forecast for one swastika_banners from now By_BOTI_NAGY south becos'],GetWeather
150,please help me find the short program saga,SearchCreativeWork
151,['please help me know Markus_Cornaro short Assistance_Program saga'],SearchCreativeWork
152,book a cafe for one in the cocos islands,BookRestaurant
153,['good book a cafe for i in the cocos islands'],BookRestaurant
154,i d like to hear the song in a reverie,SearchCreativeWork
155,['i d still like to hear only the third song out in a reverie'],SearchCreativeWork
156,rate lamy of santa fe 5 of 6 stars,RateBook
157,['critics rate david lamy of santa fe 5 of 6 rated stars'],RateBook
158,pull up sweeney todd - il diabolico barbiere di fleet street,SearchCreativeWork
159,['push Temperament_trumps_cuteness sweeney todd - essere diabolico barbiere di fleet Vine_Street'],SearchCreativeWork
160,add wing track to all a cappella,AddToPlaylist
161,['add wing racecourse to all a cappella'],AddToPlaylist
162,live in l a joseph meyer please,PlayMusic
163,['live_streaming_justin throughout l a joseph kurz please'],PlayMusic
164,play the 1991 soundtrack from ian mcdonald,PlayMusic
165,['play An_asterisk_denotes 1991 Danny_Elfman from esq mcdonald'],PlayMusic
166,i want to hear music on itunes,PlayMusic
167,['i desire to hear euphony on itunes'],PlayMusic
168,please find me glass cloud – single,SearchCreativeWork
169,['visit_www.smart find Ijust borosilicate cloud – single'],SearchCreativeWork
170,let me hear the good songs from james iha,PlayMusic
171,['let me hear Rink_Rap good song prior james iha'],PlayMusic
172,play tujiko noriko s ten years and running,PlayMusic
173,['Play tujiko noriko s ten years and runs'],PlayMusic
174,what will the weather be in north carolina,GetWeather
175,['what happened will help the weather be in north west carolina'],GetWeather
176,what will the weather be like in killarney national park on national pow/mia recognition day,GetWeather
177,['what will the weather constitute like in killarney internal park on national pow / mia identification day'],GetWeather
178,play some symphony music from david lindley,PlayMusic
179,['play some symphony music from jacques louis david lindley'],PlayMusic
180,book a reservation for my mommy and i at a restaurant in central african republic,BookRestaurant
181,['book a arriere pensee for my mommy and i at a restaurant in central african democracy'],BookRestaurant
182,add george thorogood to el mejor rock en español,AddToPlaylist
183,['add in george h thorogood to me el mejor que rock en oro espanol'],AddToPlaylist
184,i want to give the current textbook 0 out of 6 stars,RateBook
185,['I want to give the current textbook 0 out of 6 stars'],RateBook
186,i want to add digital line to my playlist called infantil,AddToPlaylist
187,['ricky want to negate digital product to racially_profiled_Terez_Miles playlist called infantil'],AddToPlaylist
188,table for breadline cafe in minnesota next friday,BookRestaurant
189,['ratifiable_agreement for breadline hookah_bar while minnesota next friday'],BookRestaurant
190,can you add the current tune to my calm before the storm playlist,AddToPlaylist
191,['can you maybe add the current in tune sound to my calm before requesting the coming storm playlist'],AddToPlaylist
192,what animated movies are in the area,SearchScreeningEvent
193,['Situational_Awareness_What Freakazoid movies are into the area'],SearchScreeningEvent
194,what is the weather like in detroit,GetWeather
195,['What is the weather like in the dry?'],GetWeather
196,i want to eat in ramona,BookRestaurant
197,['I want to eat in Ramona'],BookRestaurant
198,rate this novel 3 out of 6 points,RateBook
199,['rate this novel in 3 out of the 6 review points'],RateBook
200,i give this terrible book a two out of 6,RateBook
201,['i give this terrible book a good two out out of five 6'],RateBook
202,rate the book a girl  a man  and a river a five,RateBook
203,['charge per unit the record a girl a man and a river a five spot'],RateBook
204,need a table at a highly rated south tyrolean joint,BookRestaurant
205,['need a sideboard at a fiercely ratings south tyrolean joint'],BookRestaurant
206,how will the weather be this month in or,GetWeather
207,['how will the weather someday this earlier #### or'],GetWeather
208,i want to go see the trouble with girls,SearchScreeningEvent
209,['i desire to die see the trouble with girl'],SearchScreeningEvent
210,show me the movies at harkins theatres,SearchScreeningEvent
211,"[""show Didn'tI_tell Paul_Armorgie Hollywood_blockbusters at harkins theatres""]",SearchScreeningEvent
212,is babar: king of the elephants playing,SearchScreeningEvent
213,['is also babar : king maker of the war elephants playing'],SearchScreeningEvent
214,book me a reservation for the best bistro,BookRestaurant
215,['Book me a reservation for the best bistro'],BookRestaurant
216,can you tell me the weather forecast for samoa,GetWeather
217,['john you tell me the weather prognosis for western samoa'],GetWeather
218,rate the book spells and philtres five points,RateBook
219,['rate only the first book featuring spells and philtres five points'],RateBook
220,what is the forecast for turtle islands national park,GetWeather
221,['What is the forecast for the National Park Turtle Islands?'],GetWeather
222,add justin mcroberts to this is chopin,AddToPlaylist
223,['append justin mcroberts to this is chopin'],AddToPlaylist
224,my rating for dilvish  the damned is 4 out of 6,RateBook
225,"[""don'tI rating for dilvish the Who_cares looks 4 where of 6""]",RateBook
226,add tune to my playist the piano bar,AddToPlaylist
227,['add tune to my playist the pianoforte bar'],AddToPlaylist
228,i want to book a minnesota bar,BookRestaurant
229,['I want to book a Minnesota bar'],BookRestaurant
230,what s the weather going to be in knobel,GetWeather
231,['What will the weather be like in Knobel?'],GetWeather
232,is it forecast to be chilly here on july 14,GetWeather
233,['Is it cool here on July 14?'],GetWeather
234,i want to see doa: dead or alive at loews cineplex entertainment,SearchScreeningEvent
235,['i want to see doa: dead or alive at loews cineplex entertainment'],SearchScreeningEvent
236,rate the adventures of augie march one points,RateBook
237,['rate the best adventures of the augie march per one points'],RateBook
238,what is the weather like within walking distance of the bothwell lodge state historic site,GetWeather
239,['what snow is in the weather like within walking distance as of to the former bothwell lodge state historic site'],GetWeather
240,play the birds and the bees by ceca,PlayMusic
241,['the birds and the bees of ceca play'],PlayMusic
242,play my playlist tgif on itunes,PlayMusic
243,['Play my playlist tgif on itunes'],PlayMusic
244,rate the lives of john lennon five points,RateBook
245,['rate the lives of father john lennon of five thousand points'],RateBook
246,what time is the bride from hell playing at malco theatres,SearchScreeningEvent
247,['what summer feels the bride before hell MLMN_What at malco theatres'],SearchScreeningEvent
248,i want to give the following essay five points out of 6,RateBook
249,['I would like to give the following essay five out of six points:'],RateBook
250,can you put this song from yutaka ozaki onto my this is miles davis playlist,AddToPlaylist
251,['where can you all put this in song... from the yutaka ozaki onto my internet this is miles davis playlist'],AddToPlaylist
252,book a table near pat s college,BookRestaurant
253,['book 3 a table named near pat in s college'],BookRestaurant
254,fine the movie schedules for the wanda group,SearchScreeningEvent
255,['fine the motion picture schedules for the wanda group'],SearchScreeningEvent
256,how can i rate the current chronicle 5 stars,RateBook
257,['how yet can i possibly rate the current chronicle 5 rating stars'],RateBook
258,play chant music by big dee irwin,PlayMusic
259,['play fight chant music composed by big boy dee irwin'],PlayMusic
260,on jun  the sixteenth  2032 i d like to go to dillard house in putnam hall,BookRestaurant
261,['putting Heui the Nightmare_Affair 2032 i d like to go to dillard rouse_Koppel in doug hall'],BookRestaurant
262,add the artist to my indietronic playlist,AddToPlaylist
263,['add the artist to my indietronic playlist'],AddToPlaylist
264,i want to book a restaurant,BookRestaurant
265,['i want... to really book a restaurant'],BookRestaurant
266,is it going to get colder in parc national marin mahatma gandhi,GetWeather
267,['Is it getting colder in the national park marin mahatma gandhi?'],GetWeather
268,i give a 4 to 3 willows: the sisterhood grows,RateBook
269,['because i give a 4 am to get 3 willows : the young sisterhood grows'],RateBook
270,add this tune to the leche con chocolate playlist,AddToPlaylist
271,['summate this melodic phrase to the leche con chocolate play list'],AddToPlaylist
272,book reservations at a restaurant in new zealand with tammi  beverly and alba,BookRestaurant
273,['book reservations Radisson_Metrodome a restaurant in different zealand involving tammi gwen and alba'],BookRestaurant
274,i want novena on a nocturn added to the playlist called gold edition,AddToPlaylist
275,['i want novena on a nocturn saidthe to not playlist urged GOLD_Comex edition'],AddToPlaylist
276,rate this novel a five out of 6,RateBook
277,['rate this novel a total inadvertent_whistle_resulting of #.##/#-##_free'],RateBook
278,play some music by beverley martyn,PlayMusic
279,['wreak some music by beverley martyn'],PlayMusic
280,add this song to my fairy tales,AddToPlaylist
281,['add it this fairy song next to my fairy tales'],AddToPlaylist
282,please play something from dihan slabbert that s on the top fifty,PlayMusic
283,['or please please play something else from my dihan slabbert that s on at the top fifty'],PlayMusic
284,book a restaurant for four in burundi,BookRestaurant
285,['book a good restaurant model for four in la burundi'],BookRestaurant
286,find a movie called october road,SearchCreativeWork
287,['Find a Movie Called Octoberstrasse'],SearchCreativeWork
288,book a restaurant in switzerland for 3,BookRestaurant
289,['book a eating place in schweiz for 3'],BookRestaurant
290,rate the current essay a three,RateBook
291,['Rate_LIBOR the payments_BoP essay a three'],RateBook
292,how hot will it be in wisconsin on august fourth,GetWeather
293,['how hot will it live in wisconsin on august fourth'],GetWeather
294,add the artist choclair to la mejor música de bso,AddToPlaylist
295,['Add Artists Choir to la mejor música de bso'],AddToPlaylist
296,play the newest melody on last fm by eddie vinson,PlayMusic
297,['play then newest melody 1at last fm by dunn vinson'],PlayMusic
298,play the track asleep in the deep,PlayMusic
299,['play the raceway asleep in the recondite'],PlayMusic
300,book a restaurant for three people in jenkins,BookRestaurant
301,['book 2 a chinese restaurant for three different people in jenkins'],BookRestaurant
302,weather in walden russia on 12/26/2018,GetWeather
303,['Weather in walden russland on 26 / 12 / 2018'],GetWeather
304,i need top gear 2  please search it for me,SearchCreativeWork
305,['I need Top Gear 2 please find it for me'],SearchCreativeWork
306,what is the cameia national park forecast for in one minute and 1 second,GetWeather
307,['consider what exactly is considered the international cameia national park forecast for in at one minute and 1 second'],GetWeather
308,add jack scott to my fantasía playlist,AddToPlaylist
309,"[""tweak endplay scott to couldn'tI fantasía playlist""]",AddToPlaylist
310,what s the weather forecast for niue at two am,GetWeather
311,"[""What is the weather forecast for the night at two o'clock in the morning?""]",GetWeather
312,play the television show tears laid in earth,SearchCreativeWork
313,['play from the hit television show tears she laid in earth'],SearchCreativeWork
314,i want a table for 2 at a portugal restaurant,BookRestaurant
315,['i want a table for 2 at a portuguese republic eating house'],BookRestaurant
316,what movie house is the closest playing animated movies,SearchScreeningEvent
317,['now what movie house movie is the closest thing playing animated movies'],SearchScreeningEvent
318,will it be hot two seconds from now in neighboring west clear creek wilderness,GetWeather
319,['will can it be hot two seconds back from now in a neighboring west clear view creek road wilderness'],GetWeather
320,add this tune to my weekend playlist,AddToPlaylist
321,['shrink this bluesy_funky to my SpeedWeeks playlist'],AddToPlaylist
322,add farhad darya songs in virales de siempre,AddToPlaylist
323,['add farhad to darya sings songs in ars virales 2 de siempre'],AddToPlaylist
324,what s the weather in benton city,GetWeather
325,['what s the seasonably_warm between benton civic'],GetWeather
326,4 stars for three to get deadly,RateBook
327,['4 stars for three to make madly'],RateBook
328,play a tune by layne staley,PlayMusic
329,['play a tune written by mike layne from staley'],PlayMusic
330,is it going to be hot in karthaus at 7 am,GetWeather
331,['is information technology go bad to be live in karthaus at 7 am'],GetWeather
332,play music from gavin koppell movement,PlayMusic
333,['Playing music from Gavin Coupling Movement'],PlayMusic
334,want to eat at the meatball shop that s within walking distance of erica s campus,BookRestaurant
335,"['want to eat in the meatpacking, which is within walking distance from the Erica campus']",BookRestaurant
336,add sunday express live to workout playlist,AddToPlaylist
337,['hyperkinetic syndrome sunday express live to workout play list'],AddToPlaylist
338,find a tv show called union,SearchCreativeWork
339,['Find a TV show called Union'],SearchCreativeWork
340,can you get me the message from god saga,SearchCreativeWork
341,['so can somehow you get me the message from god brother saga'],SearchCreativeWork
342,i want to hear the sound track to mary macgregor new songs on iheart,PlayMusic
343,['i just want to actually hear exactly the master sound track to many mary macgregor new songs on i iheart'],PlayMusic
344,what time is mighty morphin power rangers: the movie at magic johnson theatres,SearchScreeningEvent
345,['what time is mighty morphin mogul rangers: the movie at wizardly samuel johnson field'],SearchScreeningEvent
346,what is the weather going to be like this evening in arkansas,GetWeather
347,['what is the weather condition going to be comparable this eventide in arkansas'],GetWeather
348,add a tune to my playlist women of k-pop,AddToPlaylist
349,['add a tune to our playlist transexuals of nonqualified - sensation_Leona_Lewis'],AddToPlaylist
350,book a restaurant distant from downtown,BookRestaurant
351,['book a gastro_pub distant from pedestrian_thoroughfare'],BookRestaurant
352,i need animated movies in the area for dinner time,SearchScreeningEvent
353,['i need animated action movies in the area for almost dinner next time'],SearchScreeningEvent
354,will there be alot of wind on march 13th in lost creek bahrain,GetWeather
355,['there will be a lot of wind in the lost creek bahrain on March 13th'],GetWeather
356,what time can i see the half naked truth,SearchScreeningEvent
357,['When can I see the semi-naked truth?'],SearchScreeningEvent
358,book a spot for 4 in oklahoma at south street diner,BookRestaurant
359,['Book a place for 4 at the Oklahom at the South Street Diner'],BookRestaurant
360,add highway patrolman in my playlist this is al green,AddToPlaylist
361,['augments highway patrolman in DEAR_SUSAN playlist this is Kyrene_Akimel green'],AddToPlaylist
362,play the song shine a light,PlayMusic
363,['Play the song shine a light'],PlayMusic
364,how do i get the game still on it,SearchCreativeWork
365,['how happens i get the playing Lockout_decertification_leave on it'],SearchCreativeWork
366,open deezer and play inyección musical,PlayMusic
367,['open deezer release and includes play by inyeccion musical'],PlayMusic
368,give 1 out of 6 points to this novel,RateBook
369,['assign 3 out of 3 points to this novel'],RateBook
370,will it be colder in virgin islands national park,GetWeather
371,['nor will may it be colder in british virgin islands national park'],GetWeather
372,rate the compleat housewife saga zero of 6,RateBook
373,['pace the compleat housewife saga cypher of vi'],RateBook
374,find me the novel the argumentative indian,SearchCreativeWork
375,['find you Tthe Bourne_Betrayal the argumentative indian'],SearchCreativeWork
376,rate the current book 1 of 6 points,RateBook
377,['rate the current book ### of 3 caroms'],RateBook
378,give the giant devil dingo 4 points,RateBook
379,['give we giant Exodus_##:#-# dingo 4 Zach_Filzen'],RateBook
380,add robin s to sxsw latin,AddToPlaylist
381,['add together erithacus rubecola s to sxsw latin'],AddToPlaylist
382,on 2/25/2025 will it be hot in holstein,GetWeather
383,['on 2 / 25 / 2025 fails GREG_POTTER_Yes be unbearably_humid in Limousin_heifer'],GetWeather
384,i want to book a delicatessen serving testaroli in somalia for 7/25/2027,BookRestaurant
385,"['I want to book a delicatessen serving Testaroli in Somalia for July 25, 2027']",BookRestaurant
386,will it be hotter next month in south dakota,GetWeather
387,['leave it be hotter next month in south dakota'],GetWeather
388,what is the forecast in admire in tx starting at seventeen,GetWeather
389,['what information is the average forecast situation in this admire in tx starting at seventeen'],GetWeather
390,add cross bones style to guest list take,AddToPlaylist
391,['add grouchy bones style to guest listing take'],AddToPlaylist
392,show me the schedule of movie the great gildersleeve near movie house,SearchScreeningEvent
393,['show maine the agenda of picture show the great gildersleeve near movie house'],SearchScreeningEvent
394,for this current essay i give 5 of 6 points,RateBook
395,['for this current essay i give 5 of vi points'],RateBook
396,i want to add a song by jazz brasileiro,AddToPlaylist
397,['unity want to add a song by nothingness brasileiro'],AddToPlaylist
398,i want to watch animated movies at showcase cinemas,SearchScreeningEvent
399,['i want to Tivo_ed animated Hollywood_blockbusters Weigh_ins_begin showcase cinemas'],SearchScreeningEvent
400,find 16 starting time for heavenly body,SearchScreeningEvent
401,['find 16 starting a time range for heavenly chosen body'],SearchScreeningEvent
402,i need a reservation that has spanish rice at a cafeteria with ten people today,BookRestaurant
403,['I need a reservation that has Spanish rice in a cafeteria with ten people today'],BookRestaurant
404,book a gluten free restaurant in arp,BookRestaurant
405,"[""al qur'an a gluten free eatery in arp""]",BookRestaurant
406,is the nightmare showing six hours from now at the nearest cinema,SearchScreeningEvent
407,['make up the nightmare showing 6 hour from now at the nearest cinema'],SearchScreeningEvent
408,tell me when it will be chilly in chicken  united kingdom,GetWeather
409,['must tell me when it will be this chilly even in roast chicken united kingdom'],GetWeather
410,what time is children of divorce playing,SearchScreeningEvent
411,['what oftime are newborn_babies of divorce playing'],SearchScreeningEvent
412,what are the movie times at the malco theatres,SearchScreeningEvent
413,['what are all the midnight movie times at the malco opera theatres'],SearchScreeningEvent
414,find the television show titled spatial query server,SearchCreativeWork
415,['find did the television show titled quantum spatial query sql server'],SearchCreativeWork
416,i want to book a brasserie for 3 people in netherlands antilles,BookRestaurant
417,"[""somthing want to autobiographies a brasserie Don't_forget 3 people CONTRACTS_AWARDED netherlands antilles""]",BookRestaurant
418,add seek & destroy to sin ti playlist,AddToPlaylist
419,['add seek & destroy to sin ti playlist'],AddToPlaylist
420,show creative video game in my own backyard,SearchCreativeWork
421,['comedian_Frank_Caliendo creative_juices screengrab game in my own backyard'],SearchCreativeWork
422,what will the weather be this year in horseshoe lake state fish and wildlife area,GetWeather
423,['what `_ll same weather be in year after octagonal_shaped lake state fish and wildlife area'],GetWeather
424,what is the forecast for in 1 second at monte sereno for freezing temps,GetWeather
425,['what is the forecast for in 1 second at monte sereno for frosty temperatures'],GetWeather
426,please look up the tv series parables for wooden ears,SearchCreativeWork
427,['please look upwards the television series parables for wooden ear'],SearchCreativeWork
428,add this song to wedding classics playlist,AddToPlaylist
429,['add this beatles song to his wedding bells classics playlist'],AddToPlaylist
430,look for the television show meet the prince,SearchCreativeWork
431,['nice look in for love the television show meet the prince'],SearchCreativeWork
432,show me the schedule of movie michel strogoff,SearchScreeningEvent
433,['Show me the schedule of the film michel Strogoff'],SearchScreeningEvent
434,add the artist mike to the sexy as folk playlist,AddToPlaylist
435,['tot the artist mike to the sexy as family playlist'],AddToPlaylist
436,add this gisela song to my dancehall official,AddToPlaylist
437,['to add that this gisela rosa song to my latin dancehall official'],AddToPlaylist
438,add the famous flower of serving-men to my evening acoustic playlist,AddToPlaylist
439,['add the famous heyday of serving - man to my evening acoustic play list'],AddToPlaylist
440,give the current book five stars out of 6,RateBook
441,['give the current book five out of six stars'],RateBook
442,how will the weather be in six and a half months in co,GetWeather
443,['how will the conditions be in sixer and a half months in co'],GetWeather
444,rate the current novel a 2,RateBook
445,['rate the the Vanishing_Acts a 2'],RateBook
446,add the artist to my dishwashing playlist,AddToPlaylist
447,['then add the artist to make my quick dishwashing playlist'],AddToPlaylist
448,play a top-50 tune from 1982,PlayMusic
449,['play a top 50 tune from 1982'],PlayMusic
450,play elastic love by junior marvin,PlayMusic
451,['Play Elastic Love by Junior Marvin'],PlayMusic
452,will it be nice on aug  the nineteenth in beda bulgaria,GetWeather
453,['it will be nice on the nineteenth of august in bulgaria'],GetWeather
454,where can i find the movie the national law review,SearchCreativeWork
455,['where can i find paul the movie the journal national labor law review'],SearchCreativeWork
456,tell me the weather forecast for wy,GetWeather
457,['separate pine tree state the weather prognosis for wy'],GetWeather
458,give 2 stars to the doom brigade,RateBook
459,['give two principal to the doom brigade'],RateBook
460,give small screen  big picture a 0 out of 6 rating,RateBook
461,['give small silver screen fully grown pictorial matter a 0 out of half a dozen rating'],RateBook
462,i want to book a bistro that serves pasta salad in brazil,BookRestaurant
463,['I want to book a bistro serving pasta salad in Brazil'],BookRestaurant
464,show the movie schedules at united paramount theatres,SearchScreeningEvent
465,['show the moving picture schedules at joined paramount theatre of operations'],SearchScreeningEvent
466,what films are at cinemark theatres,SearchScreeningEvent
467,['why films are 7.pm cinemark theatres'],SearchScreeningEvent
468,i need a reservation for around london borough,BookRestaurant
469,['i need a reserve for around london borough'],BookRestaurant
