,text,intent
234,i d like to know what movies are on the movie schedules nearby,SearchScreeningEvent
235,['i d like to know tubes_Karsnia westerns arethe on the Underworld_Evolution schedules nearby'],SearchScreeningEvent
236,play pandora tunes from the fourties,PlayMusic
237,['players play pandora tunes traditional from the southern fourties'],PlayMusic
238,what s the weather in fox chapel,GetWeather
239,['What is the weather like in the Fuchskapelle?'],GetWeather
240,find the television show riding with the king,SearchCreativeWork
241,['find the television show razz with the male monarch'],SearchCreativeWork
242,book a table near pat s college,BookRestaurant
243,['book 3 a table named near pat in s college'],BookRestaurant
244,add a song to this is racionais mc s,AddToPlaylist
245,['add a song to this is racionais mc s'],AddToPlaylist
246,what is the cheapest price i can pay for the dvd called the darkest cloud,SearchCreativeWork
247,['what is the cheesy price atomic number 53 give the axe pay for the dvd called the darkest swarm'],SearchCreativeWork
248,put on vimeo and play kacapi suling,PlayMusic
249,['turned on YumSugar_Community and Bonjokian kacapi suling'],PlayMusic
250,show me the courts of chaos,SearchCreativeWork
251,['Show me the courts of chaos'],SearchCreativeWork
252,show me movie times for animated movies playing three hours from now in the neighbourhood,SearchScreeningEvent
253,['Show me film times for animated films played in the neighborhood in three hours'],SearchScreeningEvent
254,the workout playlist needs more chris cross,AddToPlaylist
255,['the workout and playlist seriously needs more chris on cross'],AddToPlaylist
256,looking for a painting with the title with you,SearchCreativeWork
257,['Search with you for an image with the title'],SearchCreativeWork
258,what s the weather going to be in knobel,GetWeather
259,['What will the weather be like in Knobel?'],GetWeather
260,get me the secret south song,SearchCreativeWork
261,['get through me the secret south coast song'],SearchCreativeWork
262,rate this saga two out of 6,RateBook
263,['rate this caper nineteen before of 6'],RateBook
264,how will the weather be in six and a half months in co,GetWeather
265,['how will the conditions be in sixer and a half months in co'],GetWeather
266,this album is the last and rated five,RateBook
267,['this record album is the concluding and rated five'],RateBook
268,i want to see married to the enemy 2 at a cinema,SearchScreeningEvent
269,['I want to see Enemy 2 get married in the cinema'],SearchScreeningEvent
270,what is the humidity in serbia,GetWeather
271,['what is CONTRACTS_AWARDED temperature_humidity in serbia'],GetWeather
272,rate this album 4 out of 6 stars,RateBook
273,['allmusic rate giving this album 4 out 5 of 6 stars'],RateBook
274,show me the current movie times,SearchScreeningEvent
275,['show maine the current movie fourth dimension'],SearchScreeningEvent
276,tell me what films are playing at plitt theatres,SearchScreeningEvent
277,['tell your me twice what films are playing on at plitt theatres'],SearchScreeningEvent
278,find a creative work called fire in the hole,SearchCreativeWork
279,['then find a pretty creative work called little fire in the hole'],SearchCreativeWork
280,find a movie house for 07:52 showing ganges: river to heaven,SearchScreeningEvent
281,['regain a pic house for 07: lii shew ganges river: river to heaven'],SearchScreeningEvent
282,in ut at 7 pm will it be snowy,GetWeather
283,['in ut at 7 LOS_ANGELES_MARITIME_MUSEUM will 捏_t be Bitter_cold'],GetWeather
284,looking for free four: tobias tells the divergent knife-throwing scene,SearchCreativeWork
285,['looking for detached four: tobias tells the divergent tongue - throwing conniption'],SearchCreativeWork
286,play a twenties soundtrack on youtube,PlayMusic
287,['act a xx soundtrack on youtube'],PlayMusic
288,i need a reservation at sunrise for melva and heidi at a local restaurant,BookRestaurant
289,['i postulate a reservation at sunrise for melva and heidi at a local eating house'],BookRestaurant
290,will i be able to watch camping-car at movie house at 6 pm,SearchScreeningEvent
291,['I will be able to see a caravan in the cinema at 6pm'],SearchScreeningEvent
292,i d like to watch movies at kb theatres,SearchScreeningEvent
293,['i d like too to watch them movies out at kb theatres'],SearchScreeningEvent
294,add the maid of amsterdam to my 80s smash hits,AddToPlaylist
295,['add the amah of amsterdam to my fourscore smash hit'],AddToPlaylist
296,play some tune from 2011 on youtube,PlayMusic
297,['play some tunes from 2011 on youtube'],PlayMusic
298,i need a table for 5 at a highly rated gastropub in concord mn,BookRestaurant
299,['iodin require a table for 5 at a highly rated gastropub in lexington and concord mn'],BookRestaurant
300,can i get the times for movies in the neighbourhood,SearchScreeningEvent
301,['where can i get the night times off for movies in the neighbourhood'],SearchScreeningEvent
302,tell me if it will be windy here,GetWeather
303,['Tell me if it will be windy here'],GetWeather
304,add even serpents shine to dorothea s indie hipster playlist,AddToPlaylist
305,"[""Even snakes shine on Dorothea's indie hipster playlist""]",AddToPlaylist
306,will it be overcast next summer not far from redington shores,GetWeather
307,['leave it be clouded side by side summer not far from redington shores'],GetWeather
308,list movie times at harkins theatres,SearchScreeningEvent
309,['List film times in the cinemas'],SearchScreeningEvent
310,will it snow in mt on june 13  2038,GetWeather
311,"['it will snow on June 13, 2038 in mt']",GetWeather
312,make me a reservation in cedarburg at 0 pm,BookRestaurant
313,['make me a reservation in cedarburg at 0 post mortem'],BookRestaurant
314,will it be warmer in five years  in slemp kansas,GetWeather
315,['Will it be warmer in Arkansas in five years?'],GetWeather
316,what will the weather be like on january 2nd  2025 in ga,GetWeather
317,['What will the weather be like in Germany on 2 January 2025?'],GetWeather
318,what is the forecast for hotter weather at southford falls state park,GetWeather
319,['what is the prognosis for hotter atmospheric condition at southford come state park'],GetWeather
320,will it be colder in virgin islands national park,GetWeather
321,['nor will may it be colder in british virgin islands national park'],GetWeather
322,play pacific ocean blues by john doe on lastfm,PlayMusic
323,['play peaceable ocean blues by john doe on lastfm'],PlayMusic
324,can you find me the naked city – justice with a bullet album,SearchCreativeWork
325,['can you only find me the naked inner city – social justice with be a bullet album'],SearchCreativeWork
326,book a restaurant for six at an outdoor cafe in åland,BookRestaurant
327,['book a open restaurant cafe for six at an outdoor outdoor cafe in south aland'],BookRestaurant
328,book a table for ten for breakfast in minnesota,BookRestaurant
329,['holy scripture a table for ten for breakfast in minnesota'],BookRestaurant
330,play me gil parris s a cup of coffee  a sandwich and you,PlayMusic
331,['playact maine gil parris reciprocal ohm a cup of coffee a sandwich and you'],PlayMusic
332,show me the sex therapy painting,SearchCreativeWork
333,['Show me the painting of sex therapy'],SearchCreativeWork
334,show me the picture totally true love,SearchCreativeWork
335,['show pine tree state the movie altogether true love'],SearchCreativeWork
336,list movie schedules for movies playing close by,SearchScreeningEvent
337,['among horror_thriller schedules next movies playing close by'],SearchScreeningEvent
338,add to my playlist lazy chill afternoon nothing can stop us,AddToPlaylist
339,['Add lazy afternoon to my playlist Nothing can stop us'],AddToPlaylist
340,rate the reader is warned four out of 6 points,RateBook
341,['rate the reader necessitates heeding_warnings four Reliever_Tony_Sipp of 6 points'],RateBook
342,can i get the movie times for fox theatres,SearchScreeningEvent
343,['can i come the movie times for fox theater'],SearchScreeningEvent
344,for playlist todo latino add absolutely sweet marie,AddToPlaylist
345,['for play list todo latino add together dead sweet marie'],AddToPlaylist
346,i m looking for the novel from a scream to a whisper,SearchCreativeWork
347,['wouldnt m pressed for we novel between a scream to a whisper'],SearchCreativeWork
348,add album to virales de siempre,AddToPlaylist
349,['Add album to viral de siempre'],AddToPlaylist
350,i want to book a table in a restaurant in bouvet island,BookRestaurant
351,['1 want to ledger a table in a restaurant in bouvet island'],BookRestaurant
352,make a reservation in a popular sicilian bar place nearby  for me only  tomorrow,BookRestaurant
353,['Reserve a popular Sicilian bar nearby for me only tomorrow'],BookRestaurant
354,show me the schedule of films in cobb theatres,SearchScreeningEvent
355,['prove me the schedule of films in cobb theatres'],SearchScreeningEvent
356,what channel does the television show the roxbox play on,SearchCreativeWork
357,['what ABN_Andhra_Jyothi does the televised theshow the roxbox play on'],SearchCreativeWork
358,give zero stars to this textbook,RateBook
359,['give zero heart_throb_Zac_Efron to Listowel_Banner textbook'],RateBook
360,i want to book a restaurant close-by in inman for five people,BookRestaurant
361,['i Why to book a restaurant -#.####_USD_JPY - by Joliet_Naperville inman should fifth people'],BookRestaurant
362,i want to read the saga michael clayton,SearchCreativeWork
363,"[""I want to read Michael Clayton's saga""]",SearchCreativeWork
364,rate this book the book of snobs 1 points,RateBook
365,['1 rate 1 this book the book book of snobs has 1 points'],RateBook
366,please play something from dihan slabbert that s on the top fifty,PlayMusic
367,['or please please play something else from my dihan slabbert that s on at the top fifty'],PlayMusic
368,add spirit touches ground to my leche con chocolate list,AddToPlaylist
369,['tot spirit ghost ground to my leche con chocolate list'],AddToPlaylist
370,tell me the weather forecast for wy,GetWeather
371,['separate pine tree state the weather prognosis for wy'],GetWeather
372,rate black boy 4 out of 6,RateBook
373,['rate ignominious boy quaternity out of half dozen'],RateBook
374,add tune to atmospheric black metal playlist,AddToPlaylist
375,['add air to atmospheric black metal play list'],AddToPlaylist
376,play artist vlada divljan from something he did that is good,PlayMusic
377,['play hip_hop_artist vlada divljan from obviously he did none is heck'],PlayMusic
378,in 17 minutes  will it be foggy in songimvelo game reserve,GetWeather
379,['in 17 minutes it gets foggy in the Songimvelo Game Reserve'],GetWeather
380,find a soundtrack called new religion,SearchCreativeWork
381,['Finding a soundtrack called New Religion'],SearchCreativeWork
382,i want to give a mortal flower a two,RateBook
383,['because i want you to give you a mortal flower a two'],RateBook
384,can we expect cold and freezing conditions in glacier-nationalpark,GetWeather
385,['Can we expect cold and icy conditions in the Glacier National Park?'],GetWeather
386,put artist paulinho da costa on my very nearly nashville playlist,AddToPlaylist
387,['i put artist unknown paulinho mendes da costa on my official very nearly nashville playlist'],AddToPlaylist
388,add the artist to my indietronic playlist,AddToPlaylist
389,['add the artist to my indietronic playlist'],AddToPlaylist
390,play me a xuefei yang symphony on groove shark,PlayMusic
391,['play me better a xuefei yang wind symphony included on groove the shark'],PlayMusic
392,give two out of 6 points to current textbook,RateBook
393,['Two out of six points for current textbook'],RateBook
394,get me the elvis’ christmas album tv show,SearchCreativeWork
395,['get me the elvis ’ Chirstmas album_Relapse tv Critic_Corner'],SearchCreativeWork
396,show me when scandalous john is playing,SearchScreeningEvent
397,['demo me when shocking john be playing'],SearchScreeningEvent
398,i need a weather forecast for são tomé and príncipe on december 8th  2026,GetWeather
399,['i hope a winterlike projection for são tomé and príncipe on aug fifth 2026'],GetWeather
400,find the movie yoshimi battles the hip-hop robots,SearchCreativeWork
401,['find the movie yoshimi battle the hip - hop automaton'],SearchCreativeWork
402,can you play any chant from the fourties,PlayMusic
403,['... can you always play any single chant from the fourties'],PlayMusic
404,play another passenger from louis nelson delisle,PlayMusic
405,['play another rider from louis nelson delisle'],PlayMusic
406,what time are the movie schedules,SearchScreeningEvent
407,['What time is the schedule?'],SearchScreeningEvent
408,add the artist to the political punks playlist,AddToPlaylist
409,['put the artist on the playlist of political punks'],AddToPlaylist
410,add tierney sutton to my novedades viernes sudamérica playlist,AddToPlaylist
411,['bestow tierney sutton to my novedades viernes sudamérica playlist'],AddToPlaylist
412,show animated movies in nearest movie theatre,SearchScreeningEvent
413,['tv show animated wonderful movies movie in nearest movie theatre'],SearchScreeningEvent
414,i want to see jla adventures: trapped in time,SearchScreeningEvent
415,['i want to see jla Cocoto: Swiridowsky_windshield in juncture'],SearchScreeningEvent
416,show me the new showings for animated movies in the neighborhood,SearchScreeningEvent
417,['Teen_Ka_Tadka me the new showings gave animated movies in Crash_bang_wallop Payne_Phalen'],SearchScreeningEvent
418,where is the toxic avenger ii playing,SearchScreeningEvent
419,['Where does the venomous avenger play?'],SearchScreeningEvent
420,rate betrayer of worlds 1 out of 6,RateBook
421,['rate betrayer wealth of worlds 1 album out 5 of 6'],RateBook
422,rate the deception chronicle one of 6 points,RateBook
423,['charge per unit the deception chronicle peerless of 6 point'],RateBook
424,put this artist into my found them first playlist please,AddToPlaylist
425,['who put this artist into my channel found them first day playlist all please'],AddToPlaylist
426,find the schedule for movies at the nearest cinema,SearchScreeningEvent
427,['glom_onto the schedule offered serials at the nearest cinema'],SearchScreeningEvent
428,show weather while sunset in the same area in south carolina,GetWeather
429,['in show weather while after sunset were in the same area in northeastern south carolina'],GetWeather
430,what is the freezing forecast for british virgin islands,GetWeather
431,['what personify the freezing prognosis for british virgin islands'],GetWeather
432,show me movie schedules for today,SearchScreeningEvent
433,['show me new movie schedules updates for today'],SearchScreeningEvent
434,turn on spotify to tiny tim ep,PlayMusic
435,['mtv turn on spotify to tiny man tim records ep'],PlayMusic
436,what are the showtimes for boy of mine,SearchScreeningEvent
437,['What are the showcase times for a boy of mine?'],SearchScreeningEvent
438,give this chronicle a 2 rating,RateBook
439,['give this chronicle a three Maintained_Buy'],RateBook
440,which movie theatre with clean and sober is closest to me,SearchScreeningEvent
441,['which cinema with clean and sober comes closest to me'],SearchScreeningEvent
442,play the top-20 nawang khechog soundtrack,PlayMusic
443,['Plays those top - 20 nawang khechog instrumentals'],PlayMusic
444,add nothing fancy to meditate to sounds of nature playlist,AddToPlaylist
445,"[""Add nothing fancy to meditate on the sounds of nature's playlist""]",AddToPlaylist
446,can i get the movies  showtimes for the closest movie house,SearchScreeningEvent
447,['can i get the moving picture show showtimes for the closest flick menage'],SearchScreeningEvent
448,is it going to be nice in sandoval belgium,GetWeather
449,['happens it VENUS_WILLIAMS_Yeah to be terrific in sandoval belgium'],GetWeather
450,i want to book a minnesota bar,BookRestaurant
451,['I want to book a Minnesota bar'],BookRestaurant
452,get the video game of the chipmunk song,SearchCreativeWork
453,['keep the video game of the squeaky_voice catchy_tune'],SearchCreativeWork
454,add garry shider album to my classical essentials,AddToPlaylist
455,['add garry shider album to my classical essentials'],AddToPlaylist
456,is the unnaturals showing at 13,SearchScreeningEvent
457,['happens Paul_Armorgie unnaturals showing at 13'],SearchScreeningEvent
458,will the weather close by be warmer in kentucky,GetWeather
459,['the weather will be warmer in the near future in kentucky'],GetWeather
460,add suffer little children to this is racionais mc s playlist,AddToPlaylist
