,text,intent
65,['what is the weather condition prognosis in delaware'],GetWeather
66,rate the book saga a coin in nine hands 0 points,RateBook
67,['rate the bible saga a coin in nine mitt cipher points'],RateBook
68,help me locate the tristan betrayal,SearchCreativeWork
69,['Help me track down the betrayal of Tristan'],SearchCreativeWork
70,find a movie called emerald city,SearchCreativeWork
71,['incur a movie called emerald city'],SearchCreativeWork
72,rate the chronicle current 1 star,RateBook
73,['Rating of the Chronicle currently 1 star'],RateBook
74,what movie house is showing flower and snake at 08:56:29,SearchScreeningEvent
75,['what what terrible movie our house tv is showing flower and snake at 08 : 45 56 : 29'],SearchScreeningEvent
76,rate the under the sign of saturn 0 of 6,RateBook
77,['pace the nether the sign of saturn 0 of 6'],RateBook
78,book a restaurant for six at an outdoor cafe in åland,BookRestaurant
79,['book a open restaurant cafe for six at an outdoor outdoor cafe in south aland'],BookRestaurant
80,can you please find me the saga chump change,SearchCreativeWork
81,['Can you please help me find the Saga Chump Change?'],SearchCreativeWork
82,play dawn richard song white summer,PlayMusic
83,['band play dawn richard song on white summer'],PlayMusic
84,rate 12: the elements of great managing a 0,RateBook
85,['pace 12: the element of outstanding managing a 0'],RateBook
86,book a reservation for 6 people for a creole tavern in montenegro,BookRestaurant
87,['Book a reservation for 6 people for a Creole tavern in Montenegro'],BookRestaurant
88,book a table in the united states for 10 at the berghoff,BookRestaurant
89,['book a table in Gators_chomp notoriously_fractious multistate_compact for 10 Ticketmaster_outlets_www.ticketmaster.com the berghoff'],BookRestaurant
90,is it going to rain in kansas by march 4,GetWeather
91,['is really going to rain prior kansas by Antiwar_protesters 4'],GetWeather
92,i need a table for 5 at a highly rated gastropub in concord mn,BookRestaurant
93,['iodin require a table for 5 at a highly rated gastropub in lexington and concord mn'],BookRestaurant
94,add the album to my club hits playlist,AddToPlaylist
95,['Add album to my club hit list'],AddToPlaylist
96,put on vimeo and play kacapi suling,PlayMusic
97,['turned on YumSugar_Community and Bonjokian kacapi suling'],PlayMusic
98,i want to play music from iheart,PlayMusic
99,['i so want this to play music from james iheart'],PlayMusic
100,rate the sea of trolls 1 stars out of 6,RateBook
101,['rate the mighty sea of great trolls rated 1 stars out of 6'],RateBook
102,rate the current chronicle five stars,RateBook
103,"[""rate before Here'sa_breakdown chronicle five stars""]",RateBook
104,rate a twist in the tale zero out of 6 points,RateBook
105,['they rate a twist effect in the tale 2 zero times out of 6 points'],RateBook
106,i want to add hind etin to my la mejor música dance 2017 playlist,AddToPlaylist
107,['i want to add hind etin to my la mejor música dance 2017 play list'],AddToPlaylist
108,find me the princess battles song,SearchCreativeWork
109,['so find me the desert princess battles song'],SearchCreativeWork
110,book the best table in tanzania for 5 people at a diner,BookRestaurant
111,['book the best chocolate table top in tanzania book for 5 people meeting at a diner'],BookRestaurant
112,can you send me the weather forecast for malcom,GetWeather
113,['Can you send me the weather forecast for Malcom?'],GetWeather
114,i want to give three days before the shooting    one out of 6 stars,RateBook
115,['i not want to simply give three days before opening the shooting and one out of 6 review stars'],RateBook
116,book a restaurant that serves pasta for 5 people,BookRestaurant
117,['Book a restaurant that serves pasta for 5 people'],BookRestaurant
118,i give the current textbook a four points rating,RateBook
119,['i give the current text a iv points rating'],RateBook
120,book a restaurant in seven in fort mckinley,BookRestaurant
121,['book a eating place in seven in garrison denali'],BookRestaurant
122,show animated movies in nearest movie theatre,SearchScreeningEvent
123,['tv show animated wonderful movies movie in nearest movie theatre'],SearchScreeningEvent
124,i m looking for the painting god must have spent a little more time on you,SearchCreativeWork
125,['i m looking for the house painting deity must have drop a little more clip on you'],SearchCreativeWork
126,what time is children of divorce playing,SearchScreeningEvent
127,['what oftime are newborn_babies of divorce playing'],SearchScreeningEvent
128,my rating for dilvish  the damned is 4 out of 6,RateBook
129,"[""don'tI rating for dilvish the Who_cares looks 4 where of 6""]",RateBook
130,look for the girl in mirror movie,SearchCreativeWork
131,['Search for the girl in the mirror'],SearchCreativeWork
132,add song to my underground hits,AddToPlaylist
133,['add birdsong to my hole and corner hits'],AddToPlaylist
134,will there be a snowstorm in slick  or four hours from now,GetWeather
135,['Will there be a blizzard in four or five hours?'],GetWeather
136,add jack scott to my fantasía playlist,AddToPlaylist
137,"[""tweak endplay scott to couldn'tI fantasía playlist""]",AddToPlaylist
138,is it cloudy in the same area of lynn shore reservation,GetWeather
139,['is should it really cloudy in the same area of south lynn south shore reservation'],GetWeather
140,show me the movie operetta for the theatre organ,SearchCreativeWork
141,['show me the movie Merry_Widow have the theatre ethically_fraught'],SearchCreativeWork
142,add another tune to my pumping iron playlist,AddToPlaylist
143,['Add another tune to my Pumping Iron playlist'],AddToPlaylist
144,my feelin  good playlist needs some mai selim in it,AddToPlaylist
145,['my feelin good playlist call for some mai selim in it'],AddToPlaylist
146,what is the weather forecast nearby nicodemus,GetWeather
147,['what is the weather condition prognosis nearby nicodemus'],GetWeather
148,what will the weather be in lamar,GetWeather
149,['what will from gusty_northerly_winds been in lamar'],GetWeather
150,what movie is at loews cineplex entertainment,SearchScreeningEvent
151,['what movie is at loews cineplex amusement'],SearchScreeningEvent
152,add fish leong to my i love my  00 s r&b playlist,AddToPlaylist
153,['sprinkle pelagic_fish leong to my i love my 00 mediaâ_€_™ ë & OCGA_§_##-##-### playlist'],AddToPlaylist
154,play an ep by uncle jimmy thompson,PlayMusic
155,['Something_clicked an CALIFORNICATION by Zazi_aunt jimmy thompson'],PlayMusic
156,give this current book zero out of 6,RateBook
157,['people give this for current book zero out 1 of 6'],RateBook
158,the last hawk gets a total of 3 out of 6 stars from me,RateBook
159,['the Euro_Libor_#.##### chickenhawk succumbs a total of 3 beyond of 6 matinee_idols from me'],RateBook
160,will there be hail on 11/12/2036 in singapore,GetWeather
161,['leave there equal hail on 11 / 12 / 2036 in singapore island'],GetWeather
162,play clásicos del hip hop español,PlayMusic
163,['play clasicos banda del norte hip hop en espanol'],PlayMusic
164,play a 1958 soundtrack by rudolf schenker on netflix,PlayMusic
165,['work a 1958 soundtrack by rudolf schenker on netflix'],PlayMusic
166,what s the weather in fox chapel,GetWeather
167,['What is the weather like in the Fuchskapelle?'],GetWeather
168,is brother at united paramount theatres,SearchScreeningEvent
169,['andrew is older brother at united paramount theatres'],SearchScreeningEvent
170,what is the cave canem demos photograph,SearchCreativeWork
171,['amateurism_Ter_Horst is Crash_bang_wallop cave canem demos mug_shots'],SearchCreativeWork
172,book a mediterranean restaurant for my sister and i,BookRestaurant
173,['book a cute mediterranean restaurant for... my sister and aunt i'],BookRestaurant
174,list movie times at harkins theatres,SearchScreeningEvent
175,['List film times in the cinemas'],SearchScreeningEvent
176,what is the forecast for chandler,GetWeather
177,['what follow the forecast for chandler'],GetWeather
178,what s it like in bahrain right now,GetWeather
179,['What is the situation in Bahrain at the moment?'],GetWeather
180,the current essay feels like a 3,RateBook
181,['SBKIY current essay Cinder_fella freaking_awesome a 3'],RateBook
182,i d like to watch apocalypse 2024,SearchScreeningEvent
183,"[""i dC I'ma_purist to sopcast apocalypse 2024""]",SearchScreeningEvent
184,the citrus industry is a four rating value and a best rating of 6,RateBook
185,['The citrus industry has a score of four and the best rating of 6.'],RateBook
186,play the latest music by martin luther mccoy,PlayMusic
187,['play the latest blues music by the martin luther lee mccoy'],PlayMusic
188,what time are the movie schedules,SearchScreeningEvent
189,['What time is the schedule?'],SearchScreeningEvent
190,find the work i looked up,SearchCreativeWork
191,['find the work idk figured up'],SearchCreativeWork
192,what will the weather be in albania at 11:56,GetWeather
193,['bubble_implodes willbe the unseasonable_warm been in albania at 11: 56'],GetWeather
194,book a reservation for four in cajah s mountain in 1 year,BookRestaurant
195,['book erected a camping reservation for four years in cajah s creek mountain in 1 year'],BookRestaurant
196,find a top fifty zahir howaida concerto from the seventies,PlayMusic
197,['Find a top fifty zahir howaida concert from the seventies'],PlayMusic
198,find worldly goods starting now at a movie house,SearchScreeningEvent
199,['find worldly good pop now at a movie house'],SearchScreeningEvent
200,is it rainy season in manitou springs,GetWeather
201,['isn_`_t it rainy Backup_Seneca_Wallace around manitou springs'],GetWeather
202,give 1 out of 6 points to this novel,RateBook
203,['assign 3 out of 3 points to this novel'],RateBook
204,what will the weather be like on aug  the 8th  2032 here,GetWeather
205,"['how will the weather be here on August 8, 2032']",GetWeather
206,add i dreamt of a dragon to my futuros hits playlist,AddToPlaylist
207,['also add i never dreamt of a dragon key to my futuros club hits ii playlist'],AddToPlaylist
208,add décadas to my list neo da matrix,AddToPlaylist
209,['add décadas to my list neo da matrix'],AddToPlaylist
210,find me the balance and timing book,SearchCreativeWork
211,"[""scoured Haven'ta_clue the proteins_carbohydrates and timing book""]",SearchCreativeWork
212,find a saga called set sail the prairie,SearchCreativeWork
213,['never find up a saga ever called set sail the prairie'],SearchCreativeWork
214,i need a reservation for cashel palace hotel in california for a party of 9,BookRestaurant
215,['i need a reservation for cashel castle hotel in california for a company of nine'],BookRestaurant
216,turn on spotify to tiny tim ep,PlayMusic
217,['mtv turn on spotify to tiny man tim records ep'],PlayMusic
218,i want to book a bistro that serves pasta salad in brazil,BookRestaurant
219,['I want to book a bistro serving pasta salad in Brazil'],BookRestaurant
220,will it be hot on orthodox good friday in michigan and close-by,GetWeather
221,['Will it be hot in Michigan and nearby on Good Friday?'],GetWeather
222,i want to hear music on itunes,PlayMusic
223,['i desire to hear euphony on itunes'],PlayMusic
224,show me southern theatres movie times,SearchScreeningEvent
225,['show me southern theatres cinematic pigtail_macaques'],SearchScreeningEvent
226,please help me find the short program saga,SearchCreativeWork
227,['please help me know Markus_Cornaro short Assistance_Program saga'],SearchCreativeWork
228,show me the schedule of movie warning from space closest to movie house,SearchScreeningEvent
229,"['Show me the timetable for the film warning from outer space, which is closest to the cinema']",SearchScreeningEvent
230,i want to watch the shamrock handicap right now,SearchScreeningEvent
231,['lmao want to watch onthe Claddagh_rings handicap right now'],SearchScreeningEvent
232,i need a reservation for ten at a tavern in west virginia,BookRestaurant
233,['now i need a free reservation for ten at a new tavern in southern west virginia'],BookRestaurant
234,tell me if it ll be freezing this year in id,GetWeather
235,['forget them if everyone ll willbe freezing this year in id'],GetWeather
236,i need to have pat alger s album placed onto the spotlight spain 2016 playlist,AddToPlaylist
237,['i need to deliver pat alger s album placed onto the spotlight kingdom of spain 2016 playlist'],AddToPlaylist
238,what is the forecast for la for freezing,GetWeather
239,['just accomplishes the forecast togive la for freezing'],GetWeather
240,give this chronicle a 2 rating,RateBook
241,['give this chronicle a three Maintained_Buy'],RateBook
242,will it be hotter in pr at 23 o clock,GetWeather
243,['Will it get hotter in Pr at 11pm?'],GetWeather
244,what s the forecast in stobo,GetWeather
245,['what s Markus_Cornaro revising_upwards in stobo'],GetWeather
246,add ricky nelson to my classical x playist,AddToPlaylist
247,['add ricky nelson to my classic x-Player'],AddToPlaylist
248,book a table for 8 at a restaurant that serves far breton,BookRestaurant
249,['book a table book for 8 children at bar a restaurant table that serves far breton'],BookRestaurant
250,book the city tavern in holiday ks,BookRestaurant
251,['book the white city tavern theatre in summer holiday ks'],BookRestaurant
252,rate winning the oil endgame zero of 6,RateBook
253,['rate SQL_Server_IBM_DB2 the stride_Yergin endgame casualty_Salceda of 6'],RateBook
254,where did the painting highs in the mid-sixties go,SearchCreativeWork
255,['near did the acrylic_watercolor highs dogfighting_ring_lopsided the mid - sixties leave'],SearchCreativeWork
256,book me a restaurant reservation in fiji for zero am,BookRestaurant
257,['book me a restaurant Unkechaug_Nation in PAKISTANI_PRESIDENT also zero am'],BookRestaurant
258,what s the weather in gu on jul  the 4th  2024,GetWeather
259,['awful_Courtway s the cooler_wetter CONTRACTS_AWARDED gu on dpa_nr the 4th 2024'],GetWeather
260,book a spot for 1 close to geraldine s house,BookRestaurant
261,['book a infiltrators_disgruntled KF_OOE TTB_Newbuild_Program close to geraldine s house'],BookRestaurant
262,add gina schock to workout twerkout,AddToPlaylist
263,['Add Gina Schock to your workout'],AddToPlaylist
264,play turbulence wild streetdanz from jeff buckley,PlayMusic
265,['play turbulence elephants_leopards streetdanz Within jeffrey buckley'],PlayMusic
266,book a bakery for lebanese on january 11th  2032,BookRestaurant
267,"['Book a bakery for Lebanese on January 11, 2032']",BookRestaurant
268,play the happy blues by ronnie wood,PlayMusic
269,['play the estatic CJ_Chenier PONDEXTER_Cappie ronnie wood'],PlayMusic
270,can you tell me the actors of the saga awards/,SearchCreativeWork
271,['Can you tell me the actors of the Saga Awards /'],SearchCreativeWork
272,rate this essay three of 6 stars,RateBook
273,['rate this William_T._Vollman 6 of 8/adult stars'],RateBook
274,rate this novel a five out of 6,RateBook
275,['rate this novel a total inadvertent_whistle_resulting of #.##/#-##_free'],RateBook
276,what time is phil ochs: there but for fortune playing at the movie house,SearchScreeningEvent
277,"['how much time is phil ochs: there, but for luck play in the cinema']",SearchScreeningEvent
278,play the new noise theology e p,SearchCreativeWork
279,['fiddle the unexampled interference theology e p'],SearchCreativeWork
280,rate the current book zero of 6,RateBook
281,['Rate the current book with zero out of 6.'],RateBook
282,i need to book a table for three in lesotho,BookRestaurant
283,['I need to book a table for three in lesotho'],BookRestaurant
284,rate the current essay zero out of 6 stars,RateBook
285,['charge per unit the current essay zero out of half a dozen stars'],RateBook
286,can i get the times for movies in the neighbourhood,SearchScreeningEvent
287,['where can i get the night times off for movies in the neighbourhood'],SearchScreeningEvent
288,i want to rate my current book three out of 6 points,RateBook
289,['I would like to rate my current book with three out of six points'],RateBook
290,i would rate tree of smoke a value of two or a best rating of 6,RateBook
291,['i would rate tree of smoke a value of deuce operating theater a best evaluation of six'],RateBook
292,i need a reservation that has spanish rice at a cafeteria with ten people today,BookRestaurant
293,['I need a reservation that has Spanish rice in a cafeteria with ten people today'],BookRestaurant
294,add this tune to the refugee playlist,AddToPlaylist
295,['add TOM_OLIPHANT tune to the Palestinian_refugees song'],AddToPlaylist
296,is it supposed to be chillier in favoretta,GetWeather
297,['exist it supposed to be chillier in favoretta'],GetWeather
298,what s the weather forecast for niue at two am,GetWeather
299,"[""What is the weather forecast for the night at two o'clock in the morning?""]",GetWeather
300,rate this book titled cold two stars,RateBook
301,['charge per unit this book titled inhuman two star topology'],RateBook
302,what time is see grace fly playing at cineplex odeon corporation,SearchScreeningEvent
303,['What time is it to see the grace fly playing at the cineplex odeon corporation?'],SearchScreeningEvent
304,will there be alot of wind on march 13th in lost creek bahrain,GetWeather
305,['there will be a lot of wind in the lost creek bahrain on March 13th'],GetWeather
306,play top-50 eighties theme from alain caron,PlayMusic
307,['sport top - 50 80 theme from alain caron'],PlayMusic
308,i want to eat in ramona,BookRestaurant
309,['I want to eat in Ramona'],BookRestaurant
310,when is the outer space connection playing at the nearest cinema,SearchScreeningEvent
311,['when exists the outer_edges space.The connection playing at the www.mapquest.com cinema'],SearchScreeningEvent
312,i d like to see the paul murray live television show,SearchCreativeWork
313,['tym vK like to there the paul murray live television Sextuplets_Take'],SearchCreativeWork
314,what time is mighty morphin power rangers: the movie at magic johnson theatres,SearchScreeningEvent
315,['what time is mighty morphin mogul rangers: the movie at wizardly samuel johnson field'],SearchScreeningEvent
316,show me the weather forecast for the city of spencer,GetWeather
317,['show me the weather forecast made for the city council of portland spencer'],GetWeather
318,like to book a seat in monaco for the yankee doodle coffee shop,BookRestaurant
319,['like to book a seat in principality of monaco for the yankee doodle doodle coffee bean shop'],BookRestaurant
320,will it be chilly in weldona,GetWeather
321,['bequeath information technology be chilly in weldona'],GetWeather
322,rate the little book four stars,RateBook
323,['rate gives the little golden book four stars'],RateBook
324,book a spot for 4 in oklahoma at south street diner,BookRestaurant
325,['Book a place for 4 at the Oklahom at the South Street Diner'],BookRestaurant
326,please search for the journal of official statistics show,SearchCreativeWork
327,['please search this for the electronic journal of official british statistics show'],SearchCreativeWork
328,what time is southern theatres showing ukraine is not a brothel,SearchScreeningEvent
329,['what time is southern theatres showing putin isn that a boardinghouse'],SearchScreeningEvent
330,what is the forecast for here fir storm conditions next week,GetWeather
331,['so what is the forecast for here to fir storm conditions by next thing week'],GetWeather
332,play the best album from the seventies,PlayMusic
333,['flirt the full album from the seventies'],PlayMusic
334,i want to know if there are any movies playing in the area,SearchScreeningEvent
335,['i want to mutually_exclusive_Zucker if there are any movies playing where just enclave'],SearchScreeningEvent
336,when is fine  totally fine playing,SearchScreeningEvent
337,['when is going fine totally fine by playing'],SearchScreeningEvent
338,add jenifer to rock the 2000 s,AddToPlaylist
339,['add jenifer to shake the 2000 randomness'],AddToPlaylist
340,rate this textbook two out of 6,RateBook
341,['rate from this textbook one two star out of 6'],RateBook
342,add this artist to the laugh list,AddToPlaylist
343,['now add this younger artist to the laugh gallery list'],AddToPlaylist
344,please search for the tv show  the best of white lion,SearchCreativeWork
345,['Please search for the TV show The Best of the White Lion'],SearchCreativeWork
346,add more david wolfenberger to my duetos playlist,AddToPlaylist
347,['add more david wolfenberger to my Duetos playlist'],AddToPlaylist
348,can you play a j  pero on groove shark,PlayMusic
349,['you can play a j pero on groove shark'],PlayMusic
350,for playlist todo latino add absolutely sweet marie,AddToPlaylist
351,['for play list todo latino add together dead sweet marie'],AddToPlaylist
352,play some music by beverley martyn,PlayMusic
353,['wreak some music by beverley martyn'],PlayMusic
354,book a jewish churrascaria in minnesota for 9 people,BookRestaurant
355,['Book a Jewish Churrascaria in Minnesota for 9 people'],BookRestaurant
356,play some theme songs from 1974,PlayMusic
357,['play some title songs from the year 1974'],PlayMusic
358,what s the humidity here right now,GetWeather
359,['what mediaâ_€_™ the Hazy_sunshine Gerald_Renfrow right now'],GetWeather
360,add new metal tracks in my tune,AddToPlaylist
361,['Add new metal tracks to my tune'],AddToPlaylist
362,help me find from time to time  a tv show,SearchCreativeWork
363,['help me find from time time period to time a tv documentary show'],SearchCreativeWork
364,give the current series four of 6 points,RateBook
365,['to give the current series four of top 6 ranking points'],RateBook
366,what is the cheapest price i can pay for the dvd called the darkest cloud,SearchCreativeWork
367,['what is the cheesy price atomic number 53 give the axe pay for the dvd called the darkest swarm'],SearchCreativeWork
368,add gary lachman track to jazz for loving couples playlist,AddToPlaylist
369,"['Gary Lachman add track to jazz, for couples in love']",AddToPlaylist
370,play 1966 theme music on slacker,PlayMusic
371,['play a 1966 theme from music on band slacker'],PlayMusic
372,where can i see the prime ministers: the pioneers,SearchScreeningEvent
373,['where can I see the prime ministers: the pioneers'],SearchScreeningEvent
374,find the movie schedule at twelve am,SearchScreeningEvent
375,['find the movie mailblog Fridayat twelve 3p.m'],SearchScreeningEvent
376,book a reservation for 9 people at a roman pizzeria,BookRestaurant
377,['Book a reservation for 9 people in a Roman pizzeria'],BookRestaurant
378,what is the posey island state park forecast for colder temps at meal time,GetWeather
379,['so what is the posey island island state state park forecast design for colder temps at midnight meal time'],GetWeather
380,add track in my playlist called hands up,AddToPlaylist
381,['Add track to my playlist called hands up'],AddToPlaylist
382,book reservations at a restaurant in new zealand with tammi  beverly and alba,BookRestaurant
383,['book reservations Radisson_Metrodome a restaurant in different zealand involving tammi gwen and alba'],BookRestaurant
384,will there be a depression in the weather here on cyber monday,GetWeather
385,['will there be a depression lurking in the weather here tonight on google cyber friday monday'],GetWeather
386,can you play some music by andrew diamond,PlayMusic
387,['can you take on some euphony by andrew infield'],PlayMusic
388,how can i view the show corpus: a home movie about selena,SearchCreativeWork
389,['how can i view the Totally_Boyband Rs8_crore: a home movie Kate_Foellmi ashley'],SearchCreativeWork
390,rate the broken spears with 2 stars,RateBook
391,['Rating of the broken spears with 2 stars'],RateBook
392,around here find movie schedule for films,SearchScreeningEvent
393,['around here detect picture agenda for films'],SearchScreeningEvent
394,add recalled to life to this is alejandro fernández,AddToPlaylist
395,['append recalled to life to this is alejandro fernández'],AddToPlaylist
396,what time is the brat playing at the movie house,SearchScreeningEvent
397,['what clip is the brat playing at the motion picture house'],SearchScreeningEvent
398,open my acoustic concentration playlist and play an entire album,AddToPlaylist
399,"[""open my instrumentation concentration playlist and play wasn'ta entire album_Relapse""]",AddToPlaylist
400,find a creative work called fire in the hole,SearchCreativeWork
401,['then find a pretty creative work called little fire in the hole'],SearchCreativeWork
402,add even serpents shine to dorothea s indie hipster playlist,AddToPlaylist
403,"[""Even snakes shine on Dorothea's indie hipster playlist""]",AddToPlaylist
404,add this song to my novedades viernes sudamérica playlist,AddToPlaylist
405,"[""add Mr._DIONNE song to I'ma_workaholic novedades de_abril sudamérica playlist""]",AddToPlaylist
406,add a gackt camui track to the white noise playlist,AddToPlaylist
407,['add together a gackt camui track to the white noise play list'],AddToPlaylist
408,play music by antonella barba from the album bath,PlayMusic
409,['played Naked_Violin by antonella barba from them album bath'],PlayMusic
410,rate this book titled the improvisatore five stars,RateBook
411,['repo_rate this roman_à_clef titled By_Christine_Fenno improvisatore five stars'],RateBook
412,in khlong phraya wildlife sanctuary is there a cloud,GetWeather
413,['in entire khlong phraya wildlife wetland sanctuary district is there a white cloud'],GetWeather
414,book for 3 in u s  virgin islands,BookRestaurant
415,['book for the 3 generations in california u s virgin islands'],BookRestaurant
416,add cecil womack to my 50 great female voices playlist,AddToPlaylist
417,['add cecil womack to his 50 good scantily_attired voices playlist'],AddToPlaylist
418,add seek & destroy to sin ti playlist,AddToPlaylist
419,['add seek & destroy to sin ti playlist'],AddToPlaylist
420,what is the movie schedule right now for movies around here,SearchScreeningEvent
421,['What is the schedule for the films here at the moment?'],SearchScreeningEvent
422,book a spot for me and kathrine  at smithville,BookRestaurant
423,"[""book a Rookie_Perrish_Cox versus don'tI and kathrine at smithville""]",BookRestaurant
424,i want to book albany pump station in buckholts washington now for a party of 9,BookRestaurant
425,['i want to book albany pumping station in buckholts washington now for a party of 9'],BookRestaurant
426,add j j cale to my heavy gamer playlist,AddToPlaylist
427,['put USC_§_####a_c j mbe to my heavy gamer playlist'],AddToPlaylist
428,book a restaurant for 3 people at eighteen oclock in saint vincent and the grenadines,BookRestaurant
429,['that book found a restaurant for year 3 people at eighteen oclock in saint george vincent bay and the two grenadines'],BookRestaurant
430,what are the movies movie times nearby,SearchScreeningEvent
431,['what are to the movies when movie movie times nearby'],SearchScreeningEvent
432,will it be warmer in north korea at nineteen o clock,GetWeather
433,['will it cost warmer in north dae han min gook at xix o clock'],GetWeather
434,will it be chillier at 06:05:48 in wagener réunion,GetWeather
435,['it gets cooler at 06: 05: 48 in wagener réunion'],GetWeather
436,the workout playlist needs more chris cross,AddToPlaylist
437,['the workout and playlist seriously needs more chris on cross'],AddToPlaylist
438,what will the weather be like in killarney national park on national pow/mia recognition day,GetWeather
439,['what will the weather constitute like in killarney internal park on national pow / mia identification day'],GetWeather
440,play a good ep from the eighties by peter murphy,PlayMusic
441,['play a good record ep from the high eighties by peter john murphy'],PlayMusic
442,show me the schedule of films close by,SearchScreeningEvent
443,"[""show get'em the schedule of Hollywood_blockbusters speculating_Bettman by""]",SearchScreeningEvent
444,please add carmel to my lunchtime playlist,AddToPlaylist
445,['please add carmel to my lunchtime play list'],AddToPlaylist
446,rate awaiting strange gods: weird and lovecraftian fictions a 1,RateBook
447,"[""Guess Who's Awaiting Strange Gods: Strange and Loving Fictions a 1""]",RateBook
448,where is road to the stage playing,SearchScreeningEvent
449,['where be road to the leg playing'],SearchScreeningEvent
450,find the movie schedule close by,SearchScreeningEvent
451,['Find the game plan nearby'],SearchScreeningEvent
452,is covered wagon days playing at b&b theatres in 1 second,SearchScreeningEvent
453,['is covered wagon days playing for **_ls & b theatres out @_amyverner second'],SearchScreeningEvent
454,play the music track of 1998,PlayMusic
455,['play of the music track of the 1998'],PlayMusic
456,add this tune to the leche con chocolate playlist,AddToPlaylist
457,['summate this melodic phrase to the leche con chocolate play list'],AddToPlaylist
458,play have you met miss jones by nicole from google music,PlayMusic
459,"[""play have't Why_can'tI exchanged_insults miss jones by nicole from google Indonesian_gamelan""]",PlayMusic
