,text,intent
45,['put this federal agent m tune onto de cantautor español'],AddToPlaylist
46,i need a reservation for an indoor restaurant in china,BookRestaurant
47,['haha spokeswoman_Ewa_Malmborg a SoftBrands_Hospitality_provides for an indoor restaurant in china'],BookRestaurant
48,find drumline: a new beat  a picture,SearchCreativeWork
49,['find drumline: a modern Beating a grainy'],SearchCreativeWork
50,i want a matt garrison tune in my fresh finds fire emoji playlist,AddToPlaylist
51,['I want a matte garnish melody in my fresh fire emoji playlist'],AddToPlaylist
52,looking for a game called phinally phamous,SearchCreativeWork
53,['expect for a secret plan called phinally phamous'],SearchCreativeWork
54,will there be a blizzard next winter in visalia  idaho,GetWeather
55,['will there be a blizzard set next for winter here in visalia by idaho'],GetWeather
56,give 4 out of 6 stars to current chronicle,RateBook
57,['give 4 out of six sensation to current chronicle'],RateBook
58,find a movie house closest with animated movies,SearchScreeningEvent
59,['fill a film house closest offering animated movies'],SearchScreeningEvent
60,give the hollow man three out of 6 stars,RateBook
61,['give the movie hollow man a three out of five 6 stars'],RateBook
62,play some paulinho da viola from 1965,PlayMusic
63,['shinny_hockey some paulinho da woodwinds in 1965'],PlayMusic
64,i want to book a restaurant in frenier 12 years from now for 4 people,BookRestaurant
65,['i want to book a eating house in frenier 12 year from instantly for 4 people'],BookRestaurant
66,book a restaurant for one person at 7 am,BookRestaurant
67,['Book a restaurant for one person at 7am'],BookRestaurant
68,i need a reservation for cashel palace hotel in california for a party of 9,BookRestaurant
69,['i need a reservation for cashel castle hotel in california for a company of nine'],BookRestaurant
70,play a chaos of desire from dan snaith,PlayMusic
71,['MarQueis a chaos of wanted from sudah snaith'],PlayMusic
72,will there be rain in 8 minutes  in md,GetWeather
73,['will exists be rain including to7 minutes in md'],GetWeather
74,show films at the nearest cinema,SearchScreeningEvent
75,['show films at the nearest celluloid'],SearchScreeningEvent
76,may i have the movie schedules for speakeasy theaters,SearchScreeningEvent
77,['feed_probiotic_bacteria abt have the movie schedules for burlesque theaters'],SearchScreeningEvent
78,give me the forecast for feb  eleventh  2034 far from alaska,GetWeather
79,"['Give me the forecast for the eleventh of February 2034, far from Alaschka']",GetWeather
80,make a reservation at a bakery that has acquacotta in central african republic for five,BookRestaurant
81,['Make a reservation at a bakery selling aquacotta in the Central African Republic for five'],BookRestaurant
82,give 0 points to current series,RateBook
83,['give 0 points to Crisa_acquisition Platform_Hollis_Eden'],RateBook
84,add gary lachman track to jazz for loving couples playlist,AddToPlaylist
85,"['Gary Lachman add track to jazz, for couples in love']",AddToPlaylist
86,i d like to book a reservation for next spring for nine people at shore club,BookRestaurant
87,['I would like to make a reservation for next spring for nine people at the Shore Club'],BookRestaurant
88,what will the weather be like on september 26th in eastlake,GetWeather
89,['guess what will all the october weather be like on thursday september 26th in eastlake'],GetWeather
90,add tune to my playist the piano bar,AddToPlaylist
91,['add tune to my playist the pianoforte bar'],AddToPlaylist
92,what is the weather forecast for close-by burkina,GetWeather
93,['what news is at the weather forecast for paris close - by burkina'],GetWeather
94,will it be hot at 13:19 in de funiak springs serbia and montenegro,GetWeather
95,['will information technology be hot at 13: 19 in de funiak springs srbija and crna gora'],GetWeather
96,add tour generación rbd en vivo to the roadrunner rec new releases playlist,AddToPlaylist
97,['tour generación rbd en vivo add to roadrunner rec new releases playlist'],AddToPlaylist
98,what movie house is the closest playing animated movies,SearchScreeningEvent
99,['now what movie house movie is the closest thing playing animated movies'],SearchScreeningEvent
100,can you find me the ridiculous 6 book,SearchCreativeWork
101,['can finally you find me inside the ridiculous 6 step book'],SearchCreativeWork
102,please look up the work  bachelor pad,SearchCreativeWork
103,['please look up when skilled_craftsman bachelor lapdesk'],SearchCreativeWork
104,will it be getting colder in sahuarita,GetWeather
105,['will it get colder in sahuarita?'],GetWeather
106,show the closest movie theatre that shows boycott,SearchScreeningEvent
107,['designate the tightlipped movie theatre that shows boycott'],SearchScreeningEvent
108,please get me the henderson kids saga,SearchCreativeWork
109,['please stimulate pine tree state the henderson tyke saga'],SearchCreativeWork
110,find a man needs a maid,SearchCreativeWork
111,['find a man require a housemaid'],SearchCreativeWork
112,will there be a blizzard in white house curacao,GetWeather
113,['leave there equal a blizzard in white menage curacao'],GetWeather
114,for playlist todo latino add absolutely sweet marie,AddToPlaylist
115,['for play list todo latino add together dead sweet marie'],AddToPlaylist
116,what movies are starting in 1 second at a theater in the neighborhood,SearchScreeningEvent
117,['what movies people are starting coming in at 1 second at least a theater in the neighborhood'],SearchScreeningEvent
118,how much fog is there in tarpon springs,GetWeather
119,['how that much fog is present there in tarpon dry springs'],GetWeather
120,find the photograph a little less sixteen candles,SearchCreativeWork
121,['find the photograph a little Slightly five Advent_wreaths'],SearchCreativeWork
122,play a 2013 song on groove shark,PlayMusic
123,['play a song from 2013 on Groove Shark'],PlayMusic
124,what is the niceville forecast in fm,GetWeather
125,['what be the niceville forecast in fm'],GetWeather
126,find a soundtrack called the dragon,SearchCreativeWork
127,['we find a secret soundtrack called the dragon'],SearchCreativeWork
128,find the book metallica through the never,SearchCreativeWork
129,['you will find the book metallica through the never'],SearchCreativeWork
130,rate this book four stars out of 6,RateBook
131,['rate gives this book four stars straight out rating of 6'],RateBook
132,add andy hunter to my evening commute playlist,AddToPlaylist
133,['mike add andy or hunter to my latest evening commute playlist'],AddToPlaylist
134,how will the weather be this month in or,GetWeather
135,['how will the weather someday this earlier #### or'],GetWeather
136,when and where can i watch national priority,SearchScreeningEvent
137,['after and adjacent can i mail_Sarandos national priority'],SearchScreeningEvent
138,add tommy johnson to the metalsucks playlist,AddToPlaylist
139,['add tommy dean johnson to the atlanta metalsucks 2014 playlist'],AddToPlaylist
140,book a highly rated place in in in seven years  at a pub,BookRestaurant
141,['hardback a highly Concurrently_Fitch_affirms 2min_##sec_adrift in in in seven years at a Wheatsheaf_pub'],BookRestaurant
142,i need a reservation for ten in wisconsin,BookRestaurant
143,['i_hav need a reservation offering ten which wisconsin'],BookRestaurant
144,find a reservation at fish express,BookRestaurant
145,['find a mountain reservation located at fish express'],BookRestaurant
146,i want to hear a soundtrack by dj ozma from the sixties,PlayMusic
147,['iodin require to hear a soundtrack by dj ozma from the sixties'],PlayMusic
148,need to book a table downtown within walking distance of me at j g  melon,BookRestaurant
149,['pauperism to book a table downtown within walking length of maine at j g melon vine'],BookRestaurant
150,find movie schedules for  united paramount theatres,SearchScreeningEvent
151,"[""Finding film dates for United's main theatres""]",SearchScreeningEvent
152,what is the nh forecast for mexican hat,GetWeather
153,['Mr._NAVARRETTE is the dpa_bs downwards_revision for mexican hat'],GetWeather
154,the current essay feels like a 3,RateBook
155,['SBKIY current essay Cinder_fella freaking_awesome a 3'],RateBook
156,add famous to my playlist lo que suena new york,AddToPlaylist
157,['you add someone famous to my playlist lo que suena in new north york'],AddToPlaylist
158,add the r l burnside album to my nothing but a party r&b playlist,AddToPlaylist
159,['tally the r liter burnside album to my nothing simply a company r & vitamin b playlist'],AddToPlaylist
160,play a new symphony by perfecto de castro on lastfm,PlayMusic
161,['play a new symphony by perfecto first state fidel castro ruz on lastfm'],PlayMusic
162,give summer of the swans 1 points,RateBook
163,['hold summer of the migratory_ducks 1 Dwayne_Harmason'],RateBook
164,i m looking for a churrascaria place with wifi that can serve a party of five,BookRestaurant
165,['I am looking for a churrascaria place with wifi that can serve a group of five'],BookRestaurant
166,what will the weather be this year in horseshoe lake state fish and wildlife area,GetWeather
167,['what `_ll same weather be in year after octagonal_shaped lake state fish and wildlife area'],GetWeather
168,where is the closest cinema playing a drink in the passage,SearchScreeningEvent
169,['where is the third closest cinema playing him a drink in or the adjacent passage'],SearchScreeningEvent
170,how will the weather be in six and a half months in co,GetWeather
171,['how will the conditions be in sixer and a half months in co'],GetWeather
172,i would rate this album a zero and give it a best rating of 6,RateBook
173,['I would rate this album with zero and give it a top score of 6.'],RateBook
174,find the movie schedule for dipson theatres,SearchScreeningEvent
175,['find this Superman_Returns schedule prime dipson theatres'],SearchScreeningEvent
176,book a restaurant distant from downtown,BookRestaurant
177,['book a gastro_pub distant from pedestrian_thoroughfare'],BookRestaurant
178,play praise the lord and pass the ammunition,PlayMusic
179,['play lavishly_praised however lord and pass the handguns_shotguns'],PlayMusic
180,i d like to reserve a table in northcote,BookRestaurant
181,['i need d sure like to reserve a corner table in northcote'],BookRestaurant
182,show me when scandalous john is playing,SearchScreeningEvent
183,['demo me when shocking john be playing'],SearchScreeningEvent
184,play a tune by andrew findon,PlayMusic
185,['meet a tune by andrew findon'],PlayMusic
186,what s the forecast for tonight far from east carpathian biosphere reserve,GetWeather
187,['what s the forecast for england tonight off far from east anglia carpathian mountain biosphere reserve'],GetWeather
188,what will the weather be next apr  in mt,GetWeather
189,['what will the weather follow next april in mt'],GetWeather
190,add a very cellular song to masters of metal playlist,AddToPlaylist
191,['but add on a very cellular killer song up to masters of metal playlist'],AddToPlaylist
192,which movie theatre with clean and sober is closest to me,SearchScreeningEvent
193,['which cinema with clean and sober comes closest to me'],SearchScreeningEvent
194,book a table for 2 people at a restaurant with parking,BookRestaurant
195,['Book a table for 2 people in a restaurant with parking'],BookRestaurant
196,please look up the song the mad magician,SearchCreativeWork
197,['please look slack_Drevna any impossibly_catchy the mad magician'],SearchCreativeWork
198,book a table for six in beech creek,BookRestaurant
199,['Book a table for six in Buchenbach'],BookRestaurant
200,tell me what films are playing at plitt theatres,SearchScreeningEvent
201,['tell your me twice what films are playing on at plitt theatres'],SearchScreeningEvent
202,put the mike oldfield album onto my la mejor música para tus fiestas playlist,AddToPlaylist
203,['Place the microphone Oldfield album on my la mejor música para tus fiestas playlist'],AddToPlaylist
204,is we are northern lights playing in any movie theatre,SearchScreeningEvent
205,['represent we are northerly lights playing in any moving picture theatre'],SearchScreeningEvent
206,i d like a table for eight at a close-by place in carpenterville,BookRestaurant
207,['cingular d like a wooden_picnic_tables for several at a Shanta_Poonai - bу_thе place in carpenterville'],BookRestaurant
208,can you book me a table at windows on the world in cokeville   mi,BookRestaurant
209,"[""can Crave_Online_Did book Didn'tI_tell a table at7 windows on the Europeâ_€_™ in cokeville poplu""]",BookRestaurant
210,reserve in bermuda a food court near jan and i,BookRestaurant
211,['reserve in bermuda a food court near jan and i'],BookRestaurant
212,is it windy in inlet  lebanon,GetWeather
213,['it is windy in the Lebanese bay'],GetWeather
214,play the song memories are my only witness,SearchCreativeWork
215,['Memories of the song are my only witness'],SearchCreativeWork
216,give zero out of 6 to the current album,RateBook
217,['gives the current album zero out of 6'],RateBook
218,rate the republic of thieves chronicle three out of 6 points,RateBook
219,['EURIBOR_plus the Ebralidze of thieves Diaries three outside of 6 points'],RateBook
220,what will the weather be in albania at 11:56,GetWeather
221,['bubble_implodes willbe the unseasonable_warm been in albania at 11: 56'],GetWeather
222,what s it like in bahrain right now,GetWeather
223,['What is the situation in Bahrain at the moment?'],GetWeather
224,add the da brat track to the soak up the sun playlist,AddToPlaylist
225,['add their da brat ¼_mile_oval to the soak up the moonlight slotRadio'],AddToPlaylist
226,add this song to wedding classics playlist,AddToPlaylist
227,['add this beatles song to his wedding bells classics playlist'],AddToPlaylist
228,will it be freezing one second from now in aragon  pakistan,GetWeather
229,['will it only be freezing one second from now... in mexico aragon kingdom pakistan'],GetWeather
230,i want to put another album into the a peaceful rush hour playlist,AddToPlaylist
231,['I want to add another album to the quiet rush-hour playlist'],AddToPlaylist
232,is it chilly in charenton  ny,GetWeather
233,['is it chilly in charenton empire state'],GetWeather
234,i would give the all that: fresh out the box saga a rating of 2 points,RateBook
235,"[""jst Why_shouldn'tI give the all nevertheless: fresh out every righthand_corner saga a rating of 2 Mike_Mackell""]",RateBook
236,i want novena on a nocturn added to the playlist called gold edition,AddToPlaylist
237,['i want novena on a nocturn saidthe to not playlist urged GOLD_Comex edition'],AddToPlaylist
238,play some 1959 songs on iheart,PlayMusic
239,['play some of 1959 patriotic songs on released iheart'],PlayMusic
240,rate this book 2 of 6 points,RateBook
241,['Rate this book 2 out of 6 points'],RateBook
242,book a churrascaria in macao on may the twenty-third,BookRestaurant
243,['Book a Churrascaria in Macao on the twenty-third of May'],BookRestaurant
244,add artist to playlist classic punk,AddToPlaylist
245,['add painter_sculptor to www.pandora.com classic punk'],AddToPlaylist
246,play how does it work by helen carter,PlayMusic
247,['a play how does it work writing by herself helen carter'],PlayMusic
248,how to buy picture of agent hamilton: but not if it concerns your daughter,SearchCreativeWork
249,['how to bribe picture of agent hamilton: but non if it concerns your girl'],SearchCreativeWork
250,the chronicle charlie peace earns 4 stars from me,RateBook
251,['the limn charlie Annabelle_Abaya earns 4 Hugh_Jackman_Christian_Bale from me'],RateBook
252,play subconscious lobotomy from jennifer paull,PlayMusic
253,['new play subconscious lobotomy story from jennifer from paull'],PlayMusic
254,what is the cave canem demos photograph,SearchCreativeWork
255,['amateurism_Ter_Horst is Crash_bang_wallop cave canem demos mug_shots'],SearchCreativeWork
256,can i get the game list of mew singles,SearchCreativeWork
257,['can i sire the game list of miaow 1'],SearchCreativeWork
258,show the movie schedules at united paramount theatres,SearchScreeningEvent
259,['show the moving picture schedules at joined paramount theatre of operations'],SearchScreeningEvent
260,what is the forecast in admire in tx starting at seventeen,GetWeather
261,['what information is the average forecast situation in this admire in tx starting at seventeen'],GetWeather
262,can you please find me the harry hood saga,SearchCreativeWork
263,['can you see_http://www.hkexnews.hk/listedco/listconews/sehk/########/L find inmy the harry chin_spoiler saga'],SearchCreativeWork
264,will it be hot in the netherlands on february 16th,GetWeather
265,['will FERNANDO_GONZÁLEZ be Sriracha_hot while the netherlands on february 16th'],GetWeather
266,rate canto for a gypsy two of 6 stars,RateBook
267,['EURIBOR_plus canto for a Slavic two of 6 hunks'],RateBook
268,please search the title the twilight saga: breaking dawn part 2,SearchCreativeWork
269,['Company_website_www.trinitybiotech.com search the title the dim whodunnit: tears_Calie dawn part 2'],SearchCreativeWork
270,rate this novel 0 of 6 stars,RateBook
271,['Review for this novel 0 from 6 stars'],RateBook
272,play twenties symphony from robert walter,PlayMusic
273,['play twenties symphony from robert bruno walter'],PlayMusic
274,book an osteria that serves blini for 9 people,BookRestaurant
275,['book an austrian osteria cafe that serves blini for nearly 9 people'],BookRestaurant
276,will there be a depression in the weather here on cyber monday,GetWeather
277,['will there be a depression lurking in the weather here tonight on google cyber friday monday'],GetWeather
278,where can i see the television show falling away from me,SearchCreativeWork
279,['Where can I see the TV show falling off me?'],SearchCreativeWork
280,i want to give the first person and other stories 0 out of 6 stars,RateBook
281,['unity require to give the first person and other stories 0 out of six star topology'],RateBook
282,i want to hear music from allen toussaint from the fifties,PlayMusic
283,['I want to hear music from all the Toussaint from the fifties'],PlayMusic
284,what movies can i see in the area,SearchScreeningEvent
285,['what pic tail end i see in the area'],SearchScreeningEvent
286,i rate the chronicle  son of the tree with four of 6 points,RateBook
287,['I rate the son of the tree with four out of six points'],RateBook
288,what is the weather like within walking distance of the bothwell lodge state historic site,GetWeather
289,['what snow is in the weather like within walking distance as of to the former bothwell lodge state historic site'],GetWeather
290,play me the newest fourties symphony,PlayMusic
291,['play pine tree state the new fourties symphony'],PlayMusic
292,play all the way my savior leads me on spotify,PlayMusic
293,['Plays everywhere for way my savior leads me on spotify'],PlayMusic
294,play the song i get ideas as performed by richard kruspe,PlayMusic
295,['play the parody song i get ideas as performed there by carl richard von kruspe'],PlayMusic
296,find the nearest movie house showing good morning  babylon,SearchScreeningEvent
297,['Find the nearest cinema showing Good Morning Babylon'],SearchScreeningEvent
298,find the son of man show,SearchCreativeWork
299,['find the boy of man appearance'],SearchCreativeWork
300,add black ribbons to the autumn playlis,AddToPlaylist
301,['Add black ribbons to autumn playlists'],AddToPlaylist
302,will i be able to watch camping-car at movie house at 6 pm,SearchScreeningEvent
303,['I will be able to see a caravan in the cinema at 6pm'],SearchScreeningEvent
304,play a song by rahsaan patterson,PlayMusic
305,['play a song by rahsaan pattern'],PlayMusic
306,where is the nearest cinema that is playing pioneers of the west,SearchScreeningEvent
307,['where be the nearest movie theater that is play pioneers of the west'],SearchScreeningEvent
308,i think this novel gets 1 stars,RateBook
309,['I think this novel gets 1 star'],RateBook
310,will it be warmer in minidoka ok on good friday,GetWeather
311,['will it really be getting warmer up in minidoka ok on good evening friday'],GetWeather
312,is it going to be chillier at 10 pm in texas,GetWeather
313,['is it probably to be chillier at 10 p.m. elsewhere tennessee'],GetWeather
314,please look up the work  prophets,SearchCreativeWork
315,['please face upwards the work prophets'],SearchCreativeWork
316,need a table for a party of 3 in laos at a theme restaurant,BookRestaurant
317,['need in a table service for having a small party of 3 in laos at a buddhist theme restaurant'],BookRestaurant
318,i want to get nine seats at a restaurant that serves ice cream cake,BookRestaurant
319,['next i want to get exactly nine seats myself at a restaurant that serves vanilla ice cream during cake'],BookRestaurant
320,tell me when it will be humid here,GetWeather
321,['exclaim_Wow them when it will be sunny_breezy here'],GetWeather
322,will it be stormy in the ouachita national forest,GetWeather
323,['Will it be stormy in the Ouachita National Forest?'],GetWeather
324,rate the book the orchard book of first greek myths a 0,RateBook
325,['charge per unit the script the orchard leger of first greek myths a 0'],RateBook
326,book spot for eight at bar that serves potée,BookRestaurant
327,['book spot open for eight people at bar 32 that serves potee'],BookRestaurant
328,rate in the eyes of mr  fury zero of 6,RateBook
329,['time rate in meet the eyes of his mr fury zero of 6'],RateBook
330,out of 6 the black unicorn rates points of 2,RateBook
331,['out of 6 the dashikis unicorn Occupancies LaRon_Armstead of 2'],RateBook
332,on june 27  2026 i d like to go to a delaware gastropub,BookRestaurant
333,['on sunday june 12th 27 2026 i like d rather like to go to seeing a delaware city gastropub'],BookRestaurant
334,i want to put this song in my new boots playlist,AddToPlaylist
335,['single want to put this song in my new charge playlist'],AddToPlaylist
336,what time is children of divorce playing,SearchScreeningEvent
337,['what oftime are newborn_babies of divorce playing'],SearchScreeningEvent
338,i d like to watch may blossom,SearchScreeningEvent
339,['and i d also like to stay watch may blossom'],SearchScreeningEvent
340,find the movie schedule for 20:45:24,SearchScreeningEvent
341,['find is the following movie schedule for film 20 : 45 : 24'],SearchScreeningEvent
342,rate the sneetches and other stories a three,RateBook
343,['charge per unit the sneetches and other story a three'],RateBook
344,i would like to eat fast food and have a party of two in kentucky,BookRestaurant
345,['i would like to eat fast nutrient and make a party of 2 in kentucky'],BookRestaurant
346,let s hear good mohammad mamle on vimeo,PlayMusic
347,['s listen to good mammy on vimeo'],PlayMusic
348,book me a pizzeria that serves oreo for eight,BookRestaurant
349,['book me a pizzeria so that he serves all oreo for around eight'],BookRestaurant
350,looking for a novel called death march,SearchCreativeWork
351,['Search for a novel called Death March'],SearchCreativeWork
352,add ireland in the junior eurovision song contest 2015 to my jazzy dinner playlist,AddToPlaylist
353,['to add maria ireland in the junior miss eurovision world song contest 2015 to renew my jazzy dinner playlist'],AddToPlaylist
354,i want to book a jewish restaurant in gambia,BookRestaurant
355,['i want to ledger a jewish restaurant in gambia'],BookRestaurant
356,please search the work  eve-olution,SearchCreativeWork
357,['please search the other work at eve - in olution'],SearchCreativeWork
358,rate the broken spears with 2 stars,RateBook
359,['Rating of the broken spears with 2 stars'],RateBook
360,i want to watch animated movies at showcase cinemas,SearchScreeningEvent
361,['i want to Tivo_ed animated Hollywood_blockbusters Weigh_ins_begin showcase cinemas'],SearchScreeningEvent
362,play me a trailer for the north-west passage,SearchCreativeWork
363,['play me a trailer for the true north - based west lost passage'],SearchCreativeWork
364,what is the forecast for waurika in samoa,GetWeather
365,['what showed is considered the forecast change for waurika in samoa'],GetWeather
366,add this track to my dance workout playlist,AddToPlaylist
367,['add this first track card to my summer dance workout playlist'],AddToPlaylist
368,give the current textbook a rating of five,RateBook
369,['give the current textbook version a true rating average of five'],RateBook
370,can you bring up the movie schedule for arclight hollywood,SearchScreeningEvent
371,['can you bring upward the movie schedule for arclight hollywood'],SearchScreeningEvent
372,add back porch spirituals to my hit remix playlist,AddToPlaylist
373,"[""contribute back porch spirituals to I'ma_workaholic hit longplayer playlist""]",AddToPlaylist
374,put a rating on this book of three,RateBook
375,['rip a rating Your_Vents this ebook of three'],RateBook
376,where is the closest cinema that is playing the honeymoon killers,SearchScreeningEvent
377,['roughly_equidistant is the closest cinema some is playing sported_Steeler romantic_getaways killers'],SearchScreeningEvent
378,what time is a man for burning playing,SearchScreeningEvent
379,['what time personify a man for burning playacting'],SearchScreeningEvent
380,tell me the weather forecast for my current place at 15 o clock,GetWeather
381,['tell to me everything the weather forecast for my current place at 1 15 left o clock'],GetWeather
382,add toyan to my epic gaming playlist,AddToPlaylist
383,['add toyan tales to my line epic online gaming playlist'],AddToPlaylist
384,i want to hear any tune from the twenties,PlayMusic
385,['i want to hear definitely any tune coming from the lower twenties'],PlayMusic
386,will it be warmer in saint louis park,GetWeather
387,['Is it getting warmer in Saint Louis Park?'],GetWeather
388,i would give superman: doomsday & beyond four stars and a best rating of 6,RateBook
389,['dos_santos would lends superman: Judgment_Day & beyond several stars and a best rating of 8/adult'],RateBook
390,what is the movies playing at north american cinemas,SearchScreeningEvent
391,['what be the movies represent at north american cinemas'],SearchScreeningEvent
392,what films are at the nearest cinema,SearchScreeningEvent
393,['for what many films are at the nearest public cinema'],SearchScreeningEvent
394,what time are the movie schedules,SearchScreeningEvent
395,['What time is the schedule?'],SearchScreeningEvent
396,please look up three essays on the theory of sexuality show,SearchCreativeWork
397,['please look up three essays comments on the theory book of inner sexuality on show'],SearchCreativeWork
398,show me the schedule of movie the duchess of langeais in cinema,SearchScreeningEvent
399,['by show me the schedule of a movie the duchess of langeais... in the cinema'],SearchScreeningEvent
400,will it be stormy in olmitz connecticut,GetWeather
401,['leave information technology be stormy in olmitz connecticut river'],GetWeather
402,add fear and bullets to my chill tracks playlist,AddToPlaylist
403,['Add fear and bullets to my playlist of chill tracks'],AddToPlaylist
404,book a table for my step father and i,BookRestaurant
405,['account book a table for my stair father and i'],BookRestaurant
406,i give the homo handbook saga 3 of 6 stars,RateBook
407,['i give the homo handbook simmering_dispute 2 of 6 Hollwyood'],RateBook
408,book a table for 10 at top pot doughnuts,BookRestaurant
409,['Book a table for 10 potted doughnuts'],BookRestaurant
410,what is the weather forecast for naches  sierra leone,GetWeather
411,['what is the 2011 weather forecast for les naches sierra na leone'],GetWeather
412,put vandemataram srinivas s track onto hiphop hot 50,AddToPlaylist
413,['Vandemataram Srinivas s track on hip hop hot 50'],AddToPlaylist
414,what s the weather in fox chapel,GetWeather
415,['What is the weather like in the Fuchskapelle?'],GetWeather
416,i give this terrible book a two out of 6,RateBook
417,['i give this terrible book a good two out out of five 6'],RateBook
418,give song of scarabaeus five of 6 stars,RateBook
419,['they give them song of the scarabaeus five of 6 stars'],RateBook
420,open itunes and play ben burnley ready to die,PlayMusic
421,['open itunes channel and play a ben burnley ready to let die'],PlayMusic
422,give this album 4 of 6 points,RateBook
423,['afford this album quatern of 6 points'],RateBook
424,book a table on 1/20/2023 for 5 people in mh,BookRestaurant
425,['booklist a table Gagnoa_Ivory_Coast 9 / 20 / 2023 for 日_星期一_##:##_BJT people on mh'],BookRestaurant
426,i d like to eat at a popular brasserie in chile with a party of 5,BookRestaurant
427,['i jaghmel Hmm to Corned_beef_hash at a popular ristorante in chile without a party of 5'],BookRestaurant
428,can you tell me the weather forecast for samoa,GetWeather
429,['john you tell me the weather prognosis for western samoa'],GetWeather
430,play the top 20 ep from the fifties by john bundrick,PlayMusic
431,['the 20 best ep from the fifties by john bundrick'],PlayMusic
432,for the book the sting of the scorpion i give three of a possiable 6 rating,RateBook
433,['currently for the following book the phantom sting of the silver scorpion i only give three of a sudden possiable 6 rating'],RateBook
434,rate hate that cat 1 out of 6 stars,RateBook
435,['charge per unit hatred that honk 1 out of 6 stars'],RateBook
436,add the name as with gladness men of old to my ultimate 90s playlist,AddToPlaylist
437,['add the mans name even as with the gladness men of old to create my ultimate 90s ac playlist'],AddToPlaylist
438,add to my playlist all funked up this track,AddToPlaylist
439,['add to my playlist all quail improving this racecourse'],AddToPlaylist
440,what are the movie schedules for my favorite theaters,SearchScreeningEvent
441,['what are the picture show schedule for my favorite theaters'],SearchScreeningEvent
442,rate ruth five out of 6 points,RateBook
443,['pace ruth cinque stunned of 6 points'],RateBook
444,add louis nelson delisle to the pulse of americana,AddToPlaylist
445,['add louis nelson delisle to the pulse of americana'],AddToPlaylist
446,find the movie schedules for consolidated theatres,SearchScreeningEvent
447,['find the moving picture schedule for consolidated house'],SearchScreeningEvent
448,find the creative work deadly weapons,SearchCreativeWork
449,['find tothe creative work deadly artillery_rockets'],SearchCreativeWork
450,give hindu temples: what happened to them a 5 out of 6 stars,RateBook
451,['present hindu temple: what happened to them a pentad extinct of 6 stars'],RateBook
452,book fast food that is highly rated,BookRestaurant
453,['book 5 fast talk food that is extremely highly rated'],BookRestaurant
454,which cinema is showing a dedicated life starting at eleven pm,SearchScreeningEvent
455,['Typically movies is showing a dedicated delighted_Drochelman jelling at eleven pm'],SearchScreeningEvent
