,text,intent
35,['please find pine tree state the saga the deep half a dozen'],SearchCreativeWork
36,rate the book an appeal from the new to the old whigs a 0,RateBook
37,['charge per unit the book an appeal from the new to the honest to goodness whigs a nought'],RateBook
38,can you find me the ridiculous 6 book,SearchCreativeWork
39,['can finally you find me inside the ridiculous 6 step book'],SearchCreativeWork
40,give zero stars to this textbook,RateBook
41,['give zero heart_throb_Zac_Efron to Listowel_Banner textbook'],RateBook
42,please add this this tune to the playlist this is selena,AddToPlaylist
43,['delight add this this tune to the play list this is selena'],AddToPlaylist
44,find a saga called set sail the prairie,SearchCreativeWork
45,['never find up a saga ever called set sail the prairie'],SearchCreativeWork
46,give the giant devil dingo 4 points,RateBook
47,['give we giant Exodus_##:#-# dingo 4 Zach_Filzen'],RateBook
48,give wilco: learning how to die a rating of four points,RateBook
49,['give wilco: scholarship how to die a rating of foursome points'],RateBook
50,where is the closest cinema playing a drink in the passage,SearchScreeningEvent
51,['where is the third closest cinema playing him a drink in or the adjacent passage'],SearchScreeningEvent
52,add this track to winnie s post metal playlist,AddToPlaylist
53,['add this bass track to hell winnie s post pedal metal playlist'],AddToPlaylist
54,when is fine  totally fine playing,SearchScreeningEvent
55,['when is going fine totally fine by playing'],SearchScreeningEvent
56,will there be cloud coverage in verdery  myanmar,GetWeather
57,['will there be radar cloud radar coverage in sea verdery myanmar'],GetWeather
58,find me the princess battles song,SearchCreativeWork
59,['so find me the desert princess battles song'],SearchCreativeWork
60,add sunday express live to workout playlist,AddToPlaylist
61,['hyperkinetic syndrome sunday express live to workout play list'],AddToPlaylist
62,add this song to my fairy tales,AddToPlaylist
63,['add it this fairy song next to my fairy tales'],AddToPlaylist
64,find the schedule for great mail robbery,SearchScreeningEvent
65,['Find the Schedule for the Great Mail Robbery'],SearchScreeningEvent
66,play hanging in the balance by nik kershaw on zvooq,PlayMusic
67,['play still hanging still in the balance concert by david nik kershaw live on zvooq'],PlayMusic
68,give this textbook a rating of 3,RateBook
69,['they give this mathematics textbook a rating of a 3'],RateBook
70,i m looking for the tv series  called unborn,SearchCreativeWork
71,['i m looking for the tv serial called unborn'],SearchCreativeWork
72,i want to hear leroi moore on vimeo   play the song chance of a lifetime,PlayMusic
73,['i want to hear leroi moore on vimeo roleplay the song dynasty chance of a life time'],PlayMusic
74,get the video game of the chipmunk song,SearchCreativeWork
75,['keep the video game of the squeaky_voice catchy_tune'],SearchCreativeWork
76,what will the weather be in norway at sunset,GetWeather
77,['what wouldl the inclement be in dpa_rl at sunset'],GetWeather
78,i want to hear a soundtrack by dj ozma from the sixties,PlayMusic
79,['iodin require to hear a soundtrack by dj ozma from the sixties'],PlayMusic
80,i rate doom 3: worlds on fire a 1 of 6,RateBook
81,['i_hav rate doom 1Â: Nominally_Reid_task on fire a 0 of 6'],RateBook
82,book an osteria that serves blini for 9 people,BookRestaurant
83,['book an austrian osteria cafe that serves blini for nearly 9 people'],BookRestaurant
84,play me the tv show seal team,SearchCreativeWork
85,['play within me the game tv show royal seal team'],SearchCreativeWork
86,what is the cheapest price for the saga called 2006 wikipedia cd selection,SearchCreativeWork
87,['what is the cheapest price for the saga called 2006 wikipedia cd excerpt'],SearchCreativeWork
88,find the movie times at harkins theatres,SearchScreeningEvent
89,['you will find the film times in the cinemas'],SearchScreeningEvent
90,play track music from peter finestone on netflix sort by newest,PlayMusic
91,"[""Play Peter Feinstein's track music on Netflix after latest sorting""]",PlayMusic
92,add mayya to the de manhattan con amor playlist,AddToPlaylist
93,['add jose mayya to lead the de manhattan cafe con sin amor playlist'],AddToPlaylist
94,are there any movies playing at 5 am at north american cinemas,SearchScreeningEvent
95,['are there any movies playing for #.##/adult am Van_Ness_SF north whats cinemas'],SearchScreeningEvent
96,show movie schedule in mjr theatres,SearchScreeningEvent
97,['talk show in movie schedule shown in mjr theatres'],SearchScreeningEvent
98,is rare birds showing at the nearest movie theatre at noon,SearchScreeningEvent
99,['is more rare of birds showing at night the nearest movie theatre also at noon'],SearchScreeningEvent
100,give me the movie schedules for warren theatres,SearchScreeningEvent
101,['give me the movie... schedules for a warren miller theatres'],SearchScreeningEvent
102,rate the current series four stars,RateBook
103,['rate the current serial four stars'],RateBook
104,rate the 8-week cholesterol cure three out of 6,RateBook
105,['Evaluation of the 8-week cholesterol cleanse three out of six'],RateBook
106,find me the novel with the name to lose my life …,SearchCreativeWork
107,['find in me the next novel with the name to lose or my little life …'],SearchCreativeWork
108,is any cinema playing the spirit of youth,SearchScreeningEvent
109,['is he any cinema channel playing the spirit of this youth'],SearchScreeningEvent
110,add give us rest to my 70s smash hits playlist,AddToPlaylist
111,['add give united states rest to my 70s smash hit playlist'],AddToPlaylist
112,i want to hear soundtrack music on youtube from helena iren michaelsen,PlayMusic
113,['2015 i specifically want everyone to hear the soundtrack music on youtube from author helena iren michaelsen'],PlayMusic
114,can you add the current tune to my calm before the storm playlist,AddToPlaylist
115,['can you maybe add the current in tune sound to my calm before requesting the coming storm playlist'],AddToPlaylist
116,add live around the world to crossroad blues,AddToPlaylist
117,['add in live around the greater world to support crossroad blues'],AddToPlaylist
118,what is the movie schedule at dipson theatres,SearchScreeningEvent
119,['what is the pic schedule at dipson theatres'],SearchScreeningEvent
120,give the current album a five,RateBook
121,['give the current album a quint'],RateBook
122,search for teenage mutant hero turtles: fall of the foot clan photograph,SearchCreativeWork
123,['search next teenage mutant turncoat Kemps_Ridley: fall of the 6inches clan photograph'],SearchCreativeWork
124,what is the weather forecast in langdon,GetWeather
125,['what proves the weather analsyts for langdon'],GetWeather
126,rate the current novel 3 stars,RateBook
127,['charge per unit the current novel 3 stars'],RateBook
128,will there be a snowstorm in taberville,GetWeather
129,['will there constitute a blizzard in taberville'],GetWeather
130,play a song by ramesh narayan from 1960,PlayMusic
131,['play a call by ramesh narayan from 1960'],PlayMusic
132,can i hear anna vissi s new music on pandora,PlayMusic
133,['can i hear anna vissi s new medicine on pandora'],PlayMusic
134,how can i view the show corpus: a home movie about selena,SearchCreativeWork
135,['how can i view the Totally_Boyband Rs8_crore: a home movie Kate_Foellmi ashley'],SearchCreativeWork
136,how is the weather in getzville  minnesota,GetWeather
137,['how is the weather in getzville gopher state'],GetWeather
138,play the last chant from the fourties,PlayMusic
139,['play the last chorale from the forties'],PlayMusic
140,i need a reservation for around london borough,BookRestaurant
141,['i need a reserve for around london borough'],BookRestaurant
142,will it be freezing one second from now in aragon  pakistan,GetWeather
143,['will it only be freezing one second from now... in mexico aragon kingdom pakistan'],GetWeather
144,book a reservation for nine people at a bakery in nunez,BookRestaurant
145,['Book a reservation for nine people at a bakery in Nunez'],BookRestaurant
146,add this song to this is no te va gustar playlist,AddToPlaylist
147,['Adding this song to this playlist is no te va gustar'],AddToPlaylist
148,rate this novel 0 of 6 stars,RateBook
149,['Review for this novel 0 from 6 stars'],RateBook
150,i want to listen to an ep from 1998,PlayMusic
151,['cd i want others to listen to an unknown ep from 1998'],PlayMusic
152,book a spot far from åland,BookRestaurant
153,['book 2 a holy spot far downstream from aland'],BookRestaurant
154,play chant music by big dee irwin,PlayMusic
155,['play fight chant music composed by big boy dee irwin'],PlayMusic
156,i need a table at eddie s attic in nevada for one,BookRestaurant
157,['i need a table at eddie s attic in nevada for one'],BookRestaurant
158,a rating of four out of 6 goes to memory in death,RateBook
159,['a rating_IDR of fourteen out of 6 goes to 8GB_NAND_flash in plunder_non_bailable'],RateBook
160,what is the michael moore is a big fat stupid white man video game,SearchCreativeWork
161,"['What is this michael moore is a fat, stupid white man video game']",SearchCreativeWork
162,i need a table for 9,BookRestaurant
163,['I need a table for 9'],BookRestaurant
164,what time is a man for burning playing,SearchScreeningEvent
165,['everybody time is a man for singeing Febach'],SearchScreeningEvent
166,i want to add another album to the wine & dine playlist,AddToPlaylist
167,['i want to bring another album to the wine colored & dine play list'],AddToPlaylist
168,rate the current novel one of 6,RateBook
169,['Tomohisa_Fujiki Therein_lay current novel hundred_fifty of 6'],RateBook
170,please find me the work  serious awesomeness,SearchCreativeWork
171,['Please find me work seriously awesomeness'],SearchCreativeWork
172,reserve a place to eat on march fifteenth in china within the same area,BookRestaurant
173,['reserve a place food to eat on monday march 25th fifteenth of in china area within the same area'],BookRestaurant
174,what animated movies are showing in the area,SearchScreeningEvent
175,['What animated films are shown in the area?'],SearchScreeningEvent
176,i want to add a song by jazz brasileiro,AddToPlaylist
177,['unity want to add a song by nothingness brasileiro'],AddToPlaylist
178,what is the cold condition of our current position for tomorrow,GetWeather
179,['wonder what is in the possible cold condition of getting our current position for tomorrow'],GetWeather
180,find five spanish songs  a photograph,SearchCreativeWork
181,['you will find five Spanish songs a photo'],SearchCreativeWork
182,rate the current book 1 of 6 points,RateBook
183,['rate the current book ### of 3 caroms'],RateBook
184,look for the show v-the new mythology suite,SearchCreativeWork
185,['facial expression for the appearance fivesome - the new mythology suite'],SearchCreativeWork
186,what s the weather like in hamilton city,GetWeather
187,['what s only weather Johnnie_Baston_die Clashes_mar hamilton city'],GetWeather
188,give a 4 star rating to fear and loathing on the campaign trail ’72,RateBook
189,['obtain a 4 brightest_stars AA_+_chl to fear and loathing on the ads Pere_Marquette_Rail ’ 72'],RateBook
190,the current essay is a three of 6,RateBook
191,['the current biography equates a Seventeen of 6'],RateBook
192,give the current textbook a rating of five,RateBook
193,['give the current textbook version a true rating average of five'],RateBook
194,rate this novel five of 6,RateBook
195,['rate this organ_donor_signups five of Cyril_Kowaliski_##:##'],RateBook
196,what will the weather be like here on september 17  2040,GetWeather
197,['how will the weather here on 17. September 2040'],GetWeather
198,play who do you think you are by magnifico with spotify,PlayMusic
199,['player he do you think you are unscientifically magnifico Jonathan_Papelbon_Hideki_Okajima spotify'],PlayMusic
200,please help me find  bend it like beckham the musical,SearchCreativeWork
201,['Please help me find it as it beckons for the musical'],SearchCreativeWork
202,play some sixties songs on google music,PlayMusic
203,['play some sixty songs on google music'],PlayMusic
204,find the creative work deadly weapons,SearchCreativeWork
205,['find tothe creative work deadly artillery_rockets'],SearchCreativeWork
206,play disco tango to power walk,AddToPlaylist
207,['play another disco tango to power song walk'],AddToPlaylist
208,i am looking for the tv show called the flight of the lost balloon,SearchCreativeWork
209,['i am definitely looking for the tv show called for the fantasy flight tour of columbus the lost balloon'],SearchCreativeWork
210,find the son of man show,SearchCreativeWork
211,['find the boy of man appearance'],SearchCreativeWork
212,add this song to blues roots,AddToPlaylist
213,['add this song to the blues roots'],AddToPlaylist
214,play the happy blues by ronnie wood,PlayMusic
215,['play the estatic CJ_Chenier PONDEXTER_Cappie ronnie wood'],PlayMusic
216,add track in my playlist called hands up,AddToPlaylist
217,['Add track to my playlist called hands up'],AddToPlaylist
218,what is the weather in lloyd equatorial guinea,GetWeather
219,['what is the weather By_BOTI_NAGY lloyd Greater_Antilles bullfinches'],GetWeather
220,add in the heart of the world to the epic gaming playlist,AddToPlaylist
221,['add in all the heart valley of the world to all the epic internet gaming playlist'],AddToPlaylist
222,find a soundtrack called new religion,SearchCreativeWork
223,['Finding a soundtrack called New Religion'],SearchCreativeWork
224,rate the little book four stars,RateBook
225,['rate gives the little golden book four stars'],RateBook
226,i d like a table for eight at a close-by place in carpenterville,BookRestaurant
227,['cingular d like a wooden_picnic_tables for several at a Shanta_Poonai - bу_thе place in carpenterville'],BookRestaurant
228,on 2/25/2025 will it be hot in holstein,GetWeather
229,['on 2 / 25 / 2025 fails GREG_POTTER_Yes be unbearably_humid in Limousin_heifer'],GetWeather
230,i want to see medal for the general,SearchScreeningEvent
231,['i want to visualize ribbon for the oecumenical'],SearchScreeningEvent
232,find the schedule for the comedian at santikos theatres,SearchScreeningEvent
233,"[""Find the Comedian's Schedule in Santikos Theatres""]",SearchScreeningEvent
234,wish to see the photograph with the name live: right here,SearchCreativeWork
235,['wish to realise the photo with the epithet live: right here'],SearchCreativeWork
236,add jonathan sprout album to my this is miranda lambert playlist,AddToPlaylist
237,['contribute jonathan sprout album to my this is miranda lambert play list'],AddToPlaylist
238,what is the forecast in north carolina,GetWeather
239,['what be the forecast in north carolinas'],GetWeather
240,book a spot at a sushis diner in minnesota,BookRestaurant
241,['you book a spot today at my a local sushis diner in minnesota'],BookRestaurant
242,play music from gavin koppell movement,PlayMusic
243,['Playing music from Gavin Coupling Movement'],PlayMusic
244,i m wondering when i can see beating heart at the nearest cinema,SearchScreeningEvent
245,"[""dn't m wondering unexpectedly i let see whipping heart at the nearest cinema""]",SearchScreeningEvent
246,book reservations at a restaurant in olton around supper time,BookRestaurant
247,['book your reservation at one of the best restaurants in olton at dinner time'],BookRestaurant
248,find the movie schedule for marcus corporation,SearchScreeningEvent
249,['Find the game plan for marcus corporation'],SearchScreeningEvent
250,give the racing the rain saga zero stars,RateBook
251,['albums give in the racing the rain saga zero million stars'],RateBook
252,play a good ep from the eighties by peter murphy,PlayMusic
253,['play a good record ep from the high eighties by peter john murphy'],PlayMusic
254,what is the forecast for niger,GetWeather
255,['is what is the flood forecast for niger'],GetWeather
256,please tell me the movie schedules,SearchScreeningEvent
257,['but please tell me the movie series schedules'],SearchScreeningEvent
258,i want to give the following essay five points out of 6,RateBook
259,['I would like to give the following essay five out of six points:'],RateBook
260,i want to book a bistro that serves pasta salad in brazil,BookRestaurant
261,['I want to book a bistro serving pasta salad in Brazil'],BookRestaurant
262,what s it like in bahrain right now,GetWeather
263,['What is the situation in Bahrain at the moment?'],GetWeather
264,rate the current textbook 0 out of 6,RateBook
265,['xiii_fluctuating_currency the current Phumbhra 0 out of Reception_Thurs'],RateBook
266,i want to hear the new latin pop rising list,PlayMusic
267,['i want to hear By_Cody_Kraatz modern latin star_LILY_ALLEN rising list'],PlayMusic
268,i need to see a list of films and movie times in the area,SearchScreeningEvent
269,['single require to see a list of films and film time in the domain'],SearchScreeningEvent
270,i want to give the current textbook 0 out of 6 stars,RateBook
271,['I want to give the current textbook 0 out of 6 stars'],RateBook
272,search for the trailer for the office,SearchCreativeWork
273,['Realtime_Search for the trailer Debatable_Should the prothonotary_office'],SearchCreativeWork
274,what movies are showing in the neighborhood,SearchScreeningEvent
275,['is what his movies are is showing in the neighborhood'],SearchScreeningEvent
276,where can i see the trailer of take me to the king,SearchCreativeWork
277,['where can i i maybe see the trailer of take me to find the old king'],SearchCreativeWork
278,what is the forecast for turtle islands national park,GetWeather
279,['What is the forecast for the National Park Turtle Islands?'],GetWeather
280,please search the young warriors game,SearchCreativeWork
281,['please Prairie_Meteorite the young avenging_angels game'],SearchCreativeWork
282,can i listen to merengue style music,PlayMusic
283,['can i even listen completely to merengue dance style music'],PlayMusic
284,add the maid of amsterdam to my 80s smash hits,AddToPlaylist
285,['add the amah of amsterdam to my fourscore smash hit'],AddToPlaylist
286,what movies are playing at mann theatres,SearchScreeningEvent
287,['what sequels_remakes are playing UQ_St_Lucia erwartet theatres'],SearchScreeningEvent
288,play an ep from mike harding,PlayMusic
289,['play an ep later mike webb'],PlayMusic
290,i m looking for a churrascaria place with wifi that can serve a party of five,BookRestaurant
291,['I am looking for a churrascaria place with wifi that can serve a group of five'],BookRestaurant
292,put on vimeo and play kacapi suling,PlayMusic
293,['turned on YumSugar_Community and Bonjokian kacapi suling'],PlayMusic
294,i would rate theft: a love story four out of 6 stars,RateBook
295,['normally i would rate theft : a love story four points out of july 6 multiple stars'],RateBook
296,tell me whether bahrain will be humid in one hour and 2 minutes,GetWeather
297,['tell them me about whether bahrain will be humid in one an hour 1 and 2 minutes'],GetWeather
298,put this shelter from the storm on r&b party classics,AddToPlaylist
299,['position this protection from the storm on r & group b party classics'],AddToPlaylist
300,play sugar baby by frank beard,PlayMusic
301,['Play candy baby with open beard'],PlayMusic
302,find the album orphan girl at the cemetery,SearchCreativeWork
303,['receive the album orphan missy at the burying ground'],SearchCreativeWork
304,i d like to book a reservation for next spring for nine people at shore club,BookRestaurant
305,['I would like to make a reservation for next spring for nine people at the Shore Club'],BookRestaurant
306,can you find me the free for all show,SearchCreativeWork
307,['you can find me for free for all shows'],SearchCreativeWork
308,book a table today at a steakhouse for eight that serves sashimi,BookRestaurant
309,['hardcover a white_linen_tablecloth today at a Café_Boulud for eight that serves okonomiyaki'],BookRestaurant
310,where can i view the trailer extreme – the collection,SearchCreativeWork
311,['farthest would ds view the trailer extreme – the collection'],SearchCreativeWork
312,add this artist to showstopper being mary jane,AddToPlaylist
313,['add this artist to showstopper cost mary jane'],AddToPlaylist
314,may i have the movie schedules for speakeasy theaters,SearchScreeningEvent
315,['feed_probiotic_bacteria abt have the movie schedules for burlesque theaters'],SearchScreeningEvent
316,i need to add an artist to one of my playlists  classical new releases spotify picks,AddToPlaylist
317,['i need to overwhelm analyzed_ad_nauseam artist to one of Holy_geez playlists Carnatic_classical new Crying_Lightning spotify picks'],AddToPlaylist
318,find the via dolorosa: songs of redemption saga,SearchCreativeWork
319,['scrounge the via dolorosa: songs of unamortized_issuance_costs squabble'],SearchCreativeWork
320,add recalled to life to this is alejandro fernández,AddToPlaylist
321,['append recalled to life to this is alejandro fernández'],AddToPlaylist
322,add martin barre to my punk unplugged playlist,AddToPlaylist
323,['Add martin barre to my punk unplugged playlist'],AddToPlaylist
324,rate encyclopaedia of the social sciences zero out of 6,RateBook
325,['Rate Encyclopedia of Social Sciences zero of 6'],RateBook
326,play some movement from the fourties,PlayMusic
327,['play some antiapartheid from first fourties'],PlayMusic
328,rate the current textbook 1 out of 6,RateBook
329,['Rating of the current textbook 1 from 6'],RateBook
330,play dance with the devil by mr  lordi,PlayMusic
331,['play waltz_fox_trot with the antichrists Rebekah_Forsyth_##:##_MISSED mr lordi'],PlayMusic
332,add to my rumba y más playlist the song by haley scarnato,AddToPlaylist
333,['add to my rhumba atomic number 39 más playlist the birdcall by haley scarnato'],AddToPlaylist
334,book reservations at restaurant in edgemoor nm on august 3  2024,BookRestaurant
335,['book reservations began at restaurant 73 in edgemoor hills nm on august 3 ist 2024'],BookRestaurant
336,add this candi staton artist to my dancefloor hits,AddToPlaylist
337,['add to this is candi staton contributing artist to my dancefloor billboard hits'],AddToPlaylist
338,give song of scarabaeus five of 6 stars,RateBook
339,['they give them song of the scarabaeus five of 6 stars'],RateBook
340,can you please get me the book dracula 5: the blood legacy,SearchCreativeWork
341,['Could you please get me the book Dracula 5: The Blood Legacy?'],SearchCreativeWork
342,i d like to eat at an internet restaurant with a party of four,BookRestaurant
343,['I would like to eat with a group of four in an internet restaurant'],BookRestaurant
344,rate the chronicle current 1 star,RateBook
345,['Rating of the Chronicle currently 1 star'],RateBook
346,add d-day dodgers to my running power playlist,AddToPlaylist
347,['add d - day yobs to my running megawatts_MWs remix'],AddToPlaylist
348,play the new noise theology e p,SearchCreativeWork
349,['fiddle the unexampled interference theology e p'],SearchCreativeWork
350,book a reservation for a bar with a spa nearby id,BookRestaurant
351,['Book a reservation for a bar with a spa nearby ID'],BookRestaurant
352,what is the predicted weather on mar  27 for farragut state park,GetWeather
353,['what is the predicted weather on mar 27 for farragut state park'],GetWeather
354,play some seventies music by janne puurtinen on youtube,PlayMusic
355,['dally some lxx music by janne puurtinen on youtube'],PlayMusic
356,i think this novel gets 1 stars,RateBook
357,['I think this novel gets 1 star'],RateBook
358,is it going to rain here,GetWeather
359,['Will it rain here?'],GetWeather
360,find a painting called satisfaction is the death of desire,SearchCreativeWork
361,['incur a painting called satisfaction is the death of desire'],SearchCreativeWork
362,add rob tyner to betsy s we everywhere,AddToPlaylist
363,['Add Rob Tyner to the betting skies we have everywhere'],AddToPlaylist
364,what is the forecast starting at 8 pm for alaska,GetWeather
365,['what is the forecast starting 8am_3pm 5 pmto for alaska'],GetWeather
366,i want to see the television show called cuts both ways,SearchCreativeWork
367,['I want to see the television show called cuts in both directions'],SearchCreativeWork
368,give hindu temples: what happened to them a 5 out of 6 stars,RateBook
369,['present hindu temple: what happened to them a pentad extinct of 6 stars'],RateBook
370,will it be warmer in the district of columbia on may 25  2033,GetWeather
371,['will it be warmer in the district of columbia university on whitethorn twenty five 2033'],GetWeather
372,give the crystal snare 5 stars,RateBook
373,['critics give the highest crystal snare with 5 stars'],RateBook
374,play some anneliese van der pol from the thirties on groove shark,PlayMusic
375,['play some anneliese van der pol from the thirty on groove shark'],PlayMusic
376,can you get me the controlled conversations tv series,SearchCreativeWork
377,['can you get me the audience controlled conversations from tv workshop series'],SearchCreativeWork
378,rate this textbook four out of 6,RateBook
379,['Rate this textbook four out of six'],RateBook
380,what s the weather in new beaver,GetWeather
381,['what s the weather in fresh beaver'],GetWeather
382,find a trailer called way down yonder in new orleans,SearchCreativeWork
383,['find a trailer called manner cut down yonder in new siege of orleans'],SearchCreativeWork
384,rate richard carvel 4 out of 6,RateBook
385,['charge per unit richard carvel quadruplet out of 6'],RateBook
386,make me reservations for a highly rated restaurant,BookRestaurant
387,['Hujum me reservations prime a highly rated restau_rant'],BookRestaurant
388,please play the newest music by evil jared hasselhoff,PlayMusic
389,['Please play the latest music from villain Jared Hasselhoff'],PlayMusic
390,add this song to wedding classics playlist,AddToPlaylist
391,['add this beatles song to his wedding bells classics playlist'],AddToPlaylist
392,book a table on 1/20/2023 for 5 people in mh,BookRestaurant
393,['booklist a table Gagnoa_Ivory_Coast 9 / 20 / 2023 for 日_星期一_##:##_BJT people on mh'],BookRestaurant
394,can you find me the stand proud book,SearchCreativeWork
395,['give the sack you find maine the stand gallant book'],SearchCreativeWork
396,rate this album 4 out of 6 stars,RateBook
397,['allmusic rate giving this album 4 out 5 of 6 stars'],RateBook
398,is the butcher boy playing anywhere at supper time,SearchScreeningEvent
399,['be the butcher boy playing anywhere at supper fourth dimension'],SearchScreeningEvent
400,set an reservation for a party of eight at the bar on 8/8/2039,BookRestaurant
401,['we set an reservation for making a visiting party of around eight at the bar morning on 8 / 14 8 / 2039'],BookRestaurant
402,add the 40 cal tune to the laundry playlist,AddToPlaylist
403,['add all the 40 and cal tune out to the laundry playlist'],AddToPlaylist
404,find the movie splendor in the grass,SearchCreativeWork
405,['get hold the picture show splendor in the eatage'],SearchCreativeWork
406,please help me find the selections from the arista years video game,SearchCreativeWork
407,['delight avail me find the selections from the arista years video plot'],SearchCreativeWork
408,the current essay gets four points,RateBook
409,['the current essay gets four points'],RateBook
410,what time is phil ochs: there but for fortune playing at the movie house,SearchScreeningEvent
411,"['how much time is phil ochs: there, but for luck play in the cinema']",SearchScreeningEvent
412,add this artist to my 59th grammy awards,AddToPlaylist
413,['Add this artist to my 59th Grammys'],AddToPlaylist
414,add andreas johnson to my rock save the queen playlist,AddToPlaylist
415,['add andreas thomas to my rock save the royal_consort Spotify_playlists'],AddToPlaylist
416,book a restaurant this year for party of 2,BookRestaurant
417,['book a eating house this year for political party of 2'],BookRestaurant
418,will it be a snowy day in dalcour,GetWeather
419,['testament information technology be a snow white day in dalcour'],GetWeather
420,add another tune to my pumping iron playlist,AddToPlaylist
421,['Add another tune to my Pumping Iron playlist'],AddToPlaylist
422,find sailing the seas of cheese,SearchCreativeWork
423,['witness sailing the seas of tall mallow'],SearchCreativeWork
424,i want to book a cafe for 3 in fargo,BookRestaurant
425,['I want to book a 3-person cafe in Fargo'],BookRestaurant
426,find me the age for love playing at the closest movie house,SearchScreeningEvent
427,['I find the age for love to play in the nearest cinema'],SearchScreeningEvent
428,i need to book a table for three in lesotho,BookRestaurant
429,['I need to book a table for three in lesotho'],BookRestaurant
430,give 1 out of 6 points to current saga,RateBook
431,['give 1 out of centimeters_seaward Marvelle_Harris to current Plot_thickens'],RateBook
432,i m looking for the album called disorderly conduct: video on patrol,SearchCreativeWork
433,['ds m sussing for the album boob_cube disorderly conduct: audio on patrol'],SearchCreativeWork
434,can i reserve the khedive palace restaurant for aug  fifth in christina,BookRestaurant
435,['can i book the khedive palace restaurant for the fifth august in christina'],BookRestaurant
436,where can i see joy of learning,SearchScreeningEvent
437,['where can i see joyousness of memorize'],SearchScreeningEvent
438,rate this book four of 6 points,RateBook
439,['rate this christian bible foursome of 6 point'],RateBook
440,add this artist to my electronic bliss playlist,AddToPlaylist
441,['wanna add this artist song to my electronic bliss tour playlist'],AddToPlaylist
442,add new metal tracks in my tune,AddToPlaylist
443,['Add new metal tracks to my tune'],AddToPlaylist
444,put targeted in my clapton chronicles the best of eric clapton playlist,AddToPlaylist
445,['Add the best of my Clapton playlist to my Clapton Chronicles'],AddToPlaylist
446,i need a reservation for ten in wisconsin,BookRestaurant
447,['i_hav need a reservation offering ten which wisconsin'],BookRestaurant
448,show me the weather forecast for the city of spencer,GetWeather
449,['show me the weather forecast made for the city council of portland spencer'],GetWeather
450,in 17 minutes  will it be foggy in songimvelo game reserve,GetWeather
451,['in 17 minutes it gets foggy in the Songimvelo Game Reserve'],GetWeather
452,add this tune by jim white to my playlist rumba y más,AddToPlaylist
453,['add this spanish tune adapted by mister jim white bird to my playlist rumba y que mas'],AddToPlaylist
454,what is the weather of east portal ks,GetWeather
455,['what is for wise_Nickolenko of southwesterly_direction portal ks'],GetWeather
456,what is the movie schedule at the imax corporation three minutes from now,SearchScreeningEvent
457,['so what is the second movie your schedule at is the imax corporation one three minutes from now'],SearchScreeningEvent
458,add this gisela song to my dancehall official,AddToPlaylist
459,['to add that this gisela rosa song to my latin dancehall official'],AddToPlaylist
460,please find me the journal of the british astronomical association movie,SearchCreativeWork
461,['please learn me the journal_Gene_Therapy of the scottish Dalcanton association movie'],SearchCreativeWork
462,give me the movie schedule nearby,SearchScreeningEvent
463,['give me the movie filming schedule in nearby'],SearchScreeningEvent
464,add richard mcnamara newest song to the just smile playlist,AddToPlaylist
465,['add richard mcnamara heralded song to the just grin_creasing SoundCloud'],AddToPlaylist
466,add spirit touches ground to my leche con chocolate list,AddToPlaylist
