,text,intent
159,['please rule pine tree state the projekt: the young face of goth'],SearchCreativeWork
160,play a twenties soundtrack on youtube,PlayMusic
161,['act a xx soundtrack on youtube'],PlayMusic
162,play me a 2003 song by charles neidich,PlayMusic
163,['jesus play against me a 2003 song by charles lee neidich'],PlayMusic
164,need weather for parc national tolhuaca to see if it will be fog today,GetWeather
165,['need weather gauge for their parc national tolhuaca have to see it if it will actually be a fog today'],GetWeather
166,play a chaos of desire from dan snaith,PlayMusic
167,['MarQueis a chaos of wanted from sudah snaith'],PlayMusic
168,give 4 out of 6 points to the spirit ring chronicle,RateBook
169,['Enter the Spirits Ring Chronicle 4 out of 6 points'],RateBook
170,book a table for 2 at a restaurant in follett,BookRestaurant
171,['book two a surprise table for you 2 at a restaurant sold in follett'],BookRestaurant
172,i want the show the sense apparatus,SearchCreativeWork
173,['I want the sensory apparatus to be shown'],SearchCreativeWork
174,find the schedule for the solitude of prime numbers at the nearest cinema in 1 hour,SearchScreeningEvent
175,['find the schedule for the purdah of quality numbers at the nearest film in 1 hr'],SearchScreeningEvent
176,i d like for you to add bobby brown to my enamorándose playlist,AddToPlaylist
177,['2 i d like for my you to all add bobby brown lips to my most enamorandose new playlist'],AddToPlaylist
178,give two out of 6 points to current textbook,RateBook
179,['Two out of six points for current textbook'],RateBook
180,find the schedule for movies at plitt theatres,SearchScreeningEvent
181,['please find the right schedule for upcoming movies at plitt theatres'],SearchScreeningEvent
182,i give this terrible book a two out of 6,RateBook
183,['i give this terrible book a good two out out of five 6'],RateBook
184,add an artist to jukebox boogie rhythm & blues,AddToPlaylist
185,['broaden an Sculptor to jukebox dancin rhythm & blues'],AddToPlaylist
186,add tommy johnson to the metalsucks playlist,AddToPlaylist
187,['add tommy dean johnson to the atlanta metalsucks 2014 playlist'],AddToPlaylist
188,the current saga only gets three points out of 6,RateBook
189,"[""the Here'sa_breakdown saga only reclaims three Gorkem_Sonmez out of 6""]",RateBook
190,can you play some music by andrew diamond,PlayMusic
191,['can you take on some euphony by andrew infield'],PlayMusic
192,let me hear the good songs from james iha,PlayMusic
193,['let me hear Rink_Rap good song prior james iha'],PlayMusic
194,play the top twenty hisham abbas on youtube,PlayMusic
195,['Play the twenty best Hisham Abbas on youtube'],PlayMusic
196,show me the lord of the isles,SearchCreativeWork
197,['show pine tree state the lord of the isle'],SearchCreativeWork
198,will it be freezing one second from now in aragon  pakistan,GetWeather
199,['will it only be freezing one second from now... in mexico aragon kingdom pakistan'],GetWeather
200,proceed with hitomi nabatame music from 2003,PlayMusic
201,['proceed toured with hitomi in nabatame music from june 2003'],PlayMusic
202,i m looking for circus world,SearchCreativeWork
203,['i x m looking for circus entertainment world'],SearchCreativeWork
204,rate the current novel 5 of 6 stars,RateBook
205,['readers rate the current manga novel at 5 of 6 stars'],RateBook
206,play a song by rahsaan patterson,PlayMusic
207,['play a song by rahsaan pattern'],PlayMusic
208,rate the republic of thieves chronicle three out of 6 points,RateBook
209,['EURIBOR_plus the Ebralidze of thieves Diaries three outside of 6 points'],RateBook
210,i want to eat a delicatessen in thirteen hours that serves eastern european food,BookRestaurant
211,['i want to greasy_potato_chips a delicatessen in thirteen hours also educates Floods_wreak_havoc eu food'],BookRestaurant
212,find the schedule for movies at the nearest cinema,SearchScreeningEvent
213,['glom_onto the schedule offered serials at the nearest cinema'],SearchScreeningEvent
214,what will the weather be next apr  in mt,GetWeather
215,['what will the weather follow next april in mt'],GetWeather
216,book a restaurant that serves pasta for 5 people,BookRestaurant
217,['Book a restaurant that serves pasta for 5 people'],BookRestaurant
218,what is the weather like in cameroon,GetWeather
219,['what is the weather in Cameroon'],GetWeather
220,find a tv show called union,SearchCreativeWork
221,['Find a TV show called Union'],SearchCreativeWork
222,give zero out of 6 to the current album,RateBook
223,['gives the current album zero out of 6'],RateBook
224,play a 1964 symphony on netflix,PlayMusic
225,['play a symphony from 1964 on netflix'],PlayMusic
226,i want to hear any tune from the twenties,PlayMusic
227,['i want to hear definitely any tune coming from the lower twenties'],PlayMusic
228,give 2 out of 6 points to the following textbook,RateBook
229,['give 2 items out of 6 points to get the following math textbook'],RateBook
230,cock-a-doodle-doo was awful  i m giving it a 0 out of 6,RateBook
231,['cock - up a - doodle - g doo it was awful i m giving and it a perfect 0 out out of 6'],RateBook
232,add this track to the sin ti playlist,AddToPlaylist
233,['add this track to the 2009 sin no ti tu playlist'],AddToPlaylist
234,will it be colder in virgin islands national park,GetWeather
235,['nor will may it be colder in british virgin islands national park'],GetWeather
236,rate the current book 1 of 6 points,RateBook
237,['rate the current book ### of 3 caroms'],RateBook
238,i want to hear music on itunes,PlayMusic
239,['i desire to hear euphony on itunes'],PlayMusic
240,i d like to eat at an internet restaurant with a party of four,BookRestaurant
241,['I would like to eat with a group of four in an internet restaurant'],BookRestaurant
242,i want to book a bar in bonaparte palau,BookRestaurant
243,['I want to book a bar in Bonaparte Palau'],BookRestaurant
244,add sorrow to my it s ok to like jazz,AddToPlaylist
245,"[""It's OK to like jazz""]",AddToPlaylist
246,what will the weather be like on september 26th in eastlake,GetWeather
247,['guess what will all the october weather be like on thursday september 26th in eastlake'],GetWeather
248,can you put this song from yutaka ozaki onto my this is miles davis playlist,AddToPlaylist
249,['where can you all put this in song... from the yutaka ozaki onto my internet this is miles davis playlist'],AddToPlaylist
250,i want to give the current textbook 0 out of 6 stars,RateBook
251,['I want to give the current textbook 0 out of 6 stars'],RateBook
252,give one start to the current book,RateBook
253,['make a start for the current book'],RateBook
254,i want animated movies at mjr theatres,SearchScreeningEvent
255,['I want animated films in mjr theatres'],SearchScreeningEvent
256,what are the movie times for animated movies in the neighbourhood,SearchScreeningEvent
257,['What is the time for animated films in the neighbourhood?'],SearchScreeningEvent
258,book a restaurant in pinecliffe missouri this month,BookRestaurant
259,['Book a restaurant in pinecliffe Missouri later this month'],BookRestaurant
260,tell me whether bahrain will be humid in one hour and 2 minutes,GetWeather
261,['tell them me about whether bahrain will be humid in one an hour 1 and 2 minutes'],GetWeather
262,play a tune by layne staley,PlayMusic
263,['play a tune written by mike layne from staley'],PlayMusic
264,can you send me the weather forecast for malcom,GetWeather
265,['Can you send me the weather forecast for Malcom?'],GetWeather
266,how will be the weather in waltersville in one hour,GetWeather
267,['how will be with the weather forecast in new waltersville in one short hour'],GetWeather
268,in hawaii will it be warmer at 3 am,GetWeather
269,['in hawaii wil_l COACH_HERMAN_EDWARDS be warmer atthe 3 am'],GetWeather
270,show me the schedule of the loves of letty in cinema closest,SearchScreeningEvent
271,['Show me the schedule closest to the love of letty in the cinema'],SearchScreeningEvent
272,can you find me  hey man,SearchCreativeWork
273,['bathroom you find me hey man'],SearchCreativeWork
274,i want a table for 2 at a portugal restaurant,BookRestaurant
275,['i want a table for 2 at a portuguese republic eating house'],BookRestaurant
276,find the cold dead hand video game for me,SearchCreativeWork
277,['finding the cold dead hand Quicktime_format game _Giving me'],SearchCreativeWork
278,add artist brenda k starr to frescura indie,AddToPlaylist
279,['add artist brenda kib starr to frescura indie'],AddToPlaylist
280,the current essay gets four points,RateBook
281,['the current essay gets four points'],RateBook
282,add a song to indie hipster,AddToPlaylist
283,['add as a song key to an indie hipster'],AddToPlaylist
284,find the movie schedule for dipson theatres,SearchScreeningEvent
285,['find this Superman_Returns schedule prime dipson theatres'],SearchScreeningEvent
286,give my current book one of 6 stars,RateBook
287,['Give my current book one of 6 stars'],RateBook
288,play the track grow old with me by artist chloe rose lattanzi,PlayMusic
289,['play the track grow old with me by artist Chloe Rose lattanzi'],PlayMusic
290,what is the weather forecast nearby nicodemus,GetWeather
291,['what is the weather condition prognosis nearby nicodemus'],GetWeather
292,play chant music by big dee irwin,PlayMusic
293,['play fight chant music composed by big boy dee irwin'],PlayMusic
294,please book a room in spaghetti warehouse for catalina  delores and brandie mendoza at 12 am,BookRestaurant
295,['please book a way in spaghetti warehouse for catalina delores and brandie mendoza at 12 am'],BookRestaurant
296,i want to listen to the song only the greatest,SearchCreativeWork
297,"[""i why_wouldn'tI to listen to the Soulja_Girl only Therein_lay greatest""]",SearchCreativeWork
298,when is crime and punishment u s a  showing,SearchScreeningEvent
299,['When is crime and punishment a spectacle?'],SearchScreeningEvent
300,play 1966 theme music on slacker,PlayMusic
301,['play a 1966 theme from music on band slacker'],PlayMusic
302,please help me find the short program saga,SearchCreativeWork
303,['please help me know Markus_Cornaro short Assistance_Program saga'],SearchCreativeWork
304,can you play some fifties music by lavern baker,PlayMusic
305,['so can you maybe play some fifties music by lavern pierce baker'],PlayMusic
306,add born free to fresh r&b,AddToPlaylist
307,['add married FREE_DOMAIN to fresh @_cking & b'],AddToPlaylist
308,rate the current book 5 of 6 points,RateBook
309,['rate the OPEB_obligation book ##to of 6 points/##_rebounds'],RateBook
310,are there movies at malco theatres,SearchScreeningEvent
311,['are more there other movies at malco river theatres'],SearchScreeningEvent
312,find me the novel the argumentative indian,SearchCreativeWork
313,['find you Tthe Bourne_Betrayal the argumentative indian'],SearchCreativeWork
314,who rated the book women  culture  and society only 3 stars,RateBook
315,['world health organization rat the bible women culture and society simply 3 stars'],RateBook
316,book a reservation at tavern for noodle,BookRestaurant
317,['book a reservation at tavern for noodle'],BookRestaurant
318,add saxophone supremacy to ofelia s calm before the storm playlist,AddToPlaylist
319,['Add saxophone superiority to the calm before the storm'],AddToPlaylist
320,open deezer and play inyección musical,PlayMusic
321,['open deezer release and includes play by inyeccion musical'],PlayMusic
322,the a mighty fortress series should be rated a two,RateBook
323,['his a titan fortress series should be Concurrently_Fitch_affirms a two'],RateBook
324,what is the forecast for morocco  at lake ozark on december seventeenth  2022,GetWeather
325,['what is the forecast for morocco at lake ozark on dec seventeenth 2022'],GetWeather
326,add daedelus to my lazy chill afternoon,AddToPlaylist
327,['add daedelus to Inever aimless Cold afternoon'],AddToPlaylist
328,will it be getting colder in sahuarita,GetWeather
329,['will it get colder in sahuarita?'],GetWeather
330,will it be sunny in south superior,GetWeather
331,"[""will it'd certainly sunny where south superior""]",GetWeather
332,find the show the demi-gods and semi-devils,SearchCreativeWork
333,['find the show the demi - immortal and semi - the tempter'],SearchCreativeWork
334,reserve in bermuda a food court near jan and i,BookRestaurant
335,['reserve in bermuda a food court near jan and i'],BookRestaurant
336,give three stars to current essay,RateBook
337,['or give three stars to current best essay'],RateBook
338,rate a taste of blackberries  a three,RateBook
339,['unemploment a discerning_palates of huckleberries a three'],RateBook
340,show me the painting live – very live in concert,SearchCreativeWork
341,['show me merely painting live – very living in Jacques_Thibaud_String_Trio'],SearchCreativeWork
342,add the secret wars into the digging now playlist,AddToPlaylist
343,['add the nonsecret unwinnable_quagmire into BY_ANDY_THOMPSON digging now playlist'],AddToPlaylist
344,play a song of i myself and me on youtube,PlayMusic
345,"[""play a song of i Can'tI and Ireally beside youtube""]",PlayMusic
346,what time is the graduate showing at caribbean cinemas,SearchScreeningEvent
347,['what time is the magna_cum_laude showing www.theparamounttheatre.com sommer cinemas'],SearchScreeningEvent
348,add artist to playlist classic punk,AddToPlaylist
349,['add painter_sculptor to www.pandora.com classic punk'],AddToPlaylist
350,look for a photograph of i wanna sex you up,SearchCreativeWork
351,['Look for a photo of me showing you having sex'],SearchCreativeWork
352,i want to give the garin death ray series 1 stars,RateBook
353,['i want to return the garin death electron beam series one star'],RateBook
354,list movie times at harkins theatres,SearchScreeningEvent
355,['List film times in the cinemas'],SearchScreeningEvent
356,show creative picture of wonderful town,SearchCreativeWork
357,['show originative picture of marvellous town'],SearchCreativeWork
358,add kent james to the disney soundtrack,AddToPlaylist
359,['add gey christopher to the kate_hudson soundtrack'],AddToPlaylist
360,find business ethics: a european review,SearchCreativeWork
361,['Business Ethics: A European Review'],SearchCreativeWork
362,rate the book dreams of the raven 5 stars,RateBook
363,['rate the book joys of the winged 5 Song_Seung_heon'],RateBook
364,what s the weather in pennsylvania,GetWeather
365,['what thou s the weather like in pennsylvania'],GetWeather
366,what time is southern theatres showing ukraine is not a brothel,SearchScreeningEvent
367,['what time is southern theatres showing putin isn that a boardinghouse'],SearchScreeningEvent
368,add the boy george track to the emo forever playlist,AddToPlaylist
369,['Add Boy George track to Emo forever playlist'],AddToPlaylist
370,what is the weather forecast for cistern,GetWeather
371,['What is the weather forecast for the cistern?'],GetWeather
372,what time is dive bomber playing,SearchScreeningEvent
373,['what time is dip motorized_rickshaw_carrying playing'],SearchScreeningEvent
374,rate the chronicle ten from tomorrow a 2,RateBook
375,['and rate up the chronicle ten from tomorrow a lot 2'],RateBook
376,i need times for a yiddish world remembered at dipson theatres,SearchScreeningEvent
377,['minerals_inc need spurts for a yiddish world vividly_recalls where dipson theatres'],SearchScreeningEvent
378,i d like to watch movies at kb theatres,SearchScreeningEvent
379,['i d like too to watch them movies out at kb theatres'],SearchScreeningEvent
380,rate the adventures of augie march one points,RateBook
381,['rate the best adventures of the augie march per one points'],RateBook
382,give me the showtimes for sign of the anchor,SearchScreeningEvent
383,['entitle me actually showtimes for sign of the Sonni_Abatta'],SearchScreeningEvent
384,please tune into chieko ochi s good music,PlayMusic
385,['Please tune in to the good music of chieko ochi'],PlayMusic
386,i want these are the days added to my spotlight spain 2016 playlist,AddToPlaylist
387,['i need these are the days Said to my spotlight anelka 2016 Seeqpod'],AddToPlaylist
388,book an osteria that serves blini for 9 people,BookRestaurant
389,['book an austrian osteria cafe that serves blini for nearly 9 people'],BookRestaurant
390,rate the current series a 4,RateBook
391,['charge per unit the current series a 4'],RateBook
392,book a spot for 4 in oklahoma at south street diner,BookRestaurant
393,['Book a place for 4 at the Oklahom at the South Street Diner'],BookRestaurant
394,find the photograph a little less sixteen candles,SearchCreativeWork
395,['find the photograph a little Slightly five Advent_wreaths'],SearchCreativeWork
396,wish to see the photograph with the name live: right here,SearchCreativeWork
397,['wish to realise the photo with the epithet live: right here'],SearchCreativeWork
398,book a reservation for 8 people in wardville  kansas,BookRestaurant
399,['book a reservation for around 8 500 people in wardville creek kansas'],BookRestaurant
400,play arif music from the fourties,PlayMusic
401,['Punzelt arif music fom the fourties'],PlayMusic
402,i need a table for 9,BookRestaurant
403,['I need a table for 9'],BookRestaurant
404,book a restaurant for 3 people at eighteen oclock in saint vincent and the grenadines,BookRestaurant
405,['that book found a restaurant for year 3 people at eighteen oclock in saint george vincent bay and the two grenadines'],BookRestaurant
406,play the 1991 soundtrack from ian mcdonald,PlayMusic
407,['play An_asterisk_denotes 1991 Danny_Elfman from esq mcdonald'],PlayMusic
408,can you add a track by david wolfenberger to janell s all funked up playlist,AddToPlaylist
409,['can you add a track by david wolfenberger to janell s all funked upward playlist'],AddToPlaylist
410,i want a table at james d  conrey house in urbank california,BookRestaurant
411,['single want a table at saint james the apostle d conrey house in urbank california'],BookRestaurant
412,add this album by karl davydov to reyna s this is luis fonsi playlist,AddToPlaylist
413,['add this album by karl davydov to reyna s this is luis fonsi playlist'],AddToPlaylist
414,is rare birds showing at the nearest movie theatre at noon,SearchScreeningEvent
415,['is more rare of birds showing at night the nearest movie theatre also at noon'],SearchScreeningEvent
416,what will the weather be in grand coteau ut at six pm,GetWeather
417,['what will the weather appear Photo_APAP colossal coteau ut at six 7pm'],GetWeather
418,add ricky nelson to my classical x playist,AddToPlaylist
419,['add ricky nelson to my classic x-Player'],AddToPlaylist
420,in portales gambia what is the humidity this morning,GetWeather
421,['Photo_APAP portales gambia what lends_itself the humidity STEVE_STRICKER_Yeah morning'],GetWeather
422,give zero stars to rhialto the marvellous,RateBook
423,['Give Zero Stars to Rhialto'],RateBook
424,can you tell me the movie times for alamo drafthouse cinema,SearchScreeningEvent
425,['terminate you tell me the picture show prison term for alamo drafthouse movie theatre'],SearchScreeningEvent
426,what will the weather be in waverly city brazil on purple heart day,GetWeather
427,['what wlll our weather be elsewhere waverly Kirichkow brazil on purple heart day'],GetWeather
428,give five out of 6 points to this album,RateBook
429,['give five spot out of 6 points to this record album'],RateBook
430,rate richard carvel 4 out of 6,RateBook
431,['charge per unit richard carvel quadruplet out of 6'],RateBook
432,rate the book saga a coin in nine hands 0 points,RateBook
433,['rate the bible saga a coin in nine mitt cipher points'],RateBook
434,show get it together on tv show,SearchCreativeWork
435,['show get it together documentary on the tv talk show'],SearchCreativeWork
436,will it be overcast next summer not far from redington shores,GetWeather
437,['leave it be clouded side by side summer not far from redington shores'],GetWeather
438,will it be chilly midday in cresbard afghanistan,GetWeather
439,['will information technology comprise chilly midday in cresbard afghanistan'],GetWeather
440,where can i purchase the book scales of justice,SearchCreativeWork
441,['Where can I buy the Balance of Justice?'],SearchCreativeWork
442,i d like a table for 3 at a tavern in the vatican,BookRestaurant
443,['lyk d kind a damask_tablecloth for 3 at a tavern in the malaysian'],BookRestaurant
444,i give the previous novel one out of 6 stars,RateBook
445,['i give the previous novel one out of sixer sensation'],RateBook
446,can you give me the weather forecast for nov  9th for lakeview heights  la,GetWeather
447,['can you givin me the weather forecast only nov ##th for gated_enclave heights como'],GetWeather
448,i want to play the game pesterminator: the western exterminator,SearchCreativeWork
449,['hw want to play Jeff_Francouer_bounced game pesterminator: the northernmost_reaches termites'],SearchCreativeWork
450,book spot for eight at bar that serves potée,BookRestaurant
451,['book spot open for eight people at bar 32 that serves potee'],BookRestaurant
452,please start playing some thirties theme music,PlayMusic
453,['please start toy some thirties theme euphony'],PlayMusic
454,add this artist to my this is philip glass playlist,AddToPlaylist
455,['add this artist to my KEVIN_STREELMAN consists philip glass_tumblers playlist'],AddToPlaylist
456,is the sleeping beauty playing at 8 a m   at cobb theatres,SearchScreeningEvent
457,['The Sleeping Beauty plays at the Cobb Theater at 8 a.m.'],SearchScreeningEvent
458,what movies are playing at the closest movie theatre,SearchScreeningEvent
459,['what marvelous movies we are playing at the town closest movie theatre'],SearchScreeningEvent
460,add dwele to marguerite s eurovision 2016 playlist,AddToPlaylist
461,['please add dwele on to marguerite who s australian eurovision 2016 playlist'],AddToPlaylist
462,give the current book a zero of 6,RateBook
463,['try same deviates_materially book a zero of 6'],RateBook
464,i want to rate a long short war series a four out of 6,RateBook
465,['i want to charge per unit a prospicient short war serial a four extinct of sextuplet'],RateBook
