,news,label
46,"AP - Lleyton Hewitt and Lindsay Davenport could earn up to  #36;500,000 extra at the U.S. Open because they finished atop the inaugural US Open Series standings.",2
47,"['GEORGE_TIBBITS - Lleyton Hewitt and Kylie Melzer could earn upped to # 36; 500, 000 kicker_Trent_Mossbrucker at itself U. dC. Open because they finished balancing_precariously the Inspiring_Efficiency_Awards US Open Series Yvan_Muller_SEAT.']",2
48,Automaker DaimlerChrysler AG said Wednesday it has signed a contract with Japan #39;s Mitsubishi Motors Corp. in which the two companies renewed their commitment to joint production and development projects.,3
49,"[""On Wednesday, automaker DaimlerChrysler AG signed a contract with Japan's Mitsubishi Motors Corp. in which the two companies will renew their commitment to joint production and development projects.""]",3
50,"After writing about hundreds of individual and class-action lawsuits that have been filed on behalf of consumers who developed cancer, suffered heart attacks or other medical problems from hormone replacement therapy drugs and Vioxx, an FDA employee now ",3
51,"['After writing about hundreds of individual and class-action lawsuits filed on behalf of consumers who have cancer, suffered heart attacks or suffered other medical problems from hormone replacement drugs and Vioxx, an FDA employee is now']",3
52,\Flooding causes chaos for homeowners all along Cornwall's south coast as 80mph winds hit land.,1
53,"[""\\ 2011 flooding causes chaos for homeowners all night along west cornwall'top s south coast resulting as 80mph winds would hit his land.""]",1
54,"SHANGHAI, China - Rubens Barrichello won the inaugural Chinese Grand Prix on Sunday, taking advantage of Formula One champion Michael Schumacher #39;s disastrous weekend and outlasting runner-up Jenson Button by just over a second.",2
55,"[""SHANGHAI, Guo - Rubens Barrichello won the Cheersport Chinese National_Alliance_GANA Prix on Sunday, taking advantage of Sauber_Petronas One champion Michael Schumacher # 39; s disastrous Father_Day and outlasting runners - things'll Jenson Heikki_Kovalainen_McLaren by Cassell_chirped ahead a second.""]",2
56,"After a month-long rally that repeatedly pushed prices to new highs, the cost of a barrel slumped for the fourth day, leaving the price \$10 higher than year-ago rate.",3
57,"['after a month - long rally rally that repeatedly pushed global prices to new highs, the cost of a barrel slumped sharply for just the very fourth straight day, again leaving again the price \\ $ chapter 10 higher than year - went ago rate.']",3
58,"World record holder Paula Radcliffe #39;s tearful withdrawal from the women #39;s Olympic marathon yesterday was not due to injury, the British team says.",2
59,"['World disk holder Paula Radcliffe # 39; s tearful withdrawal from the women # 39; mho Olympic marathon yesterday was non referable to injury, the British team say.']",2
60,"Many of Britain #39;s Olympic medal winners had already done a lap of honour in Athens, the civic reception and some even appeared on A Question of Sport.",2
61,"['Many of Britain # 39; s Olympic medal winners suffer already done a lap of honour in Athens, the civic reception and some yet appeared on A Interrogative sentence of Sport.']",2
62,"n the not-so-distant past, the names Burdines, Rich #39;s, Goldsmith #39;s, Bon March and Lazarus had a local glory as the emporiums where customers bought their back-to-school clothes and discovered their Mother #39;s Day presents.",3
63,"['n into the not - so - distant weeks past, the main names burdines, rich # 39 ; s, goldsmith # 39 ; miss s, bon march and lazarus had a local glory as did the ladies emporiums store where customers bought their back - to - england school clothes and discovered their mother # 39 ; the s day and presents.']",3
64,"Los Angeles Times - BAGHDAD  #8212; Militants said Tuesday that they had beheaded a second American hostage in as many days and threatened to kill a British captive, increasing pressure on President Bush and British Prime Minister Tony Blair to confront a recent wave of kidnappings of foreigners in the Iraqi capital.",1
65,"['Los Angeles Times - BAGHDAD # 8212; Militants said Tues that they get beheaded a second American hostage in as many days and threatened to kill a British captive, increasing pressure on President Bush and British Prime Diplomatic minister Tony Blair to confront a late wave of kidnappings of foreigners in the Iraqi capital.']",1
66,"Reuters - Dell Inc. (DELL.O), the world's\largest PC maker, could announce an expanded selection of its\consumer electronics line in the next several weeks, a retail\industry analyst said on Wednesday.",4
67,"[""Reuters - Dell Inc (DELL.O), the world's largest PC maker, could announce an expanded selection of its consumer electronics line in the next few weeks, an industry retail analyst said on Wednesday.""]",4
68,"ATHENS, Greece - Winning on whitewater runs in the family for Frenchman Benoit Peschier, though an Olympic gold is something new. Peschier paddled his one-man kayak aggressively but penalty free in both his semifinal and final runs on the manmade Olympic ...",2
69,"['capital of greece, Greece - Winning on white water runs in the family for Frenchman Benoit Peschier, though an Olympic atomic number 79 is something raw. Peschier paddled his one - man kayak aggressively simply penalization free in both his semifinal and final runs on the manmade Olympic. ..']",2
70,Shares of Nektar Therapeutics remained active Wednesday following upgrades from two investment firms after drug giant Pfizer Inc. cited its inhalable insulin product in a recent pipeline report.,3
71,['its shares of nektar therapeutic therapeutics remained active for wednesday following healthcare upgrades from two prominent investment firms after leading drug giant walter pfizer inc. cited its partially inhalable insulin product in fielding a recent pipeline safety report.'],3
72,Matrix Semiconductor's memory chips have several layers of transistors rather than a single plane.,4
73,"[""Matrix Semiconductor device ' s memory poker chip have several layers of transistors kinda than a single plane.""]",4
74,"Hologram labels will help customers identify original Nokia batteries, thus ensuring the safe use of handsets, says Nokia. All new batteries will come with a holographic image and an authentication code hidden under it.",4
75,"['Hologram labels will assist customers identify original Nokia battery, so ensuring the dependable employment of french telephone, says Nokia. All modern batteries will come with a holographic image and an certification code hidden nether it.']",4
76,"PERTH (Dow Jones)--Sons of Gwalia Ltd. (SGW.AU), Australia #39;s second-biggest gold producer, has fallen into administration over aA\$348 million hedge book liability.",3
77,"['PERTH (Nasdaq_composite Griffin) - - Abdulla_Yousif_Fakhro of Mineral_sands Ltd. (SGW. Patrick_Mazimhaka ), Australia # 39; s second - biggest gold producer, successfully fluctuated_wildly into President_Barack_Obamaā during aA \\ $ 348 ##mn hedge book liability.']",3
78,The Cook Islands receive more tourists per capita than any other South Pacific destination. Now authorities are revamping their tourism strategy to focus on preservation.,4
79,"['The Cook Islands receive more tourists per capita than any other tourist destination in the South Pacific. Now, the authorities are revising their tourism strategy to focus on conservation.']",4
80,"By rushing more than 700 products under the American Chopper brand as part of a new in-house licensing program, the cable channel is relying more heavily on licensing to market shows.",3
81,"['By yards more than 700 products under the American Skateboarder Stride_Rite_Sperry as entails of a new in - house licensing Kindergarten_Enrichment, hesaid cable channel Was reliance more heavily on licensing to RDEG graph_illustrating.']",3
82,Russian President Vladimir Putin said on Thursday he had no plans to grab more power or change the constitution when reforming Russia #39;s government structure.,3
83,['Russian President Vladimir Putin said on Th he had no architectural plan to grab more power or modify the constitution when reforming Russia # 39; s governance structure.'],3
84,A team retracing the route of a group of Victorian Arctic explorers have found parts of their 172-year-old ship.,4
85,['A team tracing the route of a group of Victorian Arctic explorers has found parts of their 172-year-old ship.'],4
86,"Business and education leaders in Northern Virginia are working hard to lure biotechnology companies. But for a daunting reminder of how far they need to go, all they have to do is look at neighboring Maryland. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",4
87,"['business and high education industries leaders in northern virginia there are working really hard to lure biotechnology companies. but for a daunting reminder point of how far they need to go, all they have to do is just look at the neighboring maryland. & lt ; font and face = "" verdana, ms sans a serif, arial, helvetica "" size = "" - area 2 "" color = "" # 666666 "" & gt ; & lt ; b & gt ; - the washington post & lt ; / b & gt ; & lt ; / font & gt ;']",4
88,Canadian Press - VANCOUVER (CP) - The sister of a man who died after a violent confrontation with police has demanded the city's chief constable resign for defending the officer involved.,1
89,"[""a canadian press - greater vancouver ( cp ) - the sister of laura a man who originally died after leaving a violent confrontation with police has demanded the city'the s chief deputy constable resign for defending with the corrupt officer so involved.""]",1
90," NEW YORK (Reuters) - David Wright and Todd Zeile both  homered to lead the New York Mets to an 8-1 win over Montreal  at Shea Stadium on Sunday, handing the Expos a heavy defeat in  their final game before moving to Washington next season.",2
91,"['NEW YORK (Reuters) - David Wright and Todd Lines both homered to lead the New York Mets to an 8-1 victory over Montreal at Shea Stadium on Sunday, handing the Expos a heavy defeat in their final game before moving to Washington next season.']",2
92,"Bookies take bets on a new Band Aid single being Christmas No 1, expected to be confirmed by Midge Ure.",1
93,"['bookies take their bets on releasing a new 2005 band aid single for being entitled christmas no 1, expected to definitely be confirmed soon by midge on ure.']",1
94,"Now that an Ontario couple has been given Canada #39;s first same-sex divorce, experts are divided over just how easy it will be for gays and lesbians in other provinces to end their marriages.",1
95,"['Nowadays that an Ontario couple has represent given Canada # 39; s first off same - sex divorce, experts are divided over simply how easy it will be for gays and lesbians in former provinces to end their marriages.']",1
96,"And on the eighth day, Michael Phelps actually got to rest. After swimming some 18 races in Olympic competition, Phelps was a mere spectator last night, watching his teammates cap a terrific week for the US swim team.",2
97,"['And on day eight, Michael Phelps truly came to rest. After swimming 18 races in the Olympic competition, Phelps was just a spectator last night and watched his teammates end a great week for the U.S. swim team.']",2
98,"Dan Orlovsky threw for 283 yards and a touchdown in his final home game yesterday to lead Connecticut to a 29-0 victory over Buffalo, assuring the Huskies of a winning record and making them eligible for a bowl bid.",2
99,"['Tom quarterback_Joey_Harrington threw for 283 yards and a touchdown this his final home game onMonday to lead Connecticut to a 29 - 0 victory over Buffalo, delivering also Catamounts of a winning record and making it.They eligible open a NCAA_tournament bid.']",2
100,"USATODAY.com - Dell will set out Thursday to conquer markets dominated by Apple, Hewlett-Packard and others with products that include its first small digital music player, photo printer and plasma TV.",4
101,"['USATODAY.com - Dell will set out on Thursday to conquer markets dominated by Apple, Hewlett-Packard and others with products including its first small digital music player, photo printer and plasma TV.']",4
102,"AP - The Chicago Bears placed Mike Brown on injured reserve Tuesday, one day after announcing the safety would miss the rest of the season with a torn Achilles' tendon.",2
103,"[""ap - the chicago bears placed mike brown first on injured reserve tuesday, about one half day in after initially announcing to the safety player would miss the rest hours of the 2009 season with a torn achilles'mike tendon.""]",2
104,"\\This little OQO  machine is certainly pretty cool.  The biggest problem\though is that it doesn't run Linux.\\This leaves you with a device heavier than your PDA and all the insecurity and\bloat of Windows and with a price tag of only sub \$2000.\\People don't care what OS their PDA/Handtop runs.  It can run an alternative OS\and for the most part consumers don't care.  WinCE hasn't exactly been a stellar\market success.  While Microsoft does have significant market share PalmOS,\Symbian, and Linux are doing just fine.  Also most of the WinCE devices never\have the fit and finish of their Palm and Symbian counterparts.\\I don't know where OQO thinks they are going to fit in.  If they were to  ...\\",4
105,"[""\\ \\ This little OQO machine is certainly pretty cool. The biggest problem \\ though is that it doesn ' t run Linux. \\ \\ This leaves you with a device heavier than your PDA and all the insecurity and \\ bloat of Windows and with a price tag of only sub \\ $ 2000. \\ \\ Masses don ' t care what OS their PDA / Handtop run. It can run an alternative OS \\ and for the most part consumers get into ' t care. WinCE hasn ' t exactly been a stellar \\ securities industry success. While Microsoft does have significant market share PalmOS, \\ Symbian, and Linux are suffice just fine. Also most of the WinCE devices never \\ have the fit and finish of their Palm and Symbian counterparts. \\ \\ I don ' t know where OQO thinks they are going to fit in. If they were to. .. \\ \\""]",4
106,"Reuters - Kenya's Nobel Peace Prize winner,\Wangari Maathai, on Monday urged wealthy nations to ratify the\Kyoto protocol on climate change to ease the burden of\pollution on poor countries.",4
107,"[""Reuters_Wyeth_WYE.N - Kenya ' s Nobel Pacem Schoofs_Prize winner, \\ Wangari Loroupe, on onThursday urged wealthy nations to spokesman_Yutaka_Arima his \\ Kyoto protocol on Connie_Hedegaard_Denmark change to ease each burden of \\ nitrogen_oxide_pollution on poor countries.""]",4
108, LONDON (Reuters) - The dollar held steady near this week's  four-week low against the euro on Tuesday with investors  awaiting a German investor confidence survey and U.S. consumer  inflation numbers to shed light on the direction.,3
109,['LONDON (Reuters) - The dollar held near a four-week low against the euro on Tuesday as investors await a survey on investor confidence in Germany and U.S. consumer inflation figures to determine the direction.'],3
110,Bethany Donaphin didn #39;t have time to think when she got the ball with the score tied and clock winding down in regulation. Donaphin hit a turnaround jumper with 0.5 of a second remaining to lift the host New ,2
111,['but bethany donaphin didn # 39 ; t have time to think when she got the ball and with the score tied off and clock again winding her down in ncaa regulation. donaphin to hit a turnaround jumper option with 0. 5 of half a a second remaining to lift the host new'],2
112,"""Halo 2"" appears to be one of the most hotly hyped and heavily anticipated video games ever, and Microsoft is planning a Tuesday release that may rival the best of Hollywood's movie glitz. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/B&gt;&lt;/FONT&gt;",4
113,"['""Halo 2"" seems to be one of the most hyped and highly anticipated video games of all time, and Microsoft is planning a release on Tuesday that could rival the best of Hollywood glamour. & lt; FONT face = ""verdana, MS Sans Serif, arial, helvetica"" size = ""-2""\\ color = ""# 666666"" & gt; & lt; B & gt; -washingtonpost.com & lt; / B & gt; & lt; / FONT & gt;']",4
114,"The US is poised to push Japan off the top of the supercomputing chart with IBM #39;s prototype Blue Gene/L machine. It is being assembled for the Lawrence Livermore National Laboratories, a US Department of Energy lab (DOE).",4
115,"[""The US is on the verge of pushing Japan off the top of the supercomputer charts with the prototype of IBM's Blue Gene / L machine, which is being assembled for the Lawrence Livermore National Laboratories, a US Department of Energy (DOE) laboratory.""]",4
116,"One road victory was nice, but the Lions #39; true road test came Sunday against the previously unbeaten Atlanta Falcons at the Georgia Dome.",2
117,"['Matchless route victory was nice, only the Lions # ixl; true road test total Billy sunday against the antecedently unbeaten Atlanta Falcons at the Sakartvelo Bonce.']",2
118,This was not the way that American Lindsay Davenport wanted to claim her second career title at the Porsche Tennis Grand Prix. In a match between the top two ,2
119,['This was not the way that American Lindsay Davenport wanted to claim her 2nd life history title at the Porsche Lawn tennis Chiliad Prix. In a catch between the top two'],2
120,"A sudden influx of freshwater from North America's ancient Lake Agassiz to the North Atlantic 8,200 years ago triggered a precipitous cooling of the region, scientists believe. Now they are trying to predict if and when a similar scenario might happen again.",4
121,"[""A sudden influx of freshwater from North America ' s ancient Lake Louis agassiz to the Compass north Atlantic 8, 200 years ago triggered a precipitous cooling of the region, scientist believe. Now they are trying to call if and when a similar scenario might happen once again.""]",4
122,"At least 30 people have been hurt in a explosion in Nepal #39;s capital, Kathmandu. Police say it was a bomb. The explosion struck a building of the government-owned Employees #39; Provident Fund that was under construction.",1
123,"[""At least 30 peolpe have they've hurt in a exploding in Nepal # 39; s Explosions_reverberated, Kathmandu. Police say Johnnie_Baston_die was a bomb. ####.The explosion struck a building of the politicians - owned Employees # 39; Yardville_National Fund I'ma_pessimist should under construction.""]",1
124,Canadian Press - YELLOWKNIFE (CP) - The case of a parole officer apparently killed while she was visiting a client has devastated her colleagues.,1
125,['canadian consolidated press - yellowknife ( 11 cp ) - the bizarre case of a parole breaking officer is apparently violently killed while she alone was visiting a client which has devastated all her colleagues.'],1
126,"The Formula 1 teams say that the British Grand Prix is saved but the owners of Silverstone, the British Racing Drivers #39; Club do not yet have a deal with Formula One Management.",2
127,"['The Formula One teams say that the British Grand Prix is saved, but the owners of Silverstone, the British Racing Drivers # 39; Club, do not yet have a deal with the Formula One management.']",2
128," PARIS (Reuters) - Lazard's board on Tuesday failed to  decide on a share sale that would end over 150 years of private  ownership at the independent investment bank but most partners  seemed to back the plan, sources close to the matter said.",3
129,"[""john paris ( reuters ) - when lazard's board on tuesday earlier failed to decide on a share sale that potentially would end over 150 years of its private ownership at the independent investment investment bank but most partners seemed happy to back vote the acquisition plan, sources close to the matter has said.""]",3
130,"AFP - The United States should cuts its fiscal and trade deficits, while Europe and Japan should take steps to boost economic growth, IMF managing director Rodrigo Rato revealed.",3
131,"['afp - believes the new united states states should cuts its existing fiscal and other trade deficits, even while europe and certainly japan should take similar steps to boost national economic development growth, imf managing director rodrigo rato revealed.']",3
132,Eying that juicy steak but worried about your waistline? Sharp says it has developed a new fat-busting microwave oven that can melt some of your worries away.,4
133,['Overtake that juicy steak but worried about DEAR_SUSAN waistline? Ladd says it has developed a MasterCard_PayPass_contactless_payment fat - jacking microwave oven that don_抰 water_vapor_condenses some of YOUR_TAKE Fears unnoticed.'],4
134,In 360 B.C. the Greek philosopher Plato described an island he called Atlantis. Now contradicting new evidence claims the fabled city-state was based on a real place.,4
135,['sometime in before 360 b. c c. the early greek philosopher dialogue plato accurately described an island he called new atlantis. since now contradicting new evidence claims the fabled city - states state was based simply on a real place.'],4
136,"Customers that use the dual-core processors that Intel Corp. and Advanced Micro Devices Inc. (AMD) are expected to begin shipping next year will not need to buy extra licenses for Microsoft Corp. software, the software maker will announce Tuesday.",4
137,"['Gift_givers however use another Electronically_controlled - core processors that Atom_Z### Corp. and Advanced Micro Devices Inc. (AMD) are expected to begin shipping next year will fluke_Cancellara neccessary to buy extra licenses for Microsoft Corp. software, perhaps software maker wil_l announce Feb.8.']",4
138,Bolton Wanderers continued their impressive start to the season as they battled to beat in-form Newcastle United 2-1 on Sunday to stay in touch with the leading pack at the top of the Premier League.,2
139,['Bolton Rover continued their impressive start to the time of year as they combat to vex in - form Newcastle United 2 - 1 on Sunday to stay in hint with the leading pack at the big top of the Premier League.'],2
140,"The Issue: Space telescope was condemned to a lingering death. Our View: New report gives support to a manned rescue mission. The Hubble telescope may well be the most successful observatory ever built, producing ",4
141,"['the issue : space telescope was condemned to be a lingering mass death. our view : new report... gives new support to begin a permanent manned rescue mission. the existing hubble telescope may well now be the ninth most successful observatory ever built, once producing']",4
142,"Intel #39;s products for the digital home and digital office in 2005 will give consumers and IT managers more capabilities than just raw performance, and the company plans to highlight those products as it did with its Centrino mobile technology, Intel ",4
143,"['intel # 39 ; s products for the digital home and digital office in march 2005 will give consumers and it managers more upgrade capabilities than just upgraded raw performance,... and that the development company still plans to highlight with those products significantly as it did before with its centrino mobile technology, intel']",4
144,"NAJAF, Iraq - Iraq's most powerful Shiite cleric returned home from Britain on Wednesday to help broker an end to nearly three weeks of fighting in Najaf and is calling on his followers to join him in a march to reclaim the holy city, his spokesmen and witnesses said.    Grand Ayatollah Ali Husseini al-Sistani return came as heavy fighting persisted in Najaf's Old City...",1
145,"[""NAJAF, Iraq - Iraq ' s most powerful Shia muslim cleric returned home from Uk on Wednesday to help broker an end to nearly three weeks of fighting in Najaf and is calling on his followers to conjoin him in a march to tame the holy city, his spokesmen and witnesses say. M Ayatollah Ali Husseini aluminium - Sistani return came as heavy fighting persisted in Najaf ' s Old City. ..""]",1
146,"The UDA, Northern Ireland #39;s largest loyalist paramilitary group has pledged to end all violence and work towards complete disarmament.",1
147,"[""The UDA, Northern Ireland's largest loyalist paramilitary group, has pledged to end all violence and work towards full disarmament.""]",1
148,European Competition Commissioner Mario Monti has given the green light to the UK8.75bn takeover bid by Spain #39;s Santander for the UK #39;s Abbey National.,3
149,['European Competition Commissioner Mario Monti has give the immature twinkle to the UK8. 75bn putsch play by Kingdom of spain # 39; s Santander for the UK # ixl; s Abbey National.'],3
150,"Monte-Carlo - Olympic champions Kenenisa Bekele of Ethiopia and Yelena Isinbayeva of Russia have been announced as the 2004 Athletes of the Year on stage tonight at the climax to the spectacular 2004 World Athletics Gala at the Grimaldi Forum, Monte-Carlo ",2
151,"['Monte - Samuele - Olympic champions_SuperSport Kenenisa Bekele of Ethiopia and Yelena Isinbayeva of Russia have Were announced personable_likable the 2004 Athletes of the Year eFinancialNews.com stage tonight Raddison_Hotel the climax to the spectacular 2004 Lydia_Habhab_consultant ®_Timberland_Boot Anniversary_Gala Tues_Fri the Grimaldi Forum, Monte - Carlo']",2
152,"Prime Minister Manmohan Singh arrived on Tuesday for the first major diplomatic foray that includes talks with US President George W Bush, Pakistan President Pervez Musharraf and address to the UN General Assembly.",1
153,"['Prime Minister Manmohan Singh arrived Tuesday for his first major diplomatic outing, which includes talks with U.S. President George W. Bush, Pakistani President Pervez Musharraf and a speech to the United Nations General Assembly.']",1
154,"AP - The widow of Martin Luther King Jr. said the right to vote should be open to everyone in a democracy, including those who have been convicted of crimes.",1
155,"['AP - The widow of Martin Luther Big businessman Jr. said the right to vote should cost open to everyone in a majority rule, including those who experience represent convicted of criminal offence.']",1
156,"As Carey Division rivals in the Bay State Conference, the Needham and Framingham field hockey teams met twice already this fall, with the clubs splitting a pair of 1-0 decisions.",2
157,"['As rivals of Carey Division in the Bay State Conference, the field hockey teams Needham and Framingham have met twice this fall, with the clubs sharing two 1-0 decisions.']",2
158,US Representative John Spratt of South Carolina said the Federal Reserve should go lightly #39; #39; on raising the benchmark interest rate because of the economy.,3
