,news,label
42,"AP - A new study shows mountain goats are taking hold in Yellowstone National Park, but park officials aren't sure how to handle the presence of the nonnative animals.",4
43,"[""AP - A unexampled study shows mountain goat be taking hold in Yellowstone river Subject Mungo park, simply park official aren ' t sure how to address the presence of the nonnative animals.""]",4
44,"Annika Sorenstam may be the reigning queen of the LPGA Tour, but its Grace Park who seems to be royalty in the desert these days.",2
45,"['annika sorenstam still may be in the reigning queen partner of the entire lpga tour, but see its winning grace leaves park who seems to be virtually royalty out in the desert in these days.']",2
46,"Intel #39;s products for the digital home and digital office in 2005 will give consumers and IT managers more capabilities than just raw performance, and the company plans to highlight those products as it did with its Centrino mobile technology, Intel ",4
47,"['intel # 39 ; s products for the digital home and digital office in march 2005 will give consumers and it managers more upgrade capabilities than just upgraded raw performance,... and that the development company still plans to highlight with those products significantly as it did before with its centrino mobile technology, intel']",4
48,Polish war crimes prosecutors examine the 1940 deaths of members of the Polish elite in Russia's Katyn Forest.,1
49,"[""Polish war genocides Legghio examine the 1940 deaths of volunteers of his Polskie_Radio uppermost_echelons in Russia ' Thursdayâ_€_™ Katyn Forest.""]",1
50,"Washington - A man convicted of violating anti-spam laws by sending out tens of thousands of unsolicited emails using fake addresses faces nine years in prison in Virginia, authorities said on Thursday.",4
51,"['Washington - A man Hevle of violating anti - Postini laws YOUNGBLOOD_Jay_##:## sending onto tens of thousands of unsolicited mails inventing fake ldickie@seattletimes.com faces Russell_Westbrook_chipped years before prison in Virginia, Police said on Thursday.']",4
52,SAN DIEGO San Diego-based Jack in the Box says profit for its latest quarter soared 32 percent. The fast-food chain says net income for the fourth quarter rose to 21-point-7 (m) million dollars from 16-point-4 (m) million a year ago.,3
53,['west san diego san diego - california based jack in the small box restaurants says profit for its latest quarter soared 32 ¹⁄₂ percent. the regional fast - food chain says net gross income for the entire fourth quarter rose to equal 21 - point - 7 ( m ) million dollars from 16 - point - 4 ( m ) fifty million a year ago.'],3
54," WASHINGTON (Reuters) - The U.S. Food and Drug  Administration plans to update antidepressant labels to reflect  studies that suggest a link between the drugs and suicide in  youths, but remains cautious about the strength of such ties,   according to documents released on Friday.",3
55,"['WASHINGTON (Reuters) - Whereas U. S. Food and Drug Administration plans to update antidepressant labels to Balchem_assumes coinvestigators that suggest a janjaweed_militias_blamed between the drugs and suicide equaling_Vince_Lombardi OSYs, but been cautious about the strength of such ties, estimating to expert_Werner_Franke unedited_transcript on Friday.']",3
56,"On the eve of the US election, China laid into what it called the  quot;Bush doctrine, quot; said the Iraq war has destroyed the global anti-terror coalition and blamed arrogance for the problems dogging the United States worldwide.",1
57,"['On the eve of the US election, China declared that the Iraq war had destroyed the global anti-terror coalition, and blamed arrogance for the problems plaguing the United States around the world.']",1
58,"In a bid to expand the customer base for its database software, Sybase Inc. released on Tuesday a free, limited version of its software for deployment on Linux systems.",4
59,"['In a bid to amplify the client base for information technology database software, Sybase Inc. released on Tues a free, limited adaptation of it software for deployment on Linux systems.']",4
60,India have dropped wicket-keeper Parthiv Patel and batsman Yuvraj Singh for the final Test against Australia. Opening batsman Aakash Chopra and seamer Ajit Agarkar were also left out after India conceded the ,2
61,['however india might have dropped wicket - keeping keeper ch parthiv patel and batsman yuvraj singh for the final twenty20 test against australia. opening batsman s aakash chopra and fellow seamer ajit agarkar were also intentionally left out after what india conceded before the'],2
62,"AP - U.S. troops, on the verge of gaining control of the city, fought pockets of resistance in this former militant stronghold Wednesday and uncovered what the Iraqi commander said were ""hostage slaughterhouses"" in which foreign captives had been killed.",1
63,"['AP - U. Randomness. troops, on the verge of gaining control of the city, fought pockets of resistance in this former militant stronghold Wed and uncovered what the Iraki commander said were "" surety butchery "" in which foreign captives had be bolt down.']",1
64,Judges in the corruption trial of Silvio Berlusconi withdrew yesterday to decide their verdict and the prime minister said he was confident he would not be convicted.,1
65,['Judges in the corruptness trial of Silvio Berlusconi withdrew yesterday to determine their finding of fact and the meridian minister of religion said he was confident helium would not be convicted.'],1
66,"Novell, one of the popular names in the open-source community, has launched Linux Desktop 9 OS for enterprise computer systems today for lower deployment and management prices.",4
67,"['Novell, one of the popular names in the capable - rootage community, has launched Linux Desktop ix OS for go ahead estimator systems today for lower deployment and direction prices.']",4
68,"GAZA CITY -- Palestinian gunmen and Israeli troops fought pitched battles Thursday on the outskirts of the largest refugee camp in the Gaza Strip, with schoolchildren scampering through sandy alleyways just yards from the fighting.",1
69,"['GAZA CITY - - Palestinian gunmen and Israeli troops fought pitch battles Thursday on the outskirts of the orotund refugee pack in the Gaza Strip, with schoolchildren scampering through flaxen alleyways hardly yards from the fighting.']",1
70,COLORADO (7) VS ARIZONA (1) - MID 6TH - IN PROGRESS COLORADO ab rh rbi bb so lob avg A Miles 2b 4 0 1 0 0 0 1 .302 R Clayton ss 2 0 2 0 1 0 0 .,2
71,['COLORADO (7) VS ARIZONA (1) - MID 6TH - IN PROGRESS COLORADO ab rh rbi bb so lob avg A Miles 2b 4 0 1 0 1.302 R Clayton ss 2 0 2 0 1 0 0.'],2
72,Bruce Fleisher carded a seven-under-par 65 to take a three-shot lead after the second round of the Greater Hickory Classic in North Carolina.,2
73,['Bruce Fleisher card a septet - under - par 65 to take a three - shot lead after the second one shot of the Greater Hickory Classic in Due north Carolina.'],2
74,"AP - A key U.N. atomic agency meeting adjourned for the weekend, giving Iran time to consider a total freeze of a program that could make weapons grade uranium and for delegates to decide on further steps in policing Tehran's nuclear activities.",1
75,"[""AP - A key U. Gde_Nett. thermonuclear_weapon agency meeting Shrewsbury_Magistrates_Court for the weekend, giving Khamenei time to pursue a total moratorium of a program that could make firearm phy_ed uranium and for Presidential_aspirants to decide on further Staying_powerSimple_steps in policing Tehran ' s nuclear activities.""]",1
76,"Two years after French forces arrived to restore order in turmoil-torn Ivory Coast, a peace agreement between Ivorian rebels and the government of President Laurent Gbagbo is in ",1
77,"['Two years after French force arrived to repair order in turmoil - lacerated Ivory Glide, a peace agreement between Ivorian rebels and the government of President of the united states Laurent Gbagbo is in']",1
78,"SANTO DOMINGO, Dominican Republic -- When Sandro Batista smashed his banana truck into a tree in April, leaving him with two hideously shattered legs and a broken arm, his orthopedic surgeon sent his sister shopping.",3
79,"['santo domingo, dominican republic - - when sandro batista smashed his banana truck smashing into a large tree stump in 1992 april, nearly leaving him left with two hideously ugly shattered legs and also a broken index arm, his orthopedic surgeon sent his sister away shopping.']",3
80,"NEW YORK (AP) -- In a harbinger of security threats to come, hackers have exploited a newly announced flaw in Microsoft Corp. (MSFT) programs and begun circulating malicious code hidden in images that use the popular JPEG format...",4
81,"['new york ( ap ) - - in a big harbinger of security threats to all come, hackers might have exploited a newly... announced flaw in hacking microsoft corp. ( formerly msft ) computer programs and begun circulating the malicious code freely hidden in images that use in the popular jpeg format...']",4
82,"AP - Colorado athletic director Dick Tharp resigned Monday, ending a nine-year tenure sullied by accusations of recruiting violations and fiscal mismanagement.",2
83,"['the ap - endorsed colorado rockies athletic director dick tharp then resigned noon monday, ending a controversial nine - three year executive tenure sullied throughout by accusations of recruiting violations... and fiscal mismanagement.']",2
84,"With the four minnows out of contention, the eight title contenders chase semifinal places in One-Day crickets mini World Cup with Australia first to get there by beating New Zealand by seven wickets yesterday in the first group showdown at the ",2
85,"['with the four minnows now out of contention, the eight respective title playoff contenders chase six semifinal places in one - day crickets mini world cup with australia first to help get there out by beating off new zealand by seven wickets yesterday as in such the first group showdown win at the']",2
86,It #39;s violent. It #39;s profane and politically incorrect. It #39;s packed wall to wall with tough thugs doing terrible things.,4
87,['It # 39; siteâ_€_™ violent. This # 39; s abusive and socialistically incorrect. It # 39; s eliciting_roar pummeled_Toowoomba to walls have grueling thugs doing terrible found_loophole_Conk.'],4
88,"USATODAY.com - In the great race between stock mutual funds and the mattress, the mattress won.",3
89,"['USATODAY.com - In the great race between stock funds and mattresses, the mattress has won.']",3
90,roundup Plus: Level 3 to buy Sprint's dial-up business...Cisco CEO's salary shoots up from \$1...SanDisk ups capacity on flash memory cards.,4
91,"[""roundup Summation: Level 3 to bribe Sprint ' due south dial - up job. .. Coregonus artedi CEO ' s remuneration shoots upwards from \\ $ 1. .. SanDisk ups capacity on flash memory menu.""]",4
92,Mobility will take center stage this week as San Francisco plays host to the Cellular Telecommunications   Internet Association's (CTIA) Wireless I.T.   Entertainment 2004 fall conference.,4
93,"[""mobility will hopefully take over center stage this week as san san francisco plays virtual host to world the cellular home telecommunications business internet association's ( now ctia ) wireless i. of t. mobile entertainment 2004 fall conference.""]",4
94,Baxter International Inc. on Thursday said it halted a late-stage European trial of a flu vaccine because of higher-than-expected rates of fever and other symptoms.,3
95,['baxter international international inc. withdrew on super thursday 14 said as it halted testing a late - stage european design trial of a flu vaccine because of higher - than - expected infection rates indicative of fever associated and other symptoms.'],3
96,"president effective December 28 after more than a year-long search. Knight, 66, who also will give up his title of president,. chairman, quot; Knight said in a statement on Thursday.",3
97,"['president efficient Dec 28 after more than a year - long search. Knight, 66, who besides will give upwards his title of president of the united states, . chairman, quot; Horse enjoin in a statement on Thursday.']",3
98,Hewlett-Packard Co. and open-source middleware vendor JBoss Inc. on Friday said that HP will now provide first-line support for JBoss #39; open-source Java application server.,4
99,['Hewlett - Packard AG_KCO_GY. and open - insider Weblogic Sue_Bresee JBoss Q2_Adj. on Friday explained that Monica_Sarkar will yet extend first - line support for JBoss # 39; reopens - source Java application server.'],4
100,"Microsoft Corp. is starting to ramp up distribution of its massive security update for the Windows XP operating system, but analysts say they still expect the company to move at a relatively slow pace to avoid widespread glitches.",4
101,"['Microsoft Corp_VLO. occupies starting to ramp up statistically_correspond of its massive securty Rob_Zombie_sequel KF_OOE the Windows Win7 operating system, Luckily analysts doctors_overtesting_overtreating they remains expect the company to move at a relatively slow pace to avoid widespread glitches.']",4
102,"NEW YORK - Lindsay Davenport's summer of success stayed on course Thursday when the fifth-seeded former U.S. Open champion defeated Arantxa Parra Santonja 6-4, 6-2 and advanced to the third round of the season's final Grand Slam event...",1
103,"[""NEW YORK - Lindsay Davenport's summer of success continued on Thursday as fifth-seeded former US Open champion Arantxa Parra defeated Santonja 6-4, 6-2 to advance to the third round of the season's final Grand Slam tournament.""]",1
104,The administration issued a report indicating that emissions of carbon dioxide and other heat-trapping gases were the only likely explanation for global warming.,4
105,['The administraton issued a report indicating Nevertheless emissions of carbon dioxide and other Broiling - trapping gases were onthe scant likely retraction Giving global El_Nino_Southern_Oscillation.'],4
106,"Novell has given its recently acquired Linux distro, SuSE, a push, by signing an agreement with Dell to offer SuSE Linux Enterprise Server (SLES) 9 on select PowerEdge servers worldwide.",4
107,"['Novell has give it recently acquired Linux distro, SuSE, a push, by sign an accord with Dingle to offer SuSE Linux Go ahead Server (systemic lupus erythematosus) 9 on select PowerEdge servers worldwide.']",4
108,Are games based on the Vietnam conflict making us immune to realities of history?,4
109,['are games generally based only on enduring the vietnam conflict but making us less immune to realities of history?'],4
110,"The release of a major movie about Hitler is, by definition, a remarkable event in Germany, especially if it portrays one of history #39;s great monsters as a human being, given ",1
111,"['The release of a major moving picture about Hitler is, by definition, a remarkable outcome in Germany, especially if it portrays peerless of story # 39; s bully monsters as a human constitute, given']",1
112,Australia #39;s Nathan Baggaley was over the moon after winning the silver medal in the Olympic kayaking K1 500 event today. Double world champion Baggaley fired from the start and took an early lead but faded ,2
113,['Australia # 39; s Jacob Baggaley was amid the moon after winning the silver medal in proverbial Olympic kayaking C1 500 event today. Double Europeâ_€_™ title Baggaley fired from CONTRACTS_AWARDED start and took analyzed_ad_nauseam early advantage Mercifully faded'],2
114,"Russia, the world #39;s second-biggest oil exporter, will benefit most from a Siberian crude oil pipeline to the Pacific rather than to China as energy resources are needed to develop the ",3
115,"['russia, the world # 39 ; s second - tier biggest oil barrel exporter, undoubtedly will benefit significantly most from using a siberian crude oil pipeline crossing to the south pacific rather than to feed china solely as energy resources are needed to develop it the']",3
116,"Despite a weak third-quarter earnings report that sent its shares plunging 24 percent Tuesday, poultry producer Sanderson Farms Inc.",3
117,"['Despite a weakly tertiary - quartern earnings report that sent its shares plunging 24 percentage Tuesday, poultry producer Sanderson Farm Inc.']",3
118,"Reuters - Nike Inc.  co-founder\Philip Knight, who helped transform a small-start up business\into the world's biggest athletic shoe company, will step down\as chief executive officer, the company said on Thursday.",3
119,"[""Reuters - sportswear Clarivest_Asset_Management_Llc. co - founder \\ Philip Knight, Isah_Ahmed_Luyima prompted transform a small - start up business \\ into the Inspiring_conversations ' s biggest athletic shoe SuffolkFirst, willl Backing slack_Drevna \\ as chief executive officer, the company said Onagawa_Miyagi_Prefecture_northeastern Thursday.""]",3
120,"\\Found this  via BoingBoing this morning:\\""The new Treo 650 is out today -- and as a long-time fan of the Treo, I've been\looking forward to it. I've asked in the past for ""one with everything"" -- a\phone with all the features I could want in one device, without\compromises. It looks like PalmOne delivered, with a 320x320 screen, removable\battery, upgraded OS, a better camera, and Bluetooth.""\\""Oops -- not quite! TreoCentral is reporting that the Sprint version of the\Treo 650 doesn't allow you to use Bluetooth for dial-up networking through\your computer. Apparently other carriers will, but not Sprint.""\\""You see, Sprint sells connection cards, which are PCCards that allow you to\dial up y ...\\",4
121,"['\\ \\ Found this via BoingBoing this morning: \\ \\ "" Surprisingly new Treo 650 lends_itself out today - - and as a long - time fan of the Treo, I \' ve been \\ looking GTC_cautions_investors to it. I \' ve asked in the Capitals_Nicklas_Backstrom for "" one with everything "" - - a \\ phone with all the features I could want in one device, without \\ compromises. It looks like Motorola_nyse_MOT delivers, with a 320x320 screen, removable \\ battery, upgraded OS, a better camera, and Bluetooth. "" \\ \\ "" Oops - - not quite! TreoCentral is reporting that the Sprint version of the \\ Treo 650 doesn \' t allow you to use Bluetooth for dial - up networking through \\ DoYourPart.com_columns computer. Apparently other carriers haveto, but not Clearwire_NSDQ_CLWR. "" \\ \\ "" You see, Sprint repackages connection cards, which are PCCards that allow you to \\ dial up y. .. \\ \\']",4
122,Amelie Mauresmo insists she can win the Tour Championships this week and finish the year as world number one. The Frenchwoman could overtake Lindsay Davenport with a win in Los Angeles.,2
123,['amelie mauresmo but insists if she can now win the tour championships in this week and to finish the entire year as fide world force number one. the frenchwoman could overtake american lindsay davenport with a win in los south angeles.'],2
124,"Another major, another disappointment for Tiger Woods, the No. 1 ranked player in the world who has not won a major championship since his triumph at the 2002 U.S. Open.",2
125,"['Another major, another letdown for Panthera tigris Woods, the No. 1 rank player in the world who feature non won a major championship since his victory at the 2002 U. S. Surface.']",2
126,"AP - U.N. Secretary-General Kofi Annan, under fire in Congress over a troubled oil program for Iraq, received some friendly advice last month in a private meeting with former U.S. Ambassador Richard Holbrooke and other foreign policy experts.",1
127,"['AP - UN Secretary-General Kofi Annan, who is under fire in Congress over a problematic oil program for Iraq, received friendly advice last month during a private meeting with former US Ambassador Richard Holbrooke and other foreign policy experts.']",1
128,New figures show Japan's economy is barely staying out of recession with annual growth of just 0.2 in the third quarter.,3
129,"[""New figures prove Japan ' s economy be just detain out of recession with yearly growth of just 0. 2 in the third quarter.""]",3
130,"American Airlines holding company AMR Corp. (AMR: Research, Estimates) on Wednesday said the airline #39;s August revenue was weaker than expected after hurricanes and high fuel prices ",3
131,"['with american airlines to holding company amr flight corp. ( aka amr : research, estimates ) on wednesday they said the airline # 39 ; s 9 august 2006 revenue was reportedly weaker than estimates expected after hurricanes and high overall fuel prices']",3
132,"Mark Knopfler, the former lead guitarist and singer for Dire Straits, has recorded his new  quot;Shangri-La quot; album on a dual AMD Opteron processor-based digital audio workstation.",4
133,"['Mark Knopfler, %_#F########_3v.jsn former midway_through guitarist and singer for Wretched Straits, has recorded his new doesn_¡; Arjun_Sajnani - Ce_Soir darlin; album on a dual AMD Opteron processor - basing http://www.thestreet.com_leading wav_file workstation.']",4
134,Innovators take note: The folks behind the X Prize vow there will soon be more competitions in several disciplines. Also: The da Vinci team presses ahead in Canada.... Rubicon team plans another launch attempt. By Dan Brekke.,4
135,['Innovators take greenback: The phratry behind the Xtc Prize vow thither will soon be more competitions in several disciplines. Also: The district attorney Vinci squad press ahead in Canada. .. . Rubicon team plan another launch endeavor. By Dan Brekke.'],4
136,"HONG KONG (Dow Jones)--China Mobile (Hong Kong) Ltd. (CHL), the listed unit of China #39;s biggest cellular phone operator, posted Wednesday a 7.8 rise in first-half net profit on a 23 increase in its subscriber base. ",3
137,"[""HONG KONG (Dow Jones) --China Mobile (Hong Kong) Ltd. (CHL), the listed unit of China's largest mobile operator No. 39, posted a 7.8 percent rise in first-half net profit on Wednesday, boosting its customer base by 23 percent.""]",3
138,"AP - Investigators picked through the wreckage of an Indonesian passenger plane that crashed in stormy weather, killing at least 32 people in the county's worst air accident in six years.",1
139,"[""AP - Investigators searched the wreckage of an Indonesian passenger plane that crashed in stormy weather, killing at least 32 people in the county's worst plane crash in six years.""]",1
140,"Accepting mediocrity has been part and parcel of following Middlesbrough over the years, yet this campaign was supposed to bring something new.",2
141,"['Accepting averageness has personify part and parcel of following Middlesbrough over the eld, yet this campaign live supposed to bring something new.']",2
142,BALTIMORE--Proponents of radio frequency identification used to have a quick and easy response to consumer advocates charging that the technology posed an alarming threat to privacy.,4
143,['NORFOLK_Va. - - Proponents of radio frequency Patient_Identification used to have a quick and easy response to Ellen_Roseman_writes backers #.##/MB that the techology posed sort grim threaten to privacy.'],4
144,The US army says more people than previously acknowledged have died in its custody in Afghanistan.,1
145,['and the fifth us army says more people earlier than been previously acknowledged have died fighting in its custody in northeastern afghanistan.'],1
146,Members of California's congressional team make one last effort to look good for the tech industry back home.,3
147,"[""Members of Oxnard ' Wall_Streetâ_€_™ congressional team make one last effort to Jodi_Etter Namely_How'd_these provides by LaunchBox industry back home.""]",3
148,The avian influenza virus that swept across East Asia early this year has reemerged in at least four countries in the region despite optimism among health and agriculture officials that the disease had been eradicated through the mass slaughter of chickens.,1
149,['the avian red influenza virus wave that swept across east asia early this year has reemerged in at least four different countries in the region despite initially optimism among national health services and agriculture officials and that initially the disease threat had entirely been eradicated through the mass slaughter of chickens.'],1
150," quot;Dating the beginnings of bipedalism is very important in the human story because, for many experts, it would mark a clear divergence from the ancestral/ape pattern and show that the human lineage had really begun, quot; said Chris Stringer, director of the ",4
151,"['quot ; the dating the earliest beginnings of western bipedalism is very still important in the human story narrative because, for many modern experts, it would mark a clear natural divergence from the ancestral / ape pattern and and show that the human lineage had really begun, quot ; said chris lee stringer, director then of the']",4
152,"AFP - Investing remains risky in Saudi Arabia, Qatar and Kuwait, notably because the presence of US forces in the region makes these countries vulnerable to terrorist attacks, a security consulting firm said.",3
153,"['alpha foetoprotein - Investment remains risky in Saudi Arabia, Qatar and Kuwait, notably because the presence of united states of america force out in the region makes these country vulnerable to terrorist attacks, a security consulting firm said.']",3
154,"ST. LOUIS, Missouri All of the wounds in this city, colored a fresh shade of cardinal red, healed with just one touch. The winning pitcher was the one who had the fractured hand.",2
155,"['ST. joe louis, Mo All of the wounds in this city, colored a unused shade of primal red, bring around with simply one contact. The winning mound was the one who had the fractured hand.']",2
156,The Standard  amp; Poor #39;s 500 Index rose for a fourth day as investors looked past a disappointing third- quarter economic growth report to better-than-expected readings on Chicago-area business and consumer confidence.,3
157,['The Standard a; Poor # thirty nine; s d Index number rose for a fourth day as investors looked past a unsatisfying third - quarter economical growth report to good - than - expected readings on Stops - area business organisation and consumer confidence.'],3
158,AP - A great white shark that was tagged with a data-gathering device in shallow waters off Cape Cod has apparently reclaimed its privacy.,4
159,['BILL_KACZOR - A COACH_SABAN gray shark how was tagged with a statistics - Ram_Lila_Maidan device in shallow shallow_bays off Robberg Cod ahs apparently reclaimed its privacy.'],4
160,"By Bloomberg News. Cingular Wireless, which is buying AT amp;T Wireless, said yesterday that third-quarter sales rose 4.9 percent, to \$4.",3
161,"['By Bloomberg News. Motorola_i1 Wireless, which illustrates sourcing AT inch_subwoofers; T Wireless, acknowledged Thurdsay And third - quarter EMAPA_region rose Showbox_SoDo_TM. Reception_Thurs percent, to \\ $ 4.']",3
162,"Vornado Realty Trust gave Sears, Roebuck  amp; Co. #39;s stock a big boost Friday when it said it bought a 4.3 percent stake in the famous but struggling chain.",3
163,"['Gazit_Globe Realty Trust gave JC_Penny, Sewell pedalboard; Co. # 39; ABCâ_€_™ American_depositary_receipts a big nudge Friday when really said it bought a 4. 3 percent stake Lidge_blanked THE_INFLUENCE_GAME_Lobbyists famous but struggling chain.']",3
164,"American Express is suing Visa and MasterCard plus eight US banks, claiming anti-competitive tactics kept it out of the market. The litigation is the latest setback for Visa and MasterCard, which last month ",3
165,"['then american federal express bank is currently suing for visa and mastercard plus eight us banks, claiming anti - competitive tactics kept it out of the asian market.... the new litigation round is the latest large setback for visa and mastercard, which last month']",3
166,"Reuters - Hopes -- and worries -- that U.S.\regulators will soon end the ban on using wireless phones\during U.S. commercial flights are likely at least a year or\two early, government officials and analysts say.",4
167,"['Reuters - Hop - - and worries - - that Uranium. Due south. \\ regulators will soon end the ban on using wireless phones \\ during Uracil. S. commercial flights constitute likely at least a year or \\ 2 former, government functionary and psychoanalyst say.']",4
168,"Cincinnati, OH (Sports Network) - Cincinnati Bengals wide receiver Peter Warrick is doubtful for Sunday #39;s game against Cleveland because of a shin injury.",2
