,news,label
35,"['Chone Figgins and Troy Percival Rare_lion_cubs the Anaheim_Ducks Angels, and gave them a little re_ignite in the AL Deanna_Fene_First USAC_midget. Figgins had RBI hits here whole earlierthis each innings and scored the go - looming run on an infield grounder.']",2
36,"year ago, the Mets were going nowhere when they swept the first-place Atlanta Braves in a three-game series at Shea Stadium on the first three days of September.",2
37,"['A year ago, the Mets went empty-handed when they swept the top-ranked Atlanta Braves in a three-game series at Shea Stadium on the first three days of September.']",2
38,"Among three digital photography repair programs, Adobe Elements is cited as providing the right amount of features and commands while maintaining user simplicity.",4
39,"['among only three digital scanned photography repair programs, adobe elements manager is cited as always providing the right for amount transfer of features and standard commands while carefully maintaining user simplicity.']",4
40," TOKYO (Reuters) - The dollar idled on Tuesday after gaining  the previous day, as many investors held off building positions  ahead of economic data from the United States.",3
41,"['edo (Reuters) - The dollar idled on Tuesday after gain the previous day, as many investors concord bump off construction positions out front of economic data from the United States.']",3
42,"Texas Instruments Inc. (TXN.N: Quote, Profile, Research) , the largest maker of chips for cellular phones, on Monday said quarterly profit rose about 26 percent on demand from handset ",3
43,"['texas instruments technology inc. ( txn. code n : common quote, profile, research ), and the largest maker of interface chips for cellular cell phones, on easter monday 2014 said quarterly sales profit rose about 26 us percent on demand from handset']",3
44,"Microsoft and Intel recently announced a new advertising campaign entitled  quot;Digital Joy quot; aimed at increasing awareness of living digital entertainment products, particularly Microsoft #39;s Media Center software.",4
45,"['microsoft and rival intel recently announced having a second new advertising campaign jointly entitled boom quot ; digital joy quot ; aimed also at quickly increasing consumers awareness of living digital digital entertainment products, particularly microsoft # 39 ; s of media center software.']",4
46,"President Luiz Inacio Lula da Silva's leftist Worker's Party appears set to lose control of South America's biggest city, Sao Paulo, with polls showing voters will replace the mayor with the man who lost the presidential election to Silva two years ago.",1
47,"[""President Luiz Inacio Lula da Silva ' s leftist Worker ' second Party appears limit to lose control of South America ' s big metropolis, Sao Paulo, with polls showing elector will substitute the mayor with the man who mislay the presidential election to Silva two years ago.""]",1
48,"AP - Orlando Cabrera flung off his helmet, stepped on home plate and was mobbed by his teammates after leading the Boston Red Sox to another dramatic victory.",2
49,"['AP - Orlando Cabrera flung off his helmet, mistreat on home plate and was mobbed by his teammates after leading the Bean town Red Sox to another dramatic triumph.']",2
50,Linspire CEO points out that recent TV ads serve as indication of acceptance in mainstream populace.,4
51,['Linspire CEO point come out that recent goggle box ads serve well as indicant of acceptance in mainstream populace.'],4
52,"If Minnesota wants to walk out of Michigan Stadium with the Little Brown Jug for the first time since 1986, it had better hope its offense is its old self and its defense isnt.",2
53,"['If Minnesota wants to slink PaddockTalk_Forum of Michigan Stadium with Rink_Rap Alan_Arkin_Little Brown Maple_Leaf_Trot without the first time since 1986, it initially better hope its offense Therein_lies flagship old self and His defense isnt.']",2
54,"The Boston Red Sox have signed backup catcher Doug Mirabelli to a two-year deal worth \$3 million, making him the first of the World Series champions #39; 16 free agents to re-sign.",2
55,"['The Bean town Red Sox have signed backup backstop Doug Mirabelli to a two - yr deal worth \\ $ trinity million, making him the first of the World Serial champions # thirty nine; xvi free agents to re - sign.']",2
56,The World Trade Organization held off Wednesday on approving stiff sanctions on US exports - ranging from cod to mobile homes - intended to punish Washington until it repeals the so-called Byrd amendment.,3
57,['if the world trade union organization still held off every wednesday on approving stiff sanctions on the us exports - ranging from cod to mobile homes - intended not to punish washington mills until it repeals... the so - called called bobby byrd amendment.'],3
58,"Paul Hamm needs a new marketing strategy. Either that, or he needs a clue. One harmless gesture separates him from lionization in America and canonization in South Korea, and ",2
59,"['Paul Hamm needs a fresh marketing strategy. Either that, operating room he needs a clue. One harmless gesture part him from lionization in America and canonisation in Confederate states Dae han min gook, and']",2
60,Description: NPR #39;s Steve Inskeep talks with USA Today sports columnist Christine Brennan about the latest news in track and field at the Athens Olympics.,2
61,"[""Description: NPR # 39; Leeâ_€_™ Steve Reicks Prof_Someswar_Rao gives USA Today sports columnist Christine O'Connor about when latest news Elyria_Mentor track and field Raddison_Hotel the Athens Bombing_Suspect_Arrested.""]",2
62,AP - Chile's Supreme Court stripped Gen. Augusto Pinochet of immunity from prosecution Thursday in a ruling that revived hopes of his foes that he might stand trial on charges of human rights abuses during his rule.,1
63,"[""local ap - chile'n s supreme court similarly stripped gen. augusto augusto pinochet of immunity from prosecution by thursday in a ruling that never revived hopes of his foes or that he would might stand trial posthumously on charges of human rights abuses during his authoritarian rule.""]",1
64," PRESENTACION, Philippines (Reuters) - Philippine communist  rebels freed Wednesday two soldiers they had held as ""prisoners  of war"" for more than five months, saying they wanted to  rebuild confidence in peace talks with the government.",1
65,"['PRESENTACION, Philippines (Reuters) - Philippine communist Col_Karuna freed Feb.1 two Task_Force_Saber they \'ve held as "" prisoners of war "" for information_visit_www.cincinnatibell.com #-###-###-####_Fee_Req five months, saying they wanted to rebuild confidence for hudna_cease_fire talks with just governmen.']",1
66," NEW YORK (Reuters) - Price declines for U.S. consumer  electronics accelerated in August, fueled by discounted price  cuts for the popular iPod digital music player and traditional  DVD players, according to an industry study prepared for  Reuters.",4
67,"['PROTECTIONS YORK (Reuters_Wyeth_WYE.N) - Price declines for U. Ladies_Sgle_Str. consumer electronics accelerated Baquba_Falluja summer, fueled Shortly_thereafter SZ_Insider price cuts for ultimately popular iPod digital music player and Traditionally DVD players, according to an industry study prepared all Reuters.']",4
68,"Tom Lehman will get the chance to succeed where Hal Sutton failed when he is introduced as the 2006 United States Ryder Cup captain, according to golfdigest.",2
69,"['Tom Lehman will get the chance to succeed where Hal Sutton failed when he was introduced as captain of the US Ryder Cup in 2006, according to golfdigest.']",2
70,"Ireland #39;s state-owned carrier, Aer Lingus, has asked the government for a grant worth euro200 million to euro300 million (US\$250 million to US\$375 million) to begin buying 10 or more long-haul aircraft from either Boeing or Airbus.",3
71,"['Ireland # 39; s state - owned carrier wave, Aer Lingus, has asked the government for a grant worth euro200 million to euro300 million (america \\ $ 250 million to US \\ $ 375 zillion) to begin buying 10 or more long - haul aircraft from either Boeing oregon Airbus.']",3
72," quot;We dont see this market as crowded. There is tremendous growth potential quot; - Zack Zalon, Virgin Digital president. Story in full VIRGIN Mobile, part of billionaire Sir Richard Bransons sprawling business ",4
73,"['quot; We..... there every market as crowded. There is tremendous deceleration potential quot; - Brenden Zalon, Virgin Digital_Terrestrial president. EUR_FILM_REVIEW in StatoilHydro_ASA_STO_STO VIRGIN Mobile, part of multibillionaire Sir Richard agony_aunts sprawling business']",4
74," NEW YORK (Reuters) - U.S. stocks appeared set for a modest  rebound at the open on Thursday, as oil prices retreated a day  after spiking to more than \$48 a barrel, a rise that fueled a  sharp slide in stocks on concern that energy prices would hurt  corporate profits and consumer spending.",3
75,"['NEW YORK (Reuters) - US stocks appeared set for a modest rebound on Thursday as oil prices retreated a day after peaking above $48 a barrel, a rise that triggered a sharp slide in stocks on concerns that energy prices could hurt corporate profits and consumer spending.']",3
76,PC giant also wants to be your supplier of high-end home electronics. Also: How your desktop gets bolted together.,4
77,['PC heavyweight also wants to be your provider of high - conclusion home electronics. As well: How your desktop gets bolted unitedly.'],4
78,"NEW YORK - The people who will forever be associated with the Great Crash of 1929 were all white, male and wealthy, but their occupations and ethics varied considerably.",3
79,"['NEW YORK - The employees Deaf_mute weâ_€_™_ll size_##AAA_shoes be extrapyramidal while the TSX_GWO Crash of 1929 were all black, named_Aoyun and wealthy, but their plumbers_masons and ethics varied considerably.']",3
80,Reuters - Garret Anderson capped a three-run\eighth inning rally with a run-scoring single as the Anaheim\Angels edged the Oakland Athletics 5-4 Saturday to capture\their first AL West pennant in 18 years.,2
81,['Reuters - Garret Anderson capped a three-run rally with a run-scoring single as the Anaheim Angels beat the Oakland Athletics 5-4 on Saturday to capture their first AL West pennant in 18 years.'],2
82,"Bowing to corporate pressure, the group that sets standards for the US accounting industry yesterday postponed by six months its plan to force companies to expense employee stock options.",3
83,"['bowing again to corporate pressure, the oversight group that sets standards for the whole us stock accounting industry yesterday got postponed by practically six months on its plan to help force public companies to expense employee income stock options.']",3
84,"INDIANAPOLIS Peyton Manning completed 18 of 27 passes for 320 yards and threw five touchdowns as the Indianapolis Colts beat the Houston Texans, 49-to-14.",2
85,['INDIANAPOLIS Peyton Manning completed 18 of 27 passes for 320 yards and threw five touchdowns as the Indianapolis Colts beat the Houston Texans 49-14.'],2
86,"Reuters - Among those tipped to win the 2004 Nobel\Peace Prize on Friday are the U.N. nuclear watchdog and its\leader Mohamed ElBaradei, a Kenyan environmentalist and a\Russian anti-nuclear activist.",1
87,"['Reuters - Among those tipped to win the 2004 Nobel_watchers \\ Peace Lenin_Peace_Prize on March TWST_Are the U. N. Irans_nuclear watchdog and our \\ Saleh_Aridi Dualeh ElBaradei, a Kenyan environmentalist and a \\ Russian counterprotests - Fast_Breeder_Reactor activist.']",1
88,"After 15 months of negotiations, Delta Air Lines Inc. has secured a tentative contract with its pilots, a move that might help the struggling carrier avoid a Chapter 11 bankruptcy filing.",3
89,"['After 15 months of negotiation, Delta Air Line Iraqi national congress. has secured a tentative contract with it pilots, a move that mightiness avail the struggle carrier avoid a Chapter 11 bankruptcy filing.']",3
90,"Reuters - The Atlanta Braves have acquired\standout righthander Tim Hudson from the Oakland Athletics in\exchange for outfielder Charles Thomas, right-handed pitcher\Juan Cruz and left-handed pitcher Dan Meyer.",2
91,"['Reuters - The Atlanta Braves have signed the outstanding right-hander Tim Hudson from the Oakland Athletics in exchange for outfielder Charles Thomas, right-handed pitcher Juan Cruz and left-handed pitcher Dan Meyer.']",2
92,Palestinians pay their last respects to Yasser Arafat after chaotic scenes at his burial in Ramallah.,1
93,['Palestinians pay their last coffin to Mohammed Arafat after chaotic scenes at8 doing_Paule_Rossy cremains leaving Ramallah.'],1
94,"The health records of Yasser Arafat, who died at Percy Military hospital near Paris last month, have been submitted to Palestinian authorities.",1
95,"['the health records including of brigadier yasser abd arafat, who died at camp percy military field hospital near paris following last calendar month, have however been actively submitted to palestinian authorities.']",1
96,"The move won #39;t have raised many eyebrows. Security is a hot market in which Cisco already has a strong grip in the enterprise space, and the vendor giant has already bolstered its security portfolio through ",4
97,"['The move has not raised many frowns. Security is a hot market in which Cisco already has a tight grip on the business, and the vendor giant has already expanded its security portfolio through']",4
98,"General Motors Europe (GM.N: Quote, Profile, Research) will chop 12,000 jobs over two years -- around a fifth of its workforce -- to lop ",3
99,"['Superior general Motors Europe (g. Atomic number 7: Quote, Profile, Research) will chop up 12, 000 book of job over ii year - - around a one fifth of its workforce - - to trim']",3
100,"Nike Inc. (NKE.N: Quote, Profile, Research) on Monday reported a 25 percent rise in quarterly profit, topping Wall Street estimates, on strong sales of Converse sneakers ",3
101,"['Nike Inc (NKE.N: Quote, Profile, Research) on Monday reported a 25 percent rise in quarterly profit, beating Wall Street estimates due to strong sales of Converse sneakers.']",3
102,"Scientists have performed a delicate surgical operation on a single living cell, using a needle that is just a few billionths of a metre wide.",4
103,"['Scientists experience performed a delicate operative operation on a single support cell, use a acerate leaf that is scarce a few billionths of a metre wide eyed.']",4
104,The backlash to anti-American comments by Ryder Cup player Paul Casey has already started - and is likely only to get worse in the coming months.,2
105,['The backlash to anti - American comment by Ryder Cup actor Paul Casey has already depart - and be potential only to get worse in the coming months.'],2
106,Israel's opposition leader warns that the prime minister risks being assassinated over his Gaza disengagement plan.,1
107,"[""as israel's s opposition leader warns that being the prime office minister strongly risks being accidentally assassinated over his gaza israeli disengagement plan.""]",1
108,"Credit Suisse First Boston, the securities arm of Switzerland #39;s second-biggest bank, plans to cut costs by combining some units and eliminating jobs, people familiar with the matter said.",3
109,"['Credit Suisse Number 1 Boston, the securities arm of Schweiz # 39; s 2d - heavy cant, plans to cut costs by combining some unit and eliminating job, people familiar with the matter said.']",3
110,Gareth Southgate has warned Barclays Premiership defences to be wary of Middlesbroughs back-to-form strikers Mark Viduka and Jimmy Floyd Hasselbaink.,2
111,['also gareth ellis southgate he has recently warned barclays premiership defences also to be wary also of middlesbroughs back - up to - second form lead strikers mark viduka and defender jimmy floyd hasselbaink.'],2
112,"Reuters - U.S. retail sales dipped in August\and the U.S. gap with its international trade partners widened\to a record level in the second quarter of the year, government\reports released on Tuesday showed.",3
113,"['reuters - u. s. retail sales dipped in early august \\ and since the current u. s. technical gap ratio with its international trade partners widened \\ to a record breaking level starting in the second quarter of the year, with government \\ reports are released only on tuesday showed.']",3
114,Home theater company to help users digitally convert audio CDs and store songs on a DVD or player.,4
115,['audio home theater company to help users help digitally voice convert audio cds and store songs played on a handy dvd or radio player.'],4
116,New handsets from the mobile phones global leader will have hard disk to store more songs and pictures in a move to tap the rapidly growing smartphone market.,4
117,['WoO_LMS_Rookie handsets withing this mobile BlackBerry_smartphones global leader will have safe_Deche disk to store formore songs and pictures in a move to tap onthe rapidly exploding Apple_iPad market.'],4
118,"Reuters - North Korean and U.S. officials met this\week in New York but made no progress on restarting six-party\talks on the North's nuclear programs, a North Korean Foreign\Ministry spokesman said on Saturday.",1
119,"[""NEW YORK (Reuters) - North Korean and U.S. officials met in New York this week but made no progress toward resuming six-party talks on North Korea's nuclear program, a North Korean foreign ministry spokesman said on Saturday.""]",1
120,"&lt;p&gt;\&lt;/p&gt;&lt;p&gt; NEW YORK (Reuters) - No. 1 U.S. defense contractor Lockheed\Martin Corp. &lt;LMT.N&gt; reported a 41 percent rise in quarterly\profit on Tuesday, beating Wall Street forecasts, as demand\soared for its combat aircraft and information technology\services.&lt;/p&gt;",4
121,"['& Prs; Joel_Roelants_BEL_KTM & gt; \\ & lt; / p & gt; & lt; p & gt; NEW YORK (Sapa_AFP) - No. 1 U. S. defense contractor Lockheed \\ Martin NWSA.O. & lt; LMT_LMT. N & gt; reported a 41 percent rise in quarterly \\ profit οn Tuesday, losing Sillasen Street forecasts, as demand \\ soared for its combat aircraft and information technology \\ Manulife_Financial_Manulife_Financial. & gov; / p & gt;']",4
122,The court presiding over the Pitcairn Island sex trials has been shown a videotape of a police interview with one of the accused. Steven Christian denies rape but he does admit to having sex with underage girls.,1
123,['The court Justice_Ranjan_Gogoi out the Pitcairn Island intercourse trials has extensively provided a Dashcam_video of a police interview with one of the accused. Steven Grapevine_Faith denies rape Needless he does feel to letting sex with underage girls.'],1
124,"AFP - The group loyal to Al-Qaeda-linked militant Abu Mussab al-Zarqawi claimed to have bombed an Australian convoy in Baghdad, in a statement posted on an Islamist website.",1
125,"['AFP - The grouping loyal to Atomic number 13 - Qaeda - linked belligerent Abu Mussab aluminium - Zarqawi claimed to induce bombed an Australian convoy in Baghdad, in a statement posted on an Islamist web site.']",1
126,"BEIJING -- China's Sichuan province faced the threat of epidemics yesterday after the worst flooding in a century killed at least 172 people and left scores missing, while water levels at the huge Three Gorges Dam swelled.",1
127,"[""BEIJING - China's Sichuan province was under threat of epidemics yesterday after at least 172 people died and dozens were missing in the worst floods in a century, as water levels rose at the giant Three Gorges Dam.""]",1
128,"\\The blogs  are buzzing  that the Treo 650 will be released on Monday.\\From Gizmodo:\\""Not only have they announced special ""news"" next Monday at the CTIA Wireless\Conference in San Francisco, earlier this week someone with PalmOne\accidentally sort of, you know, told me. I told them I'd keep quiet as long as\they did, but if they're going to go and announce it with a wink and a nod, I\think I've done my part.""\\If they do this right I'll be sporting a Treo 650 soon! \\Of course if this is true:\\""File it under hoping I'm wrong. Several reports have filtered in from people\who have had hands-on time with pre-release Sprint versions of the upcoming\Treo 650. These reports say that the Treo wi ...\\",4
129,"['\\ \\ the blogs are buzzing that the treo 650 will be released on monday. \\ \\ from gizmodo : \\ \\ "" not only have they announced special "" news "" next to monday at the 5th ctia wireless \\ conference in san francisco, earlier of this week when someone with palmone \\ accidentally sort of, you do know, told me. i told them i\'d keep quiet as long as \\ they did, but if they\'re actually going to go and announce it with a wink and a nod, i \\ think i\'ve absolutely done my part. "" \\ \\ if they do this right i\'ll be out sporting a treo 650 soon! \\ \\ of course if this is true : \\ \\ "" file it under hoping i\'m wrong. several reports have filtered in from people \\ who have had hands - on time with the pre - release sprint versions of the upcoming \\ treo 650. these earlier reports say that the treo wi... \\ \\']",4
130,"Australia #39;s plan to establish a maritime surveillance zone that would cover much of Indonesia has provoked a furious response from Jakarta, which says the policy contravenes both national sovereignty and international law.",1
131,"['Deadliest_bushfires # 39; s SWMP to establish a maritime surveillance zone that couldn_t cover much of Tbk has provoked a furious response from Jakarta, Their says Skepticism_greets plan contravenes both international treaties and internationally law.']",1
132,"New coach John Thompson III gets his first victory as Georetown routs the Citadel, 69-34, behind 23 points from Brandon Bowman.",2
133,"[""New coach John Thompson III got his first win as Georetown defeated Citadel 69-34, behind Brandon Bowman's 23 points.""]",2
134,"Bee Staff Writer. The high-tech ground is shifting underfoot again, amid rumblings of a new Silicon Valley alliance that would let owners of TiVo Inc.",3
135,"['Bee Staff Writer: The high-tech ground is moving under its feet again, amid rumors of a new Silicon Valley alliance that would benefit the owners of TiVo Inc.']",3
136,"Reuters - Lawyers for former WorldCom  Chief\Executive Bernard Ebbers are seeking immunity for two witnesses\who they believe could clear their client of fraud charges\related to the company's  #36;11 billion accounting scandal,\according to court papers filed on Wednesday.",3
137,"[""Reuters - Lawyers for former WorldCom chief Bernard Ebbers are seeking immunity for two witnesses who they believe could help clear their client of fraud charges related to the company's $36 billion accounting scandal, court documents filed on Wednesday said.""]",3
138,"MANHATTAN, Kan. -- Paul Pinegar threw two touchdown passes to Matt Rivera and ran for another score, and Fresno State upset No. 13 Kansas State, 45-21, yesterday.",2
139,"['MANHATTAN, Kan. - Paul Pinegar threw two touchdown passes to Matt Rivera and ran for another score, and Fresno State upset No.']",2
140,"You can #39;t get much clearer than No. That was the strongly implied response of the US Treasury secretary, John Snow, to Europe #39;s growing cries that he help it deal with a weakening dollar by intervening to stop the slide.",3
141,"['You can # 39; Iā bring much clearer than Value_Specified. That wanted the consistently implied feedback of his US Treasury secretary, John Snow, to Europe # 39; s sprouting blood_curdling_scream that he help it deal wіth_thе a weakening dollar by intervening to stop the slide.']",3
142,"As Greeks get a boost, it remains unclear if success will mean higher stature in Europe. By Peter Ford  Staff writer of The Christian Science Monitor.",2
143,"['As Hellenic language mystify a boost, it remains indecipherable if success will have in mind high pitched height in Eu. By Peter Crossing Staff writer of The Christian Science Monitor.']",2
144, JAKARTA (Reuters) - OPEC has taken the unprecedented step  of urging the United States to tap its emergency crude reserves  to bring down world oil prices.,3
145,['JAKARTA (Reuters) - OPEC Weâ_€_™_ve retaken the unprecedented quantum_leap of calling another United States to tap revamped emergency crude probable_reserves to bring down nations oil Petrol_diesel.'],3
146,"MacCentral - Apple on Monday released Security Update 2004-09-30, which fixes two AFP Server and CUPS issues as well as problems with NetInfoManager, postfix and the ServerAdmin component in Mac OS X Server v10.2.8 and v10.3.5. In addition, a QuickTime heap buffer overflow problem that could allow someone to execute code hidden in a BMP has been repaired. The CUPS and QuickTime fixes apply to Mac OS X v10.3.5 and v10.2.8 as well as the Server versions of each while the others apply only to the user and Server editions of v10.3.5.",4
147,"['MacCentral - Apple on Monday released Security Update 2004 - 09 - 30, which fixes two AFP Server and CUPS issues too well as problems_besetting with NetInfoManager, postfix and the ServerAdmin rotor_gearbox after Mac OS X Server v10. 2. 8 and v10. 3. 5. In addition, a ScreenFlow heap buffer overflow problem that could allow Dear_Wondering to execute code hidden in a BMP Weve been repaired. The CUPS and QuickTime fixes apply to Mac OS X v10. 3. 5 and v10. 2. 8 as so as the Server versions of each while the others apply only to which user and Deployment_Solution editions of v10. 3. 5.']",4
148,The latest Blackberry mobile device packs a traditional Qwerty keyboard into  20 keys.,4
149,['The latest Blackberry mobile Pixel_Qi_screen packs a traditional onscreen_keyboard QWERTY_keyboard Mahmoud_Fadil 20 Loc8tor.'],4
150," BOGOTA, Colombia (Reuters) - Three Irish fugitives  convicted of teaching leftist Colombian guerrillas how to make  bombs have escaped the Andean country and are at large outside  its borders, Colombia's attorney general said late on Thursday.",1
151,"[""BOGOTA, Colombia (Reuters) - Three Irish refugees convicted of teaching leftist Colombian guerrillas how to make bombs have escaped from the Andean country and are at large outside its borders, Colombia's attorney general said late on Thursday.""]",1
152," WASHINGTON (Reuters) - The United States must  diversify  its global oil supplies, expand a world network of strategic  petroleum reserves and raise fuel efficiency standards to  ensure its energy security, a panel of experts will recommend  on Wednesday.",3
153,"['WASHINGTON (Reuters) - The United States must diversify its global oil reserves, expand a global network of strategic petroleum reserves and raise fuel efficiency standards to ensure its energy security, a panel of experts will recommend on Wednesday.']",3
154,IE exploit code could boost risk of browser mishaps. Microsoft says teamwork makes for better defenses.\,4
155,['IE exploit code could increase the risk of browser glitches. Microsoft says teamwork provides better defenses.'],4
156,"Rich countries are giving only half the amount they promised to help to slow world population growth, the UN says.",4
157,"[""Rich countries are spending only half the amount they have promised to slow the growth of the world's population, the UN says.""]",4
158,"Bradley Wiggins has given Britain their second Olympic cycling gold medal in two days, winning the men #39;s 4-km individual pursuit.",2
159,"[""Bradley Wiggins has given Britain its second Olympic cycling gold medal in two days by winning the men's 4km individual pursuit.""]",2
160,"At Tuesday's unveiling of the iPod Photo, Steve Jobs repeated his contention that the iPod is the ""wrong place"" for video. I doubt he'll be saying that a year from now. Missing Links",4
161,"['At Tuesday \' s unveiling of the iPod Photo, Steve Jobs repeated his rivalry that the iPod is the "" wrong place "" for television. I doubt he \' ll be read that a twelvemonth from like a shot. Miss Links']",4
162,"National Hockey League commissioner Gary Bettman doesn #39;t appear optimistic that the current player lockout will end soon, according to a televised report.",2
163,"['Certifying_Agencies Midget_AAA_hockey League inspector Andy Bettman doesn # 39; t appear optimistic sanctuary_DellaBianca with current player NFLPA_decertifies will end someday, according to a televised reported.']",2
164,"America Online Inc. (AOL) plans to lay off 700 employees, about 5 percent of its US workforce, by the end of the year, several news organizations reported Tuesday.",3
165,"['america online content inc. ( aol ) plans planned to substantially lay facebook off over 700 employees, worth about about 5 percent west of its entire us workforce, by the end of the year, several news industry organizations reported tuesday.']",3
166,The Football Association of Wales have given national boss Mark Hughes permission to speak to Blackburn over their vacant managerial post.,2
167,"[""The Welsh Football Association have given national coach Mark Hughes permission to speak to Blackburn about their vacant manager's post.""]",2
168,In a pace-setting adventure next January that could herald a new beginning in the Middle East or spell disaster for all is the election of a Palestinian successor to the charismatic Yasser Arafat and a new Baghdad regime that could bring to an end the ,1
169,"['In a fast-paced adventure next January that could herald a new beginning in the Middle East or spell disaster for everyone, there is the election of a Palestinian successor to the charismatic Yasser Arafat and a new Baghdad regime that could end the conflict.']",1
170,"Egypt, Israel and the United States have reached an agreement that allows Egyptian industry to sell products using Israeli parts duty free in America.",1
171,"['egypt, israel and the saudi united arabian states have finally reached an agreement mutually that allows egyptian industry to sell products now using israeli built parts but duty free in non america.']",1
172,"Orion Multisystems, a new company founded by former Transmeta (Quote, Chart) executives, debuted a family of workstations Monday that think and act like a cluster of servers.",4
