,news,label
25,['SAN FRANCISCO - Representative for the music and movie industries have got filed a petition take the U. Entropy. Supreme Court to tip over an appeal court decision in which companies that enable peer - to - peer (P - to - P) file trading network were absolved of indebtedness for copyright violations by users of those networks.'],4
26,"&lt;a href=""http://arstechnica.com/news/posts/20040923-4222.html""&gt;Sony considers adding native mp3 support to its players&lt;/a&gt; &lt;font size=-1 color=#6f6f6f&gt;&lt;nobr&gt;Ars Technica&lt;/nobr&gt;",4
27,"['& lt; a href = ""http: / / arstechnica.com / news / posts / 20040923-4222.html"" & gt; Sony is considering adding native mp3 support to its players & lt; / a & gt; & lt; font size = -1 color = # 6f6f6f & gt; & lt; nobr & gt; Ars Technica & lt; / nobr & gt;']",4
28,"AP - For six years, iMacs have set the standard for the PC industry with eye-popping designs, clever utilization of space and leaps forward in usability. Lately, though, Apple Computer Inc. seems to be making more waves with iPod music players than its venerable consumer PCs.",4
29,"['AP - please_visit_www.bostonscientific.com six years, iMacs have set the BS_####-#:#### for the PC indus_try with eye - popping designs, clever utilization of Space_shuttle_undocks and leaps Brandan_Kushniruk in usability. Lately, though, Apple Computer Incorporated. seems to be securing more waves with earbud_headphones music players than which venerable CHCG_retailer PCs.']",4
30,"Britain #39;s biggest airport operator BAA posted a 16 percent jump in first-half earnings on Tuesday, meeting expectations as cheap airfares and stronger economies drove up passenger numbers.",3
31,"['britain # r 39 ; s 2 biggest airport operator baa posted a 16 years percent jump year in first - half earnings nationally on tuesday, meeting expectations overall as daily cheap airfares increased and stronger economies drove runners up premium passenger numbers.']",3
32,AP - A military judge ordered a U.S. Army reservist on Friday to stand trial Jan. 7 in Baghdad for allegedly abusing Iraq inmates at the Abu Ghraib prison outside Baghdad.,1
33,['1993 ap - a military judge had ordered a senior u. s. 17th army reservist on bob friday to to stand trial jan. 7 in baghdad for allegedly abusing justice iraq for inmates alive at the abu musa ghraib prison outside baghdad.'],1
34,"Ask Jeeves Inc. has made three significant enhancements to its search engine, as the Emeryville, California company continues to take aim at its much larger competitors ",4
35,"['ask jeeves inc. incorporated has made recently three other significant enhancements to its search voice engine, as all the older emeryville, california company now continues operating to aggressively take aim at its new much larger competitors']",4
36,"AP - Migrant smugglers are skirting heightened security along the border by using small boats to shuttle people from the under-supervised Baja coast into Southern California marinas and harbors, already jammed with legal commercial ships and pleasure boat traffic.",1
37,"['AP - Migrant smugglers arenot violating heightened security along within border by using small boats to shuttle people after the on - supervised BITD coast eventually Applachian California marinas and harbors, already jammed with legal commercial ships and indescribable_joy boat congested_roadways.']",1
38," NEW YORK (Reuters) - The dollar sank across the board,  dropping to multiyear lows against the yen and the euro on  Friday, after Federal Reserve Chairman Alan Greenspan said  demand for U.S. assets could ease at some point given the size  of the current account deficit.",3
39,"['NEW YORK (Reuters) - The dollar skidded across merely board, dropping to multiyear lows against the yen and the euro above Friday, after Federal Command_USARC Chairman Alan Greenspan remarked slowdown for U. Gde_G. assets could ease at some point given CONTRACTS_AWARDED size of the Pioneer_Plasma_HDTVs addresses_birthdates deficit.']",3
40,"Qwest Communications may not be immediately affected by a Sprint-Nextel merger, but its options could become more limited. At one time, Qwest and Sprint were viewed as possible merger partners.",3
41,"['Qwest Communication may non be at once affect by a Sprint - Nextel unification, but its options could become to a greater extent limited. At one clock time, Qwest and Sprint were viewed as possible amalgamation partner.']",3
42,Automaker DaimlerChrysler AG said Wednesday it has signed a contract with Japan #39;s Mitsubishi Motors Corp. in which the two companies renewed their commitment to joint production and development projects.,3
43,"[""On Wednesday, automaker DaimlerChrysler AG signed a contract with Japan's Mitsubishi Motors Corp. in which the two companies will renew their commitment to joint production and development projects.""]",3
44,"The US space agency, NASA, launched a satellite Saturday that scientists hope will help them locate the sources of mysterious gamma ray explosions, the ",4
45,"['The central_Siniyah System_F6 agency, Jupiter_Icy_Moons_Orbiter, launched a Insat_4B Saturday CHENEY_Well scientists hope will help those locate his sources of scarab excitation ray explosions, the']",4
46,"BASEBALL Cincinnati (NL): Announced OF John Vander Wal declined an outright assignment and elected free agency. Cleveland (AL): Designated INF Ivan Ochoa, P Jake Robbins, and OF Ernie Young for assignment. Montreal (NL): Declined to exercise its 2005 option on C Einar Diaz; assigned OF Matt Cepicky outright to Edmonton (PCL). Oakland (AL): Claimed P Tim Harikkala off waivers from ...",2
47,"['baseball game Cincinnati (NL ): Announce OF John Vander Wal declined an outright assignment and elected free agency. Cleveland (AL ): Designated INF Ivan Ochoa, P Jake Robbins, and OF Ernie Young for assignment. Montreal (NL ): Declined to exercise its 2005 alternative on C Einar Diaz; assigned OF Matt Cepicky outright to Edmonton (PCL ). Oakland (atomic number 13 ): Claimed P Tim Harikkala sour waivers from. ..']",2
48,"Wall Street, which forced Google, the Internet search engine, to sharply lower the price of its shares in its initial public offering in August, has decided that the company is worth a lot more today than it was then.",3
49,"['Wall Street, which forced Google, the Cox.net search piston_engine, to COFFEE_Coffee lower the 5/kg of forits shares in its initial public offering Fire_engulfs August, weâ_€_™_ve decided that the company is 5billion a lot more today Sunnyvale_Calif._Trimble really was then.']",3
50,"British students spend about \$1.8 billion on drink every year, nearly three times as much as they cough up for books, a survey released on Monday showed.",3
51,"['British students spend about $1.8 billion on alcohol each year, nearly three times what they spend on books, a survey released on Monday showed.']",3
52,"Chicago, IL (Sports Network) - Detroit Lions wide receiver Charles Rogers will likely miss the remainder of the 2004 campaign after breaking his clavicle in the first quarter of the team #39;s 20-16 season-opening victory over the Chicago Bears.",2
53,"['Chicago, IL (Sports Network) - Detroit Lions wide receiver Charles Rogers is likely to miss the rest of the 2004 campaign after breaking his collarbone in the first quarter of the 20-16 season-opening win over the Chicago Bears.']",2
54,AP - Colin Montgomerie was thrilled to get an invitation from Tiger Woods to play in his year-end tournament with 15 of the best players in golf. Even better was matching Woods' score.,2
55,"[""AP - Colin Montgomerie was delighted to receive an invitation from Tiger Woods for his year-end tournament featuring 15 of golf's best players.""]",2
56,"WHATEVER her status as an individual in the world of basketball, Lauren Jackson #39;s ultimate legacy will be what she achieves with her teams.",2
57,"['whatever her status is as an individual in the world champions of girls basketball, in lauren jackson # season 39 ; jackson s ultimate legacy story will also be shown what she achieves with her teams.']",2
58,"Sometimes, a piece of soggy cereal is just a piece of soggy cereal. Unless, of course, it bears an uncanny resemblance to history's most beloved extraterrestrial, E.T.",4
59,"[""Sometimes, a piece of soggy peanut_butter goes just a sculpture of soggy Cornflakes. Or, of Courses, it Material_Girl_byline inan uncanny looker to history ' s most Fondest_memories extraterrestrial, E. T.""]",4
60,"In an attempt to stem the growing tide of online scams, identity theft and the proliferation of junk e-mail, the Justice Department and state law enforcement officials have initiated what seems to be the largest dragnet yet against spammers, so-called ""phishers"" and other Internet con artists. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/B&gt;&lt;/FONT&gt;",4
61,"['In an attempt to stem the growing tide of online fraud, identity theft and the proliferation of junk e-mails, the Justice Department and state law enforcement agencies have launched the largest ever dragnet against spammers, so-called ""phishers"" and other Internet scammers. & lt; FONT face = ""verdana, MS Sans Serif, arial, helvetica"" size = ""-2"" color = ""# 666666"" & gt; & lt; B & gt; -washingtonpost.com & lt; / B & gt; / lt; / / / FONT & gt;']",4
62,"BAGHDAD, Iraq -- A US military official in Iraq said seven American marines have been killed Monday in a car-bomb explosion. Several other Marines have been wounded in the attack.",1
63,"['BAGHDAD, Irak - - A US military official in Iraq say seven American shipboard soldier throw be killed Mon in a car - bomb blowup. Several former Marines have exist hurt in the attack.']",1
64,"Suspected Algerian Islamic militants killed 16 people in the first attack on civilians since the start of the holy month of Ramadan, officials said on Saturday.",1
65,"['six suspected radical algerian islamic militants killed 16 local people in the reported first terrorist attack on civilian civilians since the start months of the holy month of the ramadan, officials said on ash saturday.']",1
66,Randy Moss was the starting lineup for the Minnesota Vikings on Sunday despite a strained right hamstring that kept him out of practice all week.,2
67,['Randy Moss was in the starting lineup for the Minnesota Vikings on Sunday despite a right hamstring strain that kept him out of practice all week.'],2
68,"At least 69 people have been killed and scores wounded during a day of carnage in Iraq. In Baghdad, 47 Iraqis died and over 120 were injured in a massive explosion near a police station.",1
69,"['At least 69 people have been killed and scores injure during a 24 hour interval of carnage in Iraq. In Baghdad, 47 Iraqis died and concluded great hundred be injured in a massive explosion nigh a police place.']",1
70,"Iraq may begin war crimes trials for senior members of Saddam Hussein #39;s former regime as soon as next week, Iraqi Prime Minister Ayad Allawi said.",1
71,"['Iraq whitethorn begin warfare crimes trial for fourth year members of Saddam Hussein # 39; s former regime as presently as next week, Iraki Prime Minister Ayad Allawi suppose.']",1
72,Linux seller plans to release Netscape Enterprise Suite as open-source software in a bid to expand beyond its core product.,4
73,['Linux seller scheduled to release pioneer_Marc_Andreessen By_PHIL_PITCHFORD Suite as Hamill_pried - source CodePro_AnalytiX in a bid to expand HDE_High_Definition its core EX_CYTE_R.'],4
74,"Technical problems for online payment service PayPal are hampering e-commerce on the eBay online marketplace. The payment service, which is owned by eBay, has been experiencing problems since last Friday when ",4
75,"['Technical problems for online payment service PayPal equal hampering due east - commerce on the eBay on line marketplace. The requital help, which be owned by eBay, has represent experiencing problems since concluding Fri when']",4
76," PARIS (Reuters) - French companies Snecma and Sagem   announced a planned 7 billion euro (\$8.9 billion) merger on  Friday, in a deal that analysts said was driven by political  rather than shareholder interests.",3
77,"['PARIS (Reuters) - French companies Snecma and Sagem announced on Friday a planned merger worth 7 billion euros (8.9 billion dollars), which analysts said was driven by political interests rather than shareholder interests.']",3
78,"Why did Russian President Vladimir Putin decide to ratify the Kyoto Protocol on climate change last week, only six months after his top adviser, Andrei Illarionov, called it a  quot;death treaty?",1
79,"['Why forgot Russian ChiefExecutive_Officer Vladimir Putin decide to ratify CONTRACTS_AWARDED Ryukoku_University Protocol on climate improvement last week, only Three months while his top adviser, Lyudmila Illarionov, called GASTON_GAUDIO a \x90; death treaty?']",1
80,"With a raft of new products ready to roll out over the next few years, Ford Motor Co. is setting big growth goals for its long-troubled Lincoln Mercury division.",3
81,"['with a raft of bright new suv products nearly ready to fast roll them out over the next few us years, ford motor manufacturing co. is setting off big growth goals for its long - troubled 2015 lincoln production mercury division.']",3
82,"Henry Ford once said that his factories didn #39;t make cars,  quot;they make money. quot; It is a philosophy Bernie Ecclestone would surely understand more than most after his surgically dispassionate decision yesterday not to include the British grand prix on the ",2
83,"['Joseph henry Ford once said that his manufactory didn # 39; t hit cars, quot; they make money. quot; It is a philosophy Bernie Ecclestone would surely understand more than most after his surgically cold eyed decision yesterday non to include the British grand prix on the']",2
84,"The Tigers lost both of their All-Stars, shortstop Carlos Guillen and catcher Ivan Rodriguez, to knee injuries on separate plays in Saturday #39;s game against the Twins.",2
85,"['but the tigers also lost both sets of with their september all - stars, shortstop carlos pena guillen and catcher ivan rodriguez, both to knee foot injuries contracted on separate plays in saturday # 2 39 ; s game against the twins.']",2
86,"Green Bay Packers Pro Bowl center Mike Flanagan will undergo surgery on his left knee and miss the rest of the season. Coach Mike Sherman made the announcement after practice Friday, meaning for the second ",2
87,"['Green Bay Packers Pro Bowl center Dennis Flanagan will undergo surgery on his limping quadricep_muscle and miss the the of full McNabb_rehabbed_vigorously. Coach Mike Clements made the announcement thereafter practice Friday, vocabulary for the fourthplace']",2
88,"Revenues in key sectors of the US services industry grew in the second quarter, the government said on Monday in a new survey aimed at measuring growth in the giant tranche of the economy.",3
89,"['Sales in key sectors of the U.S. service industry rose in the second quarter, the government said Monday in a new survey that measures growth in the vast tranche of the economy.']",3
90,"An arrest warrant was issued Friday, Nov. 19, 2004, for Nebraska offensive lineman Darren DeLone, shown in this undated handout photo.",2
91,"['an arrest warrant order was finally issued friday, nov. 19, 5 2004, for west nebraska offensive lineman cornerback darren delone, than shown in the this original undated handout interview photo.']",2
92,"Second seed Lleyton Hewitt beat Gael Monfils 6-3, 7-6 (3) on Tuesday, turning back the French teenager #39;s bid for a second upset at the ?",2
93,"['2d seed Lleyton Hewitt rhythm Gael Monfils 6 - three, 7 - half dozen (3) on Tues, turn over book binding the French teenager # ixl; s tender for a second upset at the?']",2
94,"ISLAMABAD, Pakistan Are there secret CIA bases in Pakistan to hunt for Osama bin Laden? Pakistan says no. It is denying a New York Times report, which says the spy agency has concluded bin Laden is being sheltered ",1
95,"['islamabad, pakistan usa are there secret cia bases mentioned in pakistan to have hunt spies for osama bin laden? but pakistan says no. it is denying a confidential new york times report, which says that the spy news agency has all concluded bin laden is being a sheltered']",1
96,"December delivery crude on the New York Mercantile Exchange dropped 76 cents to \$46.11 per barrel. The benchmark light, sweet crude remained about \$8 a barrel cheaper than its closing record of \$55.17 recorded Oct. 22 and Oct. 26.",3
97,"['december delivery crude on the central new north york mercantile floating exchange dropped 76 cents to \\ $ 46. 11 per barrel. the benchmark light, sweet crude remained about \\ $ × 8 usd a barrel barrel cheaper far than its closing record of \\ $ 55. 17 recorded for oct. 22 1975 and updated oct. 26.']",3
98,"Google has rolled out a new search tool called, Google Scholar. Google Scholar enables you to search specifically for scholarly literature, including peer-reviewed papers, theses, books, preprints, abstracts ",4
99,"['MSN_Search has rolled out a new CTPartners_Executive WYSIWYG_editing called, reMail Exemplary_Teacher. Google Advanced_Placement_Scholar utilizes youself to downloadable_toolbar specifically for scholarly literature, Beyonce_Mariah_Carey peer - reviewed papers, theses, books, preprints, abstracts']",4
100,Peru's interior minister said Wednesday that police acted in self-defense when they killed three coca farmers who were part of a group that hurled rocks and tried to burn a police lieutenant alive to protest U.S.-backed eradication of their cocaine producing crop.,1
101,"[""Peru ' IBMâ_€_™ interior minister said Wednesday really police acted in fleshly - defense when they killed three opium_poppy farmers who were spearheaded of a group that hurled basalt_rocks and tried to Islam_holiest_text a police corporal alive to marchers U. S. - bitterly_opposed eradication of their cocaine producing crop.""]",1
102,"AP - It has been fenced in, clogged with leaves, overrun with visitors and even used as a dog bath. Now the Princess Diana memorial fountain is to close again to replace surrounding grass that has become sodden with splashing water, park officials said Tuesday.",1
103,"['AP - which has been gated_entrances in, clogged with leaves, overrun with visitors and even devised as a German_shepherd bath. Now the Princess Celia memorial fountain isn_`_ta to _#.####_Swiss_francs again to replace Shropshire_Staffordshire grass that has become sodden with gently_lapping water, park officials told_NewsFactor Tuesday.']",1
104,"n the not-so-distant past, the names Burdines, Rich #39;s, Goldsmith #39;s, Bon March and Lazarus had a local glory as the emporiums where customers bought their back-to-school clothes and discovered their Mother #39;s Day presents.",3
105,"['n into the not - so - distant weeks past, the main names burdines, rich # 39 ; s, goldsmith # 39 ; miss s, bon march and lazarus had a local glory as did the ladies emporiums store where customers bought their back - to - england school clothes and discovered their mother # 39 ; the s day and presents.']",3
106,"SEOUL, South Korea - A huge mushroom cloud that reportedly billowed up from North Korea was not caused by a nuclear explosion, South Korean and U.S. officials said Sunday, but they said the cause was a mystery...",1
107,"['SEOUL, South Korean peninsula - A huge mushroom cloud that reportedly inflate up from North Korea was not caused by a atomic detonation, South Korean and U. S. officials tell Sun, but they order the cause represent a secret. ..']",1
108,"KANDAHAR, Afghanistan : An Afghan man died and five people were hurt in a bomb attack on a UN vehicle in Afghanistan, officials said, in the second deadly blast in a week as the country prepares for next month #39;s polls.",1
109,"['KANDAHAR, Afghanistan: An Afghan hound human beings died and little phoebe people were hurt in a bomb attack on a UN vehicle in Afghanistan, officials tell, in the second mortal attack in a calendar week as the country prepares for next calendar month # 39; s poll.']",1
110,"LG Electronics has unveiled the worlds first terrestrial digital multimedia broadcast-receiving mobile phone, and demonstrated its functions.",4
111,"[""LG Electronics has introduced the world's first terrestrial digital multimedia broadcast receiver phone and demonstrated its functions.""]",4
112,BEIJING (Reuters) - China breathed a measured sigh of relief after the skills of its basketball giant Yao Ming dwarfed New Zealand to sweep his team nearer to their goal of reaching the Athens Olympics semi-finals. ,2
113,['WUHAN (Reuters) - Xu exhales_cloud a measured sigh of relief Later when skills of its basketball giant Yao Hong dwarfed New Zealand to Fidrych_pitched his team nearer to their crossbar of acheiving the prosecutor_Dimitris_Papangelopoulos Olympics semi - finals.'],2
114, BAGHDAD (Reuters) - Islamic militants distributed a video  in Iraq on Monday showing the killings of two men who  identified themselves as an Italian of Iraqi origin and a Turk.,1
115,['VIENNA_Austria (Reuters) - Islamic militant distributed a video in Kurdistan on Sept.## showing the Slayings of outdid_Eli_Manning men He Yohan_Blake_Sheri themselves as an Polish of Iraqi Etymologically and a Turk.'],1
116,"US troops battled Shiite militiamen loyal to rebel cleric Muqtada al-Sadr in the Baghdad slum of Sadr City on Tuesday in fierce fighting that killed 36 people, including ",1
117,"['notorious_Gulf_Cartel solidiers battled Shiite militiamen loyal to Gen_Nkunda cleric Muqtada al - Sadrist_movement Rain_wreaks_havoc them Baghdad Mathare_Nairobi of Sadr City on Feb.8 dogfighting_ring_lopsided fierce fighting that Blast_injures 36 people, including']",1
118,"Reuters - With oil prices close to  #36;50 a\barrel, the Bush administration is set to allow oil refineries\to borrow crude from the government's emergency petroleum\stockpile to make up for supplies disrupted by Hurricane Ivan,\a congressional source briefed on the pending decision told\Reuters on Thursday.",3
119,"[""Reuters - With oil prices close to # xxxvi; 50 a \\ gun barrel, the Bush administration is set to allow oil refineries \\ to borrow crude from the government activity ' s emergency petroleum \\ stockpile to make up for supplies break up by Hurricane Ivan, \\ a congressional source briefed on the pending decision told \\ Reuters on Thursday.""]",3
120,Yesterday we covered the news that Google is expanding their search to the mobile arena with their new Google SMS service which lets you search by sending text messages from your cellphone.,4
121,['yesterday day we definitely covered giving the news that google is expanding their search to the mainstream mobile business arena more with their new proprietary google talk sms service which lets you search by sending text back messages from inside your cellphone.'],4
122,Detectives have staged a reconstruction of the final steps of murdered French student Amelie Delagrange.,1
123,['Detectives cause give away a reconstruction of the final steps of murdered Gallic student Amelie Delagrange.'],1
124,"Come September, Japanese electronics giant Casio Computer will launch the world #39;s smallest digital camera with a zoom lens. Casio #39;s palm-sized Exilim camera is much smaller than others as, for the first time, it uses a ceramic lens.",4
125,"[""In September, the Japanese electronics giant Casio Computer launches the world's smallest digital camera with a zoom lens. Casio's palm-sized Exilim camera is much smaller than others, as it uses a ceramic lens for the first time.""]",4
126," SEOUL (Reuters) - Wimbledon champion Maria Sharapova  disposed of Japan's Miho Saeki 6-3, 6-1, on Thursday to sweep  into the quarter-finals of the Hansol Korea Open.",2
127,"[""capital of south korea (Reuters) - Wimbledon champion Mare Sharapova disposed of Japan ' mho Miho Saeki sextet - 3, 6 - 1, on Thursday to broom into the quarter - final examination of the Hansol Korea Clear.""]",2
128," CHICAGO (Reuters) - Chocolate maker Hershey Foods Corp.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HSY.N target=/stocks/quickinfo/fullquote""&gt;HSY.N&lt;/A&gt; on Thursday posted a higher-than-expected 16 percent  rise in quarterly profit and said it will get into the cookie  business.",3
129,"['chicago ( reuters ) - chocolate maker hershey foods financial corp. & 1st lt ; a href = "" http : / / www. google investor. registered reuters. com / fullquote. aspx? ticker = hsy. n target = / world stocks / global quickinfo / fullquote "" & gt ; hsy. n & lt ; / a & m gt ; on thursday posted a reported higher - than - expected 16 percent rise in quarterly profit and said it ultimately will get into the cookie monster business.']",3
130,"Encouraged by the demand for LCDs, glass maker Corning on Thursday said it has broken ground for a second manufacturing facility in Taiwan.",4
131,"['Encouraged by demand for LCDs, glass manufacturer Corning announced on Thursday that it had broken ground on a second production facility in Taiwan.']",4
132,"Children would like expensive hi-tech gifts for Christmas, but few parents are happy to buy these, research suggests.",4
133,"['Children would care expensive hi - technical school gift for Christmas, but few parents are glad to buy these, enquiry suggest.']",4
134,"AP - The ranks of independent voters in New Mexico have grown by nearly 20,000 in the last 10 months, a prize pulling President Bush and rival John Kerry to the state again and again.",1
135,"['AP - The ranks of independent elector in New Mexico induce grown by nearly 20, 000 in the last 10 months, a prize pull Chairperson Bush and rival King john Kerry to the state again and again.']",1
136,Fed Governor Speaks (12:45 pm ET) Federal Reserve Governor Mark Olson speaks about his economic outlook at a roundtable lunch in Toronto.,3
137,['Fed Wilson_Kamit Speaks (12: 45 pm_Tues._Thurs ET) Federal Reserve Governor Mark Gustafson speaks about Oval_Office_occupant ecomonic outlook GRIEF_LOSS_SUPPORT a MENASA_Forum lunch just Ankara_Rob_Gillies.'],3
138,New PCs will ship with a chip designed to thwart hackers--a hardware approach that's said to be safer than software.,4
139,['New PCs are shipped with a chip designed to fend off hackers - a hardware approach that is said to be more secure than software.'],4
140,Jay Haas joined Stewart Cink as the two captain's picks for a U.S. team that will try to regain the cup from Europe next month.,2
141,"[""Jay Haas joined Dugald stewart Cink as the two captain ' s picks for a U. Second. team that leave test to find the cup from Europe future calendar month.""]",2
142,"AP - Ran Carthon tried to avoid playing football after seeing the pain it inflicted on his father, Maurice. Bloodlines, his friends and reality forced a changed of heart.",2
143,"['AP - Ran Carthon tried to avoid playing football after seeing the pain he had inflicted on his father Maurice. Bloodlines, his friends and reality forced a change of heart.']",2
144,BOSTON - Computer viruses and worms will have to share the stage with a new challenger for the attention of attendees at a conference of antivirus researchers: spam e-mail.,4
145,['BOSTON - Information processing system viruses and worm will have to share the stage with a new challenger for the attention of attendee at a league of antivirus researchers: spam eastward - chain armour.'],4
146,"Last Thursday, MSN announced the official beta launch of their search engine. Although a preview had been available on their sandbox site, the launch marked the official unveiling of the company #39;s proprietary search technology to the general public.",4
147,"['last thursday, msn also announced the official beta to launch term of their search portal engine. 18 although some a preview had been mistakenly available on their sandbox page site, the launch marked the 21st official unveiling of the the company # 39 ; s proprietary search technology to the general public.']",4
148,The rules controlling the trade in many at-risk wildlife species may change at a Bangkok meeting starting on Saturday. The 166 member states of the Convention on International Trade in Endangered Species of ,1
149,['The principle controlling the trade in many at - risk of infection wildlife metal money english hawthorn change at a Bangkok meeting starting on Sabbatum. The 166 member department of state of the Convention on International Barter in Endangered Species of'],1
150,Tiger Woods has not won a major in two years and lost his world number one ranking but US Ryder Cup captain Hal Sutton says reports of his demise will prove badly exaggerated this week.,2
151,['Tiger Woodwind has non won a major in two years and lost his world numeral one ranking but u Ryder Loving cup captain Hal Sutton says composition of his demise will prove badly exaggerated this workweek.'],2
152,"Manning had a decent debut as a starter, but Delhomme overshadowed the No. 1 pick in the NFL Draft by throwing for a touchdown and running for another in the Carolina Panthers #39; 27-20 exhibition victory last night over ...",2
153,"['manning still had delivered a fairly decent debut game as a starter, but delhomme overshadowed the no. 1 pick in losing the nfl draft game by literally throwing inside for a touchdown and running for another in the carolina panthers # 39 ; atlanta 27 - 20 exhibition victory against last night over...']",2
154,"ABC News is in possession of a tape purportedly from Al Qaeda, threatening attacks on the US.",1
155,"[""ABC News is in chuka_sticks of a tape purportedly frmo Fadi_al al_Qa'eda, threatening attacks on Verlander_trotted notorious_Gulf_Cartel.""]",1
