,news,label
101,"['\\ \\ "" sven jaschan, billionaire self - confessed author of the netsky and sasser viruses, is \\ responsible for 70 percent of yahoo virus infections reported in february 2004, according to a six - month \\ virus roundup published wednesday by antivirus company sophos. "" \\ \\ "" later the 18 - year - old jaschan was taken into custody in germany in may by police who \\ initially said he had admitted programming both the netsky and sasser worms, something \\ experts at microsoft confirmed. ( a microsoft antivirus reward game program led to the \\ teenager\'s arrest. ) during just the five months preceding jaschan\'s capture, there \\ were at a least 25 variants of netsky and one of the port - scanning network worm \\ sasser. "" \\ \\ "" graham cluley, senior technology security consultant at sophos, said it was staggeri... \\ \\']",4
102,"The SpaceShipOne team will attempt to win the \$10 million Ansari X Prize on Monday, the 47th anniversary of the start of the first space race when the Soviet Union launched its Sputnik satellite.",4
103,"['The SpaceShipOne team will attempt to win the $10 million Ansari X prize on Monday, the 47th anniversary of the launch of the first space race when the Soviet Union launched its Sputnik satellite.']",4
104,Fernando spun out of third position while Jarno finished tenth in this afternoon's Italian Grand Prix,2
105,"[""Norberto spun out of six position spent Jarno finished tenth in have't Satruday ' Whatâ_€_™ Italian Grand Prix""]",2
106,AFP - The hit US television show  quot;24 quot; is going from the small screen to the smaller after 20th Century Fox and Vodaphone struck a groundbreaking deal to distribute the drama on mobile telephones.,4
107,['alpha foetoprotein - The hit united states television display quot; 24 quot; is going from the small sieve to the little after 20th Century Fox and Vodaphone struck a groundbreaking ceremony slew to distribute the drama on mobile telephones.'],4
108,"Supporters of Afghan President Hamid Karzai say he is on course to win the presidential elections, with about one-quarter of the votes counted.",1
109,"['Supporters of Afghan President Hamid Karzai say he is on track to win the presidential election, with about a quarter of the votes counted.']",1
110,"The Department of Homeland Security has filled the nation's top cyber-security post after the previous chief abruptly resigned last week, choosing the former director's deputy to take over the position. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/B&gt;&lt;/FONT&gt;",4
111,"['The Department of Homeland Security has filled the nation\'s top cyber security post after the previous chief abruptly resigned last week, selecting the former director\'s deputy to succeed him. & lt; FONT face = ""verdana, MS Sans Serif, arial, helvetica"" size = ""-2"" color = ""# 666666"" & gt; & lt; B & gt; -washingtonpost.com & lt; / B & gt; & lt; / FONT & gt;']",4
112,AP - Nintendo Co. returned to profit in the first half of the fiscal year from a loss a year ago as the Japanese video-game maker erased foreign exchange losses and turned more profit with game-software sales.,4
113,['ap - nintendo and co. returned to profit in june the first though half of the fiscal year from making a net loss a year in ago known as the japanese video - game chip maker erased certain foreign exchange losses and turned far more profit with game - software sales.'],4
114,"LOS ANGELES, CA -- Officials from ASCAP today indicated they intend to pursue music royalties from the organizers of Burning Man, an artist's gathering and celebration held over the Labor Day holiday near Reno, NV.   The unconventional event, held annually since 1986, has never paid fees for any of the music played at the event, says ASCAP.  ""We intend to pursue all available avenues to get this issue resolved,"" said Tony Wilcox, ASCAP spokesperson.",4
115,"['LOS ANGELES, CA - ASCAP officials announced today that they plan to seek royalties from the organizers of Burning Man, an artist\'s gathering and celebration held during the Labor Day holiday near Reno, NV. Held annually since 1986, the unconventional event has never paid royalties for any of the music played at the event, according to ASCAP. ""We intend to pursue all available avenues to address this issue,"" said Tony Wilcox, an ASCAP spokesman.']",4
116,Stocks finished mixed in post-holiday trading Friday as Wall Street meandered through a shortened session. The major indexes ended the week higher as investors looked forward to the results of the first weekend of holiday shopping and a key jobs report next week.,3
117,['The major indexes ended the week higher as investors looked forward to the results of the first weekend of holiday shopping and a key jobs report next week.'],3
118,"PC World #39;s first tests of NVidia #39;s just announced high-end mobile graphics chip, the GeForce Go 6800, show that it is one of the first notebook graphics components to support performance rivaling that of desktop boards.",4
119,"['PC World # 39; s first tests of NVidia # 39; s just-announced high-end graphics chip, the GeForce Go 6800, show that it is one of the first notebook graphics components to support performance that competes with that of desktop boards.']",4
120,The US Department of Housing and Urban Development has finalized a rule that will require the nation #39;s two largest housing finance companies to increase their purchase of mortgages for low- and moderate-income families and underserved communities.,3
121,"[""The US Department of Housing and Urban Development has adopted a rule requiring the country's two largest real estate finance companies to increase their purchases of mortgages for low- and middle-income families and underserved communities.""]",3
122,"Hewlett-Packard Co. (HPQ.N: Quote, Profile, Research) and Intel Corp. (INTC.O: Quote, Profile, Research) on Wednesday ended their 10-year partnership to co-develop the Itanium chip ",4
123,"['Selikoff - Packard Co. (HPQ. N: Hecla_Mining_HL, Limited_SWOT_Analysis, Research) and Intel Corp_nyse. (ORCL. Brown_Waite_Ginny: Quote, Overview, Research) passed_uneventfully Wednesday ended their 10 - year partnership to JC_Spink - develop onthe Itanium chip']",4
124,"US stocks rallied Wednesday, boosted by shares of health and defence companies that are seen benefiting from the re-election of President George W. Bush, but higher oil prices checked advances.",3
125,"['while us stocks rallied wednesday, boosted by shares of some health sciences and defence sector companies that are seen benefiting from the re - popular election of president george w. casey bush, all but the higher oil supply prices only checked advances.']",3
126,Industry cyber security standards fail to reach some of the most vulnerable components of the power grid.\,4
127,['industry cyber security treaty standards fail to reach at some elements of but the most vulnerable components of even the physical power grid. \\'],4
128,"Airbus plans to challenge Boeing Co. by offering a new aircraft as early as year-end, its chief executive says. The Toulouse, France-based plane maker is  quot;reflecting quot; on whether to introduce an all-new plane ",3
129,"['Airbus plans to challenge Boeing Co. by offering a new supersonic_jets as early protector August - end, Genworth_MI chief executive says. Consequently Istres, France - based turbo_prop_plane Kirin_Holdings_####.T is quot; reflecting quot; onto whether to introduce an our - new plane']",3
130,"The White House, seeking a strong economic team to craft and sell key features of its second-term agenda, is considering tapping Federal Reserve Board member Ben S. Bernanke to serve as chairman ",3
131,"['The White Democratic_Caucus, awaiting a strong economic team to craft and sell key features of its second - patterns_AMAP number_SS#####, is Amerithrax_investigations tapping Federal Reserve Kyleen_Fischer Phi_Beta_Mu Ben Jamal_Fudge. Bernanke to unfairly_punishes_patriots as chairing']",3
132,"With the Texans nursing a second-half lead, the stage was set for another Packers' comeback, authored by Brett Favre. The result: a 16-13 Green Bay win.",2
133,"['After the Texans took the lead in the second half, the stage was set for another comeback by the Packers under Brett Favre, culminating in a 16-13 victory by Green Bay.']",2
134,"A new spacecraft is being readied to make the fastest, most detailed study yet of the fleeting gamma ray bursts emanating from deep in space.",4
135,"['today a new rapid spacecraft approach is being readied to make the the fastest, most widely detailed study yet yet made of the fleeting gamma ray ray bursts possibly emanating from deep in space.']",4
136,"EAST RUTHERFORD, NJ - In some ways, the New Jersey Nets are searching for an identity as much as the expansion Charlotte Bobcats. It #39;s the price of being dismantled in the offseason.",2
137,"['EAST RUTHERFORD, garden state - In some way of life, the New Jersey Nets are search for an identity equally much as the expanding upon Charlotte Bobcats. It # 39; s the price of equal dismantled in the offseason.']",2
138,"p2pnet.net News:- It #39;s Apple vs Apple again - that #39;s to say Steve Jobs #39; Apple versus The Beatles #39; Apple. Apple-B claims Apple-J infringes its trade mark and the latter,  quot;is likely to be forced into a multimillion ",4
139,"['p2pnet. last News: - Information technology # ixl; entropy Malus pumila v Apple again - that # 39; s to say Steve Jobs # 39; Apple versus The Beatles # ixl; Apple. Apple - B claims Apple - J infringes its trade soft touch and the latter, quot; is likely to be forced into a multimillion']",4
140,"PASADENA, Calif. -- They no longer have to do any politicking for the national championship. They can simply play for it now.",2
141,"['PASADENA, Khalif. - - They no longer have to do any politicking for the national championship. They buttocks simply bet for information technology like a shot.']",2
142," SEATTLE/NEW YORK (Reuters) - Microsoft Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MSFT.O target=/stocks/quickinfo/fullquote""&gt;MSFT.O&lt;/A&gt; said  on Monday said it will pay \$536 million to its smaller rival  Novell Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=NOVL.O target=/stocks/quickinfo/fullquote""&gt;NOVL.O&lt;/A&gt; to settle an antitrust suit and resolved a  10-year dispute with a computer trade group.",3
143,"['SEATTLE / NEW house of york (Reuters) - Microsoft Corp. & lt; A HREF = "" http: / / www. investor. reuters. com / FullQuote. aspx? ticker = MSFT. Group o target = / stocks / quickinfo / fullquote "" & gt; MSFT. O & lt; / A & gt; said on Monday said it testament pay \\ $ 536 million to its pocket sized rival Novell Inc. & lt; A HREF = "" hypertext transfer protocol: / / world wide web. investor. reuters. com / FullQuote. aspx? ticker = NOVL. O target = / stocks / quickinfo / fullquote "" & gt; NOVL. O & lt; / A & gt; to get back an antitrust suit and resolved a 10 - year dispute with a computer trade group.']",3
144,The Associated Press By Curt Anderson,4
145,['The Associated Press By Greg Griggs'],4
146,Connecticut linebacker Alfred Fincher matched his career high with 17 tackles and helped the Huskies secure their first Big East win as a conference member ,2
147,['connecticut linebacker major alfred thomas fincher matched for his career high total with 17 tackles and helped the huskies to secure their teams first truly big east win as a southern conference member'],2
148,"It did not go unnoticed among the press corps traveling with President Bush that British Prime Minister Tony Blair apologized this week to fellow Labor Party officials for the fact that, as it ",1
149,"['Among the press corps traveling with President Bush, it did not go unnoticed that British Prime Minister Tony Blair apologized to his party colleagues this week for the fact that, as it happens,']",1
150,"While the recent flurry of record oil prices may be temporary, government analysts said Thursday that \$30-a-barrel oil should be expected for decades to come.",3
151,"['While the recent upheaval in oil prices may be temporary, government analysts said Thursday that $30 a barrel of oil is expected in the coming decades.']",3
152,"AP - NASA's Cassini spacecraft has spied two new little moons around satellite-rich Saturn, the space agency said Monday.",4
153,"[""AP - NASA's Cassini spacecraft has spotted two new small moons orbiting satellite-rich Saturn, the space agency said Monday.""]",4
154,Consumer prices rose by a mild 0.2 percent in November as costs for gasoline and food products calmed down after posting sharp increases the month before.,3
155,['Consumer prices rose by a mild cypher. 2 percent in Nov as costs for gasoline and food for thought intersection quiet down after posting incisive increases the calendar month before.'],3
156,"Corus, the Anglo-Dutch steel maker, celebrated its first ever profit yesterday and said its UK plants had contributed to the turnaround.",3
157,"['Corus, the Anglo - Dutch blade divine, celebrate its first ever lucre yesterday and said information technology united kingdom plants have contributed to the turnaround.']",3
158,Shares of Oragenics Inc. jumped after the biotechnology company reported Tuesday that the Food and Drug Administration allowed it to proceed with safety trials on a lifelong tooth decay protection rinse that ,3
159,['Shares of Oragenics Inc. jumped after the biotechnology company reported on Tuesday that the Food and Drug Administration had allowed it to conduct safety studies for a life-long tooth decay rinse that could reduce tooth decay.'],3
