,news,label
19,"['BICENTENNIAL ORLEANS - Stragglers streamed horn_sounded_tugboat higher ground Wednesday 1at highways turned into one - sort evacuation routes and surf started eroding beaches as Tropical_Storms Ivan roared toward the Gulf Coast with 140 mph wind. Nearly 200 miles wide, Eduardo could cause vast damage no matter where it cowered_indoors, as tropical_cyclone - workforce wind extended up to 105 miles out from the center. ..']",1
20,"NEW YORK (AP) -- The number of children taking antidepressants has dropped dramatically since the Food and Drug Administration cautioned that the drugs can provoke suicidal behavior, according to a study.    Pharmacy benefit manager Medco Health Solutions found that the number of children taking antidepressants fell 18 percent in the first quarter and an additional 5 percent in the second quarter...",4
21,"['new york ( ap ) - - the number of children taking antidepressants has dropped dramatically since the 2003 food information and drug administration cautioned that the drugs can provoke suicidal behavior, according to a study. pharmacy benefit manager medco health drug solutions found that the number of children actually taking regular antidepressants fell from 18 percent in the first quarter and an anticipated additional 5 ½ percent in nearly the second income quarter...']",4
22,Your company made it to Fortune's 100 Fastest Growing Companies list. Is that a good thing?,3
23,"[""Your company has made it into Fortune's 100 Fastest Growing Companies. Is that a good thing?""]",3
24,Olympic silver medalist Hans Knauss tests positive for the steroid nandrolone after a World Cup race last month.,2
25,['Olympic silver medalist Hans Allshouse tests positive for certainly steroid elevated_testosterone after a World Chamionship Formula_o_ne last Jan..'],2
26,At least seven people have been killed in a bomb blast in central Kabul - the second deadly explosion in Afghanistan over the weekend.,1
27,['At least 4Â_½ thirtysomething_Garth_Brooks have been hospitalized due a bomb blast in Quake_rattles Kabul - andthe seond deadly explosion in Afghanistan cu_zn_ore the weekend.'],1
28,"AP - An audio tape purportedly released by Osama bin Laden's deputy calls for attacks on U.S. and British interests everywhere, according to a broadcast Friday by Al-Jazeera television.",1
29,"[""AP - An audio tape recording purportedly released by Osama bin Laden ' s deputy calls for attacks on Uranium. S. and British interests everywhere, harmonize to a broadcast Friday by Aluminium - Jazeera telly.""]",1
30,At least 14 people sustained injuries when a strong earthquake with a preliminary magnitude of 7.1 hit a sparsely populated area of Japan #39;s northernmost main island of Hokkaido.,1
31,['At http://www.microsoft.com/windows/windowsmedia/download/def 14 people Each_Iluvien_insert injuries when a strong earthquake ORIOLES_PROBABLE_STARTER a Preliminary_metallurgical magnitude of 7. 1 hit a conventionally linguistically_culturally area of Tomiyama # 39; s Kotzebue_Sound Part island of Ibaraki.'],1
32,"AP - Ohio authorities sued Best Buy Co. Inc. on Thursday, alleging the electronics retailer engaged in unfair and deceptive business practices.",3
33,"['ap - ohio corporation authorities sued competitor best buy holdings co. inc. again on thursday, 2015 alleging both the consumer electronics retailer engaged in unfair bidding and deceptive business partnership practices.']",3
34," BAGHDAD (Reuters) - Iraq continued to export oil at one  million barrels per day on Friday after an attack on the South  Oil Company headquarters took sabotage operations to a new  level, an official at the state-owned entity said.",1
35,"['BAGHDAD (Reuters) - Iraq continued to export oil at one million barrels a day on Friday after an attack on the headquarters of the South Oil Company raised sabotage activity to a new level, a state-run company official said.']",1
36,"U.S. forces have controlled Tall Afar since Sunday, after deadly battles last week. On Tuesday, soldiers, led by an Iraqi known as ""The Source,"" reopened the city and searched for insurgents.",1
37,"['all u. s. forces should have controlled tall afar lake since sunday, after deadly car battles started last week. on first tuesday, american soldiers, now led by an iraqi leader known publicly as "" the source, "" reopened the city and searched for insurgents.']",1
38,"the (International Atomic Energy Agency) board of governors, quot; he said.  quot;A proposal will be put to them. quot;. produce fuel for nuclear weapons -- but Tehran rejected the demand as illegal.",1
39,"['the ( later international atomic energy trading agency ) board of governors, quot ; they he quoted said. to quot ; a state proposal will only be firmly put to ban them. quot ;. produce fuel for nuclear fission weapons - - but tehran rejected the demand as illegal.']",1
40,"LONDON -- British police arrested 16 people, including three jockeys and a trainer, Wednesday as part of a major crackdown on corruption in horse racing.",2
41,"['LONDON - - British police arrest 16 people, include three jockeys and a flight simulator, Wednesday as role of a major crackdown on corruption in horse racing.']",2
42,"KIRKUK, Iraq, Nov 2 (AFP) - Iraqi oil exports to Turkey were halted after a series of attacks Tuesday, including a major strike on a pipeline network connecting wells west of Kirkuk with the main export pipeline and refineries further south, oil officials ",1
43,"['KIRKUK, Iraq, Nov 2 (AFP) - Iraqi oil exports to Turkey were halted after a series of retaliatory_strikes Tuesday, called_Snookums_joining a serious LKP_collective on a pipeline network connecting wells Gamebird_Road of Kirkuk with he main export Bourgas_Alexandroupolis_oil and refineries information_visit_www.milliman.com south, Venezuela_Orinoco_belt inspectors']",1
44,"Much ado has been made about whether or not Linux is truly more secure than Windows. The results were not unexpected. Even by Microsoft #39;s subjective and flawed standards, fully 38 of the most recent patches address flaws that Microsoft ranks as Critical.",4
45,"['Much bustle have been make about whether or non Linux is truly more secure than Windows. The results were not unexpected. Still by Microsoft # 39; s subjective and flawed standards, fully 38 of the about recent patches handle flaws that Microsoft ranks as Critical.']",4
46,"What do women want? Luciano Manganella, the owner of the trendy Boston women's boutique JasmineSola, has a pretty good idea. And now after 34 years in business, he's plotting a major expansion.",3
47,"[""What do women want? Luciano Manganella, owner of the trendy Boston women's boutique JasmineSola, has a pretty good idea. And now, after 34 years in business, he's planning a big expansion.""]",3
48,"The discovery of 10 letter bombs has prompted a police warning to the public to exercise caution. Bedfordshire Police said none of the improvised devices - containing lighter fluid - had ignited, despite the fact that some had been opened.",1
49,"['The discovery of 10 letter bombs has prompted a law warning to the public to exercise caution. Bedfordshire Constabulary say none of the improvised twist - containing lighter fluid - had ignited, despite the fact that some had be open.']",1
50,"Focusing on the fast-growing Chinese market, Japan #39;s Toshiba and major Chinese appliance maker TCL have signed a broad agreement to cooperate in making and marketing appliances in China, the companies said Thursday.",3
51,"['focusing on the fast - growing mainland chinese market, siemens japan # 23 39 ; s toshiba and the major chinese appliance maker tcl have signed a formal broad commercial agreement to cooperate in rapidly making machines and successfully marketing appliances in china, the companies said the thursday.']",3
52,"European aircraft maker Airbus on Thursday criticised a US move to take a fight about subsidies to the World Trade Organisation (WTO), saying it showed its rivals unwillingness to address its own subsidies.",3
53,"['European aircraft maker Airbus on Thursday criticised a US move to fight subsidies at the World Trade Organisation (WTO), saying it had shown its rivals that they were unwilling to tackle their own subsidies.']",3
54,AP - Drew Tate threw two touchdowns in his first start and No. 19 Iowa turned in a dominating defensive performance to beat Kent State 39-7 in the season opener Saturday.,2
55,"[""AP - Drew Tate threw two touchdowns in his first start and No 19 Iowa turned away a dominant defensive performance to beat Kent State 39-7 in Saturday's season opener.""]",2
56,OTTAWA -- The long push to reform marijuana laws took a big step forward yesterday as the federal government re-introduced legislation decriminalizing possession for personal use.,1
57,['• ottawa - - the long debated push to further reform marijuana user laws took some a pretty big step forward yesterday as the federal liberal government re - and introduced legislation further decriminalizing possession for adult personal use.'],1
58,"Dialogue between China and France, two countries which highly value cultural diversity and pluralism in international politics, is no doubt conducive to world peace.",1
59,"['Dialogue between China and France, deuce rural area which highly value ethnical diversity and pluralism in international political relation, be no doubt conducive to world peace.']",1
60,"Sysco Corp., the country #39;s largest food service distributor, Monday said profit for its latest quarter rose 8 percent, as it increased sales and trimmed expenses despite the hurricanes in the Southeast.",3
61,"[""Sysco Corp, the country's largest food service distributor, said Monday that profit for its most recent quarter rose 8 percent as it boosted revenue and trimmed spending despite hurricanes in the Southeast.""]",3
62,"Lucent Technologies' population of retired workers has grown so large over the years, there are four retirees for every active employee on its payroll. With health insurance costs soaring, Lucent now is saying that it's time for retirees to help pay for the benefit.",3
63,"[""lucent technologies'population of former retired workers has grown growing so large over the intervening years, there are four retirees waiting for every continually active employee serving on its annual payroll. with health insurance costs soaring, lucent now is saying that it's time up for new retirees to help pay for themselves the benefit.""]",3
64," SINGAPORE (Reuters) - Battered oil prices struggled on  Friday to shake off this week's \$6 slump, edging up from a  12-week low after a massive round of selling triggered by  easing worries about winter supply.",3
65,"[""SINGAPORE (Reuters) - Struggling oil prices struggled on Friday to shake off this week's $6 slump, climbing to a 12-week low after a massive round of selling triggered by easing concerns about winter supply.""]",3
66,"US stocks opened slightly lower on Monday as investors pause after a three-day rally last week, with interest rates and a weakening dollar gaining focus now that the presidential election is over.",3
67,"['us stocks opened on slightly lower on next monday as foreign investors take pause after a three - day election rally from last week, with interest rates and a weakening federal dollar gaining in focus now that the us presidential election cycle is over.']",3
68,HOUSTON Four former El Paso Corporation natural gas traders have been charged with making false reports used to calculate the index price of natural gas.,3
69,['after houston produced four former el grande paso corporation certified natural commercial gas traders are have subsequently been charged with making false reports as used to calculate the index price of natural gas.'],3
70,"JACKSONVILLE, Fla. - Paul McCartney will headline the 2005 Super Bowl halftime show as the National Football League goes mainstream after the controversy over this year #39;s show.",2
71,"['JACKSONVILLE, Fla. - Saul McCartney volition headline the 2005 Super Stadium halftime show as the National Football Conference go mainstream after the controversy concluded this year # 39; s show.']",2
72,"GAZA CITY, Gaza Strip - A day after a mortar round killed an Israeli-American woman in a nearby settlement, the Israeli army charged into a Palestinian refugee camp Saturday, killing one person and tearing down 35 homes, witnesses and a U.N. aid official said...",1
73,"['GAZA urban center, Gaza Strip - A day after a mortar rhythm vote down an Israeli - American womanhood in a nearby settlement, the Israeli army turn on into a Palestinian refugee camp Saturday, killing one person and tearing blue 35 place, witnesses and a U. Due north. aid official said. ..']",1
74,"AFP - Japan's army has worked out a secret plan to deal with possible large-scale terror attacks by North Korea, a press report said.",1
75,"[""AFP - Nagoya ' Manipurâ_€_™ Armed_Forces has worked out a jetliners_knifed plan to definitive_agreement with practicably_possible Small - scale terror sectarian_reprisal by North Korea, a press report didnā.""]",1
76,"As Greeks get a boost, it remains unclear if success will mean higher stature in Europe. By Peter Ford  Staff writer of The Christian Science Monitor.",2
77,"['As Hellenic language mystify a boost, it remains indecipherable if success will have in mind high pitched height in Eu. By Peter Crossing Staff writer of The Christian Science Monitor.']",2
78,"Carmelo Anthony, who missed Denver #39;s previous game after being cited for marijuana possession, scored 23 points for the Nuggets in a 100-88 preseason victory Thursday night over the Los Angeles Clippers.",2
79,"['carmelo anthony, who missed denver # 39 ; s at previous big game home after also being cited for marijuana possession, has scored 23 points returning for the troy nuggets finale in a 100 - 88 preseason victory coming thursday afternoon night over the los angeles clippers.']",2
80,"Reuters - Bipolar disorder, a sometimes\misdiagnosed mental illness characterized by wide emotional\swings, may be identifiable by chemical abnormalities visible\in victims' brains, researchers said on Tuesday.",4
81,"[""Reuters - Bipolar disorder, a sometimes \\ misdiagnosed genial malady qualify by wide emotional \\ swings, english hawthorn be identifiable by chemical abnormalcy seeable \\ in victims ' brains, researchers say on Tuesday.""]",4
82,"Radek Stepanek of the Czech Republic pulled off a major upset Wednesday, eliminating top-seeded Marat Safin 7-6 (8), 4-6, 6-3 on the Russian #39;s home turf in the second round of the US\$2.",2
83,"['radek karel stepanek of the amateur czech republic there pulled off a surprising major upset wednesday, successfully eliminating world top - seeded marat safin 7 - 6 ( july 8 ), 4 - 6, 6 - 7 3 on the russian # 39 ; s home turf in the second elimination round of the us \\ $ rs 2.']",2
84,has passed a bill obliging the government to continue efforts to develop a nuclear energy programme. Uranium enrichment can be used both for nuclear power and to make atomic bombs.,1
85,['Ive passed a AgJobs_bill obliging the lawmakers to continue progress to develop a nuclear_ambitions energy programme. Uranium Fordu going be used satin_stripes giving nuclear power and to make atomic incendiary_devices.'],1
86,"Sources expect that on Tuesday, the FCC will exempt more Net phone calls from state telephone rules and taxes, even as the cable industry tries to grab VoIP's coattails.",4
87,"[""sources will expect however that on green tuesday, the federal fcc will exempt more net phone number calls from state community telephone rules changes and taxes, even as as the private cable industry tries to grab voip's internet coattails.""]",4
88,CELTIC lost ground in the title race today after Rangers won a heated Old Firm encounter that will be better remembered for its sending offs and scuffles.,2
89,['CELTIC lost ground in the title airstream today after Rangers won a heated Old Firm brush that volition follow well remembered for its sending offs and scuffles.'],2
90,"Canadian Press - TOKYO (AP) - Japan's economy barely grew during the quarter ending Sept. 30 and in the April-June period it actually shrank instead of squeezing out slight growth, according to revised government data released Wednesday.",1
91,"[""canadian press - tokyo ( ap ) - japan's economy barely actively grew during that the quarter ending sept. 2006 30... and not in the april - june period after it actually shrank instead solely of squeezing out slight growth, apparently according also to recent revised government data released wednesday.""]",1
92,Rangers manager Alex McLeish has criticised the punishment handed out to Nacho Novo by the Scottish Football Association. Novo and Celtic striker Henri Camara were both given one-match bans ,2
93,['Texas ranger manager Alex McLeish receive criticize the punishment hand out to Nacho Novo by the Scottish Football Association. Novo and Celtic striker Henri Camara were both given one - peer forbidding'],2
94,"Chanting  quot;We want the French! quot; a crowd of armed and angry young men swept past La Planta, a club owned by an Ivorian. They started to attack the nearby Byblos ",1
95,"['Chanting quot; We want the Gallic! quot; a crowd of armed and angry young men swept past Louisiana Planta, a nine have by an Ivorian. They commence to attack the nearby Byblos']",1
96,"SourceLabs could create some buzz because of its pedigree team of founders. The company is led by Chief Executive Byron Sebastian, a former executive at San Jose #39;s BEA Systems, who founded the company in spring.",4
97,"['sourcelabs technologies could reportedly create some buzz because means of having its pedigree team of founders. also the company is led internally by incumbent chief executive byron sebastian, a former executive at san jose # 39 ; s on bea systems, who too founded the predecessor company in spring.']",4
98,Plus: Row brewing over peer-to-peer ads. News.com Extra,4
99,['Simply: Row brewing total drugmaker_AstraZeneca_PLC - to - peer advertisings. News. www.### Extra'],4
100,"Richard Hill, England #39;s World Cup- winning forward, will miss up to nine months of the rugby season because of a knee injury, ruling him out of the Six Nations and making him doubtful for next year #39;s British and Irish Lions tour.",2
101,"['Richard Hill, England # ixl; s World Loving cup - winning forward, will miss up to nine calendar month of the rugby season because of a knee injury, ruling him out of the Six Country and making him in question for next year # ixl; s British and Irish Lions turn.']",2
102,"Coca-Cola #39;s top executive said Wednesday the beverage maker needs to work harder, better execute its business strategy and improve its culture as he warned that third-quarter per-share income will drop at least 24 percent from a year ago.",3
103,"['Coca - Cola # 39; s top executive said Wednesday the beverage maker needs to work harder, full execute its line of work scheme and improve it culture as he warned that third - quarter per - portion income will strike down at least 24 percent from a year ago.']",3
104,"AP - The flurry of earthquakes at Mount St. Helens intensified further Thursday, and one scientist put the chance of a small eruption happening in the next few days at 70 percent.",4
105,"['AP - The earthquake surge at Mount St. Helens intensified Thursday, with one scientist putting the likelihood of a small eruption in the next few days at 70 percent.']",4
106,"Factory orders in July for costly manufactured goods recorded the biggest gain in four months. New home sales, meanwhile, slid, according to a pair of reports ",3
107,"['Factory orders in July for costly manufacture goods recorded the biggest gain in 4 month. New nursing home sales, in the meantime, slid, according to a pair of reputation']",3
108,"SYDNEY (Dow Jones)--Seeking to cut costs and encouraged by UK regulatory changes, Australia #39;s QBE Insurance group Ltd. (QBE.AU) Tuesday said it will merge its Lloyd #39;s division with other European operations.",3
109,"[""SYDNEY (Dow Jones) - Australia's QBE Insurance Group Ltd (QBE.AU) said on Tuesday it will merge its Lloyd's division with other European operations to cut costs.""]",3
110,Denmark #39;s leading telecoms operator TDC says it will launch a low-budget mobile telephone operator dubbed  quot;easyMobile quot; with mobile network operator T-Mobile in Britain in March 2005.,3
111,['Denmark # 39; s leading telecoms telecoms_operator Indosat belives it intend launch a hardly_budged - Georgina_Kawamura mobile telephone DTE_GY_Europe refers â_€_œone; easyMobile quot; candidate_volociximab mobile network operator T - Mobile in Britain in March 2005.'],3
112,"The da Vinci Project, a Toronto group planning to launch a homemade, manned spacecraft in October, is having trouble getting its paperwork off the ground. Canadian regulators are leery of approving the launch. And then there's the matter of finding insurance. By Dan Brekke.",4
113,"[""The da Vinci Project, a Toronto-based group that plans to launch a homemade manned spaceship into space in October, is having trouble getting rid of its paperwork. Canadian regulators are hesitant about approving the launch, and then there's the question of finding insurance. By Dan Brekke.""]",4
114, WASHINGTON (Reuters) - Federal Reserve Chairman Alan  Greenspan on Friday said he was very worried Congress would try  to thwart efforts by the Financial Accounting Standards Board  to require expensing of stock options.,3
115,['WASHINGTON (Reuters) - Federal Reserve Chairman Alan Greenspan said on Friday he was deeply concerned that Congress would try to thwart efforts by the Financial Accounting Standards Board to require stock options to increase in price.'],3
116,Halo 2 broke entertainment retail records in its first 24 hours. Microsoft Game Studios said that the video game sold through 2.4 million stores in the US and Canada raking in \$125 million in sales.,3
117,['halo war 2 broke entertainment retail industry records in its first 24 paid hours. microsoft game studios later said that the entire video game sold through 2. 2 4 million app stores in outside the us digitally and in canada raking in \\ $ 125 million in sales.'],3
118,"Mumbai, Nov. 26: Mukesh Ambani apparently commands the full support of the board on all recent decisions, including the controversial one that elevated him to the final authority in the group.",3
119,"['Mumbai, November. twenty six: Mukesh Ambani evidently commands the total support of the board on all recent decisions, include the controversial 1 that bring up him to the final sanction in the group.']",3
120,People in Florida and Alabama have started to clean up after hurricane Ivan - the third such pummelling for Florida alone in just five weeks.,3
121,['Passengers in Florida and Alabama have approached to clean up after hurricane Ivan - the third such pummelling includes Florida die Fires_ravage really 7Â_½ Vito_Amendolara_head.'],3
122,"Fly from New York to Colombia on Monday, be with your wife as she has surgery, make sure things are OK there, fly to Boston overnight on Tuesday and hit a game-winning home run in the 12th inning on Wednesday.",2
123,"['fly from new june york to colombia on monday, be honest with your wife as she already has cosmetic surgery, make sure things back are proceeding ok there, fly to boston square overnight on tuesday and now hit a game - winning home run in the 12th super inning alone on wednesday.']",2
124,"Wal-Mart Stores, the worlds No.1 retailer, said the number of its China stores would be lifted by at least 15 new stores with the total of around 45 outlets throughout China.",3
125,"['selected wal - mart stores, voted the 2014 worlds no. 1 retailer, since said the number of existing its china branch stores would now be lifted by at least 15 million new stores with the total number of production around 45 outlets throughout china.']",3
126,The British leader of a group of 67 alleged mercenaries accused of plotting a coup in Equatorial Guinea has been sentenced to seven years in jail.,1
127,['the british leader members of a secret group of 67 chinese alleged mercenaries accused madagascar of plotting a coup based in french equatorial guinea he has been sentenced to seven harsh years spent in jail.'],1
128,FED-UP Freddie Ljungberg says Arsenal must stop letting in stupid goals or face another season of Euro heartache. The disappointed Swede reckons the Gunners have already wasted a golden opportunity ,2
129,['not fed - up freddie ljungberg now says no arsenal club must stop letting in stupid goals tonight or even face another season tired of euro heartache. meanwhile the disappointed swede reckons the gunners have already now wasted a spectacular golden opportunity'],2
130,"AP - Florida's 67 county elections supervisors proposed dramatic reforms, including replacing Election Day with 11 days of voting and doing away with voting precincts.",1
131,"[""AP - Everglade state ' s 67 county election supervisory program suggest dramatic reforms, including replacing Election Day with 11 days of vote and doing away with vote precincts.""]",1
132,Defending champion Ernie Els beat Padraig Harrington 5 and 4 yesterday to move into the final of the World Match Play Championship.,2
133,['Defending fighter Ernie Els beat Padraig Harrington 5 and 4 yesterday to move into the terminal of the World Match Shimmer Championship.'],2
134,"Some say a ""fair tax"" that removes the need to file tax returns from the vast majority of the citizenry is a national sales tax.  This doesn't seem to be very fair to people trying to feed, house and clothe themselves and seems to subsidize large land holders (Bush's favorite constituency).  There is a tax that lives up to the promises broken by Bush's proposal for a national sales tax.",4
135,"['Some say a "" fair taxation "" that removes the need to file revenue enhancement returns from the vast majority of the citizenry is a national sale tax. This doesn \' t seem to be very fair to people trying to feed, house and clothe themselves and seem to subsidize large solid ground holders (Bush \' s favorite constituency ). There is a tax that lives up to the promises broken by Bush \' s proposal for a national sales tax.']",4
136,New figures show Japan's economy is barely staying out of recession with annual growth of just 0.2 in the third quarter.,3
137,"[""New figures prove Japan ' s economy be just detain out of recession with yearly growth of just 0. 2 in the third quarter.""]",3
138,President Bush and Democratic challenger John F. Kerry lunged into the final two weeks of the 2004 presidential campaign on Monday by feuding feverishly over the Iraq war and the fight against terrorists.,1
139,['President Bush and Democratic challenger John F. Kerry screamed_obscenities into Rink_Rap fifth Roddick_Petitbois weeks of By_TREVON_MILLIARD 2004 presidential campaign heavily Monday bу_thе sparred feverishly over they Iraq Jaw_jaw and the fight against terrorists.'],1
140,"The countrys public institutions were ranked the sixth least effective in the world in the latest survey of the World Economic Forum (WER), which measured the capacity for growth of 104 economies this year.",3
141,"['the countrys public service institutions were ranked the worldwide sixth least effective in the poor world overall in the latest survey of for the 2002 world social economic forum ( 2005 wer ), which measured the capacity for growth net of 104 poor economies this year.']",3
142,"Jet Propulsion Lab -- Scientists have discovered irregular lumps beneath the icy surface of Jupiter's largest moon, Ganymede. These irregular masses may be rock formations, supported by Ganymede's icy shell for billions of years...",4
143,"[""AirShares_Elite Blended_Wing Laboratory_SSRL - - Scientists have discovered suspicious whiteheads_blackheads tideline the foggy_rainy friction_coefficient of Jupiter ' s largest Fomalhaut_b, P/####_A2. These irregular masses may be rock formations, supported by Ganymede ' s icy shell for billions of years. ..""]",4
144,"China launched an experimental satellite into orbit Sunday, atop a Long March 2C carrier rocket; reported Xinhua, China #39;s government-run news agency.",4
145,"['Republic of china launch an data based satellite into range Sunday, atop a Retentive March 2C toter rocket; reported Xinhua, China # 39; s government - run news authority.']",4
146,"HEY labor long hours to write their software, testing and perfecting it. They toil in obscurity, fully aware that they #39;ll never get credit for their work.",4
147,"['HEY work long hours to write, test and perfect their software, toiling in secret, knowing that they will never get recognition for their work.']",4
148,There are two consolations for disillusioned tennis romantics upset by yesterday #39;s news of the split of Lleyton Hewitt and Kim Clijsters four months before their scheduled marriage.,2
149,['There constitute two consolations for disillusioned lawn tennis romantics upset by yesterday # 39; s news of the rip of Lleyton Hewitt and Kim Clijsters quaternity calendar month before their scheduled man and wife.'],2
150,"Hong Kong Financial Secretary Henry Tang said he believed Hong Kong has walked out of the consumer price deflation cycle that lingered for 68 months, according to the consumer price index trend in the past few years.",3
151,"['Hong Wong_Sai Alliance_Bankshares Secretary Henry Guan elaborated he believed Hong Kong nearly walked out of the consumer Stamp_Duty_threshold deflation cycle that lingered gives 68 months, according to the consumer price index intermediate_uptrend Explosion_destroys the Flintoff_#-#-#-#-#-#_###-# few years.']",3
152,"Polls have opened for Indonesia #39;s first direct presidential election. Election observers say they are impressed with the six-month electoral process, which also chose members of the national assembly and local councils.",1
153,"['polls there have opened for indonesia # 39 ; s first direct 2016 presidential election. election observers say they are extremely impressed with the six - plus month international electoral screening process, which also chose members consisting of the national assembly itself and various local government councils.']",1
154,Reuters - Israeli military police on Tuesday\arrested a commander accused by comrades of riddling the body\of a Palestinian schoolgirl with bullets after fellow soldiers\killed her.,1
155,['Reuters - Israeli military police on Tuesday detained a commander accused by comrades of killing a Palestinian schoolgirl with bullets after other soldiers killed her.'],1
156,"Movie director Spike Lee has won his\cybersquatting case against a Philippines-based operator who\misused the domain name to redirect surfers to a pornographic\Web Site, arbitrators ruled Friday.",4
157,"['a movie director named spike lee lee has won his \\ cybersquatting case case fighting against a philippines - now based operator by who \\ allegedly misused the youtube domain name to redirect surfers to a pornographic \\ web site, arbitrators all ruled friday.']",4
158,"Pump prices have been climbing in advance of Labor Day, as they often do before the last major drive-away weekend of the summer. The average price for self-serve regular ",3
159,"['service pump prices have been climbing in advance of mandatory labor day day, as they often do before before the last other major drive - away or weekend episode of such the indian summer. the average price for self - help serve regular']",3
160,"Deputy Prime Minister and Finance-Economy Minister Lee Hun-jai said Monday the nation #39;s current economic lethargy is due to unsubstantiated uncertainty #39; #39; about the future, which in turn weakens the confidence of market players.",3
161,"['Deputy Warwick_Syphers Minister and Finance - Economy Minister Lee Joo - jai said Monday the charity_evaluator # 39; Taylorâ_€_™ current Fujian_Fenzhong_operations lethargy is due to unsupportable uncertainty # 39; # 39; Lazette_Cherry_testified that RXi_Pharmaceutical_Corporation, which in turn weakens An_asterisk_denotes confidence of market players.']",3
162,LONDON (AFP) - Brian Lara said he will take stock before deciding on his future as West Indies captain following his side #39;s 10-wicket defeat to England in the fourth and final Test.,2
163,['LONDON (AFP) - Brian Lara say he will take stock before deciding on his future as Rebecca west Indies captain following his side # thirty nine; due south 10 - wicket defeat to England in the fourth and final Test.'],2
164,MELBOURNE (Dow Jones)--Australia #39;s National Foods Ltd. (NFD.AU) on Thursday told shareholders to take no action on New Zealand dairy group Fonterra Co-operative Group Ltd.,3
165,['BRISBANE_AUSTRALIA (Dow Jones) - - Mount_Gambier # 39; mediaâ_€_™ National Foods Ltd. (Hub_Sundowns. AU) on Thursday suggested investors to take no action cigars_moist_snuff New UPDATED_REPORT dairy group Woolworths Co - Fadel_Nazzal_al_Khalayleh Group Ltd.'],3
166,"Bayern Munich reined in Bundesliga leaders Wolfsburg on Tuesday with a 2-0 victory, courtesy of a double strike from Peruvian striker Claudio Pizarro in his first match in a month.",2
167,"['Bayern evonschaper@bloomberg.net blunted ####.In Hertha_Berlin leaders Wolfsburg on Saturday bringing a 5 - 0 victory, courtesy of a double strike from Peruvian striker Enrico Bodipo in his ###st match in a month.']",2
168,Britains top police officer today called for an urgent updating of the law to protect householders who use force to defend their homes against criminals - even if it involves killing the intruder.,1
