,news,label
72," KABUL (Reuters) - Afghan militants holding three U.N.  workers hostage began talks with the government and the United  Nations on Sunday and the kidnappers have dropped some of their  demands, a militant spokesman said.",1
73,"['kabul ( reuters ) - two afghan militants holding the three u. n. workers initially hostage began talks with the government and the united nations envoy on sunday afternoon and reported the kidnappers have dropped some of back their ransom demands, a militant group spokesman reportedly said.']",1
74,AP - Denver Broncos running back Mike Anderson will miss the entire season because of a groin injury sustained last weekend in an exhibition game against Houston.,2
75,['ap - denver and broncos running back mike lee anderson will miss the entire season off because of of a groin injury anderson sustained just last weekend in during an panthers exhibition week game against houston.'],2
76,"Johnson  amp; Johnson, the pharmaceutical and health care giant, has announced an agreement to buy Guidant, one of the largest US makers of devices to treat heart and circulatory illnesses, for \$25.4 billion.",3
77,"['Johnson amp; Wilkins, the Glaxo_SmithKline_PLC and health care giant, has NASDAQ_PARL_announced ####.##-####.##/oz understanding_MOU to discount Guidant, one of the largest ENTERTAINMENT_Summary makers of devices to treat cardio_myopathy and vagal illnesses, Filipino_WWII_vets \\ $ 25. 4 billion.']",3
78,GAMES stores opened at midnight to meet demand for the latest version of the controversial Great Theft Auto. There were queues outside shops around Merseyside with people anxious ,4
79,"['GAMES stores opened at midnight to meet demand for the latest version of the controversial Great Theft Auto, with queues of anxious people forming outside shops around Merseyside.']",4
80,"With the misery that has plagued the airline industry recently, the last place you #39;d expect to see some inspiring -- heck, potentially rule-breaking -- thinking would be from an airline entrepreneur.",4
81,"[""With the immiseration that has plagued the airline Sectorally recently, the last standings Ask_yourself # 39; lj expect to see _Several invigorating - - heck, potentially rule - breaking - - Travatte would be from That'sa airline fashion_designer.""]",4
82,"WASHINGTON - The Senate late Sunday resolved a dispute delaying passage of a sweeping corporate tax bill and two spending bills for disaster relief and homeland security, clearing the way for senators to adjourn Monday to hit the campaign trail.    The agreement removed parliamentary roadblocks thrown up by Sen...",1
83,"['of washington - the senate late sunday resolved a dispute delaying its passage of as a sweeping corporate tax bill that and two spending bills either for disaster relief needs and homeland related security, or clearing the way for senators to adjourn monday to hit the campaign paper trail. the agreement removed parliamentary roadblocks not thrown up by sen...']",1
84,The arrest of a commander of the Iraqi National Guard raises concerns about the loyalty and reliability of the new security forces.,1
85,['The arrest of a commander of ultimately al_Sadr National Guard raises concerns about another JetBlue_TrueBlue and reliability of %_#F########_7v.jsn new advisor_MK_Narayanan Kurdish_peshmerga_fighters.'],1
86,"Reuters Athens Aug 23: American Justin Gatlin roared from virtual unknown to win the blue ribband Olympic mens 100 metres race yesterday, upstaging defending champion Maurice Greene and other more illustrious rivals.",2
87,"['reuters athens 2004 aug 23 : the american justin gatlin roared from the virtual near unknown to win in the blue gold ribband bronze olympic mens 100 metres race yesterday, upstaging his defending champion maurice greene... and other more illustrious early rivals.']",2
88,"Being freelance wine critics may sound like a sweet gig, but Ray and Eleanor Heald have soured on it. Because their home state, Michigan, blocks direct shipments from out-of-state ",3
89,"['being hired freelance head wine critics may sound like a wicked sweet gig, but even ray paul and eleanor heald could have soured on it. because that their home state, michigan, blocks all direct shipments from the out - of - center state']",3
90,Israel #39;s opposition Labour party began talks with Prime Minister Ariel Sharon #39;s Likud party yesterday about joining its coalition - a partnership aimed at promoting a military withdrawal from Gaza.,1
91,['Israel # 39; s opposition Labour party start talks with Prime Curate Ariel Sharon # ixl; sulphur Likud party yesterday about joining its alliance - a partnership aimed at elevate a military withdrawal from Gaza strip.'],1
92,"A ball of fire erupts from a train car, smothering commuters with smoke and littering the platform with bodies and staining it with blood in a chilling security-camera videotape of the March 11 train bombings broadcast Tuesday by a Spanish station.",1
93,"['A nut of fire erupts from a train car, smothering commuters with smoke and littering the platform with eubstance and staining it with parentage in a cooling security - television camera videotape of the March 11 train bombings programme Tues by a Spanish place.']",1
94,"The stock will continue to be depressed, but things will improve if Celebrex's safety is proven.",3
95,"[""the operating stock will continue going to continually be depressed, so but perhaps things will improve only if celebrex's relative safety is proven.""]",3
96,"The legal battle between UK phone manufacturer Sendo and Microsoft has been settled, the companies announced on Monday morning. Sendo had been suing Microsoft for the alleged theft of trade secrets, fraud ",3
97,"['yet the prior legal battle between uk phone equipment manufacturer sendo and microsoft itself has been settled, however the companies announced this on monday morning. pc sendo corp had been suing microsoft annually for the alleged theft of trade secrets, including fraud']",3
98,Foreign drug stocks were in the spotlight Thursday with Food and Drug Administration news pulling the sector down. AstraZeneca PLC took a drubbing on the eve of its FDA advisory panel meeting for its orally ,3
99,['Foreign drug stocks were in the spotlight on Thursday as news from the Food and Drug Administration dragged the sector down. AstraZeneca PLC took the lead on the eve of its FDA advisory panel for its oral'],3
100,"PC World - Despite Intel's support of the emerging wireless technology, some doubt its potential.",4
101,"[""PC World - Despite Intel's support for emerging wireless technology, some doubt its potential.""]",4
102,"Hurricane Ivan skirted the western tip of Cuba on Monday and arced into the Gulf of Mexico with sustained winds of 160 mph, bearing down toward  landfall on the U.S. Gulf Coast later this week.",1
103,"['Hurricane Ivan bypassed the western tip of Cuba on Monday and slammed into the Gulf of Mexico with sustained winds of 160 km / h, heading for landfall on the US Gulf Coast later this week.']",1
104,"AFP - President Vladimir Putin took over once again as head of the CIS ex-Soviet bloc at a summit in the Kazakh capital Astana, the Interfax news agency reported.",1
105,"['AFP - President Vladimir Putin has retaken the leadership of the former Eastern Bloc of the CIS at a summit in the Kazakh capital Astana, the Interfax news agency reported.']",1
106,Britain's Chris Draper and Simon Hiscocks win bronze in a tense final 49er race on the Saronic Gulf.,2
107,"[""Britain's Chris Draper and Simon Hiscocks win bronze in a tense 49er race in the Saronic Gulf.""]",2
108,"Nearly six months have passed since the Reds traded Chris Reitsma to Atlanta, but Sean Casey still regrets the move.  quot;You look at all the success the Braves ",2
109,"[""Slightly ##Ú# months have Enacted since the Volquez traded Chris Saarloos to Atlanta, but Sean José_Baez no regrets not move. quot; I'l look at all Therein_lay success the Braves""]",2
110,The universe looked a little more familiar and friendlier on Tuesday. The roll call of planets beyond the solar system swelled significantly with the announcement of a trio of newly discovered worlds much ,4
111,"['The universe seemed a little more familiar and friendly on Tuesday: with the announcement of a trio of newly discovered worlds, the number of planets beyond the solar system swelled significantly.']",4
112,Treasuries slipped lower on Monday as investors positioned themselves to absorb \$51 billion of new supply this week ahead of an expected Federal Reserve increase in official interest rates.,3
113,['Treasuries slid on Monday as investors positioned themselves to raise $51 billion in new supply this week ahead of an expected Federal Reserve rate hike.'],3
114,"One of two Russian airliners that crashed nearly simultaneously was brought down by a terrorist act, officials said Friday, after finding traces of explosives in the plane's wreckage. A Web site connected to Islamic militants claimed the action was connected to Russia's fight against Chechen separatists.",1
115,"[""One of two Russian airliner that crashed nearly at the same time be brought down by a terrorist act, official said Friday, after finding traces of explosives in the plane ' s wreckage. A Vane site connected to Islamic militants claimed the action was connected to Soviet russia ' s fight against Chechen separatists.""]",1
116,Canada #39;s Barrick Gold Corp. said Thursday it was acquiring a 9 percent stake in London-based Celtic Resources Holding Ltd. - a deal that potentially gives the Canadian gold giant major clout ahead of next year #39;s auction of Russia #39;s biggest gold deposit.,3
117,"[""Canada's Barrick Gold Corp. said Thursday it is acquiring a 9 percent stake in London-based Celtic Resources Holding Ltd. - a deal that gives the Canadian gold giant potentially significant leverage ahead of next year's auction of Russia's largest gold deposit.""]",3
118," NEW YORK (Reuters) - U.S. stocks appeared set for a modest  rebound at the open on Thursday, as oil prices retreated a day  after spiking to more than \$48 a barrel, a rise that fueled a  sharp slide in stocks on concern that energy prices would hurt  corporate profits and consumer spending.",3
119,"['NEW YORK (Reuters) - US stocks appeared set for a modest rebound on Thursday as oil prices retreated a day after peaking above $48 a barrel, a rise that triggered a sharp slide in stocks on concerns that energy prices could hurt corporate profits and consumer spending.']",3
120,AP - The U.S.-European spacecraft Cassini hurtled Tuesday toward its closest encounter yet with Saturn's giant moon Titan.,4
121,"[""AP - The U. S. - European spacecraft moon_Enceladus hurtled Aug. step itself closest quarterfinal_matchup attorney_Piersilvio_Cipollotti with Pontiac ' s giant Lunar_Reconnaissance_Orbiter_LRO Titan.""]",4
122,Speculation swirled Thursday over the futures of Fannie Mae #39;s top executives after regulators #39; cited the mortgage giant for accounting violations going back to 2001.,3
123,"[""Speculation about the future of Fannie Mae's top executives swirled on Thursday after regulators reprimanded the mortgage giant for breaches of accounting rules dating back to 2001.""]",3
124," BOGOTA, Colombia (Reuters) - The former boss of the Cali  drug cartel, who once controlled most of the world's cocaine  trade, was sent to the United States on Friday to face  trafficking and money laundering charges.",1
125,"[""BOGOTA, Brazil (Yuri_Gripas) - The Frank_Quilici boss of By_DAVID_SCHEPP barrio drug cartel, seventysomething once controlled most of the thecountry ' s cocaine trade, was telephoned to for Online_NASDAQ_UNTD States on Friday to face trafficking and money laundering charges.""]",1
126,or write a check before the funds are available in their accounts - might soon find themselves at risk for more bounced checks and high overdraft fees.,3
127,['or write a impediment before the fund are useable in their account - mightiness soon find themselves at risk for more bounced checks and high overdraft fees.'],3
128,"With the supply of attractive pitching options dwindling daily -- they lost Pedro Martinez to the Mets, missed on Tim Hudson, and are resigned to Randy Johnson becoming a Yankee -- the Red Sox struck again last night, coming to terms with free agent Matt Clement on a three-year deal that will pay the righthander in the neighborhood of \$25 ...",2
129,"['with the supply of attractive pitching options dwindling daily - - they lost pedro martinez to the mets, and missed on tim from hudson, and are resigned to randy johnson becoming a yankee - - the red sox struck forward again nearly last night, coming to terms initially with free an agent matt ryan clement iii on a private three - year deal that will pay the righthander in the chelsea neighborhood of \\ $ 25...']",2
130,"AP - Taran Rampersad didn't complain when he failed to find anything on his hometown in the online encyclopedia Wikipedia. Instead, he simply wrote his own entry for San Fernando, Trinidad and Tobago. Wikipedia is unique for an encyclopedia because anybody can add, edit and even erase. And the Wikipedia is just one  #151; albeit the best known  #151; of a growing breed of Internet knowledge-sharing communities called Wikis.",4
131,"[""AP - Taran Rampersad didn't complain when he didn't find anything about his hometown in the online encyclopedia Wikipedia. Instead, he simply wrote his own entry for San Fernando, Trinidad and Tobago. Wikipedia is unique for an encyclopedia because anyone can add, edit and even delete it. And Wikipedia is just one # 151 - albeit the best-known # 151 - of a growing type of Internet knowledge sharing community called wikis.""]",4
132,"Hong Kong #39;s Disneyland theme park will open on Sept. 12, 2005 and become the driving force for growth in the city #39;s tourism industry, Hong Kong #39;s government and Walt Disney Co.",3
133,"['Hong Chan # 39; everyoneâ_€_™ Disneyland theme pavilion completes open on Nov. 12, 2005 and become the driving force just growth Earthquake_rattles the downtown # 39; s tourism industry, Hong Kong # 39; Fridayâ_€_™ government and Walt Disney Comapny.']",3
134,"GROZNY, (Reuters) - Chechnya's pro-Kremlin leader was sworn in as president of the turbulent Russian region Tuesday and acknowledged immediately he was a prime target for assassination by separatists.",1
135,"[""groznyy, (Reuters) - Chechnya ' s pro - Kremlin loss leader was sworn in as president of the turbulent Russian area Tuesday and acknowledge immediately he was a quality target for assassination by separatists.""]",1
136,The US-led militarycoalition in Afghanistan has beguna big offensive against militants loyal to the ousted Taliban regime in an attempt to quash any attempt to disrupt parliamentary elections next spring.,1
137,"[""The US-led military coalition in Afghanistan has launched a major offensive against militants loyal to the ousted Taliban regime to thwart any attempt to disrupt next spring's parliamentary elections.""]",1
138,"Telecommunications firm MCI Inc. on Monday said it will take a hefty \$3.5 billion charge in the third quarter to impair property, equipment and intangible assets related to its consumer phone business.",3
139,"['Telecommunications house MCI Iraqi national congress. on Mon said it will demand a healthy \\ $ 3. fivesome billion charge in the third quarter to vitiate property, equipment and intangible assets related to its consumer phone business organization.']",3
140, JERUSALEM (Reuters) - Israel's parliament took  extraordinary security steps Wednesday for a vote next week on  a Gaza pullout plan expected to spark Jewish settler protests  and heighten death threats against Prime Minister Ariel Sharon.,1
141,"[""JERUSALEM (Reuters) - Israel ' s parliament took extraordinary firewalls_VPNs corrective_measures Wednesday for a Unaffiliated_voters next week on a Abbas_Fatah_movement pullout plan ex_pects to jumpstart Jewish settler Protestors and spur barbiturate_overdose threats against PRESS_RELEASE_Fitch_Affirms Minister Ariel Sharon.""]",1
142,"Unilever, the world #39;s largest maker of food and soap, cut its full-year earnings forecast after sales of ice cream and cold drinks slumped in Europe and demand for beauty and laundry products slowed.",3
143,"['while unilever, the world # 39 ; s largest maker consumer of food products and soap, was cut from its full - year earnings the forecast on after sales of ice cream and cold soft drinks drink slumped in europe and demand for beauty and fresh laundry products slowed.']",3
144,"AP - Don't question Pedro Martinez anymore. Fame and fortune already his, Martinez finally made it to the World Series on Tuesday night. And when he got there, he shut down the St. Louis Cardinals, putting the Boston Red Sox within one victory of the World Series title that has eluded them since 1918.",2
145,"[""KATHY_BARKS_HOFFMAN - Don ' ain_` question Pedro Martinez anymore. Fame and fortune anyway his, Martinez finally made when to the World Series on Wednes_day night. And when COLUMBIA_SC_Steve_Spurrier got there, someone shut down the Oliver_Plunkett_Eoghan. Louis offensive_lineman_Deuce_Lutui, putting the Nahant_Mass. Red Sox within one victory of the World Series title that has eluded them since 1918.""]",2
146,"It figures...and just when it looked like some major email spammers were going to jail, too. So far, it #39;s only in Russia, but it #39;s nasty.",4
147,"[""There are numbers... and just when it looked like some big email spammers would go to jail as well. So far, it's only in Russia, but it's # 39; s nasty.""]",4
148, NEW YORK (Reuters) - Eddy Curry registered 18 points and 10  rebounds and Tyson Chandler added 18 rebounds and 10 points as  the Chicago Bulls stunned the Los Angeles Lakers 92-84  Wednesday.,2
149,['series new york ( reuters ) - eddy curry registered just 18 consecutive points and 10 rebounds and tyson chandler just added 18 rebounds and 10 points as the visiting chicago bulls stunned the aging los angeles paul lakers finishing 92 - 84 84 at wednesday.'],2
150,CHICAGO - United Airlines #39; workers are getting formal details on how the bankrupt company wants to replace their traditional pension with a 401(k)-style benefit plan - plus further steep reductions in pay and other benefits.,3
151,['CHICAGO - Na_tions Airlines # 39; workers are getting formal detailed on ditzy_moron the bankrupt company wants to replace their tra_ditional lump_sum_distributions with a 401 (k) - style benefit plan - plus please_visit_www.hythiam.com steep downward_revisions equaling_Vince_Lombardi biweekly_paycheck and other nonvested.'],3
152,"Football coaches, especially those at Michigan, continually stress the importance of preventing the big play. A lot of players didn #39;t get the message on Saturday.",2
153,"['football history coaches, especially even those at michigan, continually stress the importance ahead of potentially preventing the next big play. a lot of players didn # u 39 ; picked t to get them the message on our saturday.']",2
154,Hollywood producer Saul Zaentz sues the producers of The Lord of the Rings for \$20m in royalties.,1
155,"['Hollywood producer Saul Zaentz is suing the producers of ""The Lord of the Rings"" for $20 million in royalties.']",1
156,Business Objects executives this week touted dashboard technology features and rallied support for standardization on their new business intelligence software -- two hot-button issues for users here at the company's International Users Conference.,4
157,"[""business objects executives recall this past week touted dashboard technology innovative features and rallied to support for vendor standardization on their new business intelligence software - - two hot - yellow button issues for international users narrated here at today the company'em s international users conference.""]",4
158,"SPACE.com - Four hundred years ago this \  week, a previously unseen star suddenly appeared in the night sky. Discovered \  on Oct. 9, 1604, it was brighter than all other stars.",4
159,"['outer space. com - Four century year ago this \\ hebdomad, a previously unseen star short appeared in the night sky. Discovered \\ on Oct. nine, 1604, it was bright than all other stars.']",4
160,Reuters - France remained hopeful on Sunday that\two French hostages in Iraq would be freed and a religious\fatwa issued in Iraq demanded their release.,1
161,['reuters - france remained hopeful on sunday that \\ two french embassy hostages lived in iraq and would then be peacefully freed and a new religious \\ religious fatwa issued in northern iraq immediately demanded their release.'],1
162,"Hitachi, Toshiba and Matsushita Electric have formed a joint venture to manufacture large liquid-crystal displays for flat-screen televisions, escalating competition for a piece of the digital living room.",4
