,news,label
21,['( Sports Network) - A sensory pitching matchup is on tap at Fenway Parking area this even when Pedro Martinez and the Boston Red Sox welcome Mike Mussina and the hated New House of york Yankees to town for another chapter in baseball # 39; s fiercest rivalry.'],2
22,"Users with Symbian-based mobile phones have been hit by malicious code that disables smartphone features. Skulls, a Trojan horse program that poses as gaming software, is one of the first examples of malicious code to successfully infect mobiles.",4
23,"[""User with Symbian - Bedford_Boxborough mobile Symbian_smartphone have may've hit by malicious code that disables smartphone features. Hand_Drawn, a Trojan horse program that entails as gaming software, is even of one last examples of malicious code to profitably infect mobiles.""]",4
24,CBC SPORTS ONLINE - The Cleveland Cavaliers activated Dajuan Wagner off the injured list Monday for a second time this season. Wagner missed five games with an inflamed right arch after earlier sitting out seven games because of a sprained right ankle.,2
25,['CBC SPORTS ONLINE - The Stephen grover cleveland Cavaliers activate Dajuan Richard wagner off the injured list Monday for a second time this time of year. Wagner overlook quint games with an reddened right field arch after earlier sitting out seven games because of a sprained right ankle.'],2
26,"HEY labor long hours to write their software, testing and perfecting it. They toil in obscurity, fully aware that they #39;ll never get credit for their work.",4
27,"['HEY work long hours to write, test and perfect their software, toiling in secret, knowing that they will never get recognition for their work.']",4
28,"FORMER Rangers, Everton and Scotland captain Richard Gough has been appointed as the new manager of troubled Scottish Premier League outfit Livingston.",2
29,"['FORMER Rangers, Everton and Scotland captain Richard Gough has been named the new manager of crisis-hit Scottish Premier League side Livingston.']",2
30," quot;VeriSign #39;s contentions are deficient, quot; Judge Howard Matz wrote in the 16-page decision setting aside the antitrust claims against ICANN.",4
31,"['quot; VeriSign # 39; s claims are flawed, quot; Judge Howard Matz wrote in the 16-page decision that overturns the antitrust claims against ICANN.']",4
32,AP - The Indiana Pacers activated center Jeff Foster from the injured list Tuesday.,2
33,['ap - the 2008 indiana glass pacers team activated center jeff dean foster out from the injured list tuesday.'],2
34,Gongzhong does not resemble any Tibetan village in Tibet. It is a village more from Epcot Center in Walt Disney World.,1
35,['bai gongzhong does not resemble any small tibetan autonomous village in tibet. also it is a village away more from new epcot center opened in national walt disney world.'],1
36,"AFP - The question of whether presidential candidate John Kerry was a coward or a leader during the Vietnam War might be raging in the United States, but on the streets of Hanoi people hope for just one result from the American election -- the exit of George W. Bush.",1
37,"['in afp - the question of whether presidential candidate kerry john kerry was a coward when or a leader during the vietnam war which might be raging in across the united states, but on the streets of occupied hanoi let people hope for just this one result from entering the american election - - the possible exit of george w. bush.']",1
38,European Central Bank president Jean-Claude Trichet has said that today #39;s decision to leave euro interest rates unchanged reflected a broad consensus on the governing council of the bank.,3
39,['European SNOW_HILL_Greene Bank president Jean - Claude Trichet `_ve Mr. that week # 39; mediaâ_€_™ decision to leave euro SmartGrowth_deposits rates unchanged Reflecting a pop_salsa_reggaeton #.##-#.##_vs. when the governing council of the bank.'],3
40,"AFP - A powerful home-made bomb has exploded in a compound housing offices of an autonomous Muslim regional government in the southern Philippine city of Cotabato, wounding one person, police said.",1
41,"['Michel_Moutot - A powerful home - accepted bomb has exploded late a compound housing offices of full_fledged autonomous Islamic_fundamentalists regional government in Skepticism_greets southern Philippine cityâ_€_™ of Ilocos_Norte, wounding one degrating, police saids.']",1
42,elta Air Lines announced yesterday that it would cut 12 percent of its work force over the next 18 months and said a bankruptcy filing would be  quot;a real possibility quot; as soon as the end ,3
43,['elta air lines suddenly announced yesterday morning that it alone would cut 12 percent percent of its work force over the next 18 months... and he said a preliminary bankruptcy case filing would be quot ; a very real possibility to quot ; as soon as the end'],3
44,IBM on Friday announced it has signed up 115 companies since early September to develop for its eServer BladeCenter open specification it co-authored with Intel.,4
45,"['IBM announced on Friday that, since the beginning of September, it has committed 115 companies to develop its eServer BladeCenter open specification, which it co-authored with Intel.']",4
46," LONDON (Reuters) - The dollar crashed through key barriers  to a record low on the euro and a 7-month low on the yen on  Wednesday, as concern mounted a forthcoming G20 finance  ministers' meeting would do little to halt its slide.",3
47,"[""LONDON (Reuters) - The dollar crashed through with key roadblock to a record low on the euro and a 7 - month blue on the yen on Wednesday, as concern bestride a forthcoming G20 finance ministers ' meeting would do little to kibosh information technology slide.""]",3
48,"Italian researchers have achieved 13 human births using previously frozen eggs. It's encouraging for women who want to preserve their fertility, but efficiency is still low. By Kristen Philipkoski.",4
49,"['Italian researchers have achieved 13 human births with previously frozen eggs, which is encouraging for women who want to preserve their fertility, but the efficiency is still low. By Kristen Philipkoski.']",4
50,"MEPs threatened last night to bring down the new European Commission before it even takes office, as a row sparked by controversial comments about homosexuality escalated into an unprecedented crisis.",1
51,"['MEPs threaten concluding night to bring down the new European Commission before it even takes office, as a course sparked by controversial input astir homosexuality escalate into an unprecedented crisis.']",1
52,"Jimmie Johnson, center, winner of the NASCAR Subway 500 race, is escorted to a NEXTEL Cup trailer after the race at Martinsville Speedway in Martinsville, Va.",2
53,"['Butch_Lindley Johnson, center, winner of CONTRACTS_AWARDED NASCAR Alina_Kurtavenao 500 Nokie_Fornoro, occupies escorted to a NEXTEL Championsip Ford_F### days the Snowshoe_GNCC at Martinsville Speedway the Martinsville, Va.']",2
54,Canadian Jacques Villeneuve hopes to take his revenge on former team BAR by helping Renault take second place in the Formula One championship.,2
55,['Canadian Jacques Villeneuve is hoping to take revenge on his former team BAR by helping Renault to second place in the Formula One championship.'],2
56,"NEW YORK, Sept 23 (AFP) - Oil prices edged closer to record territory Thursday as markets shrugged off news that the US government may draw from its strategic reserves to make up for shortages due to Hurricane Ivan.",3
57,"['NEW YORK, Sept 23 (AFP) - Oil prices neared record highs on Thursday as markets shook off news that the U.S. government could tap its strategic reserves to offset shortages caused by Hurricane Ivan.']",3
58,"No crowds of well-wishers massed Thursday outside the Mukata, the mostly ruined compound where Yasser Arafat has been confined for the past two years.",1
59,"['since no substantial crowds of other well - wishers massed til thursday afternoon outside of the mukata, the mostly collapsed ruined compound where yasser arafat has officially been confined inside for the past forty two years.']",1
60,"US Airways said yesterday it can emerge from bankruptcy a stronger airline, but acknowledged it needs deeper wage concessions from its pilots - something it has failed to get after two years of trying.",3
61,"['Contrack_International AirTran_Holdings said yesterday it gotta emerge from bankruptcy a solid airline, but acknowledged much needs Mkts_slip wage concessions from its Airline_Pilots - something it has failed to get finally Three years of aims.']",3
62,Ziff Davis - Trapeze Networks this week will announce upgrades to its wireless LAN switch software.,4
63,['ziff davis - trapeze wireless networks for this week also will announce several upgrades to its wireless network lan switch application software.'],4
64,"AP - Two new Internet domain names  #151; "".post"" and "".travel""  #151; could appear online as early as next year as the Internet's key oversight board announced preliminary approval on Wednesday.",4
65,"['AP - Two new Internet domain names # 151; "". post "" and "". Eurail_passes "" # 151; could Haverfordwest_Magistrates_Court online as initial as take year as the www.gdatp.com \' s major detailees Dale_Fritchen announced preliminary approval Onagawa_Miyagi_Prefecture_northeastern tonight.']",4
66,The county #39;s largest employer said the jobs losses at its Westport plant occurred following the spin off of Allergan #39;s optical medical device business to Advanced Medical Optics (AMO).,3
67,['The county # 39; s large employer said the line of work going at its Westport plant pass off following the twist off of Allergan # 39; s optical aesculapian twist business to Advanced Medical Optics (AMO ).'],3
68,AP - South Korea's Hynix Semiconductor Inc. said Monday its third-quarter net profit more than tripled from same period last year thanks to steady global prices for memory chips.,1
69,"[""AP - South Korea's Hynix Semiconductor Inc. said Monday that its third-quarter net income more than tripled from the same period last year thanks to steady global prices for memory chips.""]",1
70,"Technology shares edged up in Asia on Tuesday, as crude oil prices hovered near \$44 a barrel and the dollar languished ahead of key US economic data.",3
71,"['dollar technology forum shares now edged up in asia on tuesday, seeing as the crude oil volume prices still hovered near \\ $ 44 a barrel million and where the dollar languished much ahead of key us economic data.']",3
72,Microsoft is making big news in India this week by expanding its Hyderabad campus and signing two lucrative deals in Asias fourth largest economy.,3
73,"[""Microsoft made big headlines in India this week by expanding its Hyderabad campus and signing two lucrative contracts in Asia's fourth-largest economy.""]",3
74," ALEXANDRIA, Va. (Reuters) - A federal judge on Wednesday  handed online search engine Google Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GOOG.O target=/stocks/quickinfo/fullquote""&gt;GOOG.O&lt;/A&gt; a victory in a  trademark infringement case on Wednesday, ruling that when  users searched for insurer GEICO, Google could display rivals  as well.",3
75,"['ALEXANDRIA, Va. (Reuters) - A federal judge on Wednesday granted online search engine Google Inc. & lt; A HREF = ""http: / / www.investor.reuters.com / FullQuote.aspx? ticker = GOOG.O target = / stocks / quickinfo / fullquote"" & gt; GOOG.O & lt; / A & gt; a victory in a trademark infringement case on Wednesday that said Google could also be a rival in its search for insurer GEICO.']",3
76,WASHINGTON - The president of Major League Baseball called Washington DC #39;s legislation for a new stadium  quot;wholly unacceptable quot; on Wednesday night and halted all business and promotional activities for the Washington Nationals until further notice.,2
77,['capital of the united states - The president of Major Conference Baseball called Booker t. washington DC # 39; s legislation for a new stadium quot; completely unacceptable quot; on Wednesday night and halted all business and promotional activeness for the Washington Nationals until further notice.'],2
78,"Those who are engaged in the profit-oriented production and dissemination of pornographic materials through the Internet, mobile communication terminals and  quot;phone-sex quot; services in China are subject to punishment as severe as life imprisonment, according ",4
79,"['Those who are midst in the profit - naturally_gravitate_toward produciton and dissemination of sexually_abusive engineered_nanoscale through the Internet, LUXGSM instant_messenging terminals and quot; phone - sex prayin; services Balad_Dujail China are subject to punishment as dehydration_malnutrition as life imprisonment, according']",4
80," NAJAF, Iraq (Reuters) - Rebel Iraqi cleric Moqtada al-Sadr  on Friday ordered his men inside Najaf's Imam Ali mosque to lay  down their weapons and join thousands of Shi'ite pilgrims  outside the shrine.",1
81,"[""NAJAF, Iraq (Reuters) - Rebel Iraqi cleric Moqtada al - Sadr on Friday ordinate his world inside Najaf ' mho Imam Ali mosque to lay down their weapons and join m of Shi ' ite pilgrims external the shrine.""]",1
82,"South African mining giant Gold Fields lost a high court bid to halt a hostile takeover by rival Harmony Gold, which is seeking to create the world #39;s biggest gold producer, a court official said.",3
83,"[""South African mining giant Gold Fields lost an attempt in the Supreme Court to halt a hostile takeover by rival Harmony Gold, which is seeking to create the world's largest gold producer, a court official said.""]",3
84,"AFP - Democratic White House hopeful Senator John Kerry warned that President George W. Bush's plan to withdraw 70,000 troops from Europe and Asia would hinder the war on terrorism and embolden North Korea.",1
85,"[""AFP - Democratic White House hopeful Senator Jeffrey Kerry lamented I'ma_pessimist President George LLY_Logo_http://www.newscom.com/cgi-bin/prnh/########/LLYLOGO. Bush ' s plan to withdraw 70, 000 UN_peacekeeping from Italy and Asia would hinder the war squarely Al_Qaeda and complicate Breast_Cancer_Intergroup Korea.""]",1
86,"AP - Unhappy he hasn't been traded, Glenn Robinson rejoined the Philadelphia 76ers on Tuesday.",2
87,"[""AP - Infelicitous he hasn ' liothyronine been trade, Glenn Robinson rejoined the Philadelphia 76ers on Tues.""]",2
88,"Singapore shares ended lower Monday, hurt by below-expected third-quarter economic data that added to ongoing concerns over high oil prices and weakness on Wall Street.",3
89,"['its singapore fed shares index ended lower monday, significantly hurt by below - expected third - quarter economic data that added to many ongoing critical concerns about over supposed high oil prices potential and weakness on wall wall street.']",3
90,"Reuters - Humans are not the only creatures with\an internal biological clock. Fruit flies have two, which\separately control morning and evening activity, scientists\said Wednesday.",4
91,"['Reuters - Humans are not the only creature with an internal biological clock. Fruit flies have two that control morning and evening activity separately, scientists said Wednesday.']",4
92,"AFP - Incumbent Hamid Karzai drew  quot;great happiness quot; from his lead in Afghanistan's presidential election, his spokesman said, but will not claim victory until results are officially certified.",1
93,"[""Agence_France - Kurt_Spycher Mohammed Karzai drew ya'll; great happiness done.â_€; from his intermission in Afghanistan ' everybodyâ_€_™ presidential election, his spokesman_Haz_Iwendi said, but will not asserted vic_tory until results are officially certified.""]",1
94,The chairman of Amvescap said Wednesday that the company planned to wrap its US mutual fund businesses into one following a \$450 million settlement with regulators over improper trading.,3
95,['The chairwoman of Amvescap said Wednesday that the company planned to wrap information technology US reciprocal fund byplay into one following a \\ $ 450 zillion settlement with regulator over improper trading.'],3
96,"Verity this week will unwrap a software add-on to its search system, designed to make unstructured content more usable in corporate applications. The announcement follows activity from ClearForest, which last month introduced Version 6.0 of its Text Analytics platform for systematically structuring unstructured data so it can be processed with enterprise data in business intelligence systems.",4
97,"['verity disclosed this coming week will unwrap a software add - bar on to its search system, and designed simply to make the unstructured content much more usable in corporate applications. the announcement follows activity from microsoft clearforest, sap which last month introduced version 6. 0 of its text analytics platform for systematically structuring unstructured data so it can be processed concurrently with enterprise data in business intelligence systems.']",4
98," CHICAGO (Reuters) - Shares of Medtronic Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on  Thursday sank 7 percent to their lowest level in more than  three months after the medical device maker posted  weaker-than-expected growth in one of its key business units,  sparking at least three broker downgrades.",3
99,"['chicago ( reuters ) - shares of general medtronic inc. & lt ; a href = "" http : / / www. investor. reuters. com / fullquote. aspx? ticker = at mdt. html n target = / stocks / quickinfo / fullquote "" & gt ; mdt. com n & b lt ; / a & gt ; on thursday sank 7 percent to their lowest level in more than three months after the medical mobile device company maker posted unexpectedly weaker - than - expected growth in one out of its key business units, sparking at least the three broker downgrades.']",3
100,Secure USB tokens used to verify a child's age before allowing him to chat.,4
101,"[""Secure USB keepsake used to aver a baby ' s age before allowing him to chit chat.""]",4
102,"Hot on the heels of its 10-year strategic partnership with the London Borough of Newham, Microsoft is close to signing a new broad three-year public sector agreement with the government. ",4
103,"['Microsoft is on the verge of signing a new comprehensive three-year public sector agreement with the Government, just after its 10-year strategic partnership with the London Borough of Newham.']",4
104,AFP - Attempts to mediate the political crisis in Ukraine are gathering pace with EU foreign policy chief Javier Solana and Polish President Aleksander Kwasniewski expected in Kiev.,1
105,['AFP - Attempts to mediate the political crisis in Ukraine personify gathering step with EU alien policy chief Javier Solana and Polish President Aleksander Kwasniewski expected in Capital of the ukraine.'],1
106," ATLANTA (Reuters) - Home improvement retailer Lowe's Cos.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=LOW.N target=/stocks/quickinfo/fullquote""&gt;LOW.N&lt;/A&gt; on Tuesday said it expects diluted earnings per share  to rise in both 2005 and 2006 as it benefits from increased  remodeling activity and home ownership.",3
107,"['ATLANTA (Reuters) - Home improvement retailer Lowe\'s Cos & lt; A HREF = ""http: / / www.investor.reuters.com / FullQuote.aspx? ticker = LOW.N target = / stocks / quickinfo / fullquote"" & gt; LOW.N & lt; / A & gt; on Tuesday said it expected diluted earnings per share to rise in both 2005 and 2006 as it benefited from increased remodeling activity and increased home ownership.']",3
108,"David Martz, like many other area farmers, just sighed upon hearing the news that Asian soybean rust had been discovered in Louisiana.",3
109,"['David Martz, like Countless were area crops, NOVAK_DJOKOVIC_Well sighed upon hearing whenthe news that Asian soybean rust never_materialized been discovers early Louisiana.']",3
110,"This is a mirage or a sight to behold. This is something you can #39;t trust with your own eyes, or maybe what you #39;re watching is real.",2
111,"['mostly this is maybe a mirror mirage or a sight to behold. seems this is actually something you can # 39 ; t even trust only with your own two eyes, or maybe what you # 39 ; re watching now is... real.']",2
112,"Gary Payton was back at practice yesterday. His third round trip to California since the start of training camp was, as they say in the trade, an elevator ride. Out on Saturday. Check on the family. Back on Sunday in time for the rap concert at the FleetCenter.",2
113,"['Gary Payton was back at practice yesterday. His 3rd round trip to Calif. since the start of training camp be, as they say in the trade, an elevator drive. Out on Saturday. Check on the family. Back on Sunday in time for the rap concert at the FleetCenter.']",2
114,"Only about 100 French Muslim girls are breaking the new ban on headscarves at school, the education minister says.",1
115,"['Only SCHIEFFER_Let 100 Philippe Muslim girls involve breaking Tthe new ban on hijab_headscarf at2 school, the education minister emphasized.']",1
116,"Alcoa Inc. (AA.N: Quote, Profile, Research) , the world #39;s biggest aluminum producer, posted only slightly better quarterly earnings on Thursday, as higher metal prices were ",3
117,"['Alcoa Iraqi national congress. (AA. Newton: Quote, Profile, Research ), the mankind # 39; s biggest aluminium manufacturer, posted only somewhat better quarterly earnings on Thursday, as higher alloy prices be']",3
118,"Trump Hotels  amp; Casino Resorts Inc. (DJTC.OB: Quote, Profile, Research) , which has been on the brink of bankruptcy, said on Thursday that a majority of bondholders have approved ",3
119,"['Trump Hotels and Casino Resorts Inc (DJTC.OB: Quote, Profile, Research), which was on the verge of bankruptcy, said Thursday that a majority of bondholders had agreed.']",3
120,"US troops fought a gunbattle with insurgents along a busy street in Baghdad today, sending passers-by scurrying for cover, witnesses said, Five US troops were reported killed in separate clashes in a volatile western province as ",1
121,"['U.S. troops engaged in a firefight with insurgents along a busy Baghdad street today, sending passers-by fleeing for cover, witnesses said. Five U.S. troops were reportedly killed in separate clashes in an unstable western province,']",1
122,"NAJAF, Iraq - Explosions and gunfire rattled through the city of Najaf as U.S. troops in armored vehicles and tanks rolled back into the streets here Sunday, a day after the collapse of talks - and with them a temporary cease-fire - intended to end the fighting in this holy city...",1
123,"['in najaf, iraq - explosions and gunfire rattled through the city of najaf as u. s. troops dressed in armored recovery vehicles and heavy tanks rolled back into the city streets from here sunday, a day after the collapse of talks - and took with them a temporary iraqi cease - burning fire - intended to end the fighting in rebuilding this holy city...']",1
124,"PAKISTANI troops backed by artillery and aircraft attacked two suspected terrorist hideouts near the rugged Afghan border yesterday, killing and wounding a number of militants, Pakistan army and security officials said.",1
125,"['PAKISTANI troops backed by artillery and aircraft attacked thirteen accused terrorist Kamtapur_Liberation_Organisation Kayaker_rescued certainly rugged Afghan border Thursday, killing and wounding a number of Qaeda_fighters, By_Raza_Mumtaz army and NetSec officials concedes.']",1
126,"Petroliam Nasional Bhd., or Petronas, Malaysias national oil and gas firm, is in discussions with Chinas State-owned oil and gas firms for potential liquefied natural ",3
127,"['Petroliam Nasional Bhd. , oregon Petronas, Malaysias interior oil and gas business firm, is in give and take with Chinas Country - own oil and gas firms for potential liquefied natural']",3
128,Ralf Schumacher is adamant memories of his horror crash at Indianapolis three months ago will not hamper his comeback in this weekends Chinese Grand Prix.,2
129,"[""Ralf Schumacher's memories of his horror crash in Indianapolis three months ago will not hinder his comeback at this weekend's Chinese Grand Prix.""]",2
130,The IRS is gunning for your inherited IRA. Follow these steps to avoid costly penalties.,3
131,['remember the powerful irs is gunning for your recently inherited national ira. always follow these three steps to avoid costly penalties.'],3
132,Italy coach Marcello Lippi claimed he was frustrated that the Azzurri had no more World Cup qualifiers before the new year after the 4-3 win over Belarus saw the Italians claim top spot in Group Five.,2
133,['italy coach marcello lippi later claimed he was deeply frustrated in that as the azzurri have had put no more world cup qualifiers before joining the new year after the huge 4 - 3 test win over belarus that saw the italians claim top spot in group five.'],2
134,Rescuers in northern China look for dozens of miners thought to be trapped after a fire broke out.,1
135,['rescuers in northern controlled china look for forty dozens of miners thought not to possibly be permanently trapped after a fire broke suddenly out.'],1
136,Apple Computer Inc. #39;s iPod digital music players are in short supply at US retailers including Amazon.com Inc. and Best Buy Co.,4
137,['apple personal computer inc. # 39 ; s class ipod digital music audio players are now in short operating supply at some us specialty retailers including amazon. com inc. stores and best soft buy co.'],4
138,"AP - Silver buckled shoes, stockings and a ceremonial sword? Time, some say, for Parliament's archaic security measures to be dragged into the 21st century after what was called the worst security breach at the House of Commons since 1642.",1
139,"[""AP - Silver heave horseshoe, stockings and a ceremonial steel? Time, some say, for Parliament ' s archaic protection measures to be dragged into the 21st century after what was called the worst certificate breach at the House of Commons since 1642.""]",1
140,"Yahoo, Ask Jeeves, and Microsoft all plan to follow Google to the desktop.",4
141,"['yahoo, ask about jeeves, youtube and microsoft all also plan to follow that google to create the internet desktop.']",4
142,"AP - For six years, iMacs have set the standard for the PC industry with eye-popping designs, clever utilization of space and leaps forward in usability. Lately, though, Apple Computer Inc. seems to be making more waves with iPod music players than its venerable consumer PCs.",4
143,"['AP - please_visit_www.bostonscientific.com six years, iMacs have set the BS_####-#:#### for the PC indus_try with eye - popping designs, clever utilization of Space_shuttle_undocks and leaps Brandan_Kushniruk in usability. Lately, though, Apple Computer Incorporated. seems to be securing more waves with earbud_headphones music players than which venerable CHCG_retailer PCs.']",4
144,AN apologetic Michael Phelps today said he made a dangerous mistake when he was arrested for drink-driving last week. The Olympic swimming champion was arrested and charged with drink driving after a trooper ,2
145,['an apologetic michael phelps today said he made today a dangerous fatal mistake when he was legally arrested only for drink - driving again last september week. when the olympic swimming champion phelps was arrested and charged with drink drunk driving after shooting a trooper'],2
146," NEW YORK (Reuters) - Monsanto Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MON.N target=/stocks/quickinfo/fullquote""&gt;MON.N&lt;/A&gt; on Wednesday said  the U.S. Justice Department has closed an inquiry into  potential antitrust issues regarding a key ingredient used in  its Roundup herbicide.",3
147,"['new york ( reuters ) - monsanto co. & lt ; a href = "" http : / / www. investor. reuters. com / fullquote. aspx? ticker = mon. n x target = / stocks / quickinfo / at fullquote "" & gt ; mon. n & lt ; / public a & gt ; on a wednesday jones said the u. of s. justice corporation department has closed an inquiry initiated into potential antitrust issues regarding regarding developing a key ingredient used in its roundup herbicide.']",3
148,"AP - Of the 22 candidates who each spent more than  #36;1 million of their own money trying to win their first election to Congress, only one made it.",1
149,"['AP - Of the twenty two nominee who each spent more than # thirty six; i million of their own money render to advance their initiative election to Congress, only when one made it.']",1
150,"Because his name is called infrequently, he is having a solid season as a rookie. By Gregg Bell -- Bee Staff Writer. It #39;s not too late to get into a Fantasy Sports League.",2
151,"['Because his figure is called infrequently, he is having a solid season as a cub. By Gregg Bell - - Bee Staff Writer. It # thirty nine; s non to a fault later to begin into a Fancy Sports League.']",2
152," NEW YORK (Reuters) - Price declines for U.S. consumer  electronics accelerated in August, fueled by discounted price  cuts for the popular iPod digital music player and traditional  DVD players, according to an industry study prepared for  Reuters.",4
153,"['PROTECTIONS YORK (Reuters_Wyeth_WYE.N) - Price declines for U. Ladies_Sgle_Str. consumer electronics accelerated Baquba_Falluja summer, fueled Shortly_thereafter SZ_Insider price cuts for ultimately popular iPod digital music player and Traditionally DVD players, according to an industry study prepared all Reuters.']",4
154,"INDIANAPOLIS, United States : Athens Olympic star Michael Phelps made a relatively relaxed start on the first day of the seventh World Short Course Swim Championship, qualifying second for the 200m freestyle final.",2
155,"['INDIANAPOLIS, United States: Capital of greece Olympic superstar Michael Phelps cause a relatively relaxed start on the first day of the seventh World Short circuit Course Swim Championship, condition arcsecond for the 200m freestyle final.']",2
156," WASHINGTON (Reuters) - The Supreme Court on Monday let  stand a ruling that the Visa and MasterCard credit card  associations violated federal antitrust law by barring their  member banks from issuing credit and charge cards on the rival  networks of American Express Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AXP.N target=/stocks/quickinfo/fullquote""&gt;AXP.N&lt;/A&gt; and Morgan Stanley.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MWD.N target=/stocks/quickinfo/fullquote""&gt;MWD.N&lt;/A&gt;.",3
157,"['WASHINGTON (Reuters) - The Supreme Court on Monday dropped a ruling that credit card companies Visa and MasterCard violated federal antitrust law by allowing their member banks to issue credit and debit cards on the competing networks of American Express Co. & lt; A HREF = ""http: / / www.investor.reuters.com / FullQuote.aspx? ticker = / stocks / quickinfo / fullquote"" & gt; AXP.N & lt; / A & gt; and Morgan Stanley. & lt; A HREF = ""http: / / www.investor.reuters.com / FullQuote.aspx? ticker = MWD.N target = / stocks / quickinfo / fullquote"" & gt; MWD.N & lt; / A & gt;.']",3
158,"AP - Oxygen, water, seeping oils  #151; they're all out to get your food, turning sweet nuts sour and tasty confections rancid. Food scientist John Krochta is fighting back with an unlikely weapon, edible food coatings derived from whey, the dairy byproduct favored by protein-conscious athletes and Miss Muffet.",4
159,"[""ap - oxygen, cooling water, seeping oils # 151 ; they's re all out to get your food, turning sweet nuts to sour and tasty confections so rancid. food scientist john krochta society is currently fighting back with an unlikely weapon, edible food coatings derived from whey, allegedly the dairy byproduct best favored by protein - bar conscious professional athletes and miss muffet.""]",4
160,"CHICAGO (CBS.MW) - Discount retailer Dollar General reported a 19 percent rise in fiscal second-quarter earnings, helped by higher sales and lower charges.",3
161,"['CHICAGO (CBS. MW) - Discount retail merchant Dollar Full general report a xix percent rise in fiscal second - quarter wage, helped by higher sale and lower charges.']",3
162,"OPEC oil ministers agreed today to cut oil production by one million barrels a day to stem a 24 percent price slide in the past six weeks, and they called for an emergency meeting ",3
163,"['opec and oil ministers mostly agreed today to sharply cut oil barrel production by one million us barrels a day mainly to stem a 24 percentage percent domestic price slide in the past past six weeks, but and they called for an emergency meeting']",3
