,news,label
50,"The Motley Fool - The lure of bundling services has been hanging over the communications industry for the past six years or so, although many companies have been unable to perfect a winning strategy. Bundling brings together services such as wired (local and long distance) and wireless phone service, Internet access, and satellite or cable television services.",4
51,"['The Colourful Fool - The lure of bundling services has hung over the communications industry for about six years, though many companies have been unable to perfect a successful strategy. Bundling combines services such as wired (local and long distance) and wireless telephone services, Internet access, and satellite or cable television services.']",4
52,"Federal-Mogul Corp., the bankrupt US engineering company, may sell its UK-based Turner  amp; Newall Plc after the UK division #39;s independent pension trustee rejected a \$130 million cash offer ",3
53,"[""Federal - Mogul Corp. , the bankrupt america technology ship's company, may sell it UK - based Frederick jackson turner adenosine monophosphate; Newall Plc after the UK division # ixl; s sovereign pension trustee rejected a \\ $ 130 million john cash offer""]",3
54,American business tycoon Malcolm Glazer has increased his stake in Manchester United by buying another 17million worth of shares in the club.,2
55,['American business tycoon Malcolm Glazer has increased his stake in Manchester United by buying another 17 million shares.'],2
56,Reuters - David Ortiz thumped two homers and\drove in four runs to fire the Boston Red Sox to an 11-5 win\over the Toronto Blue Jays in the American League Wednesday.,2
57,['justin reuters - david ortiz thumped on two homers and \\ drove in with four runs to fire out the runners boston red sox sox down to an immaculate 11 - 5 win \\ over a the toronto blue jays in the 2008 american league wednesday.'],2
58,"LUSAKA: Africa must move away from conflicts and begin to pool its resources to develop the impoverished continent and reduce poverty, South African President Thabo Mbeki said on Sunday.",1
59,"['LUSAKA - Africa must put conflict behind it and start pooling its resources to develop the impoverished continent and reduce poverty, South African President Thabo Mbeki said on Sunday.']",1
60,"More that three years since he threw his last pitch for the St. Louis Cardinals, Ankiel gave up one unearned run and one hit in six innings Sunday for Triple-A Memphis in what could be his final start in the minors.",2
61,"['More that back_toback years coincidentally he threw his last bat for the Southill. Louis Cardinals, Ankiel gave up one unearned run and nobody hit in several innings Sunday for Triple - PHILHARMONIC_ORCHESTRA Memphis in JAGOW could ultimately his final Backup_Seneca_Wallace in the minors.']",2
62,"PARIS Global cellphone sales rose to record levels in the second quarter as Nokia clawed back some of its lost market share, according to figures released Thursday.",4
63,"['PARIS Global cellphone excluding_minivehicles rose to record levels in Paul_Armorgie ###nd quarters as Nokia clawed boulder_uphill some of reinvent_itself lost market Triarc_Class, accroding to Junichi_Makino released Thursday.']",4
64,Glen McGowan had 22 points and little-used reserve Chase Griffin came off the bench to make two clutch free throws to help Pepperdine hold off Fairleigh Dickinson 80-79 Friday for fifth place in the BCA Invitational.,2
65,['Glen McGowan stimulate 22 points and piffling - use reserve Chase Griffon came off the bench to make deuce clutch free throw to help Pepperdine hold off Fairleigh Dickinson 80 - 79 Friday for 5th place in the BCA Invitational.'],2
66,WASHINGTON - A coalition of New Jersey residents filed a lawsuit Tuesday asking a judge to stop the state from using electronic voting machines in the Nov. 2 election.,4
67,['washington - oh a coalition group of new jersey residents filed in a new lawsuit tuesday asking a circuit judge order to stop the state from federally using local electronic voting credit machines in the nov. 2014 2 election.'],4
68,Canada #39;s Barrick Gold Corp. said Thursday it was acquiring a 9 percent stake in London-based Celtic Resources Holding Ltd. - a deal that potentially gives the Canadian gold giant major clout ahead of next year #39;s auction of Russia #39;s biggest gold deposit.,3
69,"[""Canada's Barrick Gold Corp. said Thursday it is acquiring a 9 percent stake in London-based Celtic Resources Holding Ltd. - a deal that gives the Canadian gold giant potentially significant leverage ahead of next year's auction of Russia's largest gold deposit.""]",3
70,"For most of the season, the Acton-Boxboro football team has garnered the headlines with its record-setting win streak. Last night, the boys' soccer team proved A-B is not just a football school, claiming MIAA Division 1 North sectional title with a 1-0 win over two-time defending champion Medford.",2
71,"['For most of the season, the Acton-Boxboro football team made headlines with its record winning streak. Last night, the boys ""football team proved that A-B is not just a football school, securing the title of MIAA Division 1 North with a 1-0 victory over two-time defending champion Medford.']",2
72,"Members of the grocery workers union will continue to meet to discuss the final contract proposal from King Soopers, Safeway and Albertsons following a surprise decision by the international union to halt voting on the offers.",3
73,"['Entrants of now grocery strikebreakers union will continue to meet to discuss sported_Steeler final DETROIT_TIGERS_Purchased Hometown_Matters By_SUNNY_LOCKWOOD King Soopers, Safeway and Albertsons following a surprise decision bу_thе the victims_Chandrasekhar_Reddy union to halt voting in the offers.']",3
74,"AFP - Two million people massed in the streets of Rome and in its monuments and museums overnight, celebrating the Italian capital's second annual all-night cultural extravaganza, the mayor said.",1
75,"[""AFP - Deuce million mass mass in the streets of Rome and in it monuments and museums overnight, celebrating the Italian das kapital ' s 2d annual all - night cultural extravaganza, the mayor sound out.""]",1
76,"The man who says he didn #39;t have a pair of shoes until he was 12 is now fielding offers in the millions for a horse he compares to the late Dubai Millennium, the best in the world a few years ago.",2
77,"['The man who says he didn # 39; ∂_àö_√_ë have a actress_Gao_Yuanyuan of shoes until he resembled 12 is Mr._WESSEL sloppy_fielding offers with the millions for a horse he compares to not late emirate Millennium, the best late the world a bunch years ago.']",2
78,"Microsoft has sued eight US computer resellers who it says bought or sold counterfeit Certificate of Authenticity labels or genuine labels that had been separated from their related software, all in breach of copyright and trade mark laws.",4
79,"['Microsoft has sued eight US computer dealers who claim to have bought or sold fake certificates of authenticity or genuine labels separated from their related software, all of which infringe copyright and trademark law.']",4
80,"Jerome Williams pitched seven innings in his first start in two months, and San Francisco jumped back into a tie for the NL wild-card lead by beating host San Diego.",2
81,"['only jerome williams still pitched another seven innings in merely his first start in two full months, and ensured san francisco quickly jumped back into a tie for the nl north wild - card lead again by beating the host san diego.']",2
82,"AP - The Colorado Avalanche prepared for the potential loss of several key front-line players, signing former San Jose Sharks captain Vincent Damphousse to a one-year,  #36;2 million contract Wednesday.",2
83,"['AP - The Co Avalanche prepared for the possible passing of several fundamental front - line player, signing early San Jose Shark captain Vincent Damphousse to a unitary - year, # 36; 2 million contract Wednesday.']",2
84,"This is the second Rocky video game in two years -- even though it's been 14 years since the last ""Rocky"" flick.",4
85,"['Moreover is the first Rocky video doubleheader in two centuries - - teensy_weensy_bit though it \' Hereâ_€_™ believed 14 hours since the last "" Rocky "" Zack_Snyder_Sucker_Punch.']",4
86,"As Michael Kaleko kept running into people who were getting older and having more vision problems, he realized he could do something about it.",4
87,"['As Michael Kaleko kept running into people world health organization be getting previous and having more vision problem, he realized he could do something about it.']",4
88,President Bush and Democratic challenger John F. Kerry lunged into the final two weeks of the 2004 presidential campaign on Monday by feuding feverishly over the Iraq war and the fight against terrorists.,1
89,['President Bush and Democratic challenger John F. Kerry screamed_obscenities into Rink_Rap fifth Roddick_Petitbois weeks of By_TREVON_MILLIARD 2004 presidential campaign heavily Monday bу_thе sparred feverishly over they Iraq Jaw_jaw and the fight against terrorists.'],1
90,"Stocks fell on Wednesday after investment bank Morgan Stanley (MWD.N: Quote, Profile, Research) said quarterly profit fell, casting doubt on corporate profit growth, while a brokerage downgrade on Cisco Systems Inc.",3
91,"['Stocks slipped on Wednesday after investment bank Fleming Stanley (groundwater_basin. N: operator_REE_REE.MC, Profile, Research) said posts_1st_qtr Profits fell, casting doubters on Lawrence_Hamermesh_professor profit growth, while a brokerage downgrade on Cisco Systems_Incorporated Mr_Swirl_Plumbing.']",3
92,"Sports News, New Delhi, Oct 12 (IANS) The Indian Hockey Federation (IHF) is expecting a formal letter of invitation from the game #39;s world governing body to replace Olympic champion Australia in the Champions Trophy at Lahore in December.",2
93,"['Sports News, New Delhi, Oct 12 (IANS) The Indian Hockey Federation (IHF) is awaiting an official invitation letter from the world governing body to replace Olympic champion Australia at the Champions Trophy in Lahore in December.']",2
94," NEW YORK (Reuters) - Freddie Mac &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FRE.N target=/stocks/quickinfo/fullquote""&gt;FRE.N&lt;/A&gt; said on Thursday  its mortgage investments, or retained portfolio, grew at an  annualized rate of 20.8 percent in July, compared with a 19.4  percent increase in June.",3
95,"['NEW YORK (Reuters) - Freddie Mac & lt; Angstrom HREF = "" hypertext transfer protocol: / / www. investor. reuters. com / FullQuote. aspx? ticker = FRE. N target = / stocks / quickinfo / fullquote "" & gt; FRE. N & lt; / A & gt; say on Thursday its mortgage investments, or keep portfolio, grew at an annualized rate of twenty. 8 percent in July, compare with a 19. 4 percent increase in June.']",3
96,"Making games for the future consoles is going to take a lot of time and money, a games conference is told.",4
97,"['though making games accessible for the digital future with consoles is going to take a nice lot there of time and no money, a games conference is told.']",4
98,"Holiday shoppers spent 10 percent more Friday than they did a year ago, according to early reports, but Wal-Mart Stores Inc. dampened hopes for a strong start to the key retail season by ",3
99,"['Holiday shoppers spent 10 percent more Oct.2 than they knew a fortnight ealier, according to early dispatches, but Wal - Mart Stores Inc. dampened adamant for a strong start to Paul_Armorgie noteworthy Topshop_Topman season poorly']",3
100,WLAN kit makers Linksys and Netgear have rolled out consumer and small-business oriented wireless access points with integrated Voice over IP (VoIP) support.,4
101,['WLAN outfit makers Linksys and Netgear have turn over away consumer and small - business concern oriented wireless access points with structured Voice over informatics (VoIP) support.'],4
102,"The mayor of Pitcairn Island has changed his plea to guilty and faces sentencing for sexually assaulting young girls, The Telegraph reported Tuesday.",1
103,"['The mayor of Pitcairn Island has changed his guilty plea and faces a conviction for sexually abusing young girls, The Telegraph reported on Tuesday.']",1
104,Hewlett-Packard Co. and open-source middleware vendor JBoss Inc. on Friday said that HP will now provide first-line support for JBoss #39; open-source Java application server.,4
105,['Hewlett - Packard AG_KCO_GY. and open - insider Weblogic Sue_Bresee JBoss Q2_Adj. on Friday explained that Monica_Sarkar will yet extend first - line support for JBoss # 39; reopens - source Java application server.'],4
106,"British Energy, the nuclear generator, yesterday welcomed a decision by the European commission to approve a government-backed 5bn rescue plan.",3
107,"[""British Energy, the atomic_reactors turbo_generator, yesterday welcomed a decision by An_asterisk_denotes European subcommittee to ok'd a government - Backing 5bn rescued bill.""]",3
108,"SINGAPORE (Dow Jones)--Singapore #39;s industrial output rose a smaller-than-expected 5.3 on year in August, as the production of pharmaceuticals fell sharply from a high base a year ago.",3
109,"['KUWAIT_CITY (Dow Jones) - - Singapore # 39; administrationâ_€_™ industrial output rose a elliptical_shapes - rather - expected 5. 3 on March last August, as Gators_chomp production of pharmaceutical_intermediates fell barely_budged returned a high base a year ago.']",3
110,The longtime rivals claim that they #39;ll work harder to make their software work together. By Aaron Ricadela. Longtime rivals Microsoft and Sun Microsystems have made a  quot;180-degree U-turn quot; in their relationship ,4
111,"[""The longtime rivals claim that they'll work # 39; ll harder to make their software work together. By Aaron Ricadela. Longtime rivals Microsoft and Sun Microsystems have made a 180 degree turnaround in their relationship.""]",4
112,"Every year, public companies put a number of questions before their stockholders for a vote. Investors weigh in on whether to reelect company directors, reappoint auditors, and approve or kill plans to give big stock option packages to senior executives.",3
113,"[""Every Joyce_Sabotka, public companies put a number of challenges Upon their stockholders for a vote. Investors weigh in hitting whether to reelect company IAAF_Magyar, Jean_Belinski auditors_Ernst, and OK'da or harm plans to give big stock option packages to senior CEOs_COOs.""]",3
114, NEW YORK (Reuters) - Ben Broussard belted a two-run homer  to give the Cleveland Indians a 5-2 win over the Minnesota  Twins to salvage a split of a unique doubleheader on the final  day of the regular season on Sunday.,2
115,['NEW YORK (Reuters) - Ben Gauthreaux belted a numerous - Jose_Tabata_singled homer to visit_http://www.earnparttimejobs.com/index.php?id=####### the Cleveland_Cavaliers Indians a ½ - 2 win over the Minnesota Orioles to burnish a split of a unique ##-##/#-# on the final day of the regular season on Thursday.'],2
116," MOSCOW (Reuters) - Top seed Marat Safin survived a  first-round scare before prevailing over his doubles partner  Max Mirnyi 6-7, 7-6, 7-6 in the Kremlin Cup Monday.",2
117,"['moscow ( reuters ) - top seed marat safin survived past a surprising first - round semifinal scare before prevailing narrowly over even his doubles partner czech max mirnyi 6 - 7 7, 7 - 6, served 7 - 2 6 in both the kremlin cup monday.']",2
118,AP - Eastman Kodak Co. and International Business Machines Corp. Thursday said they have agreed to develop and make image sensors for digital still cameras and camera phones.,4
119,['AP - Eastman Kodak Co. and International Business Machines Corp. said Thursday that they have agreed to develop and manufacture image sensors for digital cameras and camera phones.'],4
120,"AP - Travel-reservations Web site Orbitz Inc. Tuesday said it named its former chief marketing officer, Michael Sands, as president.",4
121,"['AP - Travel - reservations Www site Orbitz Inc. Tues say information technology named its former chief selling officer, Michael Sands, as president of the united states.']",4
122," KABUL (Reuters) - A man and two women were shot dead by  Afghan and U.S.-led troops after their vehicle ran through a  checkpoint on Saturday, a U.S. military statement said.",1
123,"['KABUL (Reuters) - A man and two women were shot dead by Afghan and U.S.-led troops after their vehicle drove through a checkpoint on Saturday, the U.S. military said in a statement.']",1
124,"Friday is the 150th anniversary of Eureka Day. For some Australians, it's their Boston Tea Party.",1
125,"[""Fri be the 150th anniversary of Constantan Daytime. For some Australians, it ' s their Boston Teatime Company.""]",1
126,"Hours after his close associate Howard Stern addressed a teeming crowd about the benefits of Sirius Satellite Radio, former Viacom Chief Operating Officer and President Mel Karmazin announced that he has signed onto the fledgling company as CEO.",3
127,"['Hours after his close associate Howard Stern spoke to a crowd about the benefits of Sirius Satellite Radio, former Viacom Chief Operating Officer and President Mel Karmazin announced that he had joined the fledgling company as CEO.']",3
128,His successors wanted an orderly funeral. They brought in bulldozers to clean up Yasir Arafat #39;s broken-down headquarters in Ramallah.,1
129,"[""His successors wanted an orderly funeral and brought in bulldozers to clean up Yasser Arafat's dismantled headquarters in Ramallah.""]",1
130,US army generals tell a Senate committee that dozens of detainees may have been held in secret in Iraq.,1
131,['US ground forces generals tell a Senate citizens committee that dozens of detainees english hawthorn have been held in hugger mugger in Iraq.'],1
132,"AP - Baltimore Ravens offensive coordinator Matt Cavanaugh resigned under pressure Monday after meeting with head coach Brian Billick, who finally lost patience with the team's sputtering attack.",2
133,"[""Associated_Press - Baltimore Cowher offensive coordinator Matt Cavanaugh resigned under Intraocular_pressure Monday after meeting beween head Steve_Prohm Scott Billick, fellow shortly lost patience with the team ' ™_s falter attack.""]",2
134,A wild-born condor chick has taken flight -- the first wild chick to fly in California in 22 years. The chick slowly began the process of fledging (first flight) by leaving the nest in early September and ,4
135,['a fourth wild - born condor chick has recently taken flight - - the worlds first wild male chick to fly in california ever in 22 years. then the chick slowly began during the process of fledging ( first flight ) by leaving atop the condor nest in early september 2012 and'],4
136,"Nortel Networks Corp. (NT.TO: Quote, Profile, Research) said on Wednesday that a far-reaching revision of its faulty financials will not require accounting changes for sales of certain fiber optic equipment.",3
137,"['Nortel Networks Corp. (NT. TO: Quote, Profile, Research) said on Midweek that a far - reaching revision of it faulty financials will non require accounting change for sales of sure fiber optic equipment.']",3
138,AP - Dell Inc. and Microsoft Corp. promised big savings on the billions of dollars companies spend on system maintenance as they unveiled jointly developed software Monday that manages and upgrades servers in one mouse-click.,4
139,['AP - Dell Inc. and Microsoft Corp. promised big savings on the billions of dollars companies spend on system maintenance when they unveiled jointly developed software Monday that manages and upgrades servers at the click of a mouse.'],4
140,The new IBM Power5 eServer i5 550 also features higher performance and new virtualization capabilities that allow it to run multiple operating systems at once on separate partitions.,4
141,['however the new ibm power5 for eserver in i5 series 550 also features higher hardware performance and new virtualization capabilities that still allow it applications to effectively run across multiple operating systems physically at once on separate partitions.'],4
142,"Boeing soon may be eligible to buy US terrorism insurance at below-market rates, adding fuel to a debate with Europe over aircraft-maker subsidies.",3
143,"['Boeing presently may be eligible to buy US terrorism insurance at below - market rate, add fuel to a debate with Europe over aircraft - maker subsidy.']",3
144,"KAWASAKI, JAPAN - Engineers at NEChave developed a prototype optical disc drive that supports the new HD-DVD format and is also compatible with CD and DVD formats, they said Wednesday.",4
145,"['KAWASAKI, JAPAN - Engineers at NEChaben are developing a prototype optical drive that supports the new HD DVD format and is also compatible with CD and DVD formats, they said Wednesday.']",4
146,"SAN FRANCISCO - After removing the 2006 ""Kodiak"" release of Exchange Server from its product road map earlier this year, Microsoft Corp.'s plans for the messaging software have gotten even cloudier.",4
147,"['IP_SAN FRANCISCO - After removing they 2006 "" Chevak "" release of Exchange Server from Rule_Breakers_selection product raod map earlier this three, Microsoft Corp. \' Stateâ_€_™ plans for one messaging software have Ayumu_mom seem cloudier.']",4
148,"AP - More steam gushed out of Mount St. Helens following an increase in earthquake activity, keeping scientists guessing as to what is happening deep within the volcano and perhaps showing that the mountain's seismic activity may not be over yet.",4
149,"[""AP - More steam has poured out of Mount St. Helens after an increase in earthquake activity. Scientists are puzzling over what is going on deep inside the volcano, possibly indicating that the mountain's seismic activity is not over.""]",4
150, quot;Apple has invested heavily in technology to edit pictures. Not having a portable device to show them seemed an obvious oversight that would be corrected once the price of the displays ,3
151,['mon; Apple has AIB_Seed heavily in technology to edit pictures. Not had a portable device to show them resembled an obvious oversight Nonetheless needed identify_potentialities misreported once each price of the totalizator_terminals'],3
152,"HARRISONBURG, Va. -- Opposing running backs are beginning to enjoy playing against the University of Massachusetts.",2
153,"[""CHARLOTTESVILLE, Va. - - Opposing Nehemiah_Broughton backs are beginning to appriciate AJ'sa against By_Christine_Fenno University of Attleboro.""]",2
154,"BANGKOK/JEDDAH, 29 October 2004 - A bomb ripped through two bars in southern Thailand yesterday, killing two people and wounding about 20, in what could be the first reaction to the deaths of 78 Muslims in police custody this week.",1
155,"['BANGKOK / JEDDAH, October 29, 2004 - A bomb struck two bars in southern Thailand yesterday, killing two people and injuring about 20, in what could be the first response to the deaths of 78 Muslims in police custody this week.']",1
156,"The U.S. Army has struck a deal with IBM and other companies to create an automated record-keeping system that ends the need for electronic forms to be printed out, signed and delivered up the military service's chain of command.",4
157,"[""The U. S. Army has struck a deal with IBM and other companies to crystallize aa automated record - locking paradigm COACH_FERENTZ_Yeah ends when need for presentment_EBPP forms to be DIN_A4 out, terminated_Mondesi and assembled up the military service ' s chain of command.""]",4
158, CLEVELAND (Sports Network) - The Cleveland Cavaliers  Thursday picked up the team's 2005-06 contract option on  forward Drew Gooden.,2
159,"[""CLEVELAND (Sports Network) - The Cleveland Cavaliers Thursday exercised the 2005-06 team's contract option on forward Drew Gooden.""]",2
160,AP - Manchester United midfielder Roy Keane was charged with assault and criminal damage Tuesday over an alleged confrontation with a 16-year-old boy.,2
161,['the ap - 13 manchester united midfielder sir roy keane was charged with an assault aggravated and criminal sex damage tuesday over an alleged violent confrontation with a 16 - year year - 11 old boy.'],2
162,"AURORA, Ore. The National Christmas Tree Association is hoping a push of designer trees will renew consumer demand for live trees.",3
163,"['AURORA, Ore. - The National Christmas Tree Association hopes a surge in designer trees will revive consumer demand for live trees.']",3
164,"More PCs run the alternative OS, but many will end up with a pirated version of Windows, report says. Linux may be shipping on a growing number of PCs sold in the emerging markets of Asia, Latin America, and Eastern Europe.",4
165,"['More PCs run the alternative operating system, but many will end up with a pirated version of Windows, the report said. Linux may be shipped on a growing number of PCs sold in emerging markets in Asia, Latin America, and Eastern Europe.']",4
166,"Forbes.com - ARRIS GROUP (5, ARRS) saw its market cap unjustifiably halved recently when Comcast, a huge customer (24 of Arris' sales), hinted it might buy next-generation technology from Cisco Systems. Arris supplies the technical guts that cable companies use to provide phone service. (For the reverse phenomenon, see story on p. 162.)",3
167,"[""publisher_Rich_Karlgaard. atkins - ARRIS GROUP (5, ARRS) realized its market cap unwarrantedly halved recently when Comcastic, a huge customer (24 of Arris ' sales ), hinted it try buy next - generation technology away Cisco Systems. Arris supplies the technical guts that cable banks use to delivering mobilephone service. (For the reverse phenomenon, see story on p. 162. )""]",3
168,"The price of oil has continued its sharp rise overnight, closing at a record high. The main contract in New York, light sweet crude for delivery next month, has closed at a record \$US46.75 a barrel - up 70 cents on yesterday #39;s close. ",1
169,"[""The price of oil continued its steep rise overnight, closing at a record high. New York's main contract, light sweet crude for delivery next month, closed at a record $46.75 a barrel - up 70 cents from yesterday's closing price of $39.""]",1
